src,edge_attr,dst
0,cvg.computer_game_subject.games,1
2,base.gender.personal_gender_identity.gender_identity,3
4,common.topic.article,5
4,type.type.properties,6
7,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,8
9,people.person.gender,3
10,common.topic.article,11
0,film.film_subject.films,12
8,religion.religion.holidays,13
14,freebase.domain_profile.category,15
0,sports.sport.positions,16
17,internet.blog.focus,0
0,film.film_subject.films,18
19,language.human_language.main_country,20
21,people.place_lived.location,10
22,common.topic.article,23
24,religion.religious_organization.is_member_of,25
26,film.film.language,27
8,base.argumentmaps.thing_of_disputed_value.disparagement,28
29,religion.religious_organization.associated_with,8
0,cvg.computer_game_subject.games,30
3,medicine.risk_factor.diseases,31
32,base.descriptive_names.names.descriptive_name,33
34,book.periodical.subjects,8
0,film.film_subject.films,35
0,organization.organization_sector.organizations_in_this_sector,36
0,book.book_subject.works,37
8,religion.religion.holidays,38
3,medicine.risk_factor.diseases,39
0,book.book_subject.works,40
12,film.film.subjects,0
3,medicine.risk_factor.diseases,41
42,sports.sports_position.sport,0
8,religion.religion.beliefs,43
44,medicine.disease.parent_disease,45
3,medicine.risk_factor.diseases,46
47,base.descriptive_names.names.descriptive_name,48
27,language.human_language.main_country,20
0,common.topic.subject_of,49
0,book.book_subject.works,50
15,people.ethnicity.languages_spoken,51
0,award.award_discipline.awards_in_this_discipline,52
53,base.popstra.religion_choice.religion,8
4,freebase.type_profile.kind,54
55,time.holiday.featured_in_religions,8
0,sports.sport.team_coaches,56
0,sports.sport.team_coaches,57
8,base.argumentmaps.thing_of_disputed_value.disparagement,58
59,sports.sports_team_roster.position,60
61,book.periodical.subjects,8
62,common.topic.notable_types,63
64,medicine.disease.risk_factors,3
0,book.book_subject.works,65
15,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,66
67,base.popstra.religion_choice.religion,8
0,book.book_subject.works,68
27,language.human_language.countries_spoken_in,20
69,people.cause_of_death.parent_cause_of_death,45
70,fictional_universe.fictional_character.ethnicity,15
71,olympics.olympic_games.participating_countries,20
72,media_common.quotation.subjects,8
62,people.profession.specializations,47
3,base.gender.gender_identity.people,73
8,book.periodical_subject.periodicals,74
75,fictional_universe.fictional_character.ethnicity,15
0,book.book_subject.works,76
66,fictional_universe.fictional_character.gender,3
77,sports.sports_team.roster,78
79,religion.religious_text.religious_text_of,80
81,base.ontologies.ontology_instance_mapping.freebase_topic,0
3,biology.hybrid_parent_gender.hybrids,82
83,people.person.children,22
84,religion.religion.holidays,85
86,people.person.religion,8
8,book.periodical_subject.periodicals,87
88,medicine.disease.symptoms,89
0,organization.organization_sector.organizations_in_this_sector,90
91,religion.type_of_place_of_worship.religion,8
92,sports.sports_team_coach.sports_coached,0
93,base.gender.personal_gender_identity.gender_identity,3
80,religion.religion.branched_into,8
10,location.location.containedby,94
4,base.descriptive_names.names.descriptive_name,95
8,book.periodical_subject.periodicals,96
71,olympics.olympic_games.sports,0
97,fictional_universe.fictional_character.place_of_birth,20
98,book.periodical.subjects,8
32,american_football.football_coach_position.coaches_holding_this_position,99
8,religion.religion.places_of_worship_historical,100
0,book.book_subject.works,101
3,common.topic.article,102
15,freebase.domain_category.domains,14
103,base.popstra.religion_choice.religion,8
0,sports.sport.positions,104
105,fictional_universe.fictional_character.ethnicity,15
4,type.type.expected_by,106
107,time.holiday.featured_in_religions,8
8,base.argumentmaps.thing_of_disputed_value.disparagement,108
21,people.place_lived.person,22
109,book.periodical.subjects,8
110,people.person.parents,86
111,common.topic.notable_for,112
0,book.book_subject.works,113
8,base.popstra.religion.membership,114
8,book.periodical_subject.periodicals,115
110,people.person.gender,3
8,base.popstra.religion.membership,116
117,common.topic.notable_types,118
8,base.popstra.religion.membership,67
119,type.property.expected_type,118
56,common.topic.notable_types,4
120,soccer.football_team.player_statistics,121
15,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,122
123,base.popstra.religion_choice.religion,8
97,fictional_universe.fictional_character.ethnicity,15
4,freebase.type_hints.included_types,124
22,soccer.football_player.statistics,125
0,book.book_subject.works,126
127,architecture.building.building_function,128
129,type.type.properties,130
3,medicine.risk_factor.diseases,131
132,base.popstra.religion_choice.religion,8
32,base.schemastaging.sports_team_manager_position.managers,133
32,common.topic.article,134
32,base.descriptive_names.names.descriptive_name,135
129,type.type.properties,136
0,book.book_subject.works,137
47,base.descriptive_names.names.descriptive_name,138
3,biology.hybrid_parent_gender.hybrids,139
47,base.descriptive_names.names.descriptive_name,140
125,soccer.football_player_stats.team,77
84,religion.religion.beliefs,141
50,book.written_work.subjects,0
0,common.topic.notable_types,142
8,religion.religion.holidays,143
0,book.book_subject.works,144
145,freebase.type_profile.published,146
0,organization.organization_sector.organizations_in_this_sector,147
8,book.periodical_subject.periodicals,148
0,book.book_subject.works,149
150,people.person.profession,32
0,film.film_subject.films,151
8,base.popstra.religion.membership,152
153,religion.religious_organization.is_member_of,25
154,book.periodical.subjects,8
15,people.ethnicity.languages_spoken,19
8,religion.religion.practices,155
70,fictional_universe.fictional_character.gender,3
156,film.film.country,20
47,fictional_universe.character_occupation.characters_with_this_occupation,157
0,organization.organization_sector.organizations_in_this_sector,158
159,type.property.schema,129
10,common.topic.notable_types,160
80,religion.religion.branched_into,84
161,book.written_work.subjects,0
0,book.periodical_subject.periodicals,162
0,sports.sport.positions,60
8,common.topic.notable_for,163
0,book.book_subject.works,164
0,sports.sport.positions,165
84,base.argumentmaps.thing_of_disputed_value.disparagement,166
167,media_common.quotation.subjects,8
0,common.topic.subject_of,168
8,book.periodical_subject.periodicals,169
0,film.film_subject.films,170
9,people.person.religion,84
24,religion.religious_organization.associated_with,8
0,book.book_subject.works,171
86,base.saints.saint.venerated_in,8
168,common.topic.subjects,0
0,film.film_subject.films,172
173,olympics.olympic_games.sports,0
174,book.written_work.subjects,0
3,medicine.risk_factor.diseases,175
0,cvg.computer_game_subject.games,176
177,time.holiday.featured_in_religions,8
178,time.holiday.featured_in_religions,8
111,freebase.valuenotation.has_value,159
3,medicine.risk_factor.diseases,179
0,organization.club_interest.clubs,180
181,common.webpage.topic,22
8,base.popstra.religion.membership,182
183,book.written_work.subjects,0
0,book.book_subject.works,184
129,freebase.type_hints.included_types,124
185,common.webpage.topic,0
0,film.film_subject.films,186
187,book.written_work.subjects,8
0,cvg.computer_game_subject.games,188
189,soccer.football_player_stats.team,190
191,film.film.subjects,0
192,soccer.football_team.matches,193
194,fictional_universe.fictional_character.gender,3
15,people.ethnicity.languages_spoken,195
84,book.periodical_subject.periodicals,196
197,base.popstra.religion_choice.religion,8
0,film.film_subject.films,198
8,media_common.quotation_subject.quotations_about_this_subject,199
200,base.popstra.religion_choice.religion,8
201,film.film.subjects,0
32,base.descriptive_names.names.descriptive_name,202
203,people.person.gender,204
14,freebase.domain_profile.category,20
0,common.topic.webpage,205
206,medicine.icd_9_cm_classification.parent_classification,206
3,medicine.risk_factor.diseases,207
208,book.periodical.subjects,8
209,people.marriage.type_of_union,210
