src,edge_attr,dst
0,location.statistical_region.population,1
2,common.topic.notable_types,3
0,location.statistical_region.population,4
0,common.topic.notable_types,5
0,location.statistical_region.population,6
0,periodicals.newspaper_circulation_area.newspapers,7
8,government.government_position_held.jurisdiction_of_office,0
0,travel.travel_destination.tourist_attractions,9
10,location.location.containedby,11
0,location.location.geolocation,12
13,common.topic.article,14
15,internet.localized_uri.language,16
17,travel.tourist_attraction.near_travel_destination,0
18,film.film.sequel,19
20,sports.sports_team_roster.position,21
22,ice_hockey.hockey_team.conference,23
9,location.location.containedby,0
24,travel.tourist_attraction.near_travel_destination,0
25,location.location.containedby,26
27,film.film.featured_film_locations,0
0,location.citytown.postal_codes,28
0,film.film_location.featured_in_films,29
30,sports.sport.officials,31
32,location.location.events,33
34,location.location.containedby,35
36,people.person.profession,37
0,government.governmental_jurisdiction.governing_officials,38
39,aviation.airport.serves,0
32,location.location.events,40
41,business.employment_tenure.company,2
32,location.location.events,42
43,travel.transportation.travel_destination,0
44,film.film.country,35
45,common.topic.image,45
35,base.biblioness.bibs_topic.subsumes,35
46,location.postal_code.country,35
47,location.location.containedby,35
48,olympics.olympic_games.sports,30
49,common.webpage.category,50
51,people.person.gender,52
53,organization.organization_relationship.child,2
30,sports.sport.related_equipment,54
23,ice_hockey.hockey_conference.divisions,55
0,location.statistical_region.population,56
57,film.film.country,58
0,common.topic.webpage,59
30,sports.sport.officials,60
61,book.newspaper.circulation_areas,0
9,travel.tourist_attraction.near_travel_destination,0
62,common.webpage.in_index,63
0,location.hud_foreclosure_area.total_residential_addresses,64
65,book.newspaper.circulation_areas,66
67,common.webpage.topic,2
30,sports.sport.officials,68
0,travel.travel_destination.tourist_attractions,69
70,ice_hockey.hockey_coach.current_team,13
0,location.citytown.postal_codes,71
0,location.location.adjoin_s,72
30,sports.sport.positions,73
23,ice_hockey.hockey_conference.teams,74
75,location.location.containedby,26
76,ice_hockey.hockey_division.teams,77
2,organization.organization.previous_names,78
79,common.webpage.topic,0
2,sports.sports_team_owner.teams_owned,13
32,common.topic.notable_types,80
81,olympics.olympic_games.sports,30
0,common.topic.webpage,79
82,olympics.olympic_games.participating_countries,35
83,media_common.netflix_title.netflix_genres,30
0,location.location.containedby,84
30,sports.sport.related_equipment,85
30,sports.sport.team_coaches,86
87,olympics.olympic_games.sports,30
32,location.location.events,88
89,sports.sports_team.sport,30
0,book.book_subject.works,90
22,common.topic.notable_types,91
92,type.property.schema,91
93,common.topic.article,94
30,common.topic.subjects,95
0,location.citytown.postal_codes,96
36,common.topic.notable_types,97
0,location.citytown.postal_codes,98
99,sports.sports_championship_event.runner_up,100
0,location.citytown.postal_codes,101
102,government.government_position_held.jurisdiction_of_office,0
76,ice_hockey.hockey_division.teams,103
104,film.film.featured_film_locations,0
70,ice_hockey.hockey_player.shoots,105
106,travel.tourist_attraction.near_travel_destination,0
107,sports.sports_official.sport,30
108,film.film.featured_film_locations,58
0,periodicals.newspaper_circulation_area.newspapers,109
110,freebase.type_profile.strict_included_types,111
0,symbols.namesake.named_after,112
32,location.location.events,113
17,location.location.containedby,35
114,travel.tourist_attraction.near_travel_destination,0
115,travel.tourist_attraction.near_travel_destination,0
116,fictional_universe.fictional_character.gender,52
30,sports.sport.officials,117
70,people.person.places_lived,118
119,location.postal_code.country,35
0,location.statistical_region.population,120
0,location.statistical_region.population,121
0,organization.organization_scope.organizations_with_this_scope,122
123,location.adjoining_relationship.adjoins,0
0,government.governmental_jurisdiction.governing_officials,124
125,location.postal_code.country,35
126,sports.sports_official.sport,30
30,media_common.netflix_genre.titles,127
128,ice_hockey.hockey_team.division,129
130,organization.organization.geographic_scope,0
32,location.location.events,131
32,location.location.events,132
0,travel.travel_destination.tourist_attractions,133
134,sports.sports_championship.league,135
30,sports.sport.team_coaches,136
137,government.government_position_held.jurisdiction_of_office,0
138,common.image.appears_in_topic_gallery,0
58,film.film_location.featured_in_films,108
97,freebase.type_profile.strict_included_types,111
30,cvg.cvg_genre.games,139
30,olympics.olympic_sport.events,140
141,common.topic.notable_types,91
142,travel.travel_destination_monthly_climate.travel_destination,0
30,sports.sport.officials,143
32,location.location.events,144
70,ice_hockey.hockey_player.hockey_position,145
146,base.petbreeds.dog_city_relationship.cities,0
147,olympics.olympic_games.sports,30
0,base.petbreeds.city_with_dogs.top_breeds,148
0,government.governmental_jurisdiction.governing_officials,149
0,travel.travel_destination.tourist_attractions,150
151,location.postal_code.country,35
30,sports.sport.team_coaches,152
30,sports.sport.officials,153
154,common.webpage.topic,30
0,common.topic.webpage,155
32,location.location.events,156
157,film.film.featured_film_locations,0
35,base.biblioness.bibs_topic.is_really,35
158,location.adjoining_relationship.adjoins,0
0,common.topic.webpage,159
30,cvg.computer_game_subject.games,139
93,common.topic.notable_for,160
161,film.film.prequel,162
163,common.webpage.topic,0
91,freebase.type_hints.included_types,164
30,cvg.cvg_genre.games,165
166,location.postal_code.country,35
167,film.film.featured_film_locations,0
30,media_common.netflix_genre.titles,168
0,government.governmental_jurisdiction.governing_officials,169
0,common.topic.webpage,170
171,location.location.containedby,66
172,base.fight.sports_official.sport,30
0,tv.tv_location.tv_shows_filmed_here,173
32,location.location.events,174
175,ice_hockey.hockey_team.conference,23
176,government.government_position_held.jurisdiction_of_office,0
118,people.place_lived.person,70
30,cvg.cvg_genre.games,177
0,location.location.time_zones,178
179,book.newspaper.circulation_areas,0
0,travel.travel_destination.tourist_attractions,180
26,periodicals.newspaper_circulation_area.newspapers,181
30,sports.sport.officials,182
183,location.postal_code.country,35
184,location.location.containedby,66
30,sports.sport.officials,185
32,location.location.events,186
30,olympics.olympic_sport.olympic_games_contested,82
187,common.webpage.in_index,63
30,book.book_subject.works,188
181,book.newspaper.circulation_areas,26
30,media_common.netflix_genre.titles,189
32,business.sponsored_recipient.sponsorship,190
191,rdf-schema#range,91
0,location.citytown.postal_codes,192
193,location.postal_code.country,35
194,common.image.appears_in_topic_gallery,13
22,sports.sports_team.sport,30
195,government.government_position_held.jurisdiction_of_office,0
196,olympics.olympic_games.sports,30
84,location.location.contains,0
0,common.topic.article,197
0,common.topic.notable_for,198
199,location.location.containedby,26
0,government.governmental_jurisdiction.governing_officials,200
0,location.statistical_region.population,201
202,government.government_position_held.jurisdiction_of_office,0
0,common.topic.image,203
204,organization.organization.geographic_scope,0
30,olympics.olympic_sport.olympic_games_contested,205
0,film.film_location.featured_in_films,206
207,book.book_subject.works,208
0,travel.travel_destination.tourist_attractions,209
0,location.statistical_region.population,210
0,common.topic.webpage,211
0,location.hud_foreclosure_area.estimated_number_of_mortgages,212
13,sports.sports_team.championships,99
213,location.location.containedby,0
214,people.person.nationality,58
215,fictional_universe.fictional_character.place_of_birth,0
216,location.postal_code.country,35
30,common.topic.webpage,154
217,olympics.olympic_games.events,218
219,common.topic.article,220
221,travel.tourist_attraction.near_travel_destination,0
30,sports.sport.officials,222
223,location.postal_code.country,35
224,location.location.containedby,0
91,freebase.type_hints.included_types,111
225,cvg.computer_videogame.subjects,196
32,location.location.events,226
214,ice_hockey.hockey_player.hockey_position,227
36,ice_hockey.hockey_player.shoots,105
0,location.location.containedby,35
30,sports.sport.officials,228
229,travel.tourist_attraction.near_travel_destination,0
101,location.postal_code.country,35
0,common.topic.webpage,230
30,sports.sport.officials,231
51,base.fight.sports_official.sport,30
232,base.schemastaging.athlete_salary.team,13
233,common.webpage.topic,0
45,people.person.places_lived,234
0,location.citytown.postal_codes,235
236,media_common.netflix_title.netflix_genres,30
206,film.film.country,35
237,film.film.country,35
238,base.petbreeds.dog_city_relationship.cities,0
192,location.postal_code.country,35
66,periodicals.newspaper_circulation_area.newspapers,239
0,fictional_universe.fictional_setting.fictional_characters_born_here,240
241,location.location.containedby,35
30,common.topic.article,242
243,olympics.olympic_games.sports,30
0,location.citytown.postal_codes,244
13,common.topic.notable_for,245
211,common.webpage.topic,0
13,common.topic.webpage,246
0,location.citytown.postal_codes,247
0,travel.travel_destination.tourist_attractions,248
219,base.roses.rose_color.roses_of_this_color,249
32,sports.sports_facility.teams,250
32,location.location.events,251
199,travel.tourist_attraction.near_travel_destination,0
32,location.location.events,252
0,location.statistical_region.population,253
254,people.person.gender,52
80,freebase.type_profile.kind,255
256,location.adjoining_relationship.adjoins,0
237,film.film.featured_film_locations,0
45,people.person.place_of_birth,257
258,government.government_position_held.jurisdiction_of_office,0
