src,edge_attr,dst
0,type.type.expected_by,1
2,book.author.works_written,3
0,type.type.expected_by,1
4,people.place_lived.location,5
2,influence.influence_node.influenced,6
2,people.deceased_person.place_of_death,7
2,book.author.works_written,8
2,book.author.works_written,9
0,type.type.expected_by,10
0,type.type.properties,11
0,type.type.expected_by,10
0,type.type.expected_by,12
2,people.person.gender,13
2,book.author.works_written,14
0,type.type.expected_by,15
2,award.award_winner.awards_won,16
2,book.author.works_written,17
0,type.type.properties,18
19,common.topic.notable_types,0
0,type.type.expected_by,15
0,type.type.expected_by,20
2,book.author.works_written,21
22,education.education.student,2
23,film.film.country,24
0,freebase.type_hints.included_types,25
0,freebase.type_profile.kind,26
2,book.author.works_written,27
2,people.person.place_of_birth,5
2,book.author.works_written,28
0,type.type.expected_by,1
2,fictional_universe.fictional_universe_creator.fictional_universes_created,19
29,common.webpage.topic,2
2,book.author.works_written,30
0,type.type.expected_by,0
0,type.type.expected_by,31
6,people.person.gender,13
5,base.biblioness.bibs_location.country,24
2,book.author.works_written,32
2,book.author.works_written,33
6,people.person.nationality,24
0,type.type.expected_by,1
0,type.type.expected_by,34
0,type.type.properties,35
2,film.writer.film,23
2,book.author.works_written,36
0,type.type.domain,37
2,book.illustrator.magazine_covers,38
2,people.person.education,22
6,influence.influence_node.influenced_by,2
2,book.author.works_written,39
2,book.author.works_written,40
0,type.type.properties,41
4,people.place_lived.person,2
2,book.author.works_written,42
2,book.author.works_written,43
0,freebase.type_profile.published,44
2,book.author.works_written,45
0,type.type.expected_by,0
2,book.author.works_written,46
2,book.author.works_written,47
5,location.location.containedby,24
2,book.author.works_written,48
0,type.type.expected_by,15
0,type.type.properties,49
0,type.type.expected_by,50
0,type.type.properties,51
0,type.type.expected_by,52
0,type.type.expected_by,53
2,book.author.works_written,54
2,book.author.works_written,55
0,type.type.expected_by,10
23,media_common.netflix_title.netflix_genres,24
2,book.author.works_written,56
0,type.type.properties,57
2,book.author.works_written,58
0,type.type.expected_by,59
19,common.topic.notable_for,60
2,book.author.works_written,61
0,type.type.expected_by,62
0,type.type.expected_by,12
0,type.type.expected_by,50
0,freebase.type_profile.strict_included_types,25
6,people.person.profession,63
0,type.type.expected_by,64
2,book.author.works_written,65
2,book.author.works_written,66
2,book.author.works_written,67
68,freebase.type_profile.published,44
0,type.type.properties,69
2,book.author.works_written,70
68,freebase.type_profile.strict_included_types,25
2,common.topic.article,71
0,type.type.properties,72
2,book.author.works_written,73
2,book.author.works_written,74
2,common.topic.notable_for,75
2,common.topic.notable_types,68
2,common.topic.webpage,29
0,common.topic.article,76
0,type.type.expected_by,77
2,book.author.works_written,78
2,book.author.works_written,79
2,book.author.works_written,80
2,book.author.works_written,81
0,type.type.properties,82
68,freebase.type_hints.included_types,25
0,freebase.documented_object.documentation,76
2,people.person.profession,63
2,people.person.places_lived,4
16,award.award_honor.award_winner,2
2,book.author.works_written,83
2,book.author.works_written,84
2,book.author.works_written,85
2,book.author.works_written,86
2,book.author.works_written,87
19,fictional_universe.fictional_universe.created_by,2
2,book.author.works_written,88
2,book.author.works_written,89
0,type.type.expected_by,90
0,freebase.type_profile.equivalent_topic,0
23,film.film.written_by,2
0,type.type.expected_by,10
0,type.type.properties,91
19,common.topic.article,92
2,people.person.nationality,24
0,type.type.expected_by,93
0,type.type.expected_by,93
