src,edge_attr,dst
0,military.military_combatant.military_conflicts,1
2,olympics.olympic_games.participating_countries,3
4,olympics.olympic_medal_honor.olympics,5
6,measurement_unit.recurring_money_value.source,7
8,measurement_unit.dated_metric_ton.source,9
0,location.statistical_region.minimum_wage,10
11,olympics.olympic_medal_honor.country,0
12,olympics.olympic_medal_honor.medal,13
14,organization.organization.geographic_scope,15
0,location.statistical_region.co2_emissions_per_capita,16
17,location.administrative_division.country,0
10,measurement_unit.recurring_money_value.source,7
18,olympics.olympic_medal_honor.olympics,19
20,government.political_appointer.appointees,21
0,location.statistical_region.cpi_inflation_rate,22
23,organization.organization_membership.member,0
24,location.location.events,25
26,location.location.contains,27
28,sports.multi_event_tournament.athletic_performances,29
30,measurement_unit.dated_metric_ton.source,9
31,measurement_unit.dated_money_value.source,32
33,location.location.contains,34
35,location.location.contains,36
37,time.event.locations,0
38,olympics.olympic_medal_honor.country,0
39,travel.tour_operator.travel_destinations,40
41,military.military_combatant_group.conflict,42
10,measurement_unit.recurring_money_value.frequency,43
44,measurement_unit.dated_money_value.source,45
46,sports.tournament_event_competitor.events_competed_in,47
48,location.location.containedby,0
0,location.country.administrative_divisions,49
50,measurement_unit.recurring_money_value.source,7
0,olympics.olympic_participating_country.medals_won,51
52,base.culturalevent.event.entity_involved,53
26,location.location.contains,54
55,measurement_unit.dated_money_value.currency,56
57,sports.sports_team.sport,58
0,location.statistical_region.co2_emissions_per_capita,59
0,location.statistical_region.literacy_rate,60
0,location.statistical_region.size_of_armed_forces,61
0,location.statistical_region.minimum_wage,62
0,location.statistical_region.deposit_interest_rate,63
0,location.statistical_region.minimum_wage,64
65,organization.organization.geographic_scope,66
67,measurement_unit.dated_money_value.currency,56
0,sports.sport_country.athletic_performances,68
0,location.statistical_region.debt_service_as_percent_of_trade_volume,69
0,location.statistical_region.consumer_price_index,70
71,olympics.olympic_games.sports,58
72,base.culturalevent.event.entity_involved,73
74,time.event.locations,75
40,olympics.olympic_participating_country.olympics_participated_in,76
0,government.governmental_jurisdiction.governing_officials,77
78,measurement_unit.dated_money_value.source,45
79,government.political_party.ideology,80
0,location.statistical_region.high_tech_as_percent_of_manufactured_exports,81
0,olympics.olympic_participating_country.medals_won,82
0,location.statistical_region.gdp_nominal_per_capita,83
84,common.topic.notable_types,85
86,time.event.included_in_event,87
0,sports.sports_team_location.teams,88
89,government.political_party.ideology,90
91,location.location.contains,92
0,biology.breed_origin.breeds_originating_here,93
40,freebase.valuenotation.is_reviewed,94
95,base.culturalevent.event.entity_involved,96
97,government.government_position_held.office_holder,98
79,government.political_party.ideology,90
25,time.event.locations,15
0,location.country.second_level_divisions,99
0,location.location.partially_contains,100
101,location.administrative_division.country,0
54,location.location.containedby,0
102,organization.organization_scope.organizations_with_this_scope,14
103,measurement_unit.dated_money_value.currency,56
0,location.location.events,104
2,olympics.olympic_games.participating_countries,105
0,military.military_combatant.military_conflicts,106
107,common.topic.notable_types,85
0,location.statistical_region.foreign_direct_investment_net_inflows,108
109,common.topic.notable_types,110
111,time.event.locations,105
112,olympics.olympic_medal_honor.olympics,113
114,olympics.olympic_games.participating_countries,66
115,location.location.contains,116
117,olympics.olympic_medal_honor.medal,118
0,location.statistical_region.official_development_assistance,119
0,olympics.olympic_participating_country.medals_won,120
121,common.topic.notable_types,122
58,olympics.olympic_sport.olympic_games_contested,113
0,location.statistical_region.official_development_assistance,123
124,location.location.containedby,91
125,olympics.olympic_participating_country.olympics_participated_in,114
40,base.aareas.schema.administrative_area.administrative_parent,126
0,location.country.administrative_divisions,127
0,location.country.administrative_divisions,128
129,location.location.partiallycontains,130
0,location.statistical_region.minimum_wage,131
132,freebase.type_hints.included_types,133
109,travel.travel_destination.guidebooks,134
111,common.topic.notable_types,135
0,location.location.partiallycontains,136
0,location.country.second_level_divisions,137
138,location.country.form_of_government,139
0,location.country.administrative_divisions,140
104,time.event.locations,0
141,book.book_subject.works,142
136,location.partial_containment_relationship.partially_contained_by,0
143,measurement_unit.dated_money_value.currency,56
0,location.statistical_region.diesel_price_liter,144
0,location.statistical_region.official_development_assistance,145
0,location.location.partially_contains,146
0,location.statistical_region.gni_in_ppp_dollars,147
25,time.event.locations,40
148,base.argumentmaps.idea.included_in,149
150,measurement_unit.dated_money_value.source,45
0,location.statistical_region.literacy_rate,151
152,freebase.valuenotation.has_no_value,153
154,government.political_party.ideology,155
86,military.military_conflict.combatants,156
157,measurement_unit.dated_metric_ton.source,9
158,location.location.events,159
0,organization.organization_scope.organizations_with_this_scope,160
161,measurement_unit.dated_percentage.source,162
0,location.statistical_region.merchandise_trade_percent_of_gdp,163
0,location.statistical_region.co2_emissions_per_capita,164
165,sports.sports_team.location,0
166,location.administrative_division.country,0
167,location.location.partially_contained_by,168
0,location.statistical_region.gender_balance_members_of_parliament,169
0,location.statistical_region.consumer_price_index,170
171,common.topic.notable_types,172
0,location.statistical_region.government_debt_percent_gdp,173
0,sports.sports_team_location.teams,174
0,location.statistical_region.trade_balance_as_percent_of_gdp,175
176,time.event.included_in_event,72
0,location.statistical_region.gdp_nominal_per_capita,177
178,olympics.olympic_games.participating_countries,179
33,base.aareas.schema.administrative_area.administrative_parent,0
180,olympics.olympic_medal_honor.medalist,181
0,sports.sport_country.athletic_performances,182
183,measurement_unit.dated_metric_ton.source,9
129,base.locations.continents.countries_within,138
91,location.location.contains,184
185,location.location.time_zones,186
0,location.country.administrative_divisions,187
0,location.statistical_region.external_debt_stock,188
0,location.location.events,189
190,measurement_unit.dated_money_value.source,45
33,location.location.contains,187
191,location.location.containedby,192
193,base.culturalevent.event.entity_involved,96
0,location.statistical_region.trade_balance_as_percent_of_gdp,194
0,olympics.olympic_participating_country.medals_won,195
196,location.partial_containment_relationship.partially_contained_by,91
0,location.location.partially_contains,197
198,location.administrative_division.second_level_division_of,0
199,common.topic.notable_types,110
75,olympics.olympic_participating_country.olympics_participated_in,114
200,location.partial_containment_relationship.partially_contained_by,201
0,organization.organization_scope.organizations_with_this_scope,202
0,location.statistical_region.minimum_wage,203
204,sports.sports_team.location,0
179,location.location.containedby,205
206,government.government_position_held.jurisdiction_of_office,0
207,military.military_conflict.combatants,208
209,measurement_unit.dated_money_value.currency,56
210,olympics.olympic_sport.olympic_games_contested,71
211,location.location.events,212
0,location.location.partially_contains,213
214,organization.organization.founders,40
205,base.locations.continents.countries_within,152
215,location.location.containedby,216
0,film.film_location.featured_in_films,217
218,location.location.contains,219
0,organization.organization_scope.organizations_with_this_scope,14
33,location.location.contains,220
0,common.topic.notable_types,221
222,time.event.locations,0
0,location.country.second_level_divisions,220
65,organization.organization.geographic_scope,152
223,common.topic.notable_types,110
224,location.administrative_division.country,0
225,government.government_office_or_title.office_holders,21
219,location.country.languages_spoken,226
227,sports.sports_team.location,0
0,location.statistical_region.internet_users_percent_population,228
115,location.location.contains,128
114,olympics.olympic_games.participating_countries,40
229,common.topic.notable_types,172
230,organization.organization_membership.organization,231
115,location.location.contains,127
232,common.topic.notable_types,233
234,location.administrative_division.country,0
0,location.statistical_region.part_time_employment_percent,235
236,location.administrative_division.country,0
105,organization.organization_scope.organizations_with_this_scope,237
184,location.location.containedby,0
238,location.administrative_division.second_level_division_of,0
68,sports.competitor_competition_relationship.tournament,239
240,base.culturalevent.event.entity_involved,0
0,location.statistical_region.internet_users_percent_population,241
0,organization.organization_scope.organizations_with_this_scope,242
87,military.military_conflict.combatants,243
244,military.military_combatant_group.combatants,0
46,award.competitor.competitions_won,239
0,location.statistical_region.high_tech_as_percent_of_manufactured_exports,245
246,book.newspaper.circulation_areas,0
179,olympics.olympic_participating_country.olympics_participated_in,247
248,time.event.locations,0
55,measurement_unit.dated_money_value.source,45
0,location.statistical_region.net_migration,249
0,location.statistical_region.agriculture_as_percent_of_gdp,250
0,location.statistical_region.government_debt_percent_gdp,251
252,location.administrative_division.second_level_division_of,0
205,location.location.partially_contains,40
0,location.statistical_region.gni_per_capita_in_ppp_dollars,55
214,organization.organization.founders,138
0,location.statistical_region.gdp_nominal_per_capita,253
254,location.location.containedby,255
195,olympics.olympic_medal_honor.medal,256
25,time.event.locations,75
257,measurement_unit.dated_money_value.currency,56
258,common.topic.notable_types,259
88,common.topic.notable_types,260
261,measurement_unit.dated_money_value.source,45
262,common.topic.notable_types,85
263,time.event.locations,24
264,common.topic.notable_types,110
265,government.government_position_held.jurisdiction_of_office,0
266,time.event.locations,267
102,freebase.valuenotation.is_reviewed,94
0,location.statistical_region.debt_service_as_percent_of_trade_volume,268
269,location.location.partially_containedby,0
0,location.statistical_region.agriculture_as_percent_of_gdp,270
0,location.location.partiallycontains,271
0,organization.organization_scope.organizations_with_this_scope,272
273,olympics.olympic_medal_honor.olympics,274
0,book.written_work.subjects,218
275,olympics.olympic_medal_honor.medal,118
0,location.country.languages_spoken,276
24,freebase.valuenotation.is_reviewed,277
278,olympics.olympic_games.sports,210
233,freebase.type_profile.strict_included_types,133
0,location.statistical_region.gni_per_capita_in_ppp_dollars,279
0,location.statistical_region.prevalence_of_undernourisment,280
281,olympics.olympic_games.sports,282
283,time.event.locations,284
285,common.topic.notable_types,286
0,location.location.events,266
0,location.statistical_region.official_development_assistance,287
288,measurement_unit.dated_percentage.source,289
0,location.statistical_region.internet_users_percent_population,290
291,sports.tournament_event_competition.competitors,68
0,location.statistical_region.co2_emissions_per_capita,292
293,common.topic.notable_types,85
0,location.statistical_region.gni_in_ppp_dollars,294
0,olympics.olympic_participating_country.medals_won,38
141,book.book_subject.works,295
296,measurement_unit.dated_percentage.source,289
28,sports.multi_event_tournament.athletic_performances,297
0,location.statistical_region.trade_balance_as_percent_of_gdp,298
0,location.location.events,37
0,location.country.second_level_divisions,299
