src,edge_attr,dst
0,tv.tv_program.genre,1
2,tv.tv_series_season.series,3
4,freebase.valuenotation.is_reviewed,5
6,freebase.valuenotation.is_reviewed,5
7,tv.tv_series_season.episodes,8
9,book.author.works_written,10
11,tv.regular_tv_appearance.seasons,12
13,tv.tv_series_season.episodes,14
15,award.award_honor.honored_for,3
1,media_common.literary_genre.stories_in_this_genre,16
3,award.award_winning_work.awards_won,17
18,freebase.valuenotation.has_value,19
3,tv.tv_program.regular_cast,20
21,tv.tv_program.genre,22
23,award.award_category.nominees,24
3,award.award_nominated_work.award_nominations,25
26,location.location.time_zones,27
28,award.award_nomination.award,29
1,theater.theater_genre.plays_in_this_genre,30
0,tv.tv_program.genre,31
32,tv.tv_program.country_of_origin,26
3,book.literary_series.works_in_this_series,33
34,book.book_character.appears_in_book,33
35,media_common.netflix_title.netflix_genres,36
37,people.person.nationality,26
38,film.film.language,39
13,tv.tv_series_season.episodes,40
41,media_common.netflix_title.netflix_genres,42
43,people.person.nationality,26
44,award.award_nomination.award,45
1,broadcast.genre.content,46
47,award.award_nomination.ceremony,48
49,freebase.valuenotation.is_reviewed,50
29,award.award_category.nominees,28
51,common.webpage.topic,3
52,tv.regular_tv_appearance.actor,53
54,fictional_universe.fictional_character.gender,55
3,tv.tv_program.regular_cast,56
57,tv.tv_producer_term.program,3
58,tv.tv_program.genre,42
59,freebase.valuenotation.is_reviewed,60
61,fictional_universe.fictional_character.character_created_by,9
62,freebase.valuenotation.has_value,63
64,freebase.valuenotation.has_no_value,65
26,base.biblioness.bibs_topic.subsumes,26
66,business.business_location.parent_company,67
1,media_common.media_genre.parent_genre,68
69,freebase.valuenotation.has_value,63
43,award.award_nominee.award_nominations,70
48,award.award_ceremony.awards_presented,71
72,freebase.valuenotation.is_reviewed,60
73,tv.regular_tv_appearance.actor,74
75,award.award_nomination.ceremony,76
77,award.award_nomination.ceremony,78
79,people.person.profession,80
13,tv.tv_series_season.episodes,81
82,tv.tv_character.appeared_in_tv_program,83
84,common.topic.notable_types,85
86,tv.regular_tv_appearance.actor,87
88,award.award_honor.ceremony,76
89,tv.tv_program.episodes,90
91,freebase.valuenotation.is_reviewed,92
93,tv.tv_actor.starring_roles,94
4,people.person.nationality,26
1,media_common.literary_genre.stories_in_this_genre,95
3,tv.tv_program.seasons,96
97,tv.tv_series_season.regular_cast,98
99,freebase.equivalent_topic.equivalent_domain,100
101,award.award_nomination.award_nominee,74
102,tv.tv_program.languages,39
77,award.award_nomination.award,103
104,tv.tv_location.tv_shows_filmed_here,3
105,award.award_nomination.award_nominee,106
89,tv.tv_program.genre,31
0,tv.tv_program.country_of_origin,26
66,location.location.containedby,107
32,media_common.netflix_title.netflix_genres,99
108,people.person.gender,55
74,freebase.valuenotation.is_reviewed,60
109,tv.tv_producer_term.producer,110
68,common.topic.notable_types,111
47,award.award_nomination.nominated_for,3
4,tv.tv_actor.starring_roles,112
113,tv.regular_tv_appearance.series,89
25,award.award_nomination.award_nominee,74
114,award.award_nomination.award,115
7,tv.tv_series_season.episodes,116
117,tv.regular_tv_appearance.actor,106
3,award.award_nominated_work.award_nominations,118
119,book.book_character.appears_in_book,120
121,award.award_nomination.ceremony,122
123,tv.tv_series_season.regular_cast,124
125,media_common.netflix_title.netflix_genres,42
126,tv.tv_program_writer_relationship.tv_program,3
106,tv.tv_actor.starring_roles,117
3,common.topic.webpage,127
3,book.literary_series.works_in_this_series,128
2,tv.tv_series_season.episodes,129
130,media_common.netflix_title.netflix_genres,131
132,freebase.valuenotation.has_value,63
133,tv.tv_producer_term.producer_type,134
12,tv.tv_series_season.episodes,135
136,book.book_character.appears_in_book,120
137,award.award_nomination.nominated_for,3
138,tv.regular_tv_appearance.seasons,12
2,tv.tv_series_season.episodes,139
140,award.award_honor.award,45
141,freebase.valuenotation.is_reviewed,50
1,award.award_discipline.awards_in_this_discipline,142
2,tv.tv_series_season.episodes,143
144,tv.tv_program.genre,145
146,organization.organization.geographic_scope,66
7,common.topic.article,147
148,location.location.time_zones,27
149,media_common.netflix_title.netflix_genres,131
150,tv.tv_program.genre,145
151,freebase.valuenotation.is_reviewed,60
94,tv.regular_tv_appearance.seasons,123
58,media_common.netflix_title.netflix_genres,99
9,fictional_universe.fictional_character_creator.fictional_characters_created,152
89,tv.tv_program.regular_cast,153
154,award.award_nomination.ceremony,48
3,award.award_nominated_work.award_nominations,132
45,award.award_category.nominees,118
1,cvg.cvg_genre.games,155
24,award.award_nomination.nominated_for,3
106,award.award_nominee.award_nominations,105
84,fictional_universe.fictional_character_creator.fictional_characters_created,61
156,award.award_category.nominees,101
157,people.person.place_of_birth,66
97,tv.tv_series_season.regular_cast,73
158,freebase.valuenotation.has_value,159
123,tv.tv_series_season.regular_cast,160
161,award.award_nomination.award_nominee,43
3,common.topic.notable_for,162
163,media_common.netflix_title.netflix_genres,99
43,award.award_nominee.award_nominations,164
165,tv.tv_producer.programs_produced,133
97,tv.tv_series_season.regular_cast,166
77,freebase.valuenotation.has_value,63
167,freebase.valuenotation.has_value,63
110,film.producer.films_executive_produced,125
1,cvg.cvg_genre.games,168
43,award.award_winner.awards_won,15
169,tv.regular_tv_appearance.series,3
89,tv.tv_program.genre,170
58,tv.tv_program.country_of_origin,26
171,media_common.netflix_title.netflix_genres,131
172,people.person.nationality,26
1,cvg.cvg_genre.games,173
110,film.producer.film,174
175,award.award_honor.ceremony,176
177,freebase.valuenotation.is_reviewed,178
179,tv.tv_program.genre,145
180,award.award_nomination.nominated_for,3
181,award.award_honor.award,115
182,broadcast.producer.produces,144
131,media_common.netflix_genre.titles,183
2,common.topic.notable_types,184
73,tv.regular_tv_appearance.character,185
186,freebase.valuenotation.has_value,60
187,award.award_honor.award_winner,6
