src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,common.topic.notable_types,3
2,religion.religion.branched_from,4
5,freebase.type_profile.equivalent_topic,5
6,common.image.appears_in_topic_gallery,6
7,religion.religious_text.religious_text_of,4
8,medicine.icd_9_cm_classification.includes_classifications,8
9,medicine.disease.risk_factors,10
5,base.descriptive_names.names.descriptive_name,11
12,religion.religion.practices,13
4,religion.religion.organizations,14
5,common.topic.article,15
16,location.location.people_born_here,6
5,base.descriptive_names.names.descriptive_name,17
1,medicine.risk_factor.diseases,18
1,medicine.risk_factor.diseases,19
20,government.governmental_body.sessions,21
5,type.type.expected_by,22
23,base.mystery.cryptid_observation_location.cryptid_s_occurring_here,24
1,medicine.risk_factor.diseases,25
26,common.image.appears_in_topic_gallery,27
1,medicine.risk_factor.diseases,28
29,medicine.disease.parent_disease,30
1,medicine.risk_factor.diseases,31
32,education.educational_institution_campus.educational_institution,32
4,religion.religion.texts,33
34,film.personal_film_appearance.type_of_appearance,35
36,government.government_office_or_title.jurisdiction,23
37,government.election.office,38
5,base.descriptive_names.names.descriptive_name,39
5,people.profession.specializations,40
41,common.topic.image,42
4,religion.religion.holidays,43
6,people.person.education,44
5,base.onephylogeny.type_of_thing.things_of_this_type,45
46,base.ontologies.ontology_instance_mapping.freebase_topic,4
47,common.webpage.topic,5
5,owl#inverseOf,48
49,medicine.disease.risk_factors,1
50,fictional_universe.character_occupation.characters_with_this_occupation,51
5,people.profession.specializations,52
53,people.cause_of_death.parent_cause_of_death,30
54,government.government_position_held.office_holder,6
55,people.person.place_of_birth,23
56,government.legislative_session.members,57
58,religion.religion.branched_into,4
26,common.image.size,59
1,base.gender.gender_identity.people,60
61,medicine.risk_factor.diseases,62
63,common.webpage.topic,6
54,government.government_position_held.basic_title,64
65,people.place_lived.location,66
67,religion.deity.deity_of,4
48,rdf-schema#domain,5
5,rdf-schema#range,5
1,biology.hybrid_parent_gender.hybrids,68
69,medicine.disease.symptoms,70
71,education.education.student,6
6,book.author.works_written,72
73,base.gender.personal_gender_identity.gender_identity,1
74,common.topic.notable_types,75
5,people.profession.specializations,76
5,base.descriptive_names.names.descriptive_name,77
5,common.topic.webpage,78
79,base.ontologies.ontology_instance_mapping.freebase_topic,5
5,base.descriptive_names.names.descriptive_name,80
81,base.gender.personal_gender_identity.gender_identity,1
82,government.government_position_held.governmental_body,20
6,people.person.gender,1
5,base.descriptive_names.names.descriptive_name,83
58,religion.religion.deities,84
23,base.folklore.mythical_creature_location.mythical_creature_s,24
85,government.government_position_held.jurisdiction_of_office,23
1,common.topic.article,86
75,freebase.type_profile.published,87
4,book.periodical_subject.periodicals,88
50,fictional_universe.character_occupation.characters_with_this_occupation,89
6,common.topic.image,26
5,base.descriptive_names.names.descriptive_name,90
5,freebase.type_profile.strict_included_types,91
92,people.person.gender,1
93,base.aareas.schema.administrative_area.capital,66
5,people.profession.specializations,94
5,base.descriptive_names.names.descriptive_name,95
5,base.descriptive_names.names.descriptive_name,96
1,medicine.risk_factor.diseases,97
4,religion.religion.organizations,98
67,people.person.gender,1
4,religion.religion.practices,99
100,organization.organization_sector.organizations_in_this_sector,101
5,freebase.type_hints.included_types,91
5,base.descriptive_names.names.descriptive_name,102
5,base.schemastaging.context_name.pronunciation,103
1,medicine.risk_factor.diseases,104
5,people.profession.specializations,105
4,religion.religion.practices,106
5,base.descriptive_names.names.descriptive_name,107
1,biology.hybrid_parent_gender.hybrids,108
24,base.mystery.cryptid.area_of_occurrence,23
109,government.political_party_tenure.politician,6
1,medicine.risk_factor.diseases,110
111,common.webpage.topic,5
112,education.educational_institution.students_graduates,113
1,biology.hybrid_parent_gender.hybrids,114
5,base.descriptive_names.names.descriptive_name,115
4,religion.religion.branched_into,2
116,government.political_district.representatives,82
12,religion.religion.beliefs,117
50,people.profession.specialization_of,100
5,people.profession.specializations,118
36,government.government_office_or_title.governmental_body_if_any,20
5,people.profession.specializations,119
101,organization.organization.sectors,50
69,medicine.icd_9_cm_classification.parent_classification,69
120,religion.religious_practice.practice_of,4
32,location.location.containedby,66
23,government.governmental_jurisdiction.government_bodies,20
121,fictional_universe.fictional_character.children,51
113,education.education.student,6
5,type.type.expected_by,5
75,freebase.type_hints.included_types,91
4,religion.religion.places_of_worship_historical,122
85,government.government_position_held.office_holder,6
123,common.topic.subject_of,5
50,fictional_universe.character_occupation.characters_with_this_occupation,124
57,government.government_position_held.legislative_sessions,125
126,government.government_position_held.office_position_or_title,127
20,government.governmental_body.sessions,128
65,people.place_lived.person,6
129,award.award_honor.award_winner,6
4,religion.religion.texts,130
23,base.mystery.cryptid_area_of_occurrence.cryptid_s_found_here,24
131,religion.deity.deity_of,4
20,government.governmental_body.sessions,132
26,common.image.appears_in_topic_gallery,37
71,education.education.institution,133
23,location.country.languages_spoken,134
4,religion.religion.holidays,135
136,people.deceased_person.cause_of_death,69
137,government.legislative_session.members,57
1,medicine.risk_factor.diseases,138
12,religion.religion.texts,139
5,base.descriptive_names.names.descriptive_name,140
1,medicine.risk_factor.diseases,141
1,medicine.risk_factor.diseases,142
57,government.government_position_held.legislative_sessions,143
5,base.descriptive_names.names.descriptive_name,144
44,education.education.student,6
5,base.descriptive_names.names.descriptive_name,145
12,religion.religion.deities,67
1,medicine.risk_factor.diseases,69
5,base.descriptive_names.names.descriptive_name,146
85,government.government_position_held.office_position_or_title,147
5,type.type.expected_by,148
6,people.person.religion,4
51,fictional_universe.fictional_character.parents,121
5,type.type.expected_by,149
150,award.award.category,150
33,religion.religious_text.religious_text_of,58
151,organization.organization.geographic_scope,23
152,common.webpage.topic,5
5,people.profession.specializations,153
5,people.profession.specializations,154
155,freebase.type_profile.strict_included_types,91
58,religion.religion.practices,13
156,common.webpage.topic,5
50,common.topic.notable_for,157
4,religion.religion.notable_figures,158
4,religion.religion.beliefs,117
125,government.legislative_session.members,57
66,location.location.containedby,93
63,common.webpage.resource,159
8,medicine.icd_9_cm_classification.parent_classification,8
1,medicine.risk_factor.diseases,61
4,religion.religion.organizations,160
84,religion.deity.deity_of,58
