src,edge_attr,dst
0,protected_sites.natural_or_cultural_site_listing.listed_site,1
2,people.person.employment_history,3
4,type.type.properties,5
6,education.educational_institution.students_graduates,7
8,common.topic.subjects,9
10,base.schemastaging.phone_sandbox.caller_category,11
12,common.topic.webpage,13
14,common.topic.notable_types,15
16,base.locations.countries.states_provinces_within,17
18,base.schemastaging.phone_sandbox.service_location,16
19,organization.organization_founder.organizations_founded,1
8,influence.influence_node.peers,20
21,base.schemastaging.phone_sandbox.service_language,22
23,business.competitive_space_mediator.company,24
25,business.acquisition.company_acquired,26
8,people.person.employment_history,27
21,base.schemastaging.phone_open_times.time_zone,28
4,base.descriptive_names.names.descriptive_name,29
24,common.topic.webpage,30
17,base.locations.states_and_provences.country,16
31,freebase.type_hints.included_types,32
33,common.topic.subject_of,34
35,business.industry.companies,36
37,people.place_lived.person,8
38,business.employment_tenure.company,24
33,fictional_universe.fictional_organization_type.organizations,39
24,organization.organization.locations,40
41,exhibitions.exhibition_run.sponsor,24
42,business.board_member.organization_board_memberships,43
44,organization.organization_board_membership.organization,24
24,organization.organization.locations,45
46,location.postal_code.country,16
24,business.issuer.issue,47
48,organization.organization.sectors,35
49,common.webpage.topic,24
50,rdf-schema#domain,51
52,business.employment_tenure.person,53
54,language.human_language.main_country,55
56,people.person.gender,57
58,internet.website_category.sites,59
60,common.topic.notable_types,15
61,business.employment_tenure.title,62
12,organization.organization.organization_type,63
21,base.schemastaging.phone_sandbox.service_location,16
64,common.topic.notable_types,15
65,business.employment_tenure.person,66
67,people.person.gender,57
16,base.biblioness.bibs_topic.subsumes,16
68,business.employment_tenure.person,66
69,architecture.architect.structures_designed,70
8,freebase.valuenotation.has_no_value,71
72,award.ranking.list,73
74,organization.organization_partnership.members,12
75,location.country.languages_spoken,76
8,freebase.valuenotation.is_reviewed,77
35,business.product_category.products,78
79,common.topic.notable_types,15
80,organization.organization.organization_type,33
81,common.topic.notable_types,82
83,business.competitive_space_mediator.space,35
24,business.employer.employees,84
85,base.schemastaging.phone_sandbox.service_language,86
87,business.company_type.companies_of_this_type,88
89,freebase.valuenotation.has_no_value,90
54,language.human_language.countries_spoken_in,55
91,base.schemastaging.phone_sandbox.caller_category,11
35,common.topic.webpage,92
74,freebase.valuenotation.is_reviewed,93
94,common.webpage.topic,35
58,business.product_line.products,59
95,base.schemastaging.phone_sandbox.service_language,86
96,common.topic.subject_of,8
24,business.business_operation.industry,97
33,organization.organization_type.organizations_of_this_type,98
99,people.person.employment_history,100
101,exhibitions.exhibition_run.venue,102
47,business.issue.trading_symbol,103
104,people.person.profession,105
87,common.topic.subjects,106
107,common.topic.notable_types,108
24,business.business_operation.industry,109
110,base.schemastaging.phone_sandbox.service_language,22
24,business.business_operation.industry,111
49,common.webpage.category,112
19,common.topic.article,113
114,business.business_location.parent_company,24
8,common.topic.subjects,115
87,organization.organization_sector.organizations_in_this_sector,116
87,business.company_type.companies_of_this_type,117
118,organization.leadership.person,119
8,people.person.education,120
111,common.topic.subjects,121
122,location.hud_county_place.place,122
70,common.image.appears_in_topic_gallery,123
41,exhibitions.exhibition_run.venue,124
125,business.holding.issue,47
126,common.resource.annotations,30
127,business.business_location.in_shopping_center,128
129,common.webpage.topic,33
130,organization.organization_board_membership.member,131
87,business.company_type.companies_of_this_type,132
133,organization.organization.geographic_scope,134
33,organization.organization_type.organizations_of_this_type,135
136,organization.organization.organization_type,33
33,organization.organization_type.organizations_of_this_type,137
33,organization.organization_type.organizations_of_this_type,138
139,common.topic.notable_types,82
140,rdf-schema#range,15
141,business.board_member.organization_board_memberships,142
143,travel.tourist_attraction.near_travel_destination,144
145,award.award_nominated_work.award_nominations,146
147,organization.organization.legal_structure,33
133,base.schemastaging.contact_webpage.contact_category,148
70,common.image.appears_in_topic_gallery,149
150,people.place_lived.person,8
151,business.employment_tenure.company,152
153,business.competitive_space_mediator.company,154
155,base.schemastaging.phone_sandbox.caller_category,11
24,business.business_operation.retained_earnings,156
157,business.competitive_space_mediator.space,35
158,business.employment_tenure.person,159
67,people.person.nationality,16
33,fictional_universe.fictional_organization_type.organizations,160
30,common.webpage.topic,24
95,base.schemastaging.phone_sandbox.service_language,22
161,book.written_work.subjects,33
162,protected_sites.natural_or_cultural_site_listing.category_or_criteria,87
163,people.person.gender,57
164,business.employment_tenure.title,165
18,base.schemastaging.phone_sandbox.service_language,86
8,common.topic.subjects,166
89,freebase.valuenotation.has_no_value,167
87,protected_sites.site_listing_category.listed_sites,162
168,measurement_unit.dated_money_value.currency,169
8,influence.influence_node.influenced_by,79
7,education.education.major_field_of_study,166
87,architecture.building_function.buildings,170
87,common.topic.subject_of,171
8,business.board_member.organization_board_memberships,172
12,organization.non_profit_organization.registered_with,173
174,business.competitive_space_mediator.space,35
14,people.person.employment_history,175
92,common.webpage.topic,35
24,organization.organization.board_members,176
133,business.business_operation.industry,111
177,common.topic.notable_types,108
68,business.employment_tenure.company,24
178,business.business_operation.industry,111
179,common.topic.subject_of,8
180,business.employment_tenure.title,181
24,organization.organization.board_members,182
183,location.mailing_address.country,16
8,business.board_member.organization_board_memberships,184
185,business.business_location.parent_company,24
59,freebase.valuenotation.is_reviewed,186
187,common.topic.notable_types,188
189,business.business_operation.industry,109
179,location.administrative_division.second_level_division_of,16
87,business.company_type.companies_of_this_type,190
24,common.topic.webpage,191
