src,edge_attr,dst
0,film.film.cinematography,1
2,film.film.genre,3
1,award.award_winner.awards_won,4
5,book.book_subject.works,6
7,common.topic.notable_types,8
9,book.book.genre,10
11,common.topic.notable_for,12
13,tv.tv_series_season.episodes,14
15,award.award_nominee.award_nominations,16
17,book.book.characters,11
18,people.person.gender,19
20,tv.tv_producer_term.producer_type,21
22,tv.tv_program.genre,23
24,owl#inverseOf,25
26,common.webpage.category,27
28,award.award_nomination.award,29
30,tv.tv_writer.episodes_written,31
1,freebase.valuenotation.is_reviewed,32
33,cvg.cvg_developer.game_versions_developed,34
35,common.topic.webpage,36
37,fictional_universe.fictional_character.powers_or_abilities,38
35,common.topic.webpage,39
40,book.author.book_editions_published,41
42,film.film_crew_gig.film,35
43,fictional_universe.fictional_character.gender,19
44,book.book.characters,11
16,award.award_nomination.award,45
46,award.ranked_list.ranked_list_items,47
48,common.topic.article,49
50,book.book.characters,51
52,award.award_nomination.nominated_for,53
54,freebase.valuenotation.has_value,55
56,film.film.sequel,57
58,fictional_universe.fictional_character.gender,19
59,people.place_lived.person,1
60,film.performance.character,61
62,freebase.valuenotation.is_reviewed,63
64,freebase.valuenotation.is_reviewed,65
3,film.film_genre.films_in_this_genre,66
67,media_common.netflix_genre.titles,68
69,book.book_subject.works,70
71,common.topic.webpage,72
73,freebase.documented_object.documentation,74
75,people.profession.specializations,76
77,freebase.valuenotation.is_reviewed,78
56,award.award_nominated_work.award_nominations,79
80,organization.organization.child,81
82,film.film.genre,3
83,common.webpage.resource,84
85,film.performance.film,86
1,base.schemastaging.person_extra.net_worth,87
67,media_common.netflix_genre.titles,88
33,organization.organization.child,89
69,media_common.netflix_title.netflix_genres,90
91,people.person.gender,19
92,film.film.language,93
94,award.award_honor.ceremony,95
96,common.topic.notable_types,97
98,film.film.written_by,1
64,people.person.gender,99
100,common.topic.notable_types,8
57,film.film.music,101
102,tv.tv_actor.starring_roles,103
30,tv.tv_writer.episodes_written,104
105,people.person.profession,106
107,people.person.profession,108
109,award.award_nominee.award_nominations,110
111,film.film.genre,112
113,media_common.netflix_title.netflix_genres,114
115,common.topic.notable_for,116
117,fictional_universe.character_species.characters_of_this_species,118
119,common.resource.annotations,120
35,tv.tv_program.regular_cast,121
122,book.book.genre,123
124,award.award_winner.awards_won,125
126,film.film.genre,10
127,film.production_company.films,98
128,tv.tv_program_writer_relationship.writer,30
129,common.topic.notable_types,8
130,tv.regular_tv_appearance.series,35
131,common.webpage.resource,132
133,common.topic.notable_types,8
134,symbols.namesake.named_after,135
35,tv.tv_program.regular_cast,136
67,media_common.netflix_genre.titles,137
138,fictional_universe.fictional_character.character_created_by,1
27,common.topic.notable_types,139
140,freebase.valuenotation.is_reviewed,141
69,film.film.edited_by,1
30,tv.tv_writer.episodes_written,142
143,film.film.directed_by,1
144,award.award_nomination.award_nominee,145
146,book.book.genre,123
3,film.film_genre.films_in_this_genre,126
147,award.award_honor.award,148
62,freebase.valuenotation.is_reviewed,149
150,common.topic.notable_types,8
151,film.film.starring,152
80,film.production_company.films,153
154,film.performance.character,135
155,film.film_character.portrayed_in_films,156
157,film.film_crew_gig.film,35
1,organization.organization_founder.organizations_founded,158
159,people.person.gender,19
160,award.award_nomination.award_nominee,1
161,common.topic.notable_types,162
163,freebase.valuenotation.is_reviewed,32
6,book.book.genre,164
165,film.performance.film,166
167,base.skosbase.vocabulary_equivalent_topic.narrower_concept,168
169,common.topic.notable_types,170
171,award.award_nomination.nominated_for,172
173,freebase.valuenotation.has_value,174
175,common.topic.notable_types,73
67,media_common.netflix_genre.titles,176
16,award.award_nomination.award_nominee,177
162,freebase.type_profile.strict_included_types,178
158,film.production_company.films,35
179,film.film.production_companies,80
180,film.personal_film_appearance.person,1
71,common.topic.webpage,181
38,fictional_universe.character_powers.characters_with_this_ability,182
157,film.film_crew_gig.crewmember,183
30,tv.tv_writer.episodes_written,184
185,common.webpage.in_index,186
187,common.webpage.topic,135
188,tv.tv_series_season.episodes,189
190,people.cause_of_death.includes_causes_of_death,191
23,people.professional_field.professions_in_this_field,106
1,book.author.works_written,192
67,media_common.netflix_genre.titles,193
111,film.film.genre,10
135,fictional_universe.fictional_character.powers_or_abilities,194
35,film.film.rating,195
196,common.topic.notable_types,197
135,book.book_character.appears_in_book,198
199,tv.tv_series_season.episodes,200
98,film.film.production_companies,80
1,base.popstra.celebrity.canoodled,201
126,film.film.language,93
48,book.written_work.next_in_series,202
203,tv.tv_program.tv_producer,204
205,fictional_universe.fictional_character.powers_or_abilities,206
207,common.resource.annotations,208
67,business.industry.companies,209
210,award.award_nomination.award_nominee,211
1,people.person.gender,19
1,film.writer.film,212
2,film.film.genre,213
1,film.actor.film,214
