src,edge_attr,dst
0,freebase.valuenotation.is_reviewed,1
2,music.artist.genre,3
4,people.person.profession,5
6,common.topic.notable_types,7
8,music.featured_artist.recordings,9
10,music.track_contribution.contributor,11
12,music.album.releases,12
13,award.award_nomination.award_nominee,14
15,people.person.nationality,16
17,music.recording.tracks,17
18,music.recording.artist,14
19,common.topic.notable_types,20
21,award.award_nomination.award,22
23,people.person.profession,24
25,music.artist.genre,26
27,award.award_nomination.ceremony,28
29,award.award_nominee.award_nominations,30
31,music.track_contribution.role,32
33,base.lightweight.profession.specialization_of,34
35,music.music_video.music_video_song,35
23,freebase.valuenotation.is_reviewed,36
37,common.webpage.topic,38
39,music.recording.canonical_version,39
40,music.track_contribution.role,41
42,tv.tv_guest_role.episodes_appeared_in,43
44,common.topic.notable_types,45
46,common.webpage.in_index,47
48,common.topic.notable_for,49
50,music.artist.genre,26
51,music.recording.contributions,52
53,music.track_contribution.track,54
55,common.topic.notable_types,20
56,award.award_winning_work.awards_won,57
58,music.recording.featured_artists,38
59,music.album.releases,59
60,common.topic.notable_types,61
62,music.recording.tracks,62
63,music.artist.genre,64
65,common.topic.notable_types,20
66,broadcast.content.artist,63
39,common.topic.notable_types,20
67,award.award_honor.award_winner,38
68,music.recording.lyrics_website,69
70,people.person.nationality,16
71,common.topic.article,72
73,award.award_category.nominees,74
75,broadcast.artist.content,76
77,music.group_member.instruments_played,32
68,common.topic.notable_types,20
78,music.recording.featured_artists,38
79,music.recording.contributions,80
81,music.recording.canonical_version,82
83,award.award_nominee.award_nominations,84
85,people.person.profession,86
25,music.artist.genre,87
88,music.album.album_content_type,89
90,freebase.valuenotation.is_reviewed,36
91,music.recording_contribution.contributor,38
92,music.track_contribution.contributor,38
93,music.artist.genre,94
95,music.track_contribution.role,96
97,music.album.primary_release,97
98,music.artist.genre,99
100,music.recording.song,100
100,common.topic.notable_types,20
101,common.topic.notable_types,7
102,music.recording.featured_artists,38
103,music.recording.contributions,104
105,music.composition.composer,14
3,music.genre.subgenre,64
106,music.composer.compositions,107
51,music.recording.contributions,108
109,common.webpage.resource,109
38,music.featured_artist.recordings,110
111,music.track_contribution.contributor,112
113,music.track_contribution.track,114
115,common.webpage.category,116
117,music.track_contribution.contributor,38
118,common.topic.notable_types,20
119,broadcast.content.broadcast,120
121,music.composition.lyricist,122
123,award.award_nomination.ceremony,124
125,music.track_contribution.contributor,38
126,music.recording.releases,127
128,common.topic.notable_types,20
129,common.webpage.resource,130
131,music.recording.producer,132
38,award.award_nominee.award_nominations,133
97,music.album.release_type,134
38,music.artist.album,135
136,freebase.valuenotation.is_reviewed,137
138,music.recording.contributions,139
140,award.award_nomination.nominated_for,141
142,common.topic.notable_types,143
144,music.single.versions,145
14,people.person.profession,33
146,common.topic.subject_of,15
88,music.album.releases,88
118,music.recording.artist,147
14,film.film_art_director.films_art_directed,148
149,music.composition.composer,14
79,music.recording.contributions,150
151,people.person.ethnicity,152
153,film.personal_film_appearance.film,154
38,music.artist.track_contributions,92
155,common.topic.notable_types,20
156,fictional_universe.fictional_character.occupation,33
8,music.featured_artist.recordings,157
158,music.recording.releases,159
160,people.marriage.spouse,161
162,music.recording.canonical_version,162
