src,edge_attr,dst
0,location.location.time_zones,1
2,common.webpage.category,3
4,geography.geographical_feature.category,5
6,location.location.adjoin_s,7
8,organization.organization_board_membership.organization,9
10,education.honorary_degree.institution,11
11,education.educational_institution.students_graduates,12
13,common.topic.image,14
11,education.educational_institution.students_graduates,15
11,organization.organization.headquarters,16
17,location.statistical_region.places_exported_to,18
19,media_common.netflix_title.netflix_genres,20
21,film.film_location.featured_in_films,22
23,time.event.instance_of_recurring_event,24
25,common.webpage.resource,26
27,location.country.official_language,28
23,award.award_ceremony.awards_presented,29
17,location.location.events,30
31,common.topic.notable_types,32
33,location.imports_and_exports.imported_from,34
35,base.biblioness.bibs_location.country,21
36,film.music_contributor.film,22
37,common.topic.notable_types,38
39,organization.organization.geographic_scope,40
41,location.location.containedby,42
43,freebase.type_hints.included_types,44
11,business.employer.employees,45
11,education.university.departments,46
47,location.location.containedby,17
17,location.location.events,48
49,common.image.size,50
44,freebase.type_hints.included_types,51
52,freebase.valuenotation.is_reviewed,53
54,people.person.place_of_birth,17
55,common.topic.article,56
57,common.topic.notable_types,32
11,business.employer.employees,58
59,sports.tournament_event_competition.tournament,60
61,base.locations.continents.countries_within,62
63,sports.sports_championship_event.championship,64
1,time.time_zone.locations_in_this_time_zone,65
39,common.topic.subject_of,66
67,location.mailing_address.state_province_region,17
68,freebase.type_profile.published,69
70,location.adjoining_relationship.adjoins,4
61,base.locations.continents.countries_within,71
72,freebase.type_hints.included_types,68
73,base.aareas.schema.administrative_area.administrative_children,74
75,aviation.airline.hubs,76
77,organization.leadership.organization,9
78,base.famousobjects.creator_of_object.created,79
80,location.location.containedby,81
82,common.topic.notable_types,83
84,common.topic.image,85
48,common.topic.article,86
87,common.topic.notable_types,88
89,base.biblioness.bibs_topic.subsumes,89
90,travel.tourist_attraction.near_travel_destination,17
91,common.topic.notable_types,92
93,location.administrative_division.country,94
95,base.biblioness.bibs_topic.subsumes,95
96,common.topic.notable_types,88
97,base.popstra.vacation_choice.vacationer,98
99,location.location.geolocation,100
101,symbols.name_source.namesakes,11
102,architecture.architect.structures_designed,103
83,freebase.type_profile.strict_included_types,51
48,time.event.locations,17
104,business.employment_tenure.company,39
11,location.location.time_zones,105
106,architecture.building.building_complex,107
11,education.educational_institution.honorary_degrees_awarded,108
109,freebase.type_profile.strict_included_types,51
110,education.education.institution,11
84,location.location.contains,111
112,location.imports_exports_by_industry.currency,113
45,business.employment_tenure.company,11
114,business.employment_tenure.company,9
115,common.topic.notable_types,32
48,award.award_ceremony.awards_presented,116
117,education.educational_institution_campus.educational_institution,11
118,common.topic.notable_types,119
84,location.location.contains,120
34,base.aareas.schema.administrative_area.administrative_children,121
84,location.location.time_zones,1
122,freebase.valuenotation.is_reviewed,3
73,sports.sport_country.athletic_performances,123
124,organization.organization_board_membership.member,125
126,location.location.containedby,84
127,common.topic.notable_types,128
17,travel.travel_destination.tourist_attractions,37
94,base.aareas.schema.administrative_area.administrative_children,17
