src,edge_attr,dst
0,religion.place_of_worship.religion,1
2,religion.place_of_worship.religion,1
3,base.popstra.religion_choice.religion,1
4,common.topic.notable_types,5
6,religion.deity.deity_of,7
8,book.periodical_subject.periodicals,9
1,religion.religion.deities,6
10,freebase.valuenotation.is_reviewed,11
0,religion.place_of_worship.religion,7
1,book.periodical_subject.periodicals,12
13,common.image.appears_in_topic_gallery,14
15,book.written_work.subjects,1
1,common.topic.webpage,16
17,type.type.expected_by,18
1,book.periodical_subject.periodicals,19
20,time.day_of_year.holidays,21
1,media_common.literary_genre.books_in_this_genre,22
23,time.holiday.featured_in_religions,8
1,religion.religion.texts,24
25,freebase.valuenotation.is_reviewed,26
27,religion.religion.texts,28
1,book.periodical_subject.periodicals,29
28,religion.religious_text.religious_text_of,30
8,religion.religion.holidays,31
1,education.field_of_study.journals_in_this_discipline,32
21,time.holiday.featured_in_religions,1
1,media_common.literary_genre.books_in_this_genre,33
34,influence.influence_node.influenced_by,35
1,religion.religion.notable_figures,36
1,religion.religion.organizations,37
38,base.saints.saint.venerated_in,39
1,book.periodical_subject.periodicals,40
1,book.periodical_subject.periodicals,41
34,people.person.religion,1
13,common.image.appears_in_topic_gallery,42
43,religion.religious_text.religious_text_of,8
44,influence.influence_node.influenced,45
1,religion.religion.founding_figures,46
47,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,1
1,book.periodical_subject.periodicals,48
17,type.type.properties,49
1,religion.religion.notable_figures,50
51,religion.place_of_worship.religion,1
52,religion.religion.is_part_of,1
53,religion.belief.belief_of,1
1,religion.religion.practices,54
13,common.image.appears_in_topic_gallery,55
28,religion.religious_text.religious_text_of,52
1,religion.religion.holidays,56
1,base.skosbase.vocabulary_equivalent_topic.narrower_concept,57
13,common.image.appears_in_topic_gallery,58
59,religion.belief.belief_of,1
60,religion.type_of_place_of_worship.religion,1
1,religion.religion.organizations,61
62,religion.religion.founding_figures,63
64,common.topic.notable_types,17
65,religion.place_of_worship.religion,1
1,religion.religion.places_of_worship,66
1,religion.religion.texts,67
68,common.topic.notable_types,17
30,religion.religion.practices,54
69,common.topic.subject_of,70
17,freebase.type_profile.published,71
9,book.periodical.subjects,8
42,common.topic.image,13
72,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,1
20,common.topic.notable_types,49
1,religion.religion.holidays,73
1,religion.religion.branched_into,74
4,religion.religion.sacred_sites,75
17,freebase.type_profile.strict_included_types,76
46,book.book_subject.works,77
6,religion.deity.deity_of,8
1,religion.religion.places_of_worship,78
28,religion.religious_text.religious_text_of,8
79,religion.deity.deity_of,8
7,religion.religion.holidays,31
1,media_common.literary_genre.books_in_this_genre,80
1,book.periodical_subject.periodicals,81
20,time.day_of_year.holidays,82
1,religion.religion.includes,83
1,base.argumentmaps.thing_of_disputed_value.disparagement,84
1,religion.religion.holidays,85
59,base.activism.activism_issue.activists,46
1,base.argumentmaps.thing_of_disputed_value.disparagement,86
36,base.saints.saint.venerated_in,8
1,common.topic.article,87
88,common.webpage.topic,1
39,religion.religion.deities,46
21,common.topic.image,21
89,base.ontologies.ontology_instance_mapping.freebase_topic,1
1,religion.religion.holidays,90
91,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,1
92,religion.religious_practice.practice_of,93
43,religion.religious_text.religious_text_of,30
94,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,1
69,symbols.namesake.named_after,46
1,media_common.literary_genre.books_in_this_genre,95
1,common.topic.webpage,88
1,base.argumentmaps.thing_of_disputed_value.disparagement,72
79,religion.deity.deity_of,7
70,common.topic.subjects,1
96,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,8
39,religion.religion.beliefs,97
98,religion.religion.is_part_of,52
99,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,1
1,religion.religion.types_of_places_of_worship,100
101,religion.place_of_worship.religion,1
1,book.periodical_subject.periodicals,102
1,base.argumentmaps.thing_of_disputed_value.disparagement,99
1,religion.religion.organizations,103
104,common.webpage.topic,1
8,religion.religion.deities,79
1,religion.religion.branched_from,4
35,influence.influence_node.influenced_by,46
1,book.periodical_subject.periodicals,105
4,religion.religion.texts,67
1,religion.religion.holidays,106
1,religion.religion.beliefs,97
1,book.periodical_subject.periodicals,107
17,type.type.expected_by,18
1,book.periodical_subject.periodicals,108
109,common.topic.notable_for,110
111,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,8
1,education.field_of_study.students_majoring,112
1,religion.religion.holidays,113
30,religion.religion.texts,43
1,media_common.literary_genre.books_in_this_genre,114
1,book.periodical_subject.periodicals,115
1,religion.religion.notable_figures,116
117,common.topic.image,118
75,travel.travel_destination.tourist_attractions,119
1,media_common.literary_genre.books_in_this_genre,15
62,religion.religion.is_part_of,1
1,book.periodical_subject.periodicals,120
50,influence.influence_node.influenced,45
1,religion.religion.organizations,121
1,religion.religion.sacred_sites,122
1,religion.religion.places_of_worship,51
20,time.day_of_year.holidays,123
1,media_common.literary_genre.books_in_this_genre,124
125,religion.religion.practices,126
127,religion.religious_practice.practice_of,1
128,exhibitions.exhibition.subjects,1
1,religion.religion.founding_figures,38
129,religion.place_of_worship.religion,1
1,religion.religion.organizations,130
1,religion.religion.holidays,131
132,base.popstra.religion_choice.religion,1
117,religion.religious_text.religious_text_of,8
1,base.argumentmaps.thing_of_disputed_value.disparagement,133
1,book.periodical_subject.periodicals,134
13,common.image.appears_in_topic_gallery,135
1,religion.religion.places_of_worship,129
1,religion.religion.includes,39
1,book.periodical_subject.periodicals,136
1,book.periodical_subject.periodicals,137
1,religion.religion.places_of_worship,138
25,freebase.valuenotation.is_reviewed,139
4,religion.religion.deities,6
1,religion.religion.deities,79
1,base.argumentmaps.thing_of_disputed_value.disparagement,140
17,base.descriptive_names.names.descriptive_name,141
119,location.location.containedby,75
1,religion.religion.types_of_places_of_worship,60
1,base.argumentmaps.thing_of_disputed_value.disparagement,142
1,religion.religion.includes,143
144,religion.place_of_worship.religion,1
8,religion.religion.texts,43
1,media_common.literary_genre.books_in_this_genre,145
17,freebase.type_profile.equivalent_topic,17
126,common.topic.notable_types,5
93,book.magazine_genre.magazines_in_this_genre,146
15,book.book.genre,1
147,freebase.valuenotation.is_reviewed,148
50,influence.influence_node.influenced_by,44
1,base.argumentmaps.thing_of_disputed_value.disparagement,149
46,influence.influence_node.influenced,150
126,religion.belief.belief_of,93
1,religion.religion.practices,151
152,religion.place_of_worship.religion,4
127,religion.religious_practice.practice_of,39
1,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,128
51,religion.place_of_worship.type_of_place_of_worship,153
1,book.periodical_subject.periodicals,154
1,religion.religion.holidays,155
1,base.argumentmaps.thing_of_disputed_value.disparagement,156
93,religion.religion.is_part_of,1
46,religion.founding_figure.religion_founded,1
1,religion.religion.includes,157
5,freebase.type_profile.published,71
30,religion.religion.deities,79
31,time.holiday.featured_in_religions,30
1,book.periodical_subject.periodicals,158
52,religion.religion.texts,117
1,religion.religion.holidays,159
160,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,8
31,time.holiday.featured_in_religions,7
1,common.topic.subjects,161
