src,edge_attr,dst
0,freebase.type_hints.included_types,1
2,government.government_position_held.basic_title,3
4,measurement_unit.dated_money_value.source,5
6,common.topic.notable_for,7
8,location.statistical_region.gender_balance_members_of_parliament,9
10,time.event.locations,8
11,language.human_language.countries_spoken_in,12
13,common.topic.image,14
15,government.politician.government_positions_held,2
16,olympics.olympic_athlete_affiliation.sport,17
18,location.location.partially_contained_by,19
20,people.person.nationality,8
8,location.statistical_region.gdp_growth_rate,21
8,common.topic.notable_for,22
23,location.location.people_born_here,24
8,organization.organization_scope.organizations_with_this_scope,25
26,common.topic.notable_types,27
8,location.statistical_region.gdp_nominal,28
8,location.statistical_region.high_tech_as_percent_of_manufactured_exports,29
8,olympics.olympic_participating_country.medals_won,30
8,location.statistical_region.health_expenditure_as_percent_of_gdp,31
32,symbols.flag_use.flag_user,8
33,time.event.locations,8
8,location.statistical_region.gdp_nominal,34
35,measurement_unit.dated_metric_ton.source,36
8,location.statistical_region.gdp_nominal_per_capita,37
38,location.location.people_born_here,39
40,location.location.partially_contains,41
42,common.topic.notable_types,27
8,location.statistical_region.debt_service_as_percent_of_trade_volume,43
8,location.statistical_region.gni_per_capita_in_ppp_dollars,44
45,martial_arts.martial_artist.martial_art,46
8,location.statistical_region.co2_emissions_per_capita,47
48,measurement_unit.dated_kilowatt_hour.source,49
50,location.partial_containment_relationship.partially_contains,51
8,location.statistical_region.gdp_nominal,52
53,location.location.contains,54
55,measurement_unit.dated_money_value.currency,56
57,common.topic.notable_for,58
8,location.statistical_region.gdp_nominal,59
60,common.topic.webpage,61
62,measurement_unit.dated_percentage.source,63
64,location.location.partially_contained_by,65
66,olympics.olympic_athlete_affiliation.country,8
67,olympics.olympic_sport.olympic_games_contested,68
8,location.statistical_region.child_labor_percent,69
70,freebase.valuenotation.is_reviewed,71
8,location.location.partially_contains,51
8,government.governmental_jurisdiction.governing_officials,72
73,common.webpage.topic,74
75,book.written_work.subjects,76
72,freebase.valuenotation.has_no_value,77
78,location.location.containedby,79
75,book.written_work.author,80
8,location.statistical_region.gdp_growth_rate,81
82,measurement_unit.dated_percentage.source,83
84,common.topic.article,85
86,measurement_unit.adjusted_money_value.source,87
8,location.statistical_region.cpi_inflation_rate,88
89,measurement_unit.dated_money_value.currency,56
90,common.topic.notable_types,91
92,base.schemastaging.context_name.pronunciation,93
94,olympics.olympic_medal_honor.event,95
74,common.topic.notable_types,96
8,location.statistical_region.energy_use_per_capita,97
8,location.statistical_region.gni_per_capita_in_ppp_dollars,98
99,time.event.locations,8
100,geography.mountain.mountain_range,101
8,location.statistical_region.internet_users_percent_population,102
101,location.location.contains,103
104,common.topic.image,105
70,base.aareas.schema.administrative_area.administrative_parent,106
6,location.statistical_region.population,107
1,freebase.type_hints.included_types,108
109,olympics.olympic_sport.olympic_games_contested,110
8,olympics.olympic_participating_country.athletes,111
112,olympics.olympic_athlete_affiliation.athlete,113
8,location.statistical_region.internet_users_percent_population,114
115,people.person.place_of_birth,116
117,people.person.place_of_birth,38
8,base.aareas.schema.administrative_area.administrative_children,118
119,common.webpage.topic,120
8,book.book_subject.works,121
8,location.statistical_region.trade_balance_as_percent_of_gdp,122
123,time.event.locations,124
125,measurement_unit.dated_metric_ton.source,36
126,measurement_unit.dated_percentage.source,63
8,location.statistical_region.military_expenditure_percent_gdp,127
8,location.statistical_region.agriculture_as_percent_of_gdp,128
129,olympics.olympic_sport.olympic_games_contested,130
131,freebase.valuenotation.has_no_value,132
133,people.person.place_of_birth,38
134,location.location.containedby,8
135,olympics.olympic_athlete_affiliation.country,8
136,olympics.olympic_athlete.country,137
138,base.aareas.schema.administrative_area_type.subdividing_type,0
139,geography.lake.basin_countries,41
123,common.topic.notable_types,140
51,geography.river.basin_countries,41
8,location.statistical_region.co2_emissions_per_capita,141
142,base.aareas.schema.administrative_area_type.expected_codes,143
144,measurement_unit.adjusted_money_value.source,87
123,time.event.includes_event,99
26,location.location.containedby,6
145,location.location.partially_containedby,41
146,olympics.olympic_athlete.country,147
8,olympics.olympic_participating_country.athletes,148
149,location.partial_containment_relationship.partially_contained_by,8
18,location.location.partially_containedby,8
11,language.human_language.countries_spoken_in,150
151,military.force_strength.military_conflict,152
153,measurement_unit.dated_money_value.currency,56
154,government.government_position_held.office_holder,155
156,location.partial_containment_relationship.partially_contains,145
157,organization.organization.founders,70
101,geography.mountain_range.mountains,158
8,book.book_subject.works,75
159,common.topic.image,160
8,location.statistical_region.gni_in_ppp_dollars,4
161,location.location.partially_containedby,41
8,location.statistical_region.long_term_unemployment_rate,162
163,measurement_unit.dated_money_value.source,5
121,book.written_work.subjects,164
78,location.location.containedby,40
165,common.topic.webpage,166
167,measurement_unit.dated_money_value.currency,56
8,location.statistical_region.gdp_real,168
8,location.statistical_region.agriculture_as_percent_of_gdp,169
8,location.statistical_region.merchandise_trade_percent_of_gdp,170
171,measurement_unit.dated_money_value.currency,56
172,olympics.olympic_sport.olympic_games_contested,68
0,freebase.type_hints.included_types,173
