src,edge_attr,dst
0,sports.sports_team.venue,1
2,base.marchmadness.ncaa_tournament_seed.tournament,3
4,location.location.containedby,5
0,base.marchmadness.ncaa_basketball_team.ncaa_tournament_seeds,6
7,common.topic.notable_types,8
9,location.location.geometry,10
11,common.topic.notable_types,8
3,base.marchmadness.ncaa_basketball_tournament.seeds,12
13,common.topic.notable_types,14
15,base.marchmadness.ncaa_basketball_tournament.seeds,16
17,common.topic.notable_for,18
19,base.marchmadness.ncaa_tournament_seed.tournament,20
21,base.marchmadness.ncaa_basketball_tournament_game.losing_team,22
23,book.periodical.format,24
0,sports.sports_team.roster,25
26,common.webpage.topic,27
28,sports.sports_team_roster.team,0
29,base.marchmadness.ncaa_basketball_team.ncaa_tournament_seeds,30
31,zoos.zoo.exhibits,32
33,common.topic.notable_for,34
35,sports.sports_team.roster,36
15,base.marchmadness.ncaa_basketball_tournament.stages,37
38,sports.sports_team_roster.team,35
39,time.event.locations,40
41,base.marchmadness.ncaa_basketball_tournament.seeds,42
43,base.marchmadness.ncaa_basketball_tournament.seeds,44
45,location.location.events,20
46,sports.sports_team_roster.team,35
47,time.event.locations,48
49,location.location.contains,50
51,common.topic.notable_types,52
53,location.location.events,54
55,location.us_county.hud_county_place,56
55,location.statistical_region.population,57
58,common.topic.webpage,59
60,common.topic.article,61
62,location.location.geolocation,63
64,base.marchmadness.ncaa_tournament_seed.tournament,41
65,sports.sports_team_roster.team,0
66,base.marchmadness.ncaa_tournament_seed.team,67
68,location.location.events,69
70,base.marchmadness.ncaa_basketball_tournament_game.tournament_round_instance,71
72,location.adjoining_relationship.adjoins,55
73,sports.sports_team_roster.team,0
74,common.topic.notable_types,75
76,base.marchmadness.ncaa_tournament_seed.region,77
78,base.biblioness.bibs_topic.subsumes,78
79,time.event.locations,80
81,common.topic.notable_types,8
82,location.location.containedby,49
23,book.newspaper.circulation_areas,80
83,base.marchmadness.ncaa_tournament_seed.tournament,41
15,base.marchmadness.ncaa_basketball_tournament.seeds,84
43,base.marchmadness.ncaa_basketball_tournament.seeds,85
86,location.geometry.delineates_location,87
20,base.marchmadness.ncaa_basketball_tournament.seeds,88
89,base.marchmadness.ncaa_tournament_seed.tournament,41
90,common.topic.article,91
92,location.neighborhood.neighborhood_of,80
55,location.statistical_region.population,93
94,time.event.locations,95
96,base.marchmadness.ncaa_tournament_seed.tournament,15
80,location.location.events,20
97,base.marchmadness.ncaa_basketball_tournament.stages,98
80,location.place_with_neighborhoods.neighborhoods,99
20,base.marchmadness.ncaa_basketball_tournament.seeds,19
100,zoos.animal_captivity.zoo,31
101,common.topic.notable_types,52
102,base.marchmadness.ncaa_basketball_tournament_stage.games,103
80,location.location.events,104
105,sports.sports_team_roster.team,0
106,base.marchmadness.ncaa_basketball_tournament_stage.round,107
35,sports.sports_team.roster,108
97,base.marchmadness.ncaa_basketball_tournament.seeds,109
110,location.neighborhood.neighborhood_of,49
48,location.hud_county_place.place,48
0,sports.sports_team.roster,111
15,base.marchmadness.ncaa_basketball_tournament.stages,112
113,location.location.time_zones,33
3,base.marchmadness.ncaa_basketball_tournament.seeds,114
115,location.location.events,116
117,base.marchmadness.ncaa_tournament_seed.region,77
118,common.topic.image,119
120,base.marchmadness.ncaa_tournament_seed.tournament,3
121,location.location.events,122
123,base.marchmadness.ncaa_basketball_tournament_game.losing_team,124
125,base.marchmadness.ncaa_tournament_seed.tournament,20
126,location.location.time_zones,33
127,base.marchmadness.ncaa_basketball_tournament_stage.games,128
