src,edge_attr,dst
0,base.descriptive_names.names.descriptive_name,1
2,location.country.first_level_divisions,3
4,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,5
5,religion.religion.holidays,6
2,base.locations.countries.states_provinces_within,7
8,base.aareas.schema.administrative_area.administrative_parent,2
9,medicine.disease.risk_factors,10
11,common.topic.subjects,0
12,location.statistical_region.population,13
14,base.descriptive_names.names.descriptive_name,15
0,people.profession.specializations,16
0,base.descriptive_names.names.descriptive_name,17
18,religion.religious_organization.is_member_of,19
5,base.argumentmaps.thing_of_disputed_value.disparagement,20
21,location.administrative_division.capital,22
23,religion.religious_organization.associated_with,5
7,base.locations.states_and_provences.country,2
24,book.periodical.subjects,5
2,base.aareas.schema.administrative_area.administrative_children,25
2,location.country.administrative_divisions,26
5,religion.religion.holidays,27
2,location.country.first_level_divisions,28
2,location.country.administrative_divisions,3
28,location.administrative_division.first_level_division_of,2
5,religion.religion.beliefs,29
30,location.location.time_zones,31
10,biology.hybrid_parent_gender.hybrids,32
0,common.topic.subject_of,33
34,location.administrative_division.first_level_division_of,2
35,base.popstra.religion_choice.religion,5
12,location.statistical_region.population,36
2,base.biblioness.bibs_topic.subsumes,2
2,base.aareas.schema.administrative_area.administrative_children,37
38,time.holiday.featured_in_religions,5
14,base.descriptive_names.names.descriptive_name,39
0,book.book_subject.works,40
12,location.location.containedby,41
42,base.aareas.schema.administrative_area.administrative_children,2
5,base.argumentmaps.thing_of_disputed_value.disparagement,43
10,biology.hybrid_parent_gender.hybrids,44
45,medicine.disease.risk_factors,10
46,location.location.containedby,2
47,common.webpage.topic,14
48,book.periodical.subjects,5
49,base.biblioness.bibs_location.country,2
0,base.descriptive_names.names.descriptive_name,50
51,base.aareas.schema.administrative_area.administrative_parent,2
8,location.administrative_division.first_level_division_of,2
52,base.popstra.religion_choice.religion,5
53,medicine.symptom.symptom_of,54
55,base.biblioness.bibs_location.country,2
14,people.profession.specializations,56
57,location.location.containedby,2
58,media_common.quotation.subjects,5
12,common.topic.notable_types,59
25,government.governmental_jurisdiction.governing_officials,60
61,rdf-schema#domain,14
62,common.topic.subjects,63
5,book.periodical_subject.periodicals,64
2,location.country.administrative_divisions,65
66,religion.religious_text.religious_text_of,67
68,religion.religion.holidays,69
12,location.statistical_region.population,70
71,people.person.religion,5
5,book.periodical_subject.periodicals,72
73,base.biblioness.bibs_location.country,2
49,location.administrative_division.country,2
74,religion.type_of_place_of_worship.religion,5
0,base.descriptive_names.names.descriptive_name,75
76,organization.organization.geographic_scope,41
77,base.locations.states_and_provences.country,2
12,location.location.people_born_here,78
67,religion.religion.branched_into,5
12,location.location.people_born_here,79
80,location.location.containedby,2
81,common.topic.webpage,82
2,location.country.administrative_divisions,83
84,base.ontologies.ontology_instance_mapping.freebase_topic,14
55,location.administrative_division.country,2
5,book.periodical_subject.periodicals,85
81,people.person.gender,10
12,common.topic.image,86
87,people.place_lived.location,88
89,book.periodical.subjects,5
90,common.topic.subjects,0
5,religion.religion.places_of_worship_historical,91
10,medicine.risk_factor.diseases,92
93,base.popstra.religion_choice.religion,5
94,location.location.containedby,2
12,location.statistical_region.population,95
96,base.aareas.schema.administrative_area.administrative_parent,2
14,base.descriptive_names.names.descriptive_name,97
0,people.profession.specializations,98
99,time.holiday.featured_in_religions,5
94,base.biblioness.bibs_location.country,2
5,base.argumentmaps.thing_of_disputed_value.disparagement,100
2,location.country.first_level_divisions,73
46,location.location.containedby,12
101,book.periodical.subjects,5
45,medicine.disease.includes_diseases,102
46,education.educational_institution.campuses,46
103,people.person.parents,71
14,base.descriptive_names.names.descriptive_name,104
14,base.descriptive_names.names.descriptive_name,105
5,base.popstra.religion.membership,106
5,book.periodical_subject.periodicals,107
5,base.popstra.religion.membership,108
2,location.country.administrative_divisions,109
92,medicine.disease_cause.diseases,110
12,location.location.people_born_here,111
0,organization.organization_sector.organizations_in_this_sector,62
5,base.popstra.religion.membership,52
14,freebase.type_hints.included_types,112
90,common.topic.subjects,63
14,base.schemastaging.context_name.pronunciation,113
96,base.biblioness.bibs_location.country,2
12,location.location.contains,114
115,location.administrative_division.first_level_division_of,2
116,base.popstra.religion_choice.religion,5
117,location.administrative_division.first_level_division_of,2
118,location.location.containedby,41
119,architecture.building.building_function,120
121,base.popstra.religion_choice.religion,5
122,common.topic.subject_of,33
79,people.person.nationality,2
10,base.gender.gender_identity.people,123
8,base.locations.states_and_provences.country,2
119,location.location.containedby,124
10,biology.hybrid_parent_gender.hybrids,125
14,base.descriptive_names.names.descriptive_name,126
68,religion.religion.beliefs,127
5,religion.religion.holidays,128
62,organization.organization.sectors,129
5,book.periodical_subject.periodicals,130
60,government.government_position_held.office_holder,81
0,people.profession.specializations,131
41,organization.organization_scope.organizations_with_this_scope,76
5,base.popstra.religion.membership,132
