src,edge_attr,dst
0,base.culturalevent.event.entity_involved,1
2,people.person.place_of_birth,3
4,common.webpage.topic,5
6,time.recurring_event.instances,7
8,people.person.employment_history,9
10,location.location.containedby,11
12,military.military_person.participated_in_conflicts,13
14,military.military_person.participated_in_conflicts,15
16,time.event.includes_event,17
18,base.culturalevent.event.entity_involved,19
20,religion.religion.branched_from,21
22,base.culturalevent.event.entity_involved,23
24,government.political_party_tenure.party,25
26,time.event.locations,27
28,language.language_dialect.language,29
30,people.person.nationality,31
32,military.military_person.participated_in_conflicts,22
33,military.military_conflict.military_personnel_involved,34
35,location.hud_county_place.place,35
36,common.topic.notable_types,37
38,base.culturalevent.event.entity_involved,39
40,military.military_person.participated_in_conflicts,22
41,common.topic.image,42
13,base.culturalevent.event.entity_involved,31
43,people.person.ethnicity,44
45,military.military_conflict.combatants,46
47,location.location.containedby,48
49,people.person.profession,50
51,base.culturalevent.event.entity_involved,52
53,base.americancivilwar.military_unit.conflicts_participated_in,54
55,base.aareas.schema.administrative_area.administrative_parent,31
56,government.politician.government_positions_held,57
58,people.deceased_person.place_of_death,59
44,people.ethnicity.people,60
61,common.topic.notable_types,62
63,military.military_combatant_group.conflict,64
65,people.person.nationality,31
54,military.military_conflict.commanders,66
67,symbols.name_source.namesakes,5
16,time.event.includes_event,68
69,people.person.nationality,31
70,base.aareas.schema.administrative_area.administrative_children,71
72,people.person.place_of_birth,3
73,people.person.ethnicity,44
74,medicine.disease.parent_disease,75
76,time.event.included_in_event,22
67,book.author.works_written,77
78,people.person.nationality,31
54,base.culturalevent.event.entity_involved,79
31,location.location.time_zones,80
81,freebase.equivalent_topic.equivalent_type,82
83,location.postal_code.country,31
67,fictional_universe.person_in_fiction.representations_in_fiction,84
78,military.military_person.participated_in_conflicts,85
86,common.topic.notable_types,87
71,location.location.adjoin_s,88
67,people.person.nationality,31
89,fictional_universe.fictional_character.ethnicity,90
91,time.event.includes_event,92
93,location.hud_county_place.place,93
94,base.culturalevent.event.entity_involved,95
96,military.military_person.participated_in_conflicts,22
97,location.location.contains,98
99,base.kwebbase.kwsentence.contains_connections,100
101,military.military_commander.military_commands,102
71,location.statistical_region.population,103
104,location.statistical_region.population,105
106,people.person.nationality,95
107,military.military_conflict.military_personnel_involved,39
35,location.location.containedby,48
108,base.kwebbase.kwsentence.kwtopic,67
109,people.person.gender,110
13,time.event.includes_event,111
112,freebase.type_hints.included_types,113
104,location.hud_foreclosure_area.estimated_number_of_mortgages,114
115,people.marriage.spouse,116
117,base.culturalevent.event.entity_involved,118
119,base.culturalevent.event.entity_involved,52
120,people.person.nationality,31
121,location.location.containedby,71
122,common.topic.notable_types,87
35,common.topic.notable_for,123
124,military.military_person.participated_in_conflicts,45
31,base.aareas.schema.administrative_area.administrative_children,125
126,location.location.containedby,5
127,location.hud_county_place.place,127
13,base.culturalevent.event.entity_involved,128
129,location.location.events,45
130,military.military_command.military_commander,67
131,base.kwebbase.kwsentence.previous_sentence,132
133,military.military_person.participated_in_conflicts,134
135,location.hud_county_place.county,71
136,government.politician.party,137
138,location.location.people_born_here,139
140,base.culturalevent.event.entity_involved,1
141,military.military_command.military_conflict,22
142,common.topic.notable_types,62
143,common.topic.notable_types,50
13,military.military_conflict.commanders,144
145,education.education.student,136
146,base.kwebbase.kwsentence.kwtopic,67
147,people.person.gender,110
148,common.topic.notable_types,149
150,military.military_command.military_conflict,151
71,location.location.contains,152
71,symbols.namesake.named_after,67
153,location.location.containedby,154
155,location.administrative_division.capital,156
157,people.person.spouse_s,158
159,base.culturalevent.event.entity_involved,52
27,location.location.time_zones,160
161,base.culturalevent.event.entity_involved,31
162,military.military_command.military_commander,163
95,military.military_combatant.military_commanders,164
3,location.hud_foreclosure_area.bls_unemployment_rate,165
166,military.military_person.participated_in_conflicts,13
167,location.administrative_division.first_level_division_of,31
3,location.location.people_born_here,168
134,military.military_conflict.military_personnel_involved,39
58,people.person.nationality,31
169,book.written_work.author,170
171,common.webpage.topic,5
8,people.person.profession,172
173,time.event.included_in_event,174
175,people.person.profession,176
177,common.topic.image,178
13,base.culturalevent.event.entity_involved,179
39,military.military_person.participated_in_conflicts,107
44,people.ethnicity.people,180
31,base.biblioness.bibs_topic.subsumes,31
22,base.culturalevent.event.entity_involved,163
181,people.person.gender,110
182,base.famouspets.pet_ownership.owner,67
5,common.topic.webpage,183
184,common.topic.notable_for,185
186,book.written_work.subjects,31
86,people.person.gender,110
187,base.famouspets.pet_ownership.owner,188
71,location.us_county.hud_county_place,189
35,location.statistical_region.population,190
191,protected_sites.protected_site.iucn_category,192
193,base.famouspets.pet.owner,194
59,base.biblioness.bibs_topic.subsumes,59
69,common.topic.notable_types,87
44,people.ethnicity.people,195
5,common.topic.webpage,196
94,military.military_conflict.military_personnel_involved,197
90,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,198
199,military.military_person.participated_in_conflicts,15
67,fictional_universe.fictional_character.gender,110
38,base.culturalevent.event.entity_involved,95
15,military.military_conflict.combatants,200
44,people.ethnicity.people,201
202,people.person.ethnicity,44
