src,edge_attr,dst
0,organization.organization.founders,1
2,base.aareas.schema.administrative_area.administrative_parent,3
4,architecture.architect.structures_designed,5
6,freebase.type_profile.strict_included_types,7
8,location.location.containedby,3
9,base.biblioness.bibs_location.state,3
10,olympics.olympic_games.sports,11
12,travel.travel_destination_monthly_climate.month,13
14,film.film.directed_by,15
16,book.newspaper.headquarters,17
18,location.location.containedby,3
19,language.human_language.countries_spoken_in,20
21,base.descriptive_names.names.descriptive_name,22
10,olympics.olympic_games.events,23
24,visual_art.art_owner.artworks_owned,25
26,base.famousobjects.famous_object.bought_from,27
28,olympics.olympic_sport.events,29
30,film.film_regional_release_date.film,31
32,location.location.street_address,33
34,freebase.valuenotation.is_reviewed,35
36,soccer.football_team.player_statistics,37
38,symbols.namesake.named_after,9
39,location.administrative_division.second_level_division_of,40
41,base.biblioness.bibs_location.country,40
42,olympics.olympic_event_competition.event,43
44,base.aareas.schema.administrative_area.administrative_area_type,45
46,common.webpage.topic,9
39,location.location.time_zones,47
48,freebase.type_hints.included_types,49
50,organization.organization.headquarters,51
52,olympics.olympic_city_bid.bidding_city,9
53,time.event.included_in_event,54
55,award.award_nomination.award_nominee,56
57,olympics.olympic_event_competition.olympic_games_contested,10
58,film.film.directed_by,59
5,common.topic.webpage,60
61,organization.organization.headquarters,62
63,time.event.included_in_event,64
65,book.book_edition.author_editor,65
66,olympics.olympic_athlete_affiliation.olympics,10
10,olympics.olympic_games.sports,67
34,film.film.production_companies,68
69,book.book.editions,65
49,freebase.type_hints.included_types,70
24,base.arthist.int_zm_nyek.helynev,9
71,award.award_nomination.award_nominee,72
24,visual_art.art_owner.artworks_owned,73
74,olympics.olympic_sport.olympic_games_contested,75
76,soccer.football_player_stats.team,36
77,people.place_of_interment.interred_here,78
36,sports.sports_team.championships,79
10,olympics.olympic_games.competitions,80
81,soccer.football_player_stats.team,36
31,film.film.release_date_s,82
24,exhibitions.exhibition_venue.exhibitions_at_this_venue,83
84,media_common.netflix_title.netflix_genres,85
3,base.aareas.schema.administrative_area.administrative_children,86
24,visual_art.art_owner.artworks_owned,87
88,olympics.olympic_sport.events,89
90,book.book_subject.works,69
65,book.author.book_editions_published,91
92,olympics.olympic_event.olympic_games_contested,75
10,olympics.olympic_games.athletes,93
36,soccer.football_team.player_statistics,94
95,freebase.type_profile.published,96
88,olympics.olympic_sport.olympic_games_contested,10
97,soccer.football_player_stats.team,36
30,film.film_regional_release_date.film_release_region,98
62,common.topic.notable_types,49
99,base.schemastaging.phone_sandbox.service_language,100
24,common.topic.notable_types,101
102,film.performance.film,58
84,film.film.story_by,103
24,exhibitions.exhibition_venue.exhibitions_at_this_venue,104
40,location.country.first_level_divisions,105
