src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,comic_books.comic_book_fictional_universe.characters_primarily_appearing_in_this_universe,3
4,influence.influence_node.peers,5
4,fictional_universe.fictional_character_creator.fictional_characters_created,6
7,freebase.valuenotation.is_reviewed,8
9,book.serial_installment.serialized_work,10
11,fictional_universe.fictional_character_creator.fictional_characters_created,12
13,film.film.written_by,14
15,common.topic.subject_of,16
17,comic_books.comic_book_genre.stories_in_this_genre,18
11,film.writer.film,19
20,film.film.starring,21
22,fictional_universe.fictional_character.character_created_by,4
23,comic_books.comic_book_story.genre,17
14,people.person.spouse_s,24
25,film.writer.film,26
27,film.film.country,28
1,medicine.risk_factor.diseases,29
30,film.actor.film,31
32,book.book_character.appears_in_book,33
34,tv.tv_program_writer_relationship.tv_program,35
36,medicine.icd_9_cm_classification.parent_classification,36
32,book.book_character.appears_in_book,37
38,comic_books.comic_book_series.featured_characters,39
40,tv.regular_tv_appearance.actor,41
17,comic_books.comic_book_genre.stories_in_this_genre,42
1,medicine.risk_factor.diseases,43
1,medicine.risk_factor.diseases,44
11,film.writer.film,45
46,medicine.disease.parent_disease,47
1,medicine.risk_factor.diseases,48
49,fictional_universe.fictional_character.gender,1
41,freebase.valuenotation.is_reviewed,50
4,fictional_universe.fictional_character_creator.fictional_characters_created,51
52,freebase.valuenotation.is_reviewed,50
53,fictional_universe.work_of_fiction.part_of_these_fictional_universes,2
28,base.biblioness.bibs_topic.subsumes,28
54,fictional_universe.fictional_character.gender,1
55,film.film.story_by,25
25,fictional_universe.fictional_character_creator.fictional_characters_created,54
2,fictional_universe.fictional_universe.works_set_here,56
20,film.film.country,28
4,freebase.valuenotation.is_reviewed,57
4,freebase.valuenotation.is_reviewed,58
27,fictional_universe.fictional_character.has_possessed,59
60,film.film.genre,17
14,film.film_story_contributor.film_story_credits,61
62,book.book.characters,32
63,tv.regular_tv_appearance.character,64
25,film.film_story_contributor.film_story_credits,55
65,medicine.disease.risk_factors,1
66,common.webpage.topic,4
27,common.topic.notable_types,67
68,fictional_universe.work_of_fiction.setting,2
11,tv.tv_producer.programs_produced,69
70,people.cause_of_death.parent_cause_of_death,47
64,fictional_universe.fictional_character.children,39
71,film.production_company.films,20
39,base.fictionaluniverse.fictional_killer.characters_killed,64
1,base.gender.gender_identity.people,72
2,fictional_universe.fictional_universe.organizations,73
14,fictional_universe.fictional_character_creator.fictional_characters_created,39
74,freebase.valuenotation.is_reviewed,8
75,fictional_universe.fictional_character.character_created_by,76
77,tv.tv_series_season.episodes,78
25,fictional_universe.fictional_character_creator.fictional_characters_created,79
80,film.film.genre,17
1,biology.hybrid_parent_gender.hybrids,81
82,medicine.disease.symptoms,83
84,film.film.written_by,25
25,fictional_universe.fictional_character_creator.fictional_characters_created,85
86,fictional_universe.work_of_fiction.part_of_these_fictional_universes,2
87,base.gender.personal_gender_identity.gender_identity,1
88,fictional_universe.work_of_fiction.part_of_these_fictional_universes,2
89,fictional_universe.work_of_fiction.part_of_these_fictional_universes,2
90,common.topic.notable_types,91
92,fictional_universe.fictional_character.character_created_by,25
35,tv.tv_program.country_of_origin,28
35,tv.tv_program.program_creator,11
4,film.film_story_contributor.film_story_credits,93
94,comic_books.comic_book_story.characters,95
4,fictional_universe.fictional_character_creator.fictional_characters_created,85
22,fictional_universe.fictional_character.gender,1
96,base.descriptive_names.names.descriptive_name,97
79,fictional_universe.fictional_character.powers_or_abilities,98
40,tv.regular_tv_appearance.seasons,77
