src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,location.country.first_level_divisions,3
4,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,5
6,people.person.gender,1
5,religion.religion.holidays,7
2,base.locations.countries.states_provinces_within,8
9,location.location.containedby,10
11,people.cause_of_death.includes_causes_of_death,12
13,base.aareas.schema.administrative_area.administrative_parent,2
14,base.locations.countries.continent,15
16,base.descriptive_names.names.descriptive_name,17
18,religion.religious_organization.is_member_of,19
5,base.argumentmaps.thing_of_disputed_value.disparagement,20
21,religion.religious_organization.associated_with,5
1,medicine.risk_factor.diseases,22
8,base.locations.states_and_provences.country,2
23,freebase.type_hints.included_types,24
25,book.periodical.subjects,5
26,location.administrative_division.country,14
2,base.aareas.schema.administrative_area.administrative_children,27
2,location.country.administrative_divisions,28
5,religion.religion.holidays,29
1,medicine.risk_factor.diseases,30
2,location.country.first_level_divisions,31
14,location.country.first_level_divisions,32
2,location.country.administrative_divisions,3
31,location.administrative_division.first_level_division_of,2
1,medicine.risk_factor.diseases,33
5,religion.religion.beliefs,34
35,medicine.disease.parent_disease,36
1,medicine.risk_factor.diseases,37
38,people.cause_of_death.parent_cause_of_death,39
40,location.administrative_division.first_level_division_of,2
41,location.administrative_division.country,14
42,base.popstra.religion_choice.religion,5
2,base.biblioness.bibs_topic.subsumes,2
2,base.aareas.schema.administrative_area.administrative_children,43
44,time.holiday.featured_in_religions,5
45,freebase.valuenotation.has_value,46
14,location.location.containedby,15
47,people.cause_of_death.includes_causes_of_death,38
16,base.descriptive_names.names.descriptive_name,48
49,people.person.gender,50
51,book.author.works_written,52
53,base.aareas.schema.administrative_area.administrative_children,2
5,base.argumentmaps.thing_of_disputed_value.disparagement,54
55,symbols.namesake.named_after,56
57,common.webpage.topic,16
58,book.periodical.subjects,5
59,base.biblioness.bibs_location.country,2
60,medicine.disease.risk_factors,1
61,base.aareas.schema.administrative_area.administrative_parent,2
13,location.administrative_division.first_level_division_of,2
62,base.popstra.religion_choice.religion,5
63,people.ethnicity.geographic_distribution,64
13,location.location.time_zones,65
66,base.biblioness.bibs_location.country,2
16,people.profession.specializations,67
68,people.cause_of_death.parent_cause_of_death,36
69,location.location.containedby,2
70,media_common.quotation.subjects,5
55,location.location.contains,71
1,base.gender.gender_identity.people,72
73,rdf-schema#domain,16
5,book.periodical_subject.periodicals,74
2,location.country.administrative_divisions,75
76,religion.religious_text.religious_text_of,77
1,biology.hybrid_parent_gender.hybrids,78
79,religion.religion.holidays,80
81,people.person.religion,5
5,book.periodical_subject.periodicals,82
83,base.biblioness.bibs_location.country,2
84,medicine.disease.symptoms,85
59,location.administrative_division.country,2
