src,edge_attr,dst
0,location.location.time_zones,1
2,people.person.gender,3
4,time.event.includes_event,5
6,location.location.time_zones,1
7,film.film.starring,8
9,time.event.included_in_event,10
11,people.person.religion,12
13,freebase.valuenotation.has_value,14
15,time.event.locations,16
17,people.person.sibling_s,18
19,base.culturalevent.event.entity_involved,20
21,film.film.other_crew,22
23,common.topic.notable_types,24
25,base.culturalevent.event.entity_involved,26
27,film.film_crew_gig.film,28
29,film.person_or_entity_appearing_in_film.films,30
31,military.military_command.military_commander,32
33,common.webpage.in_index,34
35,common.topic.notable_types,36
37,freebase.valuenotation.is_reviewed,38
39,freebase.valuenotation.is_reviewed,38
26,government.politician.party,40
41,award.award_nominated_work.award_nominations,42
43,people.person.nationality,20
44,film.performance.film,45
21,common.topic.webpage,46
47,common.topic.notable_types,48
49,base.culturalevent.event.entity_involved,50
51,military.military_combatant_group.conflict,4
35,military.military_person.participated_in_conflicts,4
17,royalty.chivalric_order_member.belongs_to_order,52
23,common.topic.webpage,53
54,common.topic.notable_types,55
56,film.performance.film,21
57,organization.organization_board_membership.member,58
59,tv.tv_guest_personal_appearance.person,58
35,people.person.profession,36
60,film.performance.film,28
29,film.person_or_entity_appearing_in_film.films,61
62,military.military_combatant_group.combatants,50
21,award.award_nominated_work.award_nominations,63
64,media_common.media_genre.child_genres,65
66,location.location.contains,67
68,military.military_combatant_group.combatants,69
70,time.event.included_in_event,71
72,people.marriage.spouse,73
74,award.award_honor.award_winner,75
76,freebase.valuenotation.has_value,77
78,people.person.religion,79
80,base.culturalevent.event.entity_involved,69
29,book.book_subject.works,81
28,film.film.other_crew,82
83,geography.island.body_of_water,0
84,people.deceased_person.cause_of_death,85
86,film.performance.film,7
21,film.film.release_date_s,87
88,film.film_regional_release_date.film,41
89,people.person.nationality,50
69,military.military_combatant.military_conflicts,90
69,location.country.administrative_divisions,91
26,book.book_subject.works,92
28,film.film.other_crew,93
73,business.board_member.organization_board_memberships,94
29,people.person.education,95
96,people.person.children,97
98,people.person.gender,3
26,book.author.works_written,99
96,people.person.sibling_s,100
101,time.event.includes_event,102
103,base.locations.continents.countries_within,104
65,media_common.media_genre.parent_genre,64
26,book.author.works_written,105
29,common.topic.webpage,106
107,people.person.children,108
75,people.person.gender,3
109,location.location.contains,110
111,film.film_crew_gig.film,21
112,time.event.included_in_event,10
113,freebase.valuenotation.is_reviewed,77
114,book.written_work.previous_in_series,115
116,freebase.type_profile.published,117
7,film.film.release_date_s,118
119,people.person.nationality,50
120,base.argumentmaps.motivation.motivating_thing_idea_or_event,121
122,common.topic.notable_for,123
4,military.military_conflict.combatants,51
7,film.film.starring,124
21,award.award_nominated_work.award_nominations,125
32,people.person.religion,126
96,people.person.children,127
128,award.award_nomination.nominated_for,129
3,medicine.risk_factor.diseases,130
131,military.military_conflict.combatants,132
133,common.topic.image,134
96,people.person.children,135
136,people.person.gender,3
58,common.topic.webpage,137
138,royalty.noble_title_tenure.noble_person,139
106,common.webpage.topic,29
49,common.topic.notable_types,55
140,people.person.profession,141
36,people.profession.specialization_of,142
143,organization.organization_founder.organizations_founded,144
0,geography.body_of_water.islands,145
146,people.person.gender,3
32,people.person.parents,147
148,film.personal_film_appearance.person,29
50,base.biblioness.bibs_topic.subsumes,50
129,film.film.runtime,149
109,location.location.people_born_here,150
120,base.argumentmaps.motivation.motivating_thing_idea_or_event,4
151,people.person.profession,141
152,film.performance.film,7
153,freebase.valuenotation.is_reviewed,154
29,common.topic.webpage,155
75,freebase.valuenotation.is_reviewed,156
17,people.person.children,157
158,film.film.runtime,159
160,location.location.contains,161
84,common.topic.image,162
163,base.biblioness.bibs_topic.subsumes,163
143,people.person.religion,164
9,common.topic.notable_types,55
165,time.event.locations,166
137,common.webpage.topic,58
153,common.topic.notable_types,141
58,people.person.education,167
168,military.military_conflict.combatants,169
25,base.culturalevent.event.entity_involved,170
171,common.webpage.in_index,34
172,common.topic.notable_for,173
28,media_common.netflix_title.netflix_genres,174
175,location.administrative_division.country,16
28,film.film.country,50
107,business.board_member.organization_board_memberships,176
177,organization.organization_founder.organizations_founded,178
109,location.location.events,179
114,common.topic.article,180
181,freebase.valuenotation.is_reviewed,38
23,common.topic.image,182
183,common.topic.article,184
185,award.award_nomination.nominated_for,21
151,common.topic.image,186
187,award.award_nomination.nominated_for,41
188,film.film.genre,189
45,film.film.country,20
190,people.person.gender,3
191,people.marriage.spouse,84
192,time.time_zone.locations_in_this_time_zone,110
193,people.marriage.spouse,107
194,people.deceased_person.place_of_burial,195
196,people.marriage.spouse,17
136,military.military_person.participated_in_conflicts,101
197,award.award_honor.award_winner,198
177,people.person.gender,3
26,book.interviewee.interviews_given,199
200,military.casualties_type.conflicts,201
96,people.person.children,202
17,people.person.sibling_s,203
204,location.country.official_language,205
58,book.author.book_editions_published,206
17,people.person.religion,207
7,film.film.genre,208
28,film.film.starring,209
210,people.person.religion,164
211,people.person.nationality,50
73,common.topic.notable_for,212
114,book.written_work.subjects,213
198,award.award_winner.awards_won,214
215,time.event.included_in_event,4
45,film.film.genre,216
217,base.culturalevent.event.entity_involved,177
218,government.government_position_held.jurisdiction_of_office,204
219,military.military_person.participated_in_conflicts,220
221,location.location.time_zones,222
7,film.film.starring,223
224,film.film_regional_release_date.film,28
26,film.film_story_contributor.film_story_credits,225
226,common.webpage.in_index,34
227,common.webpage.topic,172
10,common.topic.notable_for,228
74,award.award_honor.honored_for,41
229,base.culturalevent.event.entity_involved,230
231,time.event.included_in_event,4
232,common.webpage.in_index,34
233,people.marriage.spouse,17
234,freebase.valuenotation.has_value,77
73,people.person.education,235
236,common.topic.notable_types,116
73,common.topic.webpage,237
238,film.performance.film,7
21,film.film.starring,239
109,location.location.events,240
241,film.performance.film,21
32,freebase.valuenotation.is_reviewed,156
0,geography.body_of_water.islands,242
58,people.person.employment_history,243
119,freebase.valuenotation.is_reviewed,244
245,fictional_universe.fictional_character.gender,3
21,film.film.film_format,246
0,geography.body_of_water.islands,247
55,type.type.properties,248
29,tv.tv_actor.guest_roles,249
250,location.hud_county_place.place,250
251,film.performance.film,7
252,film.performance.film,21
21,film.film.rating,253
254,military.military_combatant.military_conflicts,255
256,award.award_nomination.nominated_for,41
190,people.person.nationality,69
257,film.film_cut.film,7
143,people.person.religion,12
258,common.webpage.topic,21
177,people.person.religion,164
96,people.person.children,259
96,people.person.children,260
261,tv.tv_guest_role.actor,58
262,film.personal_film_appearance.person,26
0,geography.body_of_water.islands,263
264,military.military_commander.military_commands,265
164,religion.religion.includes,126
96,government.politician.government_positions_held,266
122,base.culturalevent.event.entity_involved,198
10,common.topic.article,267
266,government.government_position_held.office_holder,96
96,people.person.spouse_s,268
269,tv.tv_guest_role.actor,29
270,book.author.works_written,271
272,common.webpage.topic,21
17,people.person.children,273
73,people.person.nationality,16
16,location.country.first_level_divisions,175
274,base.culturalevent.event.entity_involved,275
25,time.event.includes_event,276
21,film.film.other_crew,277
278,common.webpage.topic,21
16,military.military_combatant.military_commanders,279
280,military.military_combatant_group.combatants,281
21,film.film.starring,282
29,common.topic.webpage,283
70,common.topic.notable_types,55
26,book.author.works_written,284
285,common.topic.article,286
107,people.person.spouse_s,287
288,people.sibling_relationship.sibling,194
121,time.event.included_in_event,289
290,base.culturalevent.event.entity_involved,50
291,location.location.events,292
198,award.award_winner.awards_won,197
7,film.film.starring,293
78,people.person.children,143
172,film.film.film_format,294
295,military.military_conflict.combatants,296
32,symbols.name_source.namesakes,297
298,people.marriage.spouse,17
13,common.topic.notable_types,141
299,common.topic.notable_types,55
17,government.politician.government_positions_held,300
301,people.person.profession,141
302,government.politician.government_positions_held,303
151,common.topic.article,304
305,base.culturalevent.event.entity_involved,20
306,military.military_conflict.combatants,307
7,media_common.netflix_title.netflix_genres,308
229,common.topic.notable_for,309
19,base.culturalevent.event.entity_involved,183
288,people.sibling_relationship.sibling,310
21,film.film.film_production_design_by,311
312,government.government_position_held.office_holder,58
21,film.film.other_crew,313
40,government.political_party_tenure.party,314
37,freebase.valuenotation.is_reviewed,154
315,film.film_crew_gig.film,21
77,type.property.reverse_property,316
96,people.person.children,317
21,film.film.starring,318
319,location.location.containedby,50
96,government.politician.government_positions_held,320
73,common.topic.notable_types,321
322,base.argumentmaps.abstract_moral_dispute.particular_instances,323
290,time.event.locations,69
324,freebase.valuenotation.has_value,316
325,award.award_nomination.nominated_for,129
276,time.event.locations,0
0,location.location.events,229
217,common.topic.notable_types,55
326,base.culturalevent.event.entity_involved,327
328,people.marriage.spouse,17
4,time.event.includes_event,10
329,military.military_person.service,330
4,military.military_conflict.casualties,201
141,freebase.type_hints.included_types,331
271,common.topic.notable_types,332
323,base.culturalevent.event.entity_involved,178
96,people.person.place_of_birth,333
120,base.argumentmaps.motivation.decision_making_person_or_group,334
335,people.person.ethnicity,336
337,location.location.containedby,104
338,education.education.student,143
339,film.film_crew_gig.film,28
