src,edge_attr,dst
0,influence.influence_node.influenced_by,1
2,influence.influence_node.influenced,3
4,visual_art.visual_art_form.artists,5
6,base.kwebbase.kwsentence.previous_sentence,7
8,book.book_subject.works,9
10,influence.influence_node.influenced_by,11
1,base.kwebbase.kwtopic.has_sentences,12
8,base.ontologies.ontology_instance.equivalent_instances,13
8,book.book_subject.works,14
15,visual_art.art_period_movement.associated_artists,16
17,common.topic.article,18
19,common.image.appears_in_topic_gallery,20
8,book.book_subject.works,21
8,book.book_subject.works,22
23,visual_art.visual_art_medium.artworks,24
25,base.descriptive_names.names.descriptive_name,26
27,visual_art.artwork.artist,1
28,base.kwebbase.kwconnection.sentence,29
30,base.kwebbase.kwconnection.subject,1
31,common.topic.notable_types,25
32,common.webpage.topic,8
33,rdf-schema#domain,25
23,visual_art.visual_art_medium.artworks,34
4,visual_art.visual_art_form.artworks,35
36,base.kwebbase.kwconnection.subject,1
1,base.kwebbase.kwtopic.has_sentences,37
38,freebase.valuenotation.has_value,39
40,time.event.locations,8
41,education.academic.research_areas,8
1,base.kwebbase.kwtopic.has_sentences,42
4,visual_art.visual_art_form.artworks,43
44,business.product_theme.products,45
33,people.profession.specializations,46
1,base.kwebbase.kwtopic.connections_to,47
48,visual_art.artwork.art_form,44
23,visual_art.visual_art_medium.artworks,49
23,visual_art.visual_art_medium.artworks,50
51,visual_art.visual_artist.associated_periods_or_movements,52
53,base.culturalevent.event.entity_involved,54
55,common.topic.notable_types,25
44,common.topic.subjects,56
8,film.film_subject.films,57
58,location.location.containedby,8
59,people.person.profession,46
60,visual_art.artwork.belongs_to_series,61
62,common.topic.notable_types,25
63,business.product_theme.products,64
65,base.kwebbase.kwconnection.sentence,66
67,book.written_work.subjects,8
27,common.topic.notable_types,25
8,visual_art.art_subject.artwork_on_the_subject,68
69,book.written_work.subjects,8
8,book.book_subject.works,70
4,visual_art.visual_art_form.artworks,71
72,base.patronage.patron_client_relationship.product_of_relationship,61
73,visual_art.visual_artist.art_forms,4
74,travel.travel_destination.tourist_attractions,75
38,people.person.gender,76
77,visual_art.artwork.period_or_movement,15
21,book.written_work.subjects,8
29,base.kwebbase.kwsentence.contains_connections,28
78,book.written_work.subjects,8
1,influence.influence_node.influenced,79
44,base.descriptive_names.names.descriptive_name,80
44,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,81
1,base.kwebbase.kwtopic.connections_from,82
65,base.kwebbase.kwconnection.subject,1
83,visual_art.artwork.period_or_movement,84
61,visual_art.art_series.artworks,62
60,visual_art.artwork.art_genre,17
85,people.person.profession,86
87,book.written_work.subjects,8
8,location.location.events,88
25,type.type.expected_by,89
1,base.kwebbase.kwtopic.has_sentences,90
91,book.written_work.subjects,8
84,visual_art.art_period_movement.associated_artists,85
1,influence.influence_node.influenced,11
75,location.location.containedby,74
23,visual_art.visual_art_medium.artworks,92
93,book.written_work.subjects,8
25,type.type.expected_by,94
95,business.consumer_product.themes,63
96,visual_art.artwork.artist,85
44,interests.collection_category.collectors,97
1,base.kwebbase.kwtopic.connections_from,30
19,common.image.appears_in_topic_gallery,98
68,visual_art.artwork.media,23
4,visual_art.visual_art_form.artists,99
52,visual_art.art_period_movement.associated_artworks,31
8,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,100
101,common.image.appears_in_topic_gallery,102
103,visual_art.visual_artist.artworks,71
104,location.location.contains,8
105,base.kwebbase.kwsentence.kwtopic,1
33,people.profession.specializations,86
4,visual_art.visual_art_form.artworks,106
17,common.topic.image,107
108,visual_art.artwork.period_or_movement,52
7,base.kwebbase.kwsentence.next_sentence,6
23,visual_art.visual_art_medium.artworks,109
9,book.written_work.subjects,8
1,base.kwebbase.kwtopic.has_sentences,110
111,people.person.place_of_birth,74
25,type.type.expected_by,25
25,type.type.expected_by,94
61,visual_art.art_series.artworks,112
4,visual_art.visual_art_form.artists,113
114,rdf-schema#domain,25
8,education.field_of_study.students_majoring,115
116,base.kwebbase.kwsentence.contains_connections,117
8,book.book_subject.works,118
25,base.descriptive_names.names.descriptive_name,119
82,base.kwebbase.kwconnection.subject,1
25,type.type.expected_by,120
1,common.topic.image,121
122,common.webpage.topic,8
103,visual_art.visual_artist.artworks,123
124,base.kwebbase.kwsentence.previous_sentence,105
125,education.education.major_field_of_study,8
126,base.kwebbase.kwsentence.next_sentence,127
128,visual_art.artwork.artist,1
52,visual_art.art_period_movement.associated_artists,129
130,common.topic.notable_types,46
124,base.kwebbase.kwsentence.next_sentence,131
25,type.type.expected_by,132
4,visual_art.visual_art_form.artworks,133
134,visual_art.artwork.art_genre,17
135,base.kwebbase.kwsentence.kwtopic,1
63,business.product_theme.products,136
