src,edge_attr,dst
0,base.kwebbase.kwsentence.contains_connections,1
2,influence.influence_node.influenced,3
4,influence.influence_node.influenced,5
6,book.written_work.author,7
8,people.person.profession,9
10,influence.influence_node.influenced_by,11
12,book.book_edition.author_editor,7
13,influence.influence_node.influenced,14
15,base.kwebbase.kwtopic.connections_from,16
17,influence.influence_node.influenced_by,18
19,base.kwebbase.kwtopic.connections_to,20
21,influence.influence_node.influenced_by,22
23,common.topic.notable_types,24
25,influence.influence_node.influenced_by,26
27,education.education.student,28
29,film.film.release_date_s,30
31,media_common.netflix_title.netflix_genres,32
33,film.writer.film,34
35,base.kwebbase.kwconnection.relation,36
37,people.person.religion,38
39,influence.influence_node.influenced_by,40
41,freebase.valuenotation.is_reviewed,42
43,people.person.quotations,44
45,influence.influence_node.influenced,7
46,book.written_work.part_of_series,47
48,common.topic.notable_for,49
50,freebase.valuenotation.is_reviewed,51
52,book.author.school_or_movement,53
54,base.kwebbase.kwtopic.connections_to,55
56,influence.influence_node.influenced,57
58,education.education.student,59
60,book.book_edition.book,60
61,influence.influence_node.influenced,62
63,people.person.profession,64
54,influence.influence_node.influenced_by,13
65,people.person.profession,66
67,people.person.education,68
43,influence.influence_node.influenced,69
45,people.person.gender,70
71,base.kwebbase.kwtopic.connections_to,72
50,influence.influence_node.influenced,67
73,base.kwebbase.kwsentence.next_sentence,74
75,influence.influence_node.influenced,76
77,film.performance.film,78
79,influence.influence_node.influenced_by,80
81,people.person.gender,70
82,influence.influence_node.influenced,80
2,influence.influence_node.influenced,18
83,base.kwebbase.kwconnection.sentence,84
10,influence.influence_node.influenced,85
65,influence.influence_node.influenced_by,86
87,influence.influence_node.influenced_by,88
89,media_common.adaptation.adapted_from,90
91,people.person.gender,70
63,people.person.profession,9
92,people.person.nationality,93
94,people.profession.specialization_of,64
95,freebase.type_hints.included_types,96
97,book.written_work.original_language,98
99,influence.influence_node.influenced_by,100
101,influence.influence_node.influenced,102
103,influence.influence_node.influenced_by,33
101,people.person.gender,70
57,influence.influence_node.influenced_by,104
105,people.person.profession,64
106,freebase.valuenotation.is_reviewed,107
71,influence.influence_node.influenced,108
20,base.kwebbase.kwconnection.other,19
109,base.kwebbase.kwsentence.previous_sentence,110
111,book.author.works_written,112
113,freebase.valuenotation.is_reviewed,107
63,influence.influence_node.influenced,114
86,people.person.nationality,93
115,business.employment_tenure.person,54
116,people.person.nationality,117
118,base.kwebbase.kwsentence.contains_connections,119
120,kp_lw.philosophy_influencer.influencee,121
122,influence.influence_node.influenced_by,123
54,people.person.quotations,124
99,book.author.works_written,125
126,people.person.gender,127
128,book.book.editions,128
111,book.author.works_written,129
130,media_common.quotation.subjects,131
128,book.book.editions,128
71,base.kwebbase.kwtopic.connections_from,132
43,people.person.education,133
134,base.kwebbase.kwconnection.relation,135
136,influence.influence_node.peers,137
111,book.author.works_written,138
139,people.deceased_person.place_of_death,140
103,people.person.nationality,32
141,base.kwebbase.kwconnection.subject,7
99,common.topic.image,142
143,people.person.gender,127
144,influence.influence_node.influenced,145
32,location.location.containedby,146
147,influence.influence_node.influenced,62
148,freebase.valuenotation.is_reviewed,149
150,geography.mountain.first_ascenders,7
99,book.author.works_written,151
152,people.profession.specialization_of,64
104,influence.influence_node.influenced,153
154,base.kwebbase.kwsentence.contains_connections,155
7,people.person.quotations,156
157,people.place_lived.location,158
117,base.biblioness.bibs_topic.subsumes,117
159,common.topic.notable_types,160
161,base.kwebbase.kwsentence.previous_sentence,162
163,people.person.gender,70
164,common.topic.notable_types,160
106,influence.influence_node.influenced_by,113
11,influence.influence_node.influenced,165
81,influence.influence_node.influenced_by,40
166,common.topic.notable_types,167
168,influence.influence_node.influenced_by,41
169,base.kwebbase.kwsentence.kwtopic,7
170,base.kwebbase.kwconnection.other,171
172,people.person.profession,152
116,influence.influence_node.influenced_by,7
173,book.written_work.original_language,98
140,base.biblioness.bibs_topic.subsumes,140
174,influence.influence_node.influenced,103
48,book.book_edition.book,48
5,influence.influence_node.influenced_by,4
175,people.deceased_person.cause_of_death,176
177,influence.influence_node.influenced,76
174,influence.influence_node.influenced_by,178
179,location.location.people_born_here,180
150,location.location.geolocation,181
153,people.person.profession,182
76,freebase.valuenotation.is_reviewed,183
184,freebase.valuenotation.is_reviewed,42
185,influence.influence_node.influenced,186
187,base.eating.practicer_of_diet.diet,188
189,base.kwebbase.kwsentence.kwtopic,7
5,people.person.profession,190
191,base.kwebbase.kwconnection.sentence,192
186,freebase.valuenotation.is_reviewed,193
18,people.person.place_of_birth,194
101,influence.influence_node.influenced_by,2
195,common.topic.notable_types,196
185,influence.influence_node.influenced,76
47,book.literary_series.works_in_this_series,197
28,book.author.works_written,198
7,symbols.name_source.namesakes,199
3,influence.influence_node.influenced,59
200,base.kwebbase.kwtopic.connections_to,141
62,influence.influence_node.influenced,201
63,influence.influence_node.influenced,37
62,influence.influence_node.influenced_by,148
43,people.person.quotations,202
203,influence.influence_node.influenced_by,204
120,influence.influence_node.influenced,205
206,base.locations.countries.continent,146
207,influence.influence_node.influenced_by,208
209,media_common.quotation.subjects,210
211,media_common.quotation.subjects,160
168,common.topic.notable_types,152
128,book.book.editions,128
69,people.person.nationality,117
8,influence.influence_node.influenced_by,174
60,book.book_edition.book,60
212,freebase.valuenotation.has_value,213
60,common.topic.notable_for,214
215,media_common.quotation.author,7
25,influence.influence_node.influenced_by,216
217,influence.influence_node.influenced_by,76
218,freebase.valuenotation.is_reviewed,51
111,freebase.valuenotation.is_reviewed,42
219,book.written_work.author,220
221,influence.influence_node.influenced_by,71
222,common.topic.notable_types,223
224,people.person.profession,182
225,freebase.valuenotation.is_reviewed,149
161,base.kwebbase.kwsentence.next_sentence,226
227,people.person.nationality,32
175,freebase.valuenotation.is_reviewed,149
228,people.person.profession,229
91,influence.influence_node.influenced,153
230,base.kwebbase.kwconnection.subject,231
7,base.kwebbase.kwtopic.connections_to,232
39,influence.influence_node.influenced_by,233
234,location.location.containedby,32
235,book.written_work.author,67
33,book.author.book_editions_published,236
228,influence.influence_node.influenced,237
59,influence.influence_node.influenced_by,81
238,media_common.quotation.author,7
207,influence.influence_node.influenced,239
240,common.topic.notable_types,24
228,common.topic.image,241
7,base.kwebbase.kwtopic.has_sentences,242
211,media_common.quotation.author,7
243,freebase.valuenotation.is_reviewed,42
22,influence.influence_node.influenced,39
201,influence.influence_node.influenced,139
244,influence.influence_node.influenced_by,62
185,people.person.place_of_birth,245
246,book.author.school_or_movement,247
248,freebase.type_profile.strict_included_types,96
227,people.person.profession,182
249,freebase.valuenotation.is_reviewed,51
250,influence.influence_node.influenced_by,65
251,base.kwebbase.kwconnection.sentence,252
228,book.author.works_written,253
3,influence.influence_node.influenced,14
59,influence.influence_node.influenced,254
255,book.written_work.previous_in_series,256
17,influence.influence_node.influenced_by,59
257,people.person.religion,258
230,base.kwebbase.kwconnection.relation,259
10,freebase.valuenotation.has_value,260
67,book.author.book_editions_published,261
262,common.topic.notable_types,196
244,people.person.nationality,117
218,music.artist.origin,263
32,location.country.first_level_divisions,93
254,influence.influence_node.influenced_by,239
144,influence.influence_node.influenced,106
177,people.person.religion,264
265,book.author.works_written,266
2,influence.influence_node.influenced,40
267,freebase.valuenotation.is_reviewed,149
172,freebase.valuenotation.is_reviewed,42
268,location.location.geolocation,269
270,base.kwebbase.kwsentence.dates,271
272,common.topic.notable_for,273
228,book.author.works_written,274
59,book.author.works_written,275
85,common.topic.notable_types,152
144,common.topic.notable_types,152
128,book.book.editions,128
145,influence.influence_node.influenced_by,276
272,media_common.quotation.author,7
185,influence.influence_node.influenced,7
277,people.profession.corresponding_type,152
41,people.person.gender,70
278,base.kwebbase.kwsentence.kwtopic,7
28,people.person.education,279
87,common.topic.notable_types,152
280,common.topic.notable_types,196
281,media_common.quotation.subjects,282
283,media_common.quotation_subject.quotations_about_this_subject,284
285,people.person.profession,286
7,people.person.quotations,287
172,common.topic.notable_types,152
100,influence.influence_node.influenced_by,148
2,freebase.valuenotation.has_value,213
220,common.topic.notable_types,152
7,people.person.quotations,288
82,people.person.profession,64
289,book.book_edition.number_of_pages,290
201,influence.influence_node.influenced_by,37
10,common.topic.notable_types,152
116,influence.influence_node.influenced_by,291
292,people.person.profession,64
60,common.topic.notable_types,223
293,influence.influence_node.influenced_by,113
244,freebase.valuenotation.is_reviewed,51
293,base.kwebbase.kwtopic.connections_from,294
59,influence.influence_node.influenced,80
62,common.topic.notable_types,152
295,book.written_work.author,7
296,common.topic.notable_types,160
297,freebase.valuenotation.is_reviewed,51
298,base.kwebbase.kwsentence.dates,299
300,base.kwebbase.kwconnection.relation,301
302,people.person.place_of_birth,140
228,influence.influence_node.influenced,163
303,influence.influence_node.influenced_by,52
304,base.kwebbase.kwsentence.next_sentence,305
306,award.award_nomination.award_nominee,172
268,common.topic.article,307
207,influence.influence_node.influenced_by,308
63,common.topic.notable_types,152
143,freebase.valuenotation.is_reviewed,42
54,base.kwebbase.kwtopic.connections_to,309
310,freebase.valuenotation.is_reviewed,311
