src,edge_attr,dst
0,common.topic.notable_for,1
2,location.hud_county_place.place,2
3,film.actor.film,4
3,film.actor.film,5
6,freebase.valuenotation.is_reviewed,7
8,common.topic.notable_types,9
10,location.location.containedby,11
12,location.location.containedby,13
14,freebase.type_hints.included_types,15
13,location.location.contains,12
13,location.location.people_born_here,16
17,sports.pro_athlete.sports_played_professionally,18
13,location.location.people_born_here,19
11,location.location.adjoin_s,20
21,sports.sports_team_roster.position,22
23,location.location.time_zones,24
25,people.person.profession,26
27,people.person.education,28
29,people.person.place_of_birth,13
30,people.profession.specialization_of,31
32,freebase.valuenotation.is_reviewed,33
11,location.us_county.hud_county_place,34
35,freebase.type_profile.strict_included_types,15
13,location.location.people_born_here,36
34,location.hud_county_place.place,34
37,music.artist.track,38
39,common.topic.notable_types,40
41,baseball.baseball_player.position_s,42
11,periodicals.newspaper_circulation_area.newspapers,43
44,film.actor.film,45
13,location.statistical_region.population,46
37,music.artist.track,47
48,film.film_crew_gig.film,49
50,common.image.size,51
17,people.person.parents,52
53,location.administrative_division_capital_relationship.administrative_division,11
54,location.location.containedby,23
55,common.topic.article,56
57,people.profession.corresponding_type,30
37,common.topic.notable_types,58
59,common.topic.notable_for,60
27,people.person.employment_history,61
6,people.person.place_of_birth,13
11,location.statistical_region.population,62
63,location.location.containedby,64
65,film.actor.film,66
25,people.person.profession,67
68,baseball.batting_statistics.player,69
70,common.topic.notable_for,71
3,people.person.nationality,23
72,freebase.type_profile.published,73
74,rdf-schema#range,15
75,measurement_unit.dated_integer.source,76
77,location.location.containedby,13
3,tv.tv_actor.starring_roles,78
79,people.person.nationality,23
80,common.topic.notable_types,9
81,education.university.domestic_tuition,82
83,military.military_service.military_person,84
85,education.education.student,86
37,music.artist.track,87
88,common.topic.notable_types,89
17,people.person.place_of_birth,13
13,location.statistical_region.population,90
91,common.topic.notable_for,92
44,freebase.valuenotation.has_value,93
94,tv.tv_program.episodes,95
96,tv.tv_writer.episodes_written,97
98,american_football.football_player.games,99
96,tv.tv_writer.episodes_written,100
101,freebase.valuenotation.has_value,102
103,people.sibling_relationship.sibling,65
104,freebase.valuenotation.is_reviewed,105
65,film.director.film,106
13,location.location.people_born_here,107
94,tv.tv_program.episodes,108
65,film.actor.film,109
110,location.hud_county_place.place,110
55,people.person.place_of_birth,13
111,people.place_lived.person,41
112,people.marriage.spouse,113
