src,edge_attr,dst
0,olympics.olympic_games.athletes,1
2,time.event.instance_of_recurring_event,3
4,film.film.starring,5
6,fictional_universe.fictional_character.character_created_by,7
8,film.film.film_production_design_by,9
10,sports.sports_team.roster,11
12,language.human_language.countries_spoken_in,13
14,soccer.football_player_stats.team,15
16,olympics.olympic_athlete_affiliation.sport,17
18,olympics.olympic_athlete_affiliation.sport,19
20,people.person.religion,21
22,common.webpage.in_index,23
24,film.film.language,25
15,sports.sports_team.colors,26
0,olympics.olympic_games.sports,27
28,book.written_work.subjects,29
30,location.location.containedby,31
32,people.person.place_of_birth,33
33,base.popstra.location.vacationers,34
35,film.film.genre,36
37,people.deceased_person.place_of_burial,38
39,film.film.other_crew,40
20,people.person.gender,41
42,film.film_crew_gig.film,43
44,common.topic.notable_types,45
46,architecture.architectural_style.examples,47
48,people.place_of_interment.interred_here,49
50,common.topic.image,51
52,film.film.film_production_design_by,53
54,common.topic.article,55
56,common.webpage.topic,33
57,people.person.gender,41
58,location.location.events,59
60,freebase.type_profile.published,61
62,film.film.other_crew,63
64,common.topic.notable_for,65
66,people.person.religion,21
67,people.person.nationality,31
68,people.person.languages,25
69,location.location.containedby,33
70,book.written_work.subjects,29
71,location.location.containedby,72
73,common.topic.notable_types,74
72,base.locations.continents.countries_within,75
0,olympics.olympic_games.athletes,76
77,location.location.containedby,29
78,metropolitan_transit.transit_system.transit_service_types,79
58,common.topic.image,58
80,travel.tourist_attraction.near_travel_destination,33
81,people.place_of_interment.interred_here,82
83,film.film.country,84
30,location.location.geolocation,85
86,rdf-schema#domain,87
88,people.deceased_person.place_of_death,33
89,common.webpage.topic,33
90,common.topic.subject_of,33
91,soccer.football_player_stats.team,15
92,book.written_work.subjects,29
93,film.performance.film,94
33,travel.travel_destination.tourist_attractions,80
95,sports.sports_facility.teams,96
97,base.aareas.schema.administrative_area_type.pertains_to,98
99,olympics.olympic_athlete_affiliation.olympics,0
100,film.performance.film,8
101,book.written_work.original_language,25
102,sports.sports_facility.home_venue_for,103
75,travel.travel_destination.tour_operators,104
105,common.webpage.resource,106
107,film.film.story_by,108
77,base.ontologies.ontology_instance.equivalent_instances,109
33,travel.travel_destination.tourist_attractions,110
111,common.webpage.category,112
81,common.topic.image,113
114,location.location.contains,115
116,olympics.olympic_athlete_affiliation.sport,27
117,people.place_of_interment.interred_here,118
107,film.film.directed_by,108
30,common.topic.notable_types,119
120,travel.tourist_attraction.near_travel_destination,29
75,freebase.valuenotation.has_value,121
122,language.human_language.region,72
123,architecture.architect.structures_designed,58
15,soccer.football_team.player_statistics,124
125,travel.travel_destination_monthly_climate.month,126
127,location.adjoining_relationship.adjoins,128
129,film.film.country,75
32,people.person.nationality,31
130,film.film_regional_release_date.film,4
131,people.deceased_person.place_of_burial,81
15,soccer.football_team.player_statistics,132
33,film.film_location.featured_in_films,129
133,olympics.olympic_sport.olympic_games_contested,2
134,common.topic.notable_types,135
136,film.film.genre,137
138,people.person.nationality,139
77,location.location.containedby,33
140,architecture.structure.architect,141
8,film.film.executive_produced_by,142
33,location.statistical_region.population,143
144,type.property.schema,87
145,soccer.football_player_stats.team,15
146,olympics.olympic_sport.olympic_games_contested,0
117,people.place_of_interment.interred_here,147
44,people.place_of_interment.interred_here,148
54,metropolitan_transit.transit_system.transit_lines,149
117,people.place_of_interment.interred_here,150
151,location.location.geolocation,152
117,architecture.structure.architectural_style,153
154,location.location.containedby,84
110,visual_art.art_owner.artworks_owned,155
156,base.popstra.celebrity.vacations_in,157
158,freebase.valuenotation.is_reviewed,159
160,people.person.place_of_birth,33
31,periodicals.newspaper_circulation_area.newspapers,161
162,rdf-schema#domain,87
163,people.person.place_of_birth,31
164,location.location.containedby,128
44,people.place_of_interment.interred_here,165
166,travel.travel_destination.tour_operators,167
168,base.biblioness.bibs_location.country,75
136,film.film.genre,169
110,architecture.museum.director,170
33,common.topic.webpage,171
172,film.film.genre,169
172,film.film.produced_by,173
15,soccer.football_team.manager,174
175,common.topic.subjects,176
104,travel.tour_operator.travel_destinations,77
81,religion.place_of_worship.type_of_place_of_worship,177
178,travel.tour_operator.travel_destinations,179
180,people.person.languages,25
181,film.performance.film,39
182,location.location.events,183
30,architecture.building.building_function,184
94,film.film.film_festivals,185
0,olympics.olympic_games.athletes,186
123,people.person.profession,187
188,film.performance.film,39
39,film.film.written_by,189
190,architecture.architect.structures_designed,77
191,film.performance.film,94
71,base.aareas.schema.administrative_area.administrative_area_type,97
15,common.topic.notable_for,192
193,common.webpage.topic,4
47,base.venuebase.venue.capacity,194
195,symbols.name_source.namesakes,196
90,common.topic.subject_of,197
81,people.place_of_interment.interred_here,198
199,location.location.time_zones,200
201,architecture.structure.architectural_style,202
203,location.location.contains,204
108,film.film_story_contributor.film_story_credits,107
205,travel.transport_operator.travel_destinations_served,206
207,olympics.olympic_athlete_affiliation.olympics,0
208,common.topic.notable_types,45
196,location.location.geolocation,209
210,base.saints.saint.venerated_in,21
33,common.topic.subject_of,211
117,people.place_of_interment.interred_here,212
200,time.time_zone.day_dst_begins,213
214,common.topic.article,215
33,location.statistical_region.population,216
217,protected_sites.natural_or_cultural_site_listing.designation,218
219,travel.tour_operator.travel_destinations,220
87,type.type.properties,221
4,common.topic.webpage,222
223,common.webpage.in_index,23
81,people.place_of_interment.interred_here,224
58,architecture.structure.architect,225
226,common.topic.notable_types,227
228,base.biblioness.bibs_location.country,31
229,location.location.containedby,230
219,travel.tour_operator.travel_destinations,75
231,people.person.gender,41
75,travel.travel_destination.tour_operators,219
232,common.topic.image,233
234,people.deceased_person.place_of_burial,235
44,people.place_of_interment.interred_here,236
237,olympics.olympic_city_bid.olympic_games,2
238,base.aareas.schema.administrative_area.administrative_area_type,239
54,organization.organization_member.committees_served_on,240
241,location.location.contains,242
243,location.location.containedby,33
84,base.biblioness.bibs_topic.is_really,84
80,architecture.building.building_function,244
44,people.place_of_interment.interred_here,245
29,government.governmental_jurisdiction.government_positions,246
247,common.webpage.category,248
15,soccer.football_team.player_statistics,249
48,location.location.time_zones,200
2,olympics.olympic_games.participating_countries,71
219,travel.tour_operator.travel_destinations,250
251,film.performance.film,43
33,base.popstra.location.vacationers,252
253,rdf-schema#domain,87
33,location.statistical_region.population,254
255,film.film_regional_release_date.film_release_region,31
256,film.performance.film,39
203,common.topic.notable_types,257
164,common.topic.image,258
259,aviation.airport.focus_city_for,260
175,common.topic.subjects,261
262,common.topic.article,263
33,common.topic.webpage,264
265,common.topic.image,266
267,book.periodical.frequency_or_issues_per_year,268
269,people.person.gender,41
8,film.film.language,25
270,people.deceased_person.place_of_death,33
271,travel.tourist_attraction.near_travel_destination,33
272,people.deceased_person.place_of_burial,44
225,people.deceased_person.place_of_death,33
273,location.mailing_address.citytown,33
274,film.film.language,275
158,film.film.language,276
31,location.country.first_level_divisions,204
277,travel.travel_destination.tour_operators,219
38,common.topic.image,278
279,common.resource.annotations,280
281,common.webpage.category,248
271,architecture.structure.architectural_style,282
39,film.film.other_crew,283
284,organization.organization_sector.organizations_in_this_sector,285
286,base.aareas.schema.administrative_area.administrative_area_type,287
283,film.film_crew_gig.film,39
288,travel.tourist_attraction.near_travel_destination,33
289,people.person.gender,41
290,book.periodical_subject.periodicals,291
161,book.periodical.format,292
45,freebase.type_hints.included_types,257
62,film.film.country,139
293,architecture.architect.structures_designed,77
294,film.film_crew_gig.film,8
58,religion.place_of_worship.type_of_place_of_worship,295
296,travel.tourist_attraction.near_travel_destination,33
158,film.film.film_festivals,297
43,film.film.starring,298
33,common.image.size,299
54,travel.transport_operator.travel_destinations_served,300
106,common.resource.annotations,105
301,location.postal_code.country,31
302,type.type.domain,257
303,people.person.gender,41
304,fictional_universe.work_of_fiction.setting,305
7,people.person.nationality,84
94,common.topic.notable_types,87
306,architecture.building.building_function,244
307,common.topic.article,308
87,type.type.expected_by,309
310,people.person.gender,41
38,common.topic.article,311
94,film.film.genre,137
50,common.topic.image,312
35,film.film.production_companies,313
30,base.kwebbase.kwtopic.has_sentences,314
207,olympics.olympic_athlete_affiliation.country,84
241,common.topic.article,315
35,media_common.netflix_title.netflix_genres,316
317,olympics.olympic_athlete_affiliation.olympics,0
43,film.film.starring,318
319,film.film_location.featured_in_films,39
320,people.person.gender,41
39,freebase.valuenotation.has_no_value,309
321,freebase.valuenotation.is_reviewed,322
8,media_common.netflix_title.netflix_genres,323
52,film.film.starring,324
92,media_common.adapted_work.adaptations,92
58,travel.tourist_attraction.near_travel_destination,29
81,people.place_of_interment.interred_here,325
326,film.film.written_by,327
328,film.performance.film,62
329,people.deceased_person.place_of_death,33
15,soccer.football_team.player_statistics,330
117,people.place_of_interment.interred_here,331
43,film.film.language,275
332,people.person.religion,290
24,film.film.featured_film_locations,33
333,common.topic.notable_types,227
293,architecture.architect.structures_designed,140
334,people.deceased_person.place_of_burial,48
306,common.topic.notable_for,335
81,people.place_of_interment.interred_here,336
337,travel.transportation.mode_of_transportation,338
339,common.topic.notable_types,257
43,film.film.film_casting_director,340
341,people.person.nationality,139
219,travel.tour_operator.travel_destinations,342
62,film.film.release_date_s,343
344,people.person.nationality,31
30,travel.tourist_attraction.near_travel_destination,33
345,film.film_crew_gig.film,8
94,film.film.genre,36
285,education.educational_institution.faculty,346
2,olympics.olympic_games.sports,347
44,common.topic.image,348
349,common.webpage.category,248
349,common.webpage.topic,73
350,common.topic.image,351
352,olympics.olympic_athlete_affiliation.olympics,0
353,people.deceased_person.place_of_burial,117
30,base.kwebbase.kwtopic.has_sentences,354
307,protected_sites.listed_site.designation_as_natural_or_cultural_site,355
356,architecture.architect.structures_designed,357
219,travel.tour_operator.travel_destinations,358
33,travel.travel_destination.climate,359
360,location.adjoining_relationship.adjoins,182
361,book.newspaper.headquarters,362
363,film.performance.film,4
38,common.topic.notable_types,364
107,film.film.produced_by,365
137,media_common.media_genre.child_genres,366
367,location.adjoining_relationship.adjoins,368
29,location.location.containedby,369
90,common.topic.subjects,370
8,film.film.starring,371
372,film.film_regional_release_date.film_release_region,71
226,location.location.containedby,31
74,freebase.type_profile.kind,373
374,award.award_nomination.nominated_for,39
375,common.topic.notable_types,376
84,olympics.olympic_participating_country.olympics_participated_in,2
377,film.performance.film,39
52,common.topic.article,378
379,people.deceased_person.place_of_death,33
33,travel.travel_destination.local_transportation,78
380,time.event.locations,33
33,film.film_location.featured_in_films,4
381,architecture.structure.destroyed_by,382
383,common.topic.notable_types,384
385,olympics.olympic_athlete_affiliation.olympics,0
161,common.topic.article,386
182,location.statistical_region.population,387
37,people.person.religion,21
158,film.film.featured_film_locations,33
48,people.place_of_interment.interred_here,388
30,common.topic.notable_for,389
390,common.topic.notable_types,384
296,common.topic.notable_for,391
38,people.place_of_interment.interred_here,392
178,travel.tour_operator.travel_destinations,375
393,location.location.containedby,33
394,common.topic.article,395
138,people.person.gender,41
30,architecture.structure.engineer,396
397,base.web_design.web_design_company.website,398
146,olympics.olympic_sport.olympic_games_contested,2
399,base.culturalevent.event.entity_involved,29
400,film.cinematographer.film,4
401,common.topic.notable_types,376
402,film.film_cut.film,4
403,people.person.place_of_birth,33
404,travel.travel_destination_monthly_climate.travel_destination,33
405,location.mailing_address.citytown,33
406,freebase.type_profile.kind,373
407,type.property.schema,87
210,people.person.place_of_birth,33
298,film.performance.film,43
288,location.location.geolocation,408
0,olympics.olympic_games.athletes,409
410,film.writer.film,52
15,soccer.football_team.player_statistics,411
178,travel.tour_operator.travel_destinations,77
33,location.statistical_region.population,412
413,base.aareas.schema.administrative_area.administrative_area_type,239
414,common.webpage.category,248
158,media_common.netflix_title.netflix_genres,415
178,location.location.time_zones,200
39,film.film.other_crew,416
196,aviation.airport.hub_for,417
117,religion.place_of_worship.type_of_place_of_worship,418
333,travel.travel_destination.tour_operators,104
72,base.locations.continents.countries_within,13
180,film.producer.films_executive_produced,92
83,media_common.netflix_title.netflix_genres,419
70,common.topic.notable_types,420
92,film.film.produced_by,68
421,base.saints.saint.venerated_in,21
6,book.book_character.appears_in_book,422
423,location.location.time_zones,200
424,film.film_regional_release_date.film,4
425,location.location.containedby,426
288,common.topic.notable_types,45
427,location.location.time_zones,200
428,base.aareas.schema.administrative_area.administrative_area_type,97
429,people.profession.specialization_of,430
33,location.statistical_region.population,431
432,people.person.spouse_s,433
434,olympics.olympic_athlete_affiliation.olympics,0
17,olympics.olympic_sport.olympic_games_contested,0
435,soccer.football_player_stats.team,15
436,architecture.structure.architect,437
438,film.producer.film,8
139,base.locations.countries.planet,98
439,location.mailing_address.citytown,33
107,media_common.netflix_title.netflix_genres,31
31,base.aareas.schema.administrative_area.pertinent_type,239
410,people.person.gender,41
440,olympics.olympic_athlete_affiliation.country,139
441,common.webpage.category,248
428,location.country.first_level_divisions,166
442,soccer.football_player_stats.team,15
33,location.capital_of_administrative_division.capital_of,443
8,media_common.netflix_title.netflix_genres,444
15,sports.sports_team.arena_stadium,445
250,location.administrative_division.first_level_division_of,31
135,freebase.type_hints.included_types,446
168,location.administrative_division.country,75
134,freebase.valuenotation.is_reviewed,447
227,type.type.expected_by,448
426,travel.travel_destination.tour_operators,178
449,common.topic.notable_types,227
33,base.arthist.helynevek.intezmeny,450
78,metropolitan_transit.transit_system.agency,54
451,people.person.nationality,71
452,common.topic.notable_types,384
31,location.country.currency_formerly_used,453
454,people.person.gender,41
33,common.topic.webpage,56
33,travel.travel_destination.climate,455
456,common.webpage.topic,33
457,base.arthist.provenienciaadat.intezmeny,450
48,architecture.structure.architectural_style,458
33,travel.travel_destination.tourist_attractions,117
8,media_common.netflix_title.netflix_genres,459
94,film.film.genre,460
461,location.location.partially_contains,75
462,location.location.containedby,31
4,film.film.starring,463
464,people.deceased_person.place_of_burial,44
117,people.place_of_interment.interred_here,465
0,olympics.olympic_games.athletes,385
350,common.topic.image,466
467,film.dubbing_performance.film,52
8,common.topic.webpage,468
178,travel.tour_operator.travel_destinations,469
33,film.film_location.featured_in_films,52
470,base.popstra.vacation_choice.vacationer,471
81,people.place_of_interment.interred_here,472
291,book.periodical.language,275
473,people.person.gender,41
474,common.topic.notable_types,257
197,base.biblioness.bibs_topic.subsumes,197
110,architecture.museum.type_of_museum,244
225,people.person.religion,21
475,visual_art.artwork_owner_relationship.owner,110
48,common.topic.image,476
477,film.performance.film,39
115,common.topic.notable_types,45
478,people.person.profession,429
58,common.topic.webpage,479
33,base.popstra.location.vacationers,480
481,people.person.gender,41
196,aviation.airport.hub_for,482
483,film.producer.film,158
484,film.writer.film,8
8,film.film.other_crew,485
285,education.educational_institution.school_type,486
8,film.film.film_casting_director,487
0,olympics.olympic_games.athletes,488
180,influence.influence_node.influenced_by,489
75,common.topic.notable_types,490
491,film.film.genre,492
304,book.book.interior_illustrations_by,493
77,common.topic.notable_for,494
270,people.person.gender,41
453,finance.currency.countries_formerly_used,29
81,people.place_of_interment.interred_here,495
496,common.topic.article,497
498,common.topic.notable_for,499
291,book.periodical.language,25
92,book.book.genre,500
501,people.person.gender,41
116,olympics.olympic_athlete_affiliation.olympics,0
502,book.periodical_publisher_period.periodical,361
503,olympics.olympic_athlete_affiliation.sport,504
54,organization.organization.sectors,505
242,common.topic.notable_types,506
33,travel.travel_destination.tourist_attractions,357
52,film.film.dubbing_performances,507
508,fictional_universe.romantic_involvement.partner,6
307,common.topic.image,307
357,location.location.containedby,509
307,projects.project_focus.projects,510
38,people.place_of_interment.interred_here,511
54,organization.organization.leadership,512
200,base.schemastaging.context_name.pronunciation,513
514,location.location.contains,241
219,travel.tour_operator.travel_destinations,515
516,film.film_crew_gig.film,8
8,film.film.starring,517
252,base.popstra.vacation_choice.location,33
518,common.resource.annotations,519
75,base.aareas.schema.administrative_area.administrative_parent,98
287,base.aareas.schema.administrative_area_type.sovereignty,31
50,common.topic.notable_types,45
520,common.webpage.topic,196
227,freebase.type_profile.published,61
128,common.topic.image,521
54,organization.organization.place_founded,33
107,film.film.costume_design_by,522
117,people.place_of_interment.interred_here,523
38,people.place_of_interment.interred_here,163
142,people.person.gender,41
39,film.film.music,524
2,olympics.olympic_games.sports,525
94,film.film.country,84
43,film.film.other_crew,526
527,location.location.containedby,31
104,travel.tour_operator.travel_destinations,238
8,media_common.netflix_title.netflix_genres,528
158,film.film.language,122
48,architecture.structure.architectural_style,529
33,common.topic.webpage,530
21,religion.religion.is_part_of,290
52,film.film.genre,36
531,type.property.expected_type,532
80,architecture.structure.architect,533
4,film.film.film_festivals,534
535,freebase.type_profile.published,61
33,people.place_of_interment.interred_here,432
536,common.topic.notable_types,490
180,people.person.nationality,84
243,religion.place_of_worship.type_of_place_of_worship,537
24,media_common.netflix_title.netflix_genres,538
539,film.film_regional_release_date.film,62
39,film.film.music,540
541,architecture.ownership.structure,271
321,location.location.time_zones,200
542,education.school_category.schools_of_this_kind,285
107,film.film.story_by,543
54,metropolitan_transit.transit_system.area_served,33
