src,edge_attr,dst
0,government.government_position_held.office_position_or_title,1
2,book.periodical_publisher_period.publisher,3
4,freebase.type_profile.kind,5
1,government.government_office_or_title.office_holders,6
7,government.government_position_held.office_position_or_title,1
8,location.country.first_level_divisions,9
10,business.employment_tenure.company,11
1,government.government_office_or_title.office_holders,12
13,base.crime.warrant_issuer.warrants_issued,14
8,base.locations.countries.states_provinces_within,15
16,business.employment_tenure.company,17
18,base.aareas.schema.administrative_area.administrative_parent,8
11,government.governmental_body.offices_positions,19
20,government.government_position_held.office_position_or_title,1
21,book.written_work.subjects,17
22,government.government_position_held.governmental_body,17
23,business.employment_tenure.company,3
15,base.locations.states_and_provences.country,8
17,government.governmental_body.offices_positions,24
25,government.government_position_held.basic_title,26
27,government.government_position_held.office_position_or_title,1
8,base.aareas.schema.administrative_area.administrative_children,28
29,government.government_position_held.governmental_body,17
8,location.country.administrative_divisions,30
8,location.country.first_level_divisions,31
8,location.country.administrative_divisions,9
31,location.administrative_division.first_level_division_of,8
32,government.government_office_or_title.office_holders,33
34,location.administrative_division.first_level_division_of,8
35,common.topic.notable_for,36
37,business.employment_tenure.company,17
8,base.biblioness.bibs_topic.subsumes,8
8,base.aareas.schema.administrative_area.administrative_children,38
7,government.government_position_held.jurisdiction_of_office,8
39,government.government_position_held.basic_title,26
3,military.armed_force.units,40
41,base.aareas.schema.administrative_area.administrative_children,8
42,base.biblioness.bibs_location.country,8
43,government.government_position_held.basic_title,26
44,government.government_position_held.office_position_or_title,1
45,base.aareas.schema.administrative_area.administrative_parent,8
18,location.administrative_division.first_level_division_of,8
35,book.written_work.subjects,13
4,type.type.properties,46
47,media_common.dedication.dedicated_by,13
48,base.biblioness.bibs_location.country,8
49,location.location.containedby,8
50,base.argumentmaps.moral_support.morally_disputed_activity,51
52,business.employer.employees,53
54,base.descriptive_names.names.descriptive_name,55
56,freebase.type_profile.published,57
58,common.webpage.category,59
8,location.country.administrative_divisions,60
11,common.topic.image,61
62,book.book.editions,62
63,base.biblioness.bibs_location.country,8
42,location.administrative_division.country,8
64,government.government_office_or_title.governmental_body_if_any,13
65,government.government_position_held.basic_title,26
11,common.topic.webpage,66
67,people.person.nationality,8
68,base.locations.states_and_provences.country,8
69,government.government_position_held.governmental_body,17
70,location.location.containedby,8
8,location.country.administrative_divisions,71
48,location.administrative_division.country,8
12,government.government_position_held.office_position_or_title,1
72,base.ontologies.ontology_instance_mapping.ontology,73
74,people.person.employment_history,75
11,common.topic.notable_types,4
76,book.written_work.subjects,8
62,book.written_work.subjects,77
78,location.location.containedby,8
79,business.employment_tenure.company,17
80,base.aareas.schema.administrative_area.administrative_parent,8
64,common.topic.webpage,81
11,business.employer.employees,82
62,book.written_work.subjects,83
78,base.biblioness.bibs_location.country,8
8,location.country.first_level_divisions,63
84,government.government_position_held.office_position_or_title,1
85,military.military_post_use.armed_force,3
11,book.author.works_written,86
8,location.country.administrative_divisions,87
88,visual_art.artwork_owner_relationship.owner,11
27,government.government_position_held.jurisdiction_of_office,8
89,business.employment_tenure.company,17
90,business.employment_tenure.company,17
91,common.topic.notable_types,92
93,business.employment_tenure.company,3
69,government.government_position_held.office_position_or_title,1
80,base.biblioness.bibs_location.country,8
94,government.government_position_held.jurisdiction_of_office,8
95,location.administrative_division.first_level_division_of,8
96,law.constitutional_amendment.proposed_by,13
97,location.administrative_division.first_level_division_of,8
98,government.legislative_committee.legislature,11
99,common.webpage.topic,13
3,military.armed_force.units,100
11,base.ontologies.ontology_instance.equivalent_instances,101
11,base.symbols.symbol_user.symbols,102
18,base.locations.states_and_provences.country,8
19,government.government_office_or_title.governmental_body_if_any,11
103,freebase.type_hints.included_types,104
105,architecture.ownership.owner,52
106,business.employment_tenure.company,17
13,base.argumentmaps.moral_agent.supports_action,50
107,government.government_position_held.jurisdiction_of_office,8
11,government.governmental_body.committees,108
1,government.government_office_or_title.office_holders,20
8,base.locations.countries.states_provinces_within,38
109,government.government_position_held.basic_title,26
8,location.country.first_level_divisions,110
111,government.government_position_held.office_position_or_title,1
3,business.employer.employees,112
113,book.written_work.subjects,114
8,base.biblioness.bibs_topic.is_really,8
3,common.topic.article,115
31,base.locations.states_and_provences.country,8
54,government.government_office_or_title.governmental_body_if_any,13
8,location.location.primarily_containedby,116
11,government.governmental_body.committees,117
118,government.government_position_held.governmental_body,17
51,base.argumentmaps.morally_disputed_activity.moral_support,50
119,location.administrative_division.country,8
8,base.locations.countries.states_provinces_within,30
8,government.governmental_jurisdiction.government_positions,54
120,government.government_position_held.governmental_body,17
17,business.employer.employees,121
13,business.employer.employees,122
123,government.government_position_held.jurisdiction_of_office,8
124,base.aareas.schema.administrative_area.administrative_parent,8
52,business.employer.employees,125
124,location.location.containedby,41
126,business.employment_tenure.company,52
62,book.written_work.subjects,127
128,government.government_position_held.basic_title,26
8,base.locations.countries.states_provinces_within,129
8,location.country.administrative_divisions,130
8,base.aareas.schema.administrative_area.administrative_children,63
131,common.webpage.category,132
133,law.constitution.country,8
1,government.government_office_or_title.office_holders,134
135,media_common.dedicatee.dedications,47
136,military.military_post_use.armed_force,3
60,location.administrative_division.country,8
32,government.government_office_or_title.office_holders,137
138,government.government_office_or_title.governmental_body_if_any,11
4,freebase.type_profile.published,57
13,base.schemastaging.context_name.pronunciation,139
48,base.locations.states_and_provences.country,8
3,freebase.valuenotation.is_reviewed,140
141,government.government_position_held.governmental_body,17
8,base.locations.countries.states_provinces_within,142
56,freebase.type_profile.strict_included_types,104
143,base.aareas.schema.administrative_area.administrative_parent,8
4,type.type.expected_by,144
11,business.employer.employees,145
146,award.award_nomination.award_nominee,3
147,book.written_work.subjects,77
148,business.employment_tenure.company,17
8,base.locations.countries.states_provinces_within,149
150,common.topic.notable_types,151
13,book.book_subject.works,152
153,business.employment_tenure.person,154
155,book.author.works_written,62
156,government.political_appointer.appointees,157
158,location.administrative_division.country,8
8,location.country.administrative_divisions,42
134,government.government_position_held.office_position_or_title,1
156,people.person.nationality,8
4,type.type.expected_by,159
8,base.locations.countries.states_provinces_within,160
161,business.job_title.people_with_this_title,162
87,location.administrative_division.first_level_division_of,8
32,common.topic.notable_types,103
163,base.biblioness.bibs_location.country,8
8,location.country.first_level_divisions,95
8,base.aareas.schema.administrative_area.administrative_children,149
164,location.mailing_address.citytown,110
165,base.ontologies.ontology_instance_mapping.ontology,73
8,base.aareas.schema.administrative_area.administrative_children,80
166,base.aareas.schema.administrative_area.administrative_parent,8
113,common.topic.notable_types,92
167,government.government_position_held.governmental_body,17
8,base.aareas.schema.administrative_area.administrative_children,60
168,architecture.ownership.structure,169
170,location.administrative_division.country,8
4,type.type.expected_by,171
141,government.government_position_held.office_position_or_title,1
41,base.aareas.schema.earth.sovereign_domain.sovereign_state,8
172,government.government_position_held.jurisdiction_of_office,8
173,government.legislative_committee.legislature,11
174,business.employment_tenure.company,11
175,government.government_position_held.basic_title,26
52,business.employer.employees,176
177,base.aareas.schema.administrative_area.administrative_parent,8
3,military.armed_force.units,178
179,location.location.containedby,8
19,common.topic.notable_types,103
8,location.country.first_level_divisions,38
180,location.location.containedby,8
147,book.book.editions,181
11,government.governmental_body.offices_positions,64
8,base.locations.countries.states_provinces_within,166
64,base.schemastaging.context_name.pronunciation,182
110,base.biblioness.bibs_location.country,8
1,government.government_office_or_title.office_holders,183
8,location.country.first_level_divisions,184
110,film.film_location.featured_in_films,185
1,government.government_office_or_title.office_holders,186
187,government.government_position_held.office_position_or_title,1
188,common.webpage.topic,1
3,award.award_presenting_organization.awards_presented,189
190,type.property.reverse_property,46
191,government.legislative_committee.legislature,11
84,government.government_position_held.basic_title,26
192,government.government_position_held.jurisdiction_of_office,8
69,government.government_position_held.basic_title,26
193,government.government_office_or_title.governmental_body_if_any,11
63,base.locations.states_and_provences.country,8
194,business.employment_tenure.company,11
8,base.locations.countries.states_provinces_within,195
1,government.government_office_or_title.office_holders,196
42,base.aareas.schema.administrative_area.administrative_parent,8
197,common.topic.image,198
1,government.government_office_or_title.office_holders,118
103,type.type.properties,199
8,location.country.administrative_divisions,200
28,location.location.containedby,8
201,government.government_position_held.office_position_or_title,1
202,base.biblioness.bibs_location.country,8
13,common.topic.notable_types,4
3,organization.organization.headquarters,164
203,government.government_position_held.governmental_body,11
28,location.administrative_division.first_level_division_of,8
204,location.administrative_division.first_level_division_of,8
110,location.location.containedby,41
52,business.employer.employees,205
8,location.country.administrative_divisions,49
206,common.webpage.topic,17
41,base.aareas.schema.administrative_area.subdividing_place,8
20,government.government_position_held.jurisdiction_of_office,8
207,business.employment_tenure.company,11
147,common.topic.notable_for,208
13,organization.organization_founder.organizations_founded,3
209,architecture.occupancy.occupant,52
11,visual_art.art_owner.artworks_owned,210
4,type.type.expected_by,144
111,government.government_position_held.jurisdiction_of_office,8
11,business.employer.employees,211
212,common.webpage.category,132
213,military.military_unit.place_of_origin,8
42,base.locations.states_and_provences.country,8
214,people.person.employment_history,122
17,business.employer.employees,215
216,government.government_position_held.governmental_body,17
198,common.image.appears_in_topic_gallery,1
217,business.employment_tenure.company,17
1,government.government_office_or_title.office_holders,218
3,military.armed_force.units,219
152,common.topic.notable_for,220
221,government.government_position_held.office_position_or_title,1
17,business.employer.employees,89
8,base.aareas.schema.administrative_area.administrative_children,222
8,location.country.administrative_divisions,142
116,location.location.contains_major_portion_of,8
8,location.country.first_level_divisions,163
17,government.governmental_body.sessions,223
224,common.topic.notable_types,92
147,book.written_work.subjects,225
226,architecture.ownership.structure,227
13,book.book_subject.works,62
11,business.employer.employees,228
229,location.location.containedby,8
87,base.locations.states_and_provences.continent,116
1,government.government_office_or_title.office_holders,216
35,common.topic.notable_types,92
230,government.government_position_held.jurisdiction_of_office,8
17,business.employer.employees,231
190,owl#inverseOf,46
8,base.aareas.schema.administrative_area.administrative_children,204
1,common.topic.image,198
8,base.aareas.schema.administrative_area.administrative_children,180
232,government.government_position_held.jurisdiction_of_office,8
233,government.government_position_held.jurisdiction_of_office,8
8,base.aareas.schema.administrative_area.administrative_children,202
234,location.administrative_division.country,8
8,base.aareas.schema.administrative_area.administrative_children,143
3,film.film_subject.films,235
236,common.topic.notable_types,103
1,government.government_office_or_title.office_holders,123
223,government.legislative_session.legislature,17
237,government.government_position_held.jurisdiction_of_office,8
54,common.topic.notable_for,238
239,government.government_position_held.office_position_or_title,1
240,base.biblioness.bibs_location.country,8
28,base.biblioness.bibs_location.country,8
149,base.locations.states_and_provences.country,8
50,common.topic.article,241
242,government.government_office_or_title.governmental_body_if_any,11
71,base.aareas.schema.administrative_area.administrative_parent,8
95,location.location.containedby,41
53,business.employment_tenure.company,52
243,business.employment_tenure.title,244
245,government.government_position_held.governmental_body,17
110,travel.travel_destination.tourist_attractions,227
246,book.written_work.author,247
109,government.government_position_held.governmental_body,17
248,fictional_universe.fictional_employment_tenure.employer,3
96,common.topic.article,249
250,book.book_subject.works,91
119,location.administrative_division.first_level_division_of,8
8,location.country.administrative_divisions,63
1,government.government_office_or_title.office_holders,7
8,base.locations.countries.continent,116
11,business.employer.employees,251
1,government.government_office_or_title.office_holders,22
52,government.government_agency.jurisdiction,8
143,location.administrative_division.first_level_division_of,8
252,business.employment_tenure.company,17
253,base.biblioness.bibs_location.country,8
1,government.government_office_or_title.office_holders,27
52,common.topic.image,254
186,government.government_position_held.basic_title,26
17,government.governmental_body.committees,255
122,business.employment_tenure.title,256
8,location.country.administrative_divisions,68
45,location.administrative_division.country,8
257,location.location.containedby,8
107,government.government_position_held.office_position_or_title,64
30,base.locations.states_and_provences.country,8
8,location.country.administrative_divisions,234
258,business.employment_tenure.company,11
52,common.topic.webpage,259
8,base.aareas.schema.administrative_area.administrative_children,18
71,location.administrative_division.country,8
52,organization.organization.child,260
260,organization.organization_relationship.parent,52
8,base.aareas.schema.administrative_area.administrative_children,158
11,government.governmental_body.offices_positions,242
256,business.job_title.people_with_this_title,122
204,base.biblioness.bibs_location.country,8
200,location.location.containedby,8
63,location.location.containedby,8
261,government.politician.government_positions_held,157
262,government.government_position_held.office_position_or_title,1
8,location.country.first_level_divisions,200
63,location.administrative_division.first_level_division_of,8
3,award.award_presenting_organization.award_categories_presented,189
3,business.employer.employees,263
264,government.government_position_held.governmental_body,17
183,government.government_position_held.basic_title,26
97,location.location.containedby,8
265,government.government_position_held.office_position_or_title,1
177,location.location.containedby,8
147,book.written_work.subjects,266
3,military.armed_force.military_posts,85
267,common.image.appears_in_topic_gallery,1
70,location.administrative_division.country,8
38,location.location.containedby,41
160,base.aareas.schema.administrative_area.administrative_parent,8
11,visual_art.art_owner.artworks_owned,268
269,military.military_unit.place_of_origin,8
58,common.webpage.topic,13
17,business.employer.employees,148
196,government.government_position_held.governmental_body,17
11,business.employer.employees,270
52,common.topic.image,271
183,government.government_position_held.jurisdiction_of_office,8
272,base.locations.states_and_provences.country,8
246,common.topic.notable_types,92
54,fictional_universe.character_occupation.characters_with_this_occupation,273
48,location.administrative_division.first_level_division_of,8
52,award.award_presenting_organization.award_categories_presented,274
8,location.location.containedby,41
1,common.topic.webpage,275
3,military.armed_force.military_posts,136
47,media_common.dedication.dedicated_to,135
91,book.book.editions,91
1,government.government_office_or_title.office_holders,0
62,book.written_work.subjects,276
91,book.written_work.subjects,250
141,government.government_position_held.basic_title,26
277,business.employment_tenure.company,17
278,business.employment_tenure.company,11
170,location.location.containedby,41
95,base.biblioness.bibs_location.country,8
1,government.government_office_or_title.office_holders,141
18,base.biblioness.bibs_location.country,8
116,base.locations.continents.states_provinces_within,129
8,location.country.administrative_divisions,177
91,book.written_work.subjects,279
35,book.written_work.subjects,276
8,location.country.first_level_divisions,80
280,government.government_position_held.basic_title,26
281,media_common.media_genre.child_genres,282
233,government.government_position_held.governmental_body,17
170,location.location.containedby,8
35,book.written_work.subjects,283
284,freebase.type_profile.strict_included_types,285
234,location.location.containedby,8
70,location.location.containedby,41
54,base.descriptive_names.names.descriptive_name,286
8,location.country.first_level_divisions,202
210,visual_art.artwork_owner_relationship.owner,11
17,business.employer.employees,252
1,government.government_office_or_title.office_holders,287
8,location.country.first_level_divisions,253
8,location.country.administrative_divisions,180
8,location.country.first_level_divisions,49
288,common.webpage.topic,64
234,base.aareas.schema.administrative_area.administrative_parent,8
31,base.biblioness.bibs_location.country,8
289,business.employment_tenure.company,11
290,visual_art.artwork_owner_relationship.owner,52
1,common.topic.image,267
291,book.written_work.subjects,8
284,freebase.type_profile.published,57
24,common.topic.image,292
293,location.location.containedby,41
75,business.employment_tenure.title,294
295,people.person.nationality,8
8,base.aareas.schema.administrative_area.administrative_children,42
11,government.governmental_body.body_this_is_a_component_of,13
13,business.employer.employees,75
155,people.person.nationality,8
13,government.governmental_body.jurisdiction,8
44,government.government_position_held.basic_title,26
15,base.aareas.schema.administrative_area.administrative_parent,8
101,base.ontologies.ontology_instance_mapping.ontology,73
75,business.employment_tenure.person,74
152,book.book.editions,296
297,people.person.nationality,8
298,government.government_position_held.office_position_or_title,1
3,military.armed_force.units,299
13,location.location.geolocation,300
177,base.locations.states_and_provences.country,8
27,government.government_position_held.basic_title,26
8,location.country.first_level_divisions,130
301,common.topic.article,302
134,government.government_position_held.governmental_body,17
66,common.webpage.topic,11
303,architecture.ownership.owner,13
1,government.government_office_or_title.office_holders,172
96,common.topic.notable_for,304
305,book.written_work.author,11
306,government.government_position_held.basic_title,26
1,government.government_office_or_title.office_holders,187
8,base.aareas.schema.administrative_area.administrative_children,293
245,government.government_position_held.jurisdiction_of_office,8
75,business.employment_tenure.company,13
306,government.government_position_held.jurisdiction_of_office,8
4,freebase.type_profile.strict_included_types,285
307,government.government_position_held.governmental_body,17
65,government.government_position_held.jurisdiction_of_office,8
64,common.topic.article,308
124,location.location.containedby,8
13,government.governmental_body.offices_positions,64
227,travel.tourist_attraction.near_travel_destination,110
229,location.location.containedby,41
309,government.government_position_held.basic_title,26
280,government.government_position_held.office_position_or_title,1
9,base.aareas.schema.administrative_area.administrative_parent,8
147,book.written_work.subjects,310
129,base.aareas.schema.administrative_area.administrative_parent,8
17,government.governmental_body.offices_positions,236
17,government.governmental_body.jurisdiction,8
8,base.locations.countries.states_provinces_within,184
255,government.legislative_committee.legislature,17
8,location.country.administrative_divisions,229
15,base.biblioness.bibs_location.country,8
43,government.government_position_held.governmental_body,17
68,location.location.containedby,41
17,common.topic.notable_for,311
28,base.aareas.schema.administrative_area.administrative_parent,8
4,type.type.expected_by,312
49,location.administrative_division.country,8
313,visual_art.artwork_owner_relationship.owner,52
111,government.government_position_held.basic_title,26
234,base.locations.states_and_provences.country,8
13,government.governmental_body.component_bodies,17
192,government.government_position_held.office_position_or_title,1
4,type.type.expected_by,314
11,government.governmental_body.offices_positions,315
11,business.employer.employees,316
111,government.government_position_held.governmental_body,17
129,base.locations.states_and_provences.country,8
317,common.webpage.topic,52
