src,edge_attr,dst
0,influence.influence_node.influenced,1
2,influence.influence_node.influenced,3
4,influence.influence_node.influenced_by,5
6,common.topic.notable_types,7
8,people.person.place_of_birth,9
10,people.person.profession,11
12,freebase.valuenotation.has_value,13
14,influence.influence_node.influenced_by,15
8,base.kwebbase.kwtopic.connections_to,16
17,influence.influence_node.influenced_by,18
19,freebase.valuenotation.is_reviewed,20
2,people.person.profession,21
22,influence.influence_node.influenced,23
24,influence.influence_node.influenced_by,25
26,influence.influence_node.influenced,27
28,influence.influence_node.influenced_by,29
30,people.person.religion,31
32,language.human_language.countries_spoken_in,33
34,people.ethnicity.includes_groups,35
36,freebase.valuenotation.has_value,37
38,influence.influence_node.influenced_by,39
40,people.person.nationality,41
42,location.location.containedby,43
44,base.kwebbase.kwconnection.other,45
46,base.kwebbase.kwsentence.next_sentence,47
48,influence.influence_node.influenced_by,14
49,influence.influence_node.influenced,50
51,influence.influence_node.influenced_by,52
53,people.person.profession,54
55,common.topic.notable_types,56
57,influence.influence_node.influenced_by,58
54,base.descriptive_names.names.descriptive_name,59
60,influence.influence_node.influenced_by,61
5,book.author.works_written,62
50,influence.influence_node.influenced_by,63
64,influence.influence_node.influenced_by,65
66,influence.influence_node.influenced_by,67
51,influence.influence_node.influenced,68
69,book.written_work.subjects,70
71,kp_lw.philosopher.influenced_by,39
72,base.ontologies.ontology_instance_mapping.freebase_topic,73
74,media_common.quotation.subjects,75
76,education.education.student,77
53,influence.influence_node.influenced_by,18
78,people.person.profession,79
80,common.topic.notable_types,56
81,influence.influence_node.influenced_by,29
70,influence.influence_node.influenced_by,82
83,media_common.quotation.subjects,84
85,influence.influence_node.influenced,86
87,people.person.place_of_birth,42
70,people.person.profession,88
89,influence.influence_node.influenced_by,90
91,people.person.gender,92
93,influence.influence_node.influenced_by,94
73,people.person.sibling_s,95
57,influence.influence_node.influenced,90
0,influence.influence_node.influenced,25
96,influence.influence_node.influenced,93
87,people.person.parents,97
98,people.profession.specialization_of,99
78,influence.influence_node.influenced_by,100
101,freebase.valuenotation.is_reviewed,13
96,influence.influence_node.influenced,3
102,people.deceased_person.place_of_burial,103
104,people.ethnicity.people,105
106,influence.influence_node.influenced,81
107,people.person.sibling_s,108
109,book.book_edition.number_of_pages,110
5,influence.influence_node.influenced_by,52
97,people.person.parents,111
71,common.topic.notable_types,7
112,people.person.gender,92
50,people.person.nationality,41
78,base.kwebbase.kwtopic.connections_from,113
114,base.kwebbase.kwsentence.previous_sentence,115
84,book.book_subject.works,116
117,base.kwebbase.kwconnection.other,78
118,freebase.valuenotation.is_reviewed,119
120,people.profession.specialization_of,99
121,book.periodical_subject.periodicals,122
123,common.topic.notable_types,56
124,people.person.profession,125
126,freebase.type_hints.included_types,127
128,common.topic.notable_types,129
130,people.person.gender,92
131,people.deceased_person.place_of_death,132
57,influence.influence_node.influenced,133
134,influence.influence_node.influenced_by,53
135,influence.influence_node.influenced_by,136
137,freebase.valuenotation.is_reviewed,37
87,people.person.nationality,33
138,influence.influence_node.influenced_by,70
139,people.person.nationality,33
139,book.author.works_written,140
141,freebase.valuenotation.is_reviewed,37
142,people.person.gender,92
143,kp_lw.philosopher.influenced_by,144
145,common.topic.notable_for,146
147,influence.influence_node.influenced_by,148
149,influence.influence_node.influenced_by,70
150,book.author.works_written,151
100,people.person.nationality,152
153,kp_lw.philosophy_influencer.influencee,154
155,influence.influence_node.influenced_by,78
156,influence.influence_node.influenced_by,78
157,people.ethnicity.included_in_group,34
141,freebase.valuenotation.has_value,158
66,influence.influence_node.influenced_by,64
159,book.author.book_editions_published,160
129,freebase.type_profile.published,161
162,common.topic.notable_types,129
163,people.person.religion,84
144,people.person.profession,164
150,book.author.works_written,165
166,influence.influence_node.influenced,94
167,influence.influence_node.influenced_by,134
73,base.ontologies.ontology_instance.equivalent_instances,72
49,freebase.valuenotation.is_reviewed,119
159,symbols.name_source.namesakes,168
105,influence.influence_node.influenced,38
169,medicine.risk_factor.diseases,170
78,influence.influence_node.influenced_by,102
1,influence.influence_node.influenced,167
171,award.award_nomination.award_nominee,172
53,base.godparents.godparent.godchildren,166
150,influence.influence_node.influenced,173
174,influence.influence_node.influenced,173
175,book.book_edition.author_editor,78
52,influence.influence_node.influenced,176
177,freebase.valuenotation.is_reviewed,13
142,influence.influence_node.influenced_by,178
7,people.profession.specialization_of,99
8,book.author.works_written,179
180,influence.influence_node.influenced_by,181
182,influence.influence_node.influenced_by,173
109,book.book_edition.binding,183
184,influence.influence_node.influenced,185
106,influence.influence_node.influenced,186
187,influence.influence_node.influenced_by,176
106,influence.influence_node.influenced,188
30,influence.influence_node.influenced,68
189,people.deceased_person.place_of_burial,190
41,base.biblioness.bibs_topic.subsumes,41
68,people.person.profession,191
87,people.person.gender,92
192,freebase.type_profile.strict_included_types,193
194,influence.influence_node.influenced_by,195
137,influence.influence_node.influenced_by,141
67,influence.influence_node.influenced_by,137
91,influence.influence_node.influenced_by,61
106,people.person.religion,84
91,influence.influence_node.influenced_by,196
78,people.person.quotations,197
167,book.author.works_written,198
199,people.person.spouse_s,200
201,common.topic.notable_for,202
203,influence.influence_node.influenced,2
49,freebase.valuenotation.is_reviewed,37
70,influence.influence_node.influenced_by,38
49,freebase.valuenotation.is_reviewed,13
204,people.person.parents,97
205,influence.influence_node.influenced,86
206,influence.influence_node.influenced_by,207
80,book.book_edition.number_of_pages,208
209,people.person.profession,210
86,freebase.valuenotation.is_reviewed,119
8,book.author.works_written,211
212,freebase.type_hints.included_types,213
214,people.person.profession,88
215,base.kwebbase.kwsentence.kwtopic,78
216,common.topic.notable_for,217
57,influence.influence_node.influenced,218
78,influence.influence_node.influenced_by,219
78,base.kwebbase.kwtopic.has_sentences,220
221,freebase.valuenotation.is_reviewed,20
159,people.deceased_person.place_of_death,222
223,kp_lw.philosopher.main_interests,224
