src,edge_attr,dst
0,type.type.expected_by,1
0,type.type.expected_by,2
0,type.type.expected_by,3
0,type.type.expected_by,4
5,film.performance.film,6
0,freebase.type_hints.included_types,7
6,tv.tv_program.regular_cast,8
0,freebase.type_profile.kind,9
10,tv.tv_character.appeared_in_tv_program,8
8,tv.regular_tv_appearance.character,10
11,film.actor.film,5
0,type.type.expected_by,2
3,owl#inverseOf,12
13,common.document.content,14
5,film.performance.actor,11
0,common.topic.article,15
3,type.property.reverse_property,12
10,common.topic.notable_types,0
6,film.film.starring,5
3,rdf-schema#range,0
10,common.topic.article,13
16,freebase.type_hints.included_types,7
0,type.type.expected_by,3
10,common.topic.notable_for,17
0,freebase.type_profile.strict_included_types,7
5,film.performance.character,10
16,freebase.type_profile.kind,18
16,freebase.type_profile.published,19
0,freebase.type_profile.kind,18
8,tv.regular_tv_appearance.actor,20
16,freebase.type_profile.strict_included_types,7
0,type.type.properties,21
0,freebase.type_hints.included_types,16
20,tv.tv_actor.starring_roles,8
0,type.type.expected_by,3
10,film.film_character.portrayed_in_films,5
0,type.type.properties,12
8,tv.regular_tv_appearance.series,6
3,type.property.expected_type,0
0,freebase.type_profile.published,19
0,freebase.type_profile.strict_included_types,16
0,type.type.domain,22
