src,edge_attr,dst
0,people.deceased_person.place_of_death,1
2,common.topic.webpage,3
4,film.film_location.featured_in_films,5
6,language.human_language.countries_spoken_in,7
8,people.deceased_person.place_of_death,1
9,freebase.valuenotation.has_value,10
11,base.aareas.schema.administrative_area.administrative_children,12
2,common.topic.webpage,13
14,location.location.people_born_here,15
16,people.person.gender,17
18,freebase.type_hints.included_types,19
20,media_common.netflix_title.netflix_genres,21
22,location.location.containedby,11
23,location.location.containedby,11
24,film.film_crew_gig.film,5
25,rdf-schema#domain,26
27,location.administrative_division.first_level_division_of,28
29,location.location.containedby,11
30,language.human_language.main_country,31
32,location.location.containedby,33
34,common.webpage.topic,14
20,film.film.film_festivals,35
20,film.film.film_festivals,36
2,film.film.executive_produced_by,37
38,base.biblioness.bibs_topic.subsumes,38
39,film.film_crew_gig.film,2
40,book.book.editions,40
41,base.aareas.schema.administrative_area.administrative_parent,11
42,common.topic.notable_types,43
44,film.cinematographer.film,20
45,freebase.type_profile.published,46
30,language.human_language.countries_spoken_in,31
27,location.location.containedby,28
47,film.personal_film_appearance.film,2
2,common.topic.webpage,48
11,location.country.administrative_divisions,49
9,book.author.works_written,50
2,common.topic.article,51
20,film.film.directed_by,52
53,common.webpage.topic,2
2,film.film.country,32
54,freebase.valuenotation.has_value,10
20,media_common.netflix_title.netflix_genres,55
20,film.film.written_by,54
2,film.film.other_crew,56
41,base.aareas.schema.administrative_area.administrative_area_type,57
14,location.location.people_born_here,58
59,common.topic.notable_types,18
20,film.film.edited_by,60
5,film.film.release_date_s,61
62,film.film_story_contributor.film_story_credits,20
2,film.film.genre,63
64,common.image.appears_in_topic_gallery,2
65,common.image.appears_in_topic_gallery,66
67,award.award_honor.award_winner,68
62,book.author.book_editions_published,40
40,book.written_work.subjects,69
70,film.performance.film,2
20,media_common.netflix_title.netflix_genres,71
20,film.film.subjects,62
62,book.author.book_editions_published,72
54,award.award_nominee.award_nominations,73
14,location.location.people_born_here,74
75,base.aareas.schema.administrative_area.administrative_parent,11
14,sports.sports_team_location.teams,76
77,base.locations.countries.continent,33
78,film.performance.film,2
79,book.book_subject.works,50
80,common.topic.notable_types,43
20,film.film.release_date_s,81
20,film.film.country,77
45,freebase.type_profile.strict_included_types,19
57,base.aareas.schema.administrative_area_type.subdivides_place,11
82,rdf-schema#domain,26
83,book.book.editions,84
56,film.film_crew_gig.film,2
2,common.topic.webpage,85
40,book.written_work.subjects,62
67,award.award_honor.award_winner,86
26,type.type.properties,82
20,film.film.release_date_s,87
45,freebase.type_hints.included_types,19
20,film.film.cinematography,88
89,film.film_cut.film,66
90,book.author.works_written,91
20,film.film.written_by,92
93,film.film_cut.film,5
20,media_common.netflix_title.netflix_genres,71
94,people.person.place_of_birth,14
48,common.webpage.topic,2
38,base.biblioness.bibs_topic.is_really,38
20,film.film.starring,95
96,book.book_subject.works,50
31,location.country.capital,1
8,film.film_production_designer.films_production_designed,20
2,common.topic.webpage,97
98,people.person.nationality,38
99,film.film_film_distributor_relationship.film,5
79,people.person.nationality,7
100,rdf-schema#domain,26
101,film.film_location.featured_in_films,5
86,award.award_nominee.award_nominations,102
20,film.film.genre,103
5,film.film.featured_film_locations,104
5,common.topic.image,105
106,book.book_subject.works,91
14,location.location.people_born_here,107
20,film.film.starring,108
66,common.topic.article,109
11,base.aareas.schema.administrative_area.administrative_children,110
111,film.performance.actor,16
112,common.topic.notable_types,18
113,award.award_nomination.award_nominee,44
40,book.written_work.original_language,30
114,freebase.type_hints.included_types,18
11,location.country.first_level_divisions,115
5,film.film.featured_film_locations,116
20,film.film.release_date_s,117
86,people.person.nationality,31
5,common.topic.notable_types,26
26,type.type.expected_by,118
119,location.administrative_division.country,11
92,freebase.valuenotation.has_value,10
62,film.film_story_contributor.film_story_credits,120
22,base.aareas.schema.administrative_area.administrative_area_type,57
62,book.author.book_editions_published,40
121,base.aareas.schema.administrative_area.administrative_parent,11
122,film.film_location.featured_in_films,5
123,common.webpage.topic,2
124,award.award_nomination.award_nominee,52
5,film.film.featured_film_locations,125
5,freebase.valuenotation.has_no_value,25
20,award.award_winning_work.awards_won,67
126,film.film_cut.film,20
40,common.topic.article,127
22,location.administrative_division.country,11
1,location.location.time_zones,128
129,film.film_regional_release_date.film,20
8,people.person.place_of_birth,1
2,base.wfilmbase.film.w_id,130
131,location.country.official_language,6
2,film.film.executive_produced_by,132
5,freebase.valuenotation.has_no_value,133
134,film.film_cut.film,20
20,award.award_nominated_work.award_nominations,102
2,film.film.produced_by,135
27,film.film_location.featured_in_films,5
2,film.film.other_crew,136
137,location.administrative_division.second_level_division_of,11
14,location.location.people_born_here,138
139,language.human_language.countries_spoken_in,11
106,book.book_subject.works,40
50,book.written_work.subjects,140
141,film.film_location.featured_in_films,5
20,film.film.subjects,142
143,owl#inverseOf,118
144,location.administrative_division.first_level_division_of,11
11,location.country.official_language,139
20,film.film.subjects,145
20,film.film.country,146
20,media_common.netflix_title.netflix_genres,147
148,base.aareas.schema.administrative_area.administrative_area_type,57
14,location.location.people_born_here,149
150,film.personal_film_appearance.film,2
62,people.person.nationality,31
50,book.written_work.subjects,151
152,film.film_regional_release_date.film,5
148,base.aareas.schema.administrative_area.administrative_parent,11
106,location.location.people_born_here,16
153,common.webpage.topic,20
16,common.topic.article,154
106,common.topic.article,155
11,base.aareas.schema.administrative_area.administrative_children,49
119,base.aareas.schema.administrative_area.administrative_parent,11
20,media_common.adaptation.adapted_from,20
2,award.award_nominated_work.award_nominations,156
50,book.written_work.author,9
26,type.type.expected_by,143
5,film.film.film_format,157
98,music.artist.album,158
40,book.book.editions,72
80,location.location.containedby,159
160,common.webpage.topic,2
2,film.film.genre,140
161,common.webpage.topic,23
113,award.award_nomination.award_nominee,88
95,film.performance.film,20
162,type.property.schema,26
5,freebase.valuenotation.has_no_value,100
163,base.ontologies.ontology_instance_mapping.freebase_topic,106
5,film.film.featured_film_locations,4
40,book.translated_work.translations,72
40,book.written_work.subjects,142
106,location.location.containedby,11
20,award.award_nominated_work.award_nominations,164
137,location.administrative_division.country,11
20,film.film.production_companies,165
2,film.film.produced_by,166
5,common.topic.notable_for,167
33,base.locations.continents.countries_within,7
5,film.film.featured_film_locations,168
169,freebase.type_hints.included_types,18
2,media_common.netflix_title.netflix_genres,63
2,common.topic.webpage,170
23,location.location.geolocation,171
40,book.written_work.subjects,11
110,location.administrative_division.first_level_division_of,11
49,base.aareas.schema.administrative_area.administrative_area_type,57
172,award.ranking.item,40
173,location.administrative_division.country,11
145,film.film_subject.films,20
5,award.ranked_item.appears_in_ranked_lists,174
20,film.film.music,175
62,book.author.book_editions_published,40
92,people.person.place_of_birth,1
176,film.film_location.featured_in_films,5
177,freebase.type_hints.included_types,19
20,award.award_nominated_work.award_nominations,178
40,book.book.editions,179
40,book.written_work.subjects,31
169,freebase.type_hints.included_types,19
11,travel.travel_destination.tourist_attractions,23
2,film.film.personal_appearances,180
14,location.location.people_born_here,181
29,location.administrative_division.country,11
5,film.film.story_by,182
33,base.locations.continents.countries_within,32
20,common.topic.webpage,183
11,location.country.administrative_divisions,75
5,film.film.release_date_s,184
151,book.book_subject.works,50
185,film.film_cut.film,20
5,film.film.featured_film_locations,176
106,common.topic.notable_for,186
187,book.author.works_written,83
151,base.biblioness.bibs_topic.subsumes,151
188,film.film_regional_release_date.film,5
40,book.book.editions,189
11,location.country.first_level_divisions,75
190,common.topic.notable_types,26
191,common.webpage.topic,5
192,film.performance.film,20
66,film.film.subjects,106
16,common.topic.notable_types,45
193,film.film_regional_release_date.film,5
14,common.topic.notable_types,43
141,location.administrative_division.second_level_division_of,11
194,award.award_nomination.award_nominee,175
195,film.film_location.featured_in_films,5
50,common.topic.notable_for,196
14,common.topic.notable_for,197
28,location.country.administrative_divisions,27
23,architecture.type_of_museum.museums,106
2,common.topic.notable_types,26
5,film.film.featured_film_locations,198
91,book.written_work.subjects,142
20,freebase.valuenotation.has_no_value,143
96,freebase.valuenotation.is_reviewed,10
199,common.image.size,200
201,location.location.containedby,115
33,base.locations.continents.countries_within,31
0,people.person.nationality,38
106,location.location.geolocation,202
5,film.film.other_crew,203
110,location.location.containedby,11
204,film.performance.film,20
2,common.topic.webpage,205
206,location.administrative_division.country,11
16,people.person.nationality,131
101,location.location.containedby,207
208,award.award_nomination.award_nominee,60
40,book.book.editions,40
5,film.film.other_crew,209
91,book.written_work.subjects,106
20,media_common.netflix_title.netflix_genres,210
40,base.schemastaging.context_name.pronunciation,211
14,location.location.people_born_here,212
213,common.webpage.topic,5
14,location.statistical_region.population,214
143,rdf-schema#domain,26
6,book.translation.language,6
43,freebase.type_profile.strict_included_types,19
20,common.topic.webpage,215
20,film.film.written_by,216
11,location.country.administrative_divisions,110
11,location.country.administrative_divisions,206
14,location.location.contains,217
