src,edge_attr,dst
0,common.webpage.topic,1
2,base.gender.personal_gender_identity.gender_identity,3
4,time.event.locations,5
6,common.topic.article,7
8,royalty.royal_line.monarchs_from_this_line,9
10,media_common.quotation.author,11
12,common.topic.notable_for,13
14,location.location.people_born_here,15
16,people.deceased_person.place_of_burial,17
18,base.kwebbase.kwtopic.connections_to,19
20,film.film.written_by,21
1,film.film.other_crew,22
23,base.aareas.schema.administrative_area.administrative_parent,24
25,common.topic.notable_for,26
27,base.kwebbase.kwtopic.connections_to,28
29,medicine.disease.symptoms,30
8,people.family.country,31
6,common.topic.notable_types,32
33,film.film.written_by,34
35,base.culturalevent.event.entity_involved,36
37,people.person.place_of_birth,38
39,government.governmental_jurisdiction.agencies,40
41,base.kwebbase.kwsentence.next_sentence,42
43,people.person.religion,44
45,people.person.parents,46
43,people.family_member.family,8
3,medicine.risk_factor.diseases,47
48,freebase.type_hints.included_types,49
50,education.education.institution,51
52,people.person.parents,53
1,film.film.directed_by,54
55,award.award_nominee.award_nominations,56
45,common.topic.notable_for,57
58,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,59
60,business.employment_tenure.company,61
62,royalty.noble_person.titles,63
17,people.place_of_interment.interred_here,64
33,film.film.release_date_s,65
66,film.film_regional_release_date.film_release_region,24
6,people.person.children,67
3,medicine.risk_factor.diseases,68
32,freebase.type_hints.included_types,69
70,people.family.founder,71
72,common.topic.image,73
14,location.location.people_born_here,74
75,film.film_crew_gig.film,1
3,medicine.risk_factor.diseases,76
77,business.employment_tenure.company,51
78,people.person.quotations,79
80,people.person.parents,11
81,medicine.disease.parent_disease,82
3,medicine.risk_factor.diseases,83
70,people.family.country,31
84,language.human_language.main_country,85
86,film.performance.character,87
39,location.administrative_division.first_level_division_of,24
80,people.person.place_of_birth,88
89,common.topic.image,11
90,base.culturalevent.event.entity_involved,31
11,base.kwebbase.kwtopic.has_sentences,91
24,base.biblioness.bibs_topic.subsumes,24
92,people.family_member.family,8
33,film.film.release_date_s,93
1,film.film.film_casting_director,94
95,film.film_cut.film,1
96,architecture.occupancy.occupant,97
25,common.topic.notable_types,98
51,education.educational_institution_campus.educational_institution,51
99,base.kwebbase.kwsentence.previous_sentence,100
11,organization.organization_founder.organizations_founded,101
102,people.marriage.type_of_union,103
104,base.culturalevent.event.entity_involved,31
105,architecture.ownership.owner,106
107,medicine.disease.risk_factors,3
108,people.sibling_relationship.sibling,109
23,location.administrative_division.first_level_division_of,24
51,education.educational_institution.students_graduates,110
11,military.military_commander.military_commands,111
112,people.place_of_interment.interred_here,113
114,film.film_crew_gig.crewmember,115
101,education.educational_institution.students_graduates,116
1,film.film.distributors,117
118,people.marriage.spouse,106
119,freebase.type_profile.strict_included_types,49
23,location.location.time_zones,120
84,language.human_language.countries_spoken_in,85
121,people.cause_of_death.parent_cause_of_death,82
122,time.event.includes_event,123
51,base.ballet.ballet_company.notable_dancers,124
52,people.person.children,125
3,base.gender.gender_identity.people,126
127,common.topic.notable_types,32
128,people.family_member.family,129
62,people.person.parents,11
14,location.location.people_born_here,130
131,location.us_county.county_seat,131
20,film.film.language,132
3,biology.hybrid_parent_gender.hybrids,133
134,medicine.disease.symptoms,135
136,language.human_language.countries_spoken_in,31
137,religion.type_of_place_of_worship.religion,44
138,base.kwebbase.kwsentence.next_sentence,139
11,base.kwebbase.kwtopic.has_sentences,140
141,base.gender.personal_gender_identity.gender_identity,3
11,people.person.children,6
51,film.person_or_entity_appearing_in_film.films,142
33,film.film.starring,143
144,royalty.noble_title.holders,145
146,film.film_regional_release_date.film,1
51,education.educational_institution.students_graduates,147
1,film.film.release_date_s,148
11,base.ontologies.ontology_instance.equivalent_instances,149
33,film.film.other_crew,150
1,film.film.runtime,95
113,people.person.children,151
152,film.film_crew_gig.film,33
153,film.film_regional_release_date.film,33
154,common.topic.notable_types,155
3,common.topic.article,156
20,film.film.runtime,157
