src,edge_attr,dst
0,travel.travel_destination.tour_operators,1
2,geography.island_group.islands_in_group,3
4,travel.tour_operator.travel_destinations,5
6,location.location.contains,7
7,location.location.adjoin_s,8
9,location.capital_of_administrative_division.capital_of,10
11,location.location.contains,12
4,travel.tour_operator.travel_destinations,13
14,location.location.partially_contains,15
4,travel.tour_operator.travel_destinations,16
17,base.culturalevent.event.entity_involved,18
19,travel.tour_operator.travel_destinations,20
21,location.country.first_level_divisions,22
23,travel.tour_operator.travel_destinations,24
25,freebase.type_hints.included_types,26
27,travel.tour_operator.travel_destinations,28
29,travel.travel_destination.tour_operators,23
9,common.topic.notable_for,30
2,travel.travel_destination.tourist_attractions,31
32,base.culturalevent.event.entity_involved,18
33,freebase.type_hints.included_types,26
34,freebase.valuenotation.has_no_value,35
26,freebase.type_hints.included_types,36
37,travel.travel_destination.tour_operators,38
6,geography.geographical_feature.category,39
40,common.topic.notable_for,41
7,location.location.partiallycontains,42
43,travel.tour_operator.travel_destinations,44
18,location.country.first_level_divisions,45
45,location.administrative_division.first_level_division_of,18
46,common.topic.notable_types,47
48,people.person.nationality,49
50,common.topic.notable_types,51
52,common.topic.notable_types,53
4,travel.tour_operator.travel_destinations,54
55,travel.travel_destination.tour_operators,23
56,time.event.included_in_event,57
58,travel.travel_destination.tour_operators,19
59,location.location.primarily_containedby,60
61,location.location.containedby,62
7,book.book_subject.works,63
62,base.locations.continents.countries_within,64
65,common.topic.notable_types,53
66,location.location.partially_containedby,60
67,location.location.contains,68
69,common.topic.notable_types,70
18,base.biblioness.bibs_topic.subsumes,18
71,location.location.containedby,7
72,book.written_work.subjects,7
48,film.actor.film,73
74,base.biblioness.bibs_topic.subsumes,74
75,location.location.containedby,76
4,travel.tour_operator.travel_destinations,77
21,base.aareas.schema.administrative_area.administrative_children,18
78,base.culturalevent.event.entity_involved,18
19,travel.tour_operator.travel_destinations,79
80,base.aareas.schema.administrative_area.administrative_children,58
81,freebase.type_profile.published,82
7,book.book_subject.works,83
19,travel.tour_operator.travel_destinations,84
2,geography.island_group.islands_in_group,85
86,location.location.containedby,18
87,geography.island.body_of_water,7
40,common.topic.article,88
4,freebase.valuenotation.is_reviewed,89
4,travel.tour_operator.travel_destinations,90
91,type.type.properties,92
64,travel.travel_destination.tour_operators,93
94,time.event.included_in_event,57
55,travel.travel_destination.tour_operators,4
7,location.location.contains,95
19,travel.tour_operator.travel_destinations,96
97,freebase.type_profile.strict_included_types,26
98,geography.island.body_of_water,7
7,book.book_subject.works,99
100,base.biblioness.bibs_location.country,101
91,type.type.properties,35
49,location.location.primarily_containedby,60
2,geography.island_group.islands_in_group,102
103,location.location.containedby,104
105,common.topic.article,106
107,time.event.locations,60
108,time.event.included_in_event,57
109,freebase.type_profile.strict_included_types,36
7,location.location.adjoin_s,110
111,location.administrative_division_capital_relationship.capital,112
19,travel.tour_operator.travel_destinations,113
45,travel.travel_destination.tour_operators,19
114,location.location.containedby,7
115,base.locations.countries.continent,76
116,book.written_work.subjects,7
117,location.location.contains,118
7,location.location.events,56
119,base.culturalevent.event.entity_involved,64
120,common.topic.notable_types,47
121,location.location.containedby,101
61,location.country.first_level_divisions,28
7,location.location.events,17
122,common.topic.notable_types,33
19,travel.tour_operator.travel_destinations,123
7,book.book_subject.works,124
16,travel.travel_destination.tour_operators,4
125,common.topic.article,126
123,travel.travel_destination.tour_operators,4
67,location.administrative_division.country,18
105,location.location.containedby,2
127,location.location.containedby,117
96,travel.travel_destination.tour_operators,128
129,base.culturalevent.event.entity_involved,130
131,base.culturalevent.event.entity_involved,18
2,travel.travel_destination.tourist_attractions,132
133,travel.tour_operator.travel_destinations,134
7,location.location.partiallycontains,135
9,location.location.containedby,125
136,location.location.containedby,14
19,travel.tour_operator.travel_destinations,28
11,location.location.contains,137
138,location.adjoining_relationship.adjoins,7
139,travel.travel_destination.tour_operators,19
19,common.topic.subjects,23
140,common.topic.notable_types,53
141,location.location.contains,80
58,base.biblioness.bibs_location.country,80
142,geography.river.basin_countries,143
19,common.topic.subjects,144
145,common.topic.notable_types,51
117,location.location.contains,127
29,location.country.capital,146
147,travel.travel_destination.tour_operators,19
148,base.biblioness.bibs_location.country,64
67,location.administrative_division.first_level_division_of,21
139,base.biblioness.bibs_location.country,61
149,geography.mountain.mountain_type,150
151,travel.travel_destination.tourist_attractions,1
152,common.topic.notable_types,153
154,common.topic.notable_types,70
19,travel.tour_operator.travel_destinations,155
43,common.topic.notable_types,53
156,base.aareas.schema.administrative_area.administrative_children,157
2,travel.travel_destination.tour_operators,52
158,location.administrative_division.first_level_division_of,18
159,base.locations.countries.continent,62
160,location.location.partially_contains,142
161,time.event.included_in_event,57
86,travel.travel_destination.tour_operators,19
162,location.location.containedby,90
7,location.location.events,161
163,travel.travel_destination.tour_operators,4
7,location.location.adjoin_s,164
2,common.topic.notable_types,165
76,base.locations.continents.countries_within,166
167,location.country.capital,168
81,freebase.type_profile.strict_included_types,36
48,people.person.profession,169
11,location.location.contains,68
170,travel.travel_destination.tour_operators,52
171,location.partial_containment_relationship.partially_contained_by,7
14,base.locations.continents.countries_within,172
173,base.culturalevent.event.entity_involved,18
174,common.topic.notable_types,153
175,freebase.type_hints.included_types,26
176,location.location.containedby,113
177,common.topic.notable_types,70
23,travel.tour_operator.travel_destinations,146
178,travel.travel_destination.tour_operators,179
180,location.location.containedby,11
139,location.administrative_division.country,61
181,geography.geographical_feature.category,182
183,symbols.namesake.named_after,184
185,common.topic.notable_for,186
187,location.location.containedby,49
19,travel.tour_operator.travel_destinations,2
105,common.topic.image,105
81,freebase.type_hints.included_types,36
143,location.location.time_zones,188
124,book.written_work.subjects,62
189,time.event.locations,7
2,location.location.nearby_airports,190
191,travel.tour_operator.travel_destinations,64
69,time.event.included_in_event,192
64,travel.travel_destination.tour_operators,191
7,location.location.events,193
194,location.administrative_division.country,18
118,base.aareas.schema.administrative_area.administrative_parent,66
11,location.location.containedby,7
11,location.location.contains,195
187,location.location.containedby,196
181,common.topic.article,197
109,freebase.type_profile.strict_included_types,26
85,common.topic.article,198
181,common.topic.image,199
104,location.location.containedby,2
63,book.written_work.subjects,7
200,time.event.locations,2
175,freebase.type_profile.kind,201
48,film.actor.film,202
50,location.location.containedby,67
2,location.location.containedby,125
203,base.culturalevent.event.entity_involved,64
18,base.biblioness.bibs_topic.is_really,18
165,base.descriptive_names.names.descriptive_name,204
113,base.locations.countries.continent,76
45,base.locations.states_and_provences.country,18
120,common.topic.image,205
206,base.locations.countries.continent,62
207,location.administrative_division.first_level_division_of,167
19,travel.tour_operator.travel_destinations,148
23,travel.tour_operator.travel_destinations,208
209,location.location.events,210
185,location.location.containedby,2
19,travel.tour_operator.travel_destinations,211
4,travel.tour_operator.travel_destinations,76
212,location.location.containedby,80
213,book.written_work.subjects,57
7,location.location.contains,127
214,travel.travel_destination.tour_operators,19
168,travel.travel_destination.tour_operators,215
2,geography.island_group.islands_in_group,170
216,geography.lake.basin_countries,18
7,location.location.contains,117
156,location.location.containedby,217
218,base.locations.countries.continent,14
219,travel.travel_destination.tour_operators,19
143,location.location.partially_contains,142
60,location.location.contains_major_portion_of,49
220,base.culturalevent.event.entity_involved,61
221,common.topic.notable_types,175
84,base.aareas.schema.administrative_area.administrative_parent,18
174,travel.travel_destination.tour_operators,19
84,location.location.containedby,21
0,base.locations.countries.continent,14
222,location.location.contains,217
223,location.location.geolocation,224
225,location.location.containedby,62
47,freebase.type_hints.included_types,26
220,common.topic.notable_types,70
99,book.written_work.subjects,7
200,base.culturalevent.event.entity_involved,18
226,common.topic.notable_types,26
7,location.location.contains,227
19,travel.tour_operator.travel_destinations,228
19,travel.tour_operator.travel_destinations,49
229,travel.tour_operator.travel_destinations,64
230,common.topic.notable_types,231
232,people.person.gender,233
4,travel.tour_operator.travel_destinations,234
71,common.topic.notable_types,175
212,travel.travel_destination.tour_operators,1
235,geography.island.island_group,2
66,base.aareas.schema.administrative_area.administrative_children,236
