src,edge_attr,dst
0,common.resource.annotations,1
2,government.political_district.representatives,3
4,common.topic.notable_types,5
6,common.resource.annotations,7
8,people.person.places_lived,9
10,exhibitions.exhibition_run.venue,11
12,common.topic.notable_for,13
14,base.ontologies.ontology_instance_mapping.ontology,15
16,sports.sports_team.team_mascot,17
18,architecture.structure.architect,19
20,common.topic.notable_for,21
2,government.political_district.representatives,22
2,location.statistical_region.population,23
2,government.political_district.representatives,24
25,sports.sports_position.sport,26
27,freebase.valuenotation.has_value,28
29,location.location.time_zones,30
2,travel.travel_destination.tourist_attractions,18
31,education.education.student,32
33,common.topic.article,34
35,government.politician.government_positions_held,36
37,location.location.containedby,2
38,aviation.airport.hub_for,39
40,common.topic.notable_types,41
42,location.neighborhood.neighborhood_of,43
44,common.topic.notable_types,41
45,food.beer.beer_style,46
47,freebase.valuenotation.is_reviewed,48
49,common.topic.notable_types,50
18,location.location.geolocation,51
52,government.government_position_held.office_position_or_title,53
54,common.topic.notable_types,55
56,people.person.places_lived,57
58,common.topic.article,59
60,freebase.type_hints.included_types,61
3,government.government_position_held.office_holder,62
63,film.actor.film,64
65,government.government_office_or_title.office_holders,66
67,common.topic.image,68
69,common.webpage.topic,2
2,location.location.contains,70
71,people.profession.specialization_of,72
73,common.topic.notable_for,74
24,government.government_position_held.governmental_body,75
76,people.person.profession,77
78,location.neighborhood.neighborhood_of,2
79,people.profession.specialization_of,80
81,periodicals.newspaper_circulation_area.newspapers,82
83,sports.sports_team_roster.position,84
85,freebase.type_profile.strict_included_types,86
87,common.topic.article,88
16,baseball.baseball_team.current_coaches,89
90,government.government_position_held.office_holder,91
92,film.actor.film,93
94,location.location.containedby,95
96,religion.religious_organization.member_organizations,97
16,sports.sports_team.arena_stadium,98
99,common.topic.notable_types,100
101,people.person.nationality,95
102,government.government_position_held.basic_title,103
104,common.topic.image,105
2,location.location.adjoin_s,106
2,periodicals.newspaper_circulation_area.newspapers,107
58,people.person.place_of_birth,2
108,people.deceased_person.place_of_death,109
110,location.location.containedby,111
112,film.film_location.featured_in_films,113
114,common.webpage.in_index,115
2,government.political_district.representatives,116
2,location.location.people_born_here,117
118,common.topic.notable_for,119
120,common.topic.notable_types,121
122,common.topic.article,123
80,people.profession.specializations,124
125,travel.tourist_attraction.near_travel_destination,2
126,government.government_position_held.district_represented,2
127,common.topic.article,128
129,location.neighborhood.neighborhood_of,2
130,book.periodical.format,131
132,award.award_nomination.award_nominee,122
133,people.person.gender,134
76,freebase.valuenotation.is_reviewed,135
136,common.topic.webpage,137
101,people.person.profession,138
139,common.resource.annotations,140
141,common.topic.article,142
3,government.government_position_held.governmental_body,143
144,location.location.containedby,29
145,common.topic.article,146
2,travel.travel_destination.climate,147
148,organization.organization.geographic_scope,112
149,measurement_unit.dated_integer.source,150
151,organization.organization.geographic_scope,2
152,common.topic.article,153
154,organization.organization.geographic_scope,2
155,common.topic.notable_for,156
157,common.webpage.category,158
159,travel.travel_destination_monthly_climate.month,160
161,rdf-schema#range,86
162,book.newspaper.headquarters,163
164,type.type.properties,165
166,people.person.education,167
42,base.wikipedia_infobox.settlement.area_code,168
2,location.location.adjoin_s,169
33,freebase.valuenotation.has_value,170
171,location.location.containedby,2
58,people.person.gender,134
2,location.statistical_region.population,172
173,people.place_lived.location,2
174,location.geometry.delineates_location,175
176,people.person.gender,134
177,education.education.student,178
179,freebase.type_hints.included_types,86
2,location.statistical_region.population,180
181,common.topic.notable_types,100
2,location.statistical_region.population,182
183,organization.organization.headquarters,184
185,common.webpage.category,158
2,travel.travel_destination.accommodation,186
44,people.person.gender,134
187,film.film.country,29
2,location.location.containedby,188
189,location.location.containedby,111
190,travel.transportation.travel_destination,2
191,common.topic.notable_for,192
193,location.location.geometry,194
195,location.location.geometry,196
197,common.resource.annotations,198
2,common.topic.webpage,199
200,location.location.contains,201
202,base.vancouver.podcast.podcaster,2
203,olympics.olympic_city_bid.bidding_city,2
204,location.location.time_zones,30
2,location.location.adjoin_s,205
206,common.topic.article,207
208,common.resource.annotations,209
210,people.person.places_lived,211
212,common.topic.image,213
214,people.person.gender,134
193,location.location.contains,215
96,religion.religious_organization.is_member_of,216
217,people.person.places_lived,218
210,base.nascar.nascar_driver.team,219
109,base.biblioness.bibs_location.state,220
221,education.education.student,166
222,organization.organization.headquarters,223
224,protected_sites.listed_site.designation_as_natural_or_cultural_site,225
2,location.location.people_born_here,92
2,travel.travel_destination.accommodation,118
226,common.webpage.topic,227
228,location.location.containedby,2
229,freebase.valuenotation.is_reviewed,135
230,government.government_position_held.governmental_body,143
231,common.topic.notable_types,232
233,music.artist.track_contributions,234
