src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,location.country.first_level_divisions,3
4,base.argumentmaps.expression_of_disvalue.thing_of_disputed_value,5
6,people.person.gender,1
7,base.descriptive_names.names.descriptive_name,8
5,religion.religion.holidays,9
2,base.locations.countries.states_provinces_within,10
11,base.aareas.schema.administrative_area.administrative_parent,2
12,base.descriptive_names.names.descriptive_name,13
14,people.person.place_of_birth,15
16,religion.religious_organization.is_member_of,17
18,common.topic.notable_for,19
20,theater.theater_production_staff_role.people_who_have_had_this_role,21
5,base.argumentmaps.thing_of_disputed_value.disparagement,22
23,religion.religious_organization.associated_with,5
1,medicine.risk_factor.diseases,24
10,base.locations.states_and_provences.country,2
25,government.governmental_body.offices_positions,26
27,book.periodical.subjects,5
2,base.aareas.schema.administrative_area.administrative_children,28
29,people.person.children,18
2,location.country.administrative_divisions,30
5,religion.religion.holidays,31
1,medicine.risk_factor.diseases,32
2,location.country.first_level_divisions,33
2,location.country.administrative_divisions,3
33,location.administrative_division.first_level_division_of,2
1,medicine.risk_factor.diseases,34
5,religion.religion.beliefs,35
36,location.location.time_zones,37
38,medicine.disease.parent_disease,39
7,base.descriptive_names.names.descriptive_name,40
1,medicine.risk_factor.diseases,41
42,location.administrative_division.first_level_division_of,2
20,business.industry.companies,43
44,base.popstra.religion_choice.religion,5
2,base.biblioness.bibs_topic.subsumes,2
2,base.aareas.schema.administrative_area.administrative_children,45
20,business.industry.companies,46
20,business.industry.companies,47
20,business.industry.companies,48
49,time.holiday.featured_in_religions,5
12,base.descriptive_names.names.descriptive_name,50
20,book.editor_title.editors,51
52,base.aareas.schema.administrative_area.administrative_children,2
5,base.argumentmaps.thing_of_disputed_value.disparagement,53
20,film.film_job.films_with_this_crew_job,54
20,media_common.quotation_subject.quotations_about_this_subject,55
56,location.statistical_region.population,57
58,film.film_crew_gig.film_crew_role,20
59,common.webpage.topic,12
60,book.periodical.subjects,5
61,base.biblioness.bibs_location.country,2
20,people.profession.specializations,62
7,people.profession.specializations,63
64,medicine.disease.risk_factors,1
65,base.aareas.schema.administrative_area.administrative_parent,2
11,location.administrative_division.first_level_division_of,2
66,base.popstra.religion_choice.religion,5
67,base.biblioness.bibs_location.country,2
12,people.profession.specializations,68
69,people.cause_of_death.parent_cause_of_death,39
70,location.location.containedby,2
7,common.topic.subjects,71
20,people.profession.specializations,72
7,base.descriptive_names.names.descriptive_name,73
20,people.profession.specializations,74
75,media_common.quotation.subjects,5
1,base.gender.gender_identity.people,76
20,base.descriptive_names.names.descriptive_name,77
5,book.periodical_subject.periodicals,78
2,location.country.administrative_divisions,79
80,religion.religious_text.religious_text_of,81
