src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,book.book_subject.works,3
4,tv.tv_actor.guest_roles,5
6,tv.tv_guest_role.actor,4
7,film.performance.film,8
9,tv.regular_tv_appearance.actor,4
10,tv.tv_guest_role.episodes_appeared_in,11
12,symbols.name_source.namesakes,13
14,film.film.language,15
16,owl#inverseOf,17
18,film.dubbing_performance.actor,19
20,tv.tv_guest_role.actor,4
1,medicine.risk_factor.diseases,21
22,fictional_universe.fictional_character.romantically_involved_with,23
24,film.film.starring,25
2,biology.source_organism.usable_parts,26
27,film.film.starring,28
1,medicine.risk_factor.diseases,29
30,film.performance.actor,19
1,medicine.risk_factor.diseases,31
32,medicine.disease.parent_disease,33
1,medicine.risk_factor.diseases,34
19,common.topic.notable_types,35
36,film.film.produced_by,12
37,film.film.story_by,12
38,base.biblioness.bibs_topic.subsumes,38
4,common.topic.notable_for,39
4,film.actor.film,40
41,music.recording.artist,42
43,film.film.story_by,44
45,comic_books.comic_book_story.inks,44
46,music.recording.artist,47
48,film.film.production_companies,49
50,medicine.disease.risk_factors,1
51,people.person.profession,52
53,tv.tv_guest_role.actor,4
54,film.film.language,15
55,location.location.containedby,56
57,people.cause_of_death.parent_cause_of_death,33
58,film.performance.special_performance_type,59
60,people.person.place_of_birth,61
4,music.artist.album,62
1,base.gender.gender_identity.people,63
64,music.recording.artist,22
65,film.film.produced_by,12
1,biology.hybrid_parent_gender.hybrids,66
67,film.performance.actor,19
68,medicine.disease.symptoms,69
70,base.animal_synopses.animal_synopsis.synopsizes,2
22,comic_books.comic_book_character.regular_featured_appearances,71
4,tv.tv_actor.guest_roles,72
73,base.gender.personal_gender_identity.gender_identity,1
74,common.topic.notable_types,75
76,base.ontologies.ontology_instance_mapping.freebase_topic,2
22,film.film_character.portrayed_in_films,77
43,film.film.produced_by,12
22,common.topic.webpage,78
12,people.person.profession,79
80,film.performance.character,22
41,common.topic.notable_for,81
2,biology.organism_classification.rank,82
1,common.topic.article,83
2,book.book_subject.works,84
