src,edge_attr,dst
0,american_football.game_passing_statistics.team,1
2,film.film.country,3
4,sports.sports_championship_event.champion,5
6,american_football.football_game.rushing,7
8,american_football.football_game.rushing,9
10,common.resource.annotations,11
12,common.resource.annotations,13
14,american_football.football_game.home_team,15
16,american_football.game_receiving_statistics.game,14
17,american_football.game_receiving_statistics.team,5
18,american_football.game_rushing_statistics.game,19
20,american_football.football_game.rushing,21
22,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,23
24,american_football.game_receiving_statistics.team,25
1,common.topic.webpage,26
27,common.topic.notable_for,28
29,american_football.game_receiving_statistics.team,30
31,american_football.game_rushing_statistics.team,32
33,american_football.football_team.home_games,34
1,american_football.football_team.current_head_coach,35
36,american_football.game_receiving_statistics.team,1
34,american_football.football_game.receiving,37
38,american_football.football_game.rushing,39
40,american_football.game_receiving_statistics.game,19
41,american_football.game_passing_statistics.team,1
42,american_football.game_receiving_statistics.team,25
43,american_football.football_game.receiving,44
45,american_football.game_receiving_statistics.game,6
46,american_football.football_game.receiving,47
48,award.award_category.winners,49
50,american_football.game_receiving_statistics.game,46
51,sports.sports_team.season_record,52
53,american_football.game_receiving_statistics.team,25
54,american_football.football_game.receiving,55
56,sports.sports_team_season_record.season,57
58,american_football.game_receiving_statistics.team,59
60,american_football.game_rushing_statistics.team,32
61,sports.team_venue_relationship.venue,62
14,american_football.football_game.rushing,63
1,american_football.football_team.away_games,20
64,american_football.game_receiving_statistics.game,65
66,american_football.game_rushing_statistics.game,67
68,people.person.nationality,3
69,american_football.football_team.conference,27
70,american_football.game_rushing_statistics.game,67
71,music.composition.recordings,72
73,people.person.gender,74
75,common.topic.notable_types,76
77,american_football.game_receiving_statistics.team,25
65,american_football.football_game.rushing,78
79,sports.sports_league_draft_pick.player,80
1,sports.sports_team.season_record,81
82,american_football.football_game.rushing,83
38,american_football.football_game.passing,84
85,american_football.game_rushing_statistics.game,14
86,american_football.game_rushing_statistics.game,75
87,award.award_honor.award_winner,33
3,base.biblioness.bibs_topic.subsumes,3
88,american_football.game_rushing_statistics.team,1
89,american_football.football_game.rushing,90
91,american_football.game_receiving_statistics.team,1
92,american_football.game_receiving_statistics.game,93
25,common.topic.notable_types,94
95,american_football.game_rushing_statistics.player,96
27,american_football.football_conference.teams,97
98,location.location.events,99
100,common.topic.image,101
102,common.topic.notable_for,103
104,american_football.game_receiving_statistics.team,69
105,american_football.game_rushing_statistics.game,106
107,american_football.game_rushing_statistics.game,108
109,american_football.game_rushing_statistics.team,1
110,american_football.football_game.receiving,111
112,american_football.game_passing_statistics.team,1
113,common.topic.article,114
115,sports.sports_league_season.championship,116
27,sports.sports_league.teams,117
8,american_football.football_game.receiving,118
119,american_football.game_receiving_statistics.game,14
27,organization.organization.child,120
25,american_football.football_team.away_games,19
82,american_football.football_game.rushing,121
122,american_football.game_passing_statistics.game,123
124,american_football.game_rushing_statistics.team,1
125,common.topic.notable_for,126
1,award.award_nominee.award_nominations,127
35,people.person.place_of_birth,128
1,american_football.football_team.away_games,129
46,american_football.football_game.receiving,130
131,american_football.game_rushing_statistics.team,1
132,american_football.game_rushing_statistics.team,1
133,music.composition.recordings,133
134,american_football.game_passing_statistics.game,89
135,american_football.game_passing_statistics.team,1
136,american_football.game_rushing_statistics.team,1
137,american_football.game_rushing_statistics.team,15
93,american_football.football_game.receiving,138
1,american_football.football_team.away_games,67
139,award.award_nomination.award_nominee,1
140,american_football.game_receiving_statistics.game,141
142,american_football.football_team.home_games,89
143,american_football.game_rushing_statistics.team,1
106,common.topic.notable_types,76
144,american_football.football_division.conference,27
1,sports.sports_team.season_record,145
106,american_football.football_game.receiving,146
147,sports.sports_team_season_record.season,148
149,sports.sports_team_season_record.season,150
151,american_football.game_rushing_statistics.team,152
1,american_football.football_team.historical_coaching_staff,153
154,common.topic.subjects,155
156,location.us_county.county_seat,155
157,american_football.game_passing_statistics.team,158
159,sports.sports_team_season_record.team,1
160,american_football.football_division.teams,161
123,american_football.football_game.receiving,162
163,freebase.type_profile.strict_included_types,164
165,american_football.game_passing_statistics.player,80
125,american_football.football_game.rushing,166
167,american_football.football_team.home_games,168
169,sports.sports_team_season_record.season,170
171,american_football.game_receiving_statistics.team,1
14,american_football.football_game.rushing,172
173,sports.sports_team_season_record.team,1
174,american_football.game_receiving_statistics.team,1
175,american_football.game_receiving_statistics.team,1
176,sports.sports_team_season_record.season,177
102,american_football.football_game.receiving,178
179,people.person.gender,74
1,american_football.football_team.home_games,180
181,sports.sports_league_participation.league,27
182,american_football.game_receiving_statistics.team,1
183,american_football.football_division.conference,27
184,time.event.instance_of_recurring_event,185
186,freebase.equivalent_topic.equivalent_type,186
187,freebase.valuenotation.is_reviewed,188
189,common.topic.notable_types,190
191,american_football.game_rushing_statistics.team,25
192,american_football.game_receiving_statistics.team,193
194,base.roses.rose_color.roses_of_this_color,195
196,american_football.football_game.receiving,197
196,american_football.football_game.receiving,198
199,american_football.game_passing_statistics.player,80
186,sports.sports_championship.league,200
201,people.person.gender,74
1,sports.sports_team.league,202
203,award.award_winning_work.awards_won,204
