src,edge_attr,dst
0,location.country.first_level_divisions,1
2,medicine.disease.risk_factors,3
4,film.performance.actor,5
6,people.ethnicity.people,7
8,people.person.gender,9
10,film.film.language,11
12,freebase.valuenotation.is_reviewed,13
14,common.topic.notable_types,15
16,freebase.valuenotation.is_reviewed,17
5,common.topic.webpage,18
19,award.award_nomination.award,20
0,location.country.administrative_divisions,1
3,biology.hybrid_parent_gender.hybrids,21
22,film.film_job.films_with_this_crew_job,23
24,common.webpage.topic,5
25,film.performance.character,26
19,award.award_nomination.ceremony,27
28,people.marriage.location_of_ceremony,29
30,award.award_nomination.award,31
32,award.award_nominated_work.award_nominations,33
34,freebase.valuenotation.is_reviewed,35
36,freebase.type_profile.strict_included_types,37
38,film.film.language,11
39,medicine.disease.risk_factors,3
40,freebase.valuenotation.is_reviewed,41
42,medicine.symptom.symptom_of,43
44,film.film.genre,45
46,language.human_language.countries_spoken_in,47
48,film.personal_film_appearance.type_of_appearance,49
22,common.topic.notable_types,50
36,base.descriptive_names.names.descriptive_name,51
52,freebase.valuenotation.is_reviewed,17
53,people.person.gender,9
54,film.performance.film,55
3,medicine.risk_factor.diseases,56
57,award.award_honor.ceremony,58
59,type.property.schema,15
12,film.film.starring,60
56,medicine.disease_cause.diseases,61
62,award.award_nomination.award,63
64,award.award_nomination.nominated_for,65
66,freebase.valuenotation.has_no_value,67
68,people.person.parents,69
5,film.person_or_entity_appearing_in_film.films,48
3,base.gender.gender_identity.people,70
71,location.country.official_language,11
72,film.performance.actor,5
5,film.actor.film,73
74,tv.tv_guest_role.episodes_appeared_in,75
3,biology.hybrid_parent_gender.hybrids,76
77,tv.tv_guest_role.episodes_appeared_in,78
79,film.film_character.portrayed_in_films,80
81,award.award_nomination.award_nominee,52
82,freebase.type_profile.published,83
15,type.type.properties,84
63,award.award_category.winners,85
5,award.award_winner.awards_won,86
55,film.film.language,11
87,freebase.valuenotation.is_reviewed,35
5,film.actor.film,72
38,film.film.country,0
88,type.property.schema,89
90,award.award_category.nominees,91
0,base.biblioness.bibs_topic.is_really,0
92,location.us_county.county_seat,92
93,base.gender.personal_gender_identity.gender_identity,3
94,tv.tv_producer_term.producer_type,95
96,award.award_nominated_work.award_nominations,97
98,freebase.valuenotation.is_reviewed,35
32,award.award_winning_work.awards_won,99
100,film.film.country,0
22,people.profession.specialization_of,101
3,medicine.risk_factor.diseases,102
34,award.award_winner.awards_won,103
6,people.ethnicity.people,104
89,freebase.type_hints.included_types,37
105,freebase.valuenotation.is_reviewed,35
106,film.film_crew_gig.film_crew_role,22
32,film.film.language,46
107,medicine.risk_factor.diseases,108
109,people.person.ethnicity,6
110,freebase.valuenotation.has_value,111
112,common.webpage.in_index,113
114,people.person.nationality,0
115,film.film.starring,116
117,people.person.profession,118
42,medicine.disease.causes,119
36,award.award_discipline.awards_in_this_discipline,120
15,type.type.expected_by,67
3,common.topic.article,121
