src,edge_attr,dst
0,book.newspaper.circulation_areas,1
2,travel.travel_destination.accommodation,3
4,book.written_work.subjects,2
3,location.location.containedby,2
2,periodicals.newspaper_circulation_area.newspapers,5
6,book.written_work.subjects,2
2,common.topic.webpage,7
8,visual_art.art_series.subject,2
2,film.film_location.featured_in_films,9
2,base.popstra.location.vacationers,10
11,military.military_commander.military_commands,12
13,government.government_position_held.jurisdiction_of_office,2
14,book.written_work.subjects,15
16,book.newspaper.circulation_areas,17
18,travel.tour_operator.travel_destinations,17
19,military.military_commander.military_commands,20
21,location.location.containedby,2
22,time.event.instance_of_recurring_event,23
24,common.image.appears_in_topic_gallery,25
26,film.film.featured_film_locations,2
27,film.film.featured_film_locations,2
2,book.book_subject.works,28
2,travel.travel_destination.local_transportation,29
2,location.statistical_region.population,30
31,base.morelaw.peace_treaty.ends_war,22
32,film.film_location.featured_in_films,33
34,base.popstra.vacation_choice.location,2
2,travel.travel_destination.climate,35
36,freebase.type_profile.published,37
2,common.topic.webpage,38
39,award.award_category.disciplines_or_subjects,2
2,book.book_subject.works,40
41,military.military_combatant_group.conflict,22
2,location.place_with_neighborhoods.neighborhoods,42
43,base.arthist.provenienciaadat.intezmeny,44
7,common.webpage.topic,2
45,location.neighborhood.neighborhood_of,2
46,location.location.containedby,2
47,base.popstra.vacation_choice.location,2
2,film.film.country,17
1,location.location.time_zones,48
49,common.topic.notable_types,36
50,event.public_speaker.speeches_or_presentations,51
52,film.film.featured_film_locations,2
53,location.location.containedby,17
54,location.location.containedby,2
55,book.newspaper.circulation_areas,2
2,common.topic.webpage,56
57,travel.transportation.travel_destination,2
58,book.written_work.subjects,2
2,common.topic.subject_of,59
2,base.popstra.location.vacationers,60
53,travel.tourist_attraction.near_travel_destination,2
22,cvg.computer_game_subject.games,61
4,book.written_work.subjects,17
57,travel.transportation.transport_terminus,62
36,type.type.properties,63
41,military.military_combatant_group.combatants,64
2,base.popstra.location.vacationers,65
66,film.film.subjects,2
2,common.topic.webpage,67
68,base.popstra.vacation_choice.location,2
69,location.neighborhood.neighborhood_of,2
70,location.neighborhood.neighborhood_of,2
22,military.military_conflict.commanders,71
72,military.military_command.military_conflict,22
64,location.country.capital,2
2,film.film_location.featured_in_films,73
74,base.popstra.vacation_choice.location,2
75,base.popstra.vacation_choice.location,2
2,base.popstra.business_location.customer,76
2,film.film_location.featured_in_films,77
78,military.military_command.military_conflict,22
40,book.written_work.subjects,17
2,base.popstra.location.vacationers,79
71,military.military_command.military_conflict,22
2,book.book_subject.works,80
36,type.type.expected_by,81
82,aviation.airport.serves,83
2,common.topic.webpage,84
85,travel.travel_destination_monthly_climate.travel_destination,2
86,location.neighborhood.neighborhood_of,2
2,common.topic.webpage,87
88,location.location.containedby,89
90,travel.tourist_attraction.near_travel_destination,2
22,base.morelaw.war.peace_treaty,31
91,film.film.featured_film_locations,2
92,military.military_combatant_group.combatants,93
49,time.event.instance_of_recurring_event,94
2,travel.travel_destination.climate,95
22,base.culturalevent.event.entity_involved,92
96,book.written_work.subjects,2
97,conferences.conference.venue,2
98,book.written_work.subjects,1
22,military.military_conflict.combatants,99
73,media_common.netflix_title.netflix_genres,17
22,military.military_conflict.combatants,92
36,freebase.type_profile.strict_included_types,100
101,travel.travel_destination_monthly_climate.travel_destination,2
102,common.webpage.topic,2
2,book.book_subject.works,103
51,event.speech_or_presentation.speech_topic,22
104,location.location.containedby,2
105,base.popstra.vacation_choice.location,2
17,olympics.olympic_participating_country.olympics_participated_in,106
107,book.written_work.subjects,1
108,base.popstra.vacation_choice.location,2
109,military.military_command.military_conflict,22
110,location.location.containedby,2
2,travel.travel_destination.accommodation,111
2,location.statistical_region.population,112
113,book.written_work.subjects,17
63,rdf-schema#range,36
114,location.neighborhood.neighborhood_of,2
2,common.topic.webpage,115
49,base.morelaw.ceasefire.w,22
2,film.film_subject.films,91
1,location.location.partially_contains,17
116,military.military_command.military_conflict,22
22,time.event.included_in_event,117
2,sports.sports_team_location.teams,118
119,base.arthist.int_zm_nyek.helynev,2
120,location.partial_containment_relationship.partially_contains,83
70,location.location.containedby,2
121,film.film.country,17
31,time.event.included_in_event,22
2,book.book_subject.works,122
2,book.book_subject.works,123
2,location.statistical_region.population,124
125,government.government_position_held.jurisdiction_of_office,2
126,base.popstra.vacation_choice.location,2
127,base.popstra.shopping_choice.company,2
22,base.morelaw.war.peace_treaty,128
129,base.popstra.vacation_choice.location,2
130,location.neighborhood.neighborhood_of,2
24,common.image.appears_in_topic_gallery,31
2,book.book_subject.works,131
64,military.military_combatant.belongs_to_combatant_group,132
133,base.popstra.shopping_choice.company,2
2,visual_art.art_subject.artwork_on_the_subject,134
135,common.webpage.topic,2
53,location.location.time_zones,48
2,location.place_with_neighborhoods.neighborhoods,110
136,book.newspaper.circulation_areas,2
2,location.place_with_neighborhoods.neighborhoods,45
22,base.morelaw.war.peace_treaty,137
138,common.image.size,139
2,film.film_location.featured_in_films,140
141,location.location.contains,142
2,book.book_subject.works,143
33,film.film.country,17
2,location.place_with_neighborhoods.neighborhoods,144
2,film.film_location.featured_in_films,145
146,base.popstra.vacation_choice.location,2
23,time.recurring_event.instances,22
2,travel.travel_destination.tourist_attractions,147
148,location.location.containedby,2
2,travel.travel_destination.tourist_attractions,149
150,book.written_work.subjects,15
49,time.event.includes_event,31
22,base.culturalevent.event.entity_involved,19
151,film.film.country,17
152,book.written_work.subjects,17
153,government.government_position_held.jurisdiction_of_office,2
2,travel.travel_destination.tourist_attractions,154
36,type.type.expected_by,155
2,common.topic.webpage,156
22,base.culturalevent.event.entity_involved,132
2,common.topic.webpage,157
2,travel.travel_destination.tourist_attractions,158
159,location.location.containedby,2
22,base.culturalevent.event.entity_involved,160
2,periodicals.newspaper_circulation_area.newspapers,136
161,base.casinos.casino.theme,2
57,travel.transportation.transport_terminus,82
162,base.aareas.schema.administrative_area.capital,2
144,location.neighborhood.neighborhood_of,2
2,book.book_subject.works,163
2,common.topic.webpage,164
165,common.image.size,166
167,base.popstra.vacation_choice.location,2
2,common.topic.webpage,168
169,book.written_work.subjects,2
93,location.location.containedby,1
170,base.popstra.vacation_choice.location,2
171,location.neighborhood.neighborhood_of,2
2,common.topic.webpage,172
173,government.government_position_held.jurisdiction_of_office,2
174,media_common.netflix_title.netflix_genres,17
175,book.written_work.subjects,15
2,film.film_location.featured_in_films,27
44,location.location.containedby,17
2,common.topic.image,176
132,military.military_combatant.includes_allies,177
178,location.location.time_zones,48
179,aviation.airport.serves,2
162,location.administrative_division.first_level_division_of,17
38,common.webpage.topic,2
180,location.location.time_zones,48
181,military.military_command.military_conflict,22
182,book.written_work.subjects,17
183,military.military_combatant_group.conflict,22
1,periodicals.newspaper_circulation_area.newspapers,0
184,book.newspaper.circulation_areas,2
143,book.written_work.subjects,17
185,location.partial_containment_relationship.partially_contains,186
187,book.written_work.subjects,2
2,base.popstra.location.vacationers,188
189,film.film.country,17
2,location.statistical_region.population,190
2,organization.organization_scope.organizations_with_this_scope,191
192,government.government_position_held.jurisdiction_of_office,2
103,book.written_work.subjects,15
168,common.webpage.topic,2
22,base.schemastaging.context_name.pronunciation,193
194,travel.transportation.travel_destination,2
195,common.webpage.topic,2
196,military.military_combatant_group.conflict,22
2,book.book_subject.works,197
198,common.webpage.topic,2
199,base.popstra.vacation_choice.location,2
200,location.location.containedby,2
36,freebase.type_hints.included_types,201
2,base.popstra.location.vacationers,202
203,location.neighborhood.neighborhood_of,2
36,type.type.expected_by,204
2,location.place_with_neighborhoods.neighborhoods,205
2,location.statistical_region.population,206
145,film.film.country,17
22,common.topic.webpage,207
208,book.written_work.subjects,17
32,location.neighborhood.neighborhood_of,2
158,location.location.containedby,2
2,book.book_subject.works,209
2,periodicals.newspaper_circulation_area.newspapers,210
22,common.topic.webpage,211
63,rdf-schema#domain,36
22,base.culturalevent.event.entity_involved,50
171,location.location.containedby,17
154,travel.tourist_attraction.near_travel_destination,2
22,base.morelaw.war.peace_treaty,212
2,common.topic.webpage,213
214,book.written_work.subjects,17
2,location.place_with_neighborhoods.neighborhoods,215
216,book.written_work.subjects,2
217,common.webpage.topic,22
218,book.written_work.subjects,17
121,media_common.netflix_title.netflix_genres,17
219,location.location.containedby,2
220,book.newspaper.circulation_areas,2
2,base.popstra.location.vacationers,221
22,common.topic.webpage,222
223,base.popstra.vacation_choice.location,2
224,location.neighborhood.neighborhood_of,2
148,location.neighborhood.neighborhood_of,2
215,location.location.containedby,2
205,location.neighborhood.neighborhood_of,2
225,military.military_command.military_conflict,22
226,government.government_position_held.jurisdiction_of_office,2
227,travel.tourist_attraction.near_travel_destination,2
2,location.statistical_region.population,228
2,book.book_subject.works,229
2,travel.travel_destination.tourist_attractions,230
231,travel.travel_destination_monthly_climate.travel_destination,2
232,location.location.contains,90
22,base.culturalevent.event.entity_involved,233
219,location.neighborhood.neighborhood_of,2
234,base.popstra.shopping_choice.company,2
80,book.written_work.subjects,2
235,book.written_work.subjects,17
171,location.location.containedby,2
138,common.image.appears_in_topic_gallery,31
2,book.book_subject.works,236
156,common.webpage.topic,2
22,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,237
9,film.film.country,17
17,olympics.olympic_participating_country.olympics_participated_in,238
98,book.written_work.subjects,2
2,travel.travel_destination.tourist_attractions,239
186,location.location.partially_containedby,2
36,freebase.type_profile.strict_included_types,201
15,time.event.includes_event,22
240,film.film.featured_film_locations,2
2,common.image.appears_in_topic_gallery,2
241,book.newspaper.circulation_areas,2
22,base.culturalevent.event.entity_involved,242
2,common.topic.webpage,243
36,type.type.properties,244
2,symbols.name_source.namesakes,245
2,sports.sports_team_location.teams,246
22,base.culturalevent.event.entity_involved,247
248,freebase.type_profile.strict_included_types,36
2,location.location.partiallycontains,185
36,type.type.expected_by,63
138,common.image.appears_in_topic_gallery,178
2,base.popstra.location.vacationers,108
2,base.popstra.company.shopping_choice,249
189,film.film.featured_film_locations,2
2,location.place_with_neighborhoods.neighborhoods,159
2,olympics.olympic_bidding_city.olympics_bid_on,250
251,government.government_position_held.jurisdiction_of_office,2
252,base.popstra.vacation_choice.location,2
253,visual_art.artwork.art_subject,2
22,military.military_conflict.combatants,254
2,sports.sports_team_location.teams,255
2,common.topic.webpage,135
88,location.location.containedby,2
89,location.neighborhood.neighborhood_of,2
15,common.topic.image,256
257,location.location.containedby,2
22,military.military_conflict.commanders,20
49,time.event.locations,258
17,periodicals.newspaper_circulation_area.newspapers,220
259,symbols.name_source.namesakes,2
2,government.governmental_jurisdiction.governing_officials,260
261,people.deceased_person.place_of_death,2
26,film.film.featured_film_locations,178
2,book.book_subject.works,262
2,government.governmental_jurisdiction.governing_officials,263
264,book.written_work.subjects,15
2,periodicals.newspaper_circulation_area.newspapers,0
107,book.written_work.subjects,17
265,organization.organization.geographic_scope,2
22,base.morelaw.war.peace_treaty,266
2,fictional_universe.fictional_setting.characters_that_have_lived_here,267
2,location.place_with_neighborhoods.neighborhoods,268
2,travel.travel_destination.climate,231
269,book.written_work.subjects,2
270,common.webpage.topic,2
62,travel.transport_terminus.travel_destinations_served,57
271,location.location.time_zones,48
272,film.film.country,17
2,common.topic.webpage,102
151,film.film.featured_film_locations,2
2,base.popstra.location.vacationers,273
32,location.location.containedby,2
2,government.governmental_jurisdiction.governing_officials,13
2,location.statistical_region.population,274
275,book.written_work.subjects,17
276,travel.tourist_attraction.near_travel_destination,2
2,visual_art.art_subject.artwork_on_the_subject,277
2,base.popstra.location.vacationers,278
83,location.location.containedby,2
2,location.statistical_region.population,279
2,location.location.partially_contains,83
280,location.location.containedby,17
227,location.location.time_zones,48
281,media_common.netflix_title.netflix_genres,17
282,base.popstra.vacation_choice.location,2
209,book.written_work.subjects,2
2,location.statistical_region.population,283
271,location.location.containedby,2
22,base.morelaw.war.peace_treaty,284
2,government.governmental_jurisdiction.governing_officials,285
36,type.type.expected_by,286
22,base.culturalevent.event.entity_involved,287
2,location.place_with_neighborhoods.neighborhoods,288
289,location.location.time_zones,48
2,travel.travel_destination.climate,290
291,military.military_command.military_conflict,22
292,book.written_work.subjects,17
293,military.military_command.military_commander,294
294,people.deceased_person.place_of_death,2
295,travel.transportation.travel_destination,2
2,common.topic.webpage,296
297,military.casualties.military_conflict,22
2,travel.travel_destination.tourist_attractions,227
298,travel.tour_operator.travel_destinations,2
36,freebase.type_profile.strict_included_types,299
300,common.topic.subject_of,2
2,travel.travel_destination.tourist_attractions,301
2,film.film_location.featured_in_films,281
2,base.popstra.location.vacationers,252
302,location.neighborhood.neighborhood_of,2
303,organization.organization.geographic_scope,2
36,type.type.expected_by,304
2,organization.organization_scope.organizations_with_this_scope,305
