src,edge_attr,dst
0,location.statistical_region.consumer_price_index,1
2,location.statistical_region.gdp_nominal,3
2,location.country.administrative_divisions,4
5,freebase.type_profile.strict_included_types,6
7,olympics.olympic_participating_country.olympics_participated_in,8
9,location.location.contains,10
11,common.topic.notable_types,12
13,base.dinosaur.dinosaur.area_s_of_occurrence,14
15,common.topic.notable_types,16
17,location.location.people_born_here,18
2,travel.travel_destination.tourist_attractions,19
20,base.dinosaur.dinosaur.area_s_of_occurrence,14
21,location.location.partially_contained_by,22
23,base.aareas.schema.administrative_area.administrative_area_type,24
25,base.dinosaur.dinosaur.area_s_of_occurrence,14
2,location.statistical_region.official_development_assistance,26
2,location.statistical_region.military_expenditure_percent_gdp,27
2,location.statistical_region.gdp_growth_rate,28
2,location.statistical_region.labor_participation_rate,29
14,base.dinosaur.dinosaur_location.dinosaur_s,30
31,common.topic.notable_types,32
33,organization.organization.geographic_scope,14
0,location.statistical_region.cpi_inflation_rate,34
35,location.country.languages_spoken,36
37,location.adjoining_relationship.adjoins,2
38,language.human_language.countries_spoken_in,11
39,base.dinosaur.dinosaur.area_s_of_occurrence,14
2,location.statistical_region.gdp_nominal,40
41,base.aareas.schema.administrative_area.administrative_children,42
41,location.country.administrative_divisions,43
44,base.biblioness.bibs_location.country,41
45,geography.river.origin,46
47,government.form_of_government.countries,48
49,book.book.editions,49
14,base.locations.continents.countries_within,50
51,base.uncommon.topic.exceptions,52
53,travel.tour_operator.travel_destinations,54
2,organization.organization_member.member_of,55
53,travel.tour_operator.travel_destinations,56
2,location.location.people_born_here,57
2,location.statistical_region.debt_service_as_percent_of_trade_volume,58
59,base.dinosaur.dinosaur.area_s_of_occurrence,14
2,location.location.people_born_here,60
61,location.country.languages_spoken,62
63,common.topic.notable_types,12
2,location.statistical_region.external_debt_stock,64
2,location.country.administrative_divisions,65
2,location.statistical_region.debt_service_as_percent_of_trade_volume,66
16,type.type.properties,67
68,location.adjoining_relationship.adjoins,2
2,location.statistical_region.net_migration,69
70,freebase.type_profile.published,71
0,location.statistical_region.debt_service_as_percent_of_trade_volume,72
73,olympics.olympic_participating_country.olympics_participated_in,8
2,location.statistical_region.official_development_assistance,74
75,base.aareas.schema.administrative_area.administrative_area_type,24
14,common.topic.notable_types,76
2,location.statistical_region.co2_emissions_per_capita,77
0,location.statistical_region.time_required_to_start_a_business,78
41,base.aareas.schema.administrative_area.administrative_children,79
80,location.location.partially_containedby,7
32,freebase.type_hints.included_types,81
2,location.statistical_region.gni_in_ppp_dollars,82
83,government.government_position_held.jurisdiction_of_office,2
61,base.uncommon.topic.exceptions,52
84,freebase.valuenotation.has_value,85
14,base.dinosaur.dinosaur_location.dinosaur_s,86
2,location.statistical_region.official_development_assistance,87
88,location.adjoining_relationship.adjoins,0
2,location.statistical_region.internet_users_percent_population,89
14,base.dinosaur.dinosaur_location.dinosaur_s,90
32,freebase.type_profile.strict_included_types,6
91,location.country.administrative_divisions,92
9,location.location.people_born_here,93
14,organization.organization_scope.organizations_with_this_scope,33
2,location.location.partiallycontains,94
95,location.partial_containment_relationship.partially_contained_by,2
2,location.statistical_region.military_expenditure_percent_gdp,96
5,freebase.type_hints.included_types,6
2,travel.travel_destination.tourist_attractions,97
98,common.topic.image,99
100,location.country.administrative_divisions,101
2,location.statistical_region.co2_emissions_per_capita,102
6,freebase.type_hints.included_types,81
100,location.location.adjoin_s,103
2,location.statistical_region.military_expenditure_percent_gdp,104
0,location.statistical_region.deposit_interest_rate,105
106,base.aareas.schema.administrative_area.administrative_area_type,107
16,freebase.type_profile.published,71
108,location.location.containedby,14
2,location.statistical_region.gdp_nominal,109
2,location.statistical_region.internet_users_percent_population,110
2,location.location.partially_contains,111
112,location.location.partially_containedby,2
14,common.topic.webpage,113
2,organization.organization_scope.organizations_with_this_scope,114
115,common.topic.notable_types,16
116,common.topic.notable_types,12
117,location.location.events,118
119,location.location.time_zones,120
121,olympics.olympic_participating_country.olympics_participated_in,8
122,book.periodical.language,36
2,location.statistical_region.gdp_nominal_per_capita,123
80,location.location.partially_containedby,124
125,base.dinosaur.dinosaur.area_s_of_occurrence,14
2,location.statistical_region.gdp_growth_rate,126
127,base.dinosaur.dinosaur.area_s_of_occurrence,14
41,location.location.adjoin_s,128
0,location.statistical_region.internet_users_percent_population,129
2,location.statistical_region.official_development_assistance,130
131,government.government_position_held.jurisdiction_of_office,2
132,location.country.form_of_government,133
73,organization.organization_scope.organizations_with_this_scope,134
14,base.charities.geographic_scope.charities,135
136,common.webpage.topic,14
137,olympics.olympic_participating_country.olympics_participated_in,8
2,location.statistical_region.gdp_real,138
139,location.administrative_division.country,41
44,location.location.people_born_here,140
41,location.country.administrative_divisions,141
0,location.statistical_region.external_debt_stock,142
0,location.statistical_region.net_migration,143
0,location.statistical_region.military_expenditure_percent_gdp,144
2,location.statistical_region.health_expenditure_as_percent_of_gdp,145
112,geography.river.basin_countries,2
49,book.written_work.subjects,146
100,location.country.currency_used,147
