src,edge_attr,dst
0,award.award_nomination.award_nominee,1
2,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,3
4,book.written_work.editor,5
2,book.book_subject.works,6
7,book.written_work.school_or_movement,8
9,people.person.profession,10
11,people.person.profession,12
13,common.topic.image,14
15,film.personal_film_appearance.film,16
17,tv.tv_guest_role.episodes_appeared_in,18
19,people.person.profession,20
21,people.person.children,22
23,people.person.profession,24
25,fictional_universe.fictional_character.occupation,12
26,book.book_subject.works,27
28,medicine.risk_factor.diseases,29
30,people.person.profession,31
32,business.board_member.organization_board_memberships,33
34,government.governmental_body.offices_positions,35
36,people.person.gender,37
1,people.person.profession,31
32,film.person_or_entity_appearing_in_film.films,38
39,freebase.type_profile.published,40
37,medicine.risk_factor.diseases,41
42,award.award_category.winners,43
44,people.profession.specialization_of,12
45,people.sibling_relationship.sibling,32
46,award.award_nominee.award_nominations,47
48,business.employment_tenure.title,49
46,base.saturdaynightlive.snl_actor.characters_played,50
51,common.topic.notable_for,52
53,base.biblioness.bibs_topic.subsumes,53
54,common.webpage.topic,28
55,freebase.valuenotation.is_reviewed,56
57,law.legal_case.subject,13
58,location.location.people_born_here,59
60,common.webpage.topic,61
62,base.activism.activist.area_of_activism,63
64,common.topic.notable_for,65
66,freebase.type_profile.strict_included_types,67
68,film.personal_film_appearance.person,32
69,base.politicalconventions.convention_speech.introduced_by,70
71,freebase.valuenotation.is_reviewed,72
73,film.film.release_date_s,74
75,people.person.place_of_birth,76
77,book.book.editions,77
16,media_common.netflix_title.netflix_genres,78
79,film.film_regional_release_date.film,73
80,base.popstra.canoodled.participant,32
44,fictional_universe.character_occupation.characters_with_this_occupation,81
68,film.personal_film_appearance.film,82
83,people.person.gender,37
84,award.award_nomination.award_nominee,46
85,base.americancomedy.celebrity_impressionist.celebrities_impersonated,86
87,religion.place_of_worship.religion,61
7,book.written_work.subjects,44
63,base.activism.activism_issue.activist_organizations,88
73,award.award_winning_work.awards_won,89
90,film.personal_film_appearance.type_of_appearance,91
92,business.employment_tenure.company,93
94,people.person.spouse_s,95
14,common.image.appears_in_topic_gallery,96
64,common.topic.webpage,97
73,base.schemastaging.context_name.pronunciation,98
28,common.topic.article,99
100,tv.tv_guest_role.actor,32
101,award.award_nomination.nominated_for,73
102,medicine.risk_factor.diseases,103
32,film.actor.film,104
105,people.profession.specializations,106
107,film.personal_film_appearance.person,32
61,religion.religion.places_of_worship,108
109,common.topic.notable_types,110
111,common.webpage.topic,112
113,common.topic.notable_types,114
46,tv.tv_actor.guest_roles,115
116,book.periodical.subjects,2
117,people.person.gender,37
118,people.person.gender,37
119,base.activism.activist.area_of_activism,63
120,base.popstra.celebrity.friendship,121
122,government.government_position_held.jurisdiction_of_office,76
2,organization.organization_sector.organizations_in_this_sector,123
21,common.topic.article,124
125,freebase.valuenotation.is_reviewed,126
2,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,127
28,medicine.risk_factor.diseases,128
129,people.profession.specializations,105
130,freebase.valuenotation.has_no_value,131
132,book.written_work.subjects,8
73,award.award_nominated_work.award_nominations,101
83,base.americancomedy.impersonated_celebrity.impersonated_by,46
133,base.saturdaynightlive.type_of_snl_cast_member.contract_players,85
21,people.person.sibling_s,134
73,film.film.release_date_s,135
105,base.descriptive_names.names.descriptive_name,136
73,film.film.other_crew,137
44,fictional_universe.character_occupation.characters_with_this_occupation,138
115,tv.tv_guest_role.actor,46
59,tv.tv_actor.guest_roles,139
61,religion.religion.organizations,140
61,religion.religion.places_of_worship,141
32,people.person.education,142
44,book.book_subject.works,7
143,organization.organization.board_members,144
145,film.film.country,76
59,freebase.valuenotation.is_reviewed,146
4,book.written_work.author,147
148,common.webpage.in_index,149
150,book.written_work.subjects,61
151,people.person.profession,10
152,people.person.parents,32
153,base.politicalconventions.political_convention.vice_presidential_nominee,32
154,business.company_advisor.companies_advised,93
155,freebase.type_profile.published,40
46,tv.tv_actor.starring_roles,156
157,book.author.works_written,4
121,base.popstra.friendship.participant,120
158,government.government_office_or_title.office_holders,159
160,people.person.nationality,76
73,common.topic.webpage,161
162,education.education.student,32
163,common.topic.image,14
51,people.person.gender,102
164,people.person.ethnicity,165
166,common.webpage.in_index,149
73,film.film.other_crew,167
73,award.award_winning_work.awards_won,168
169,people.person.profession,44
46,tv.tv_actor.guest_roles,170
171,tv.tv_guest_role.episodes_appeared_in,32
76,base.biblioness.bibs_topic.is_really,76
85,people.person.profession,31
172,freebase.valuenotation.has_no_value,173
174,business.employment_tenure.company,143
175,tv.tv_network_duration.network,112
61,religion.religion.places_of_worship,176
1,film.cinematographer.film,73
62,people.person.nationality,76
61,religion.religion.places_of_worship,177
178,tv.tv_guest_role.actor,46
179,location.location.containedby,76
180,tv.tv_guest_role.episodes_appeared_in,181
182,people.person.profession,183
184,tv.tv_network_duration.network,112
112,tv.tv_network.programs,185
186,location.location.events,187
64,organization.organization.board_members,188
189,people.place_lived.location,190
191,base.activism.activism_issue.activists,192
193,base.ontologies.ontology_instance_mapping.freebase_topic,44
1,people.person.gender,37
28,medicine.risk_factor.diseases,194
195,film.film_crew_gig.film,73
196,location.administrative_division.country,76
46,tv.tv_actor.starring_roles,197
44,base.ontologies.ontology_instance.equivalent_instances,193
102,medicine.risk_factor.diseases,198
199,people.person.profession,44
73,award.award_nominated_work.award_nominations,200
57,law.legal_case.parties,201
202,common.webpage.in_index,203
105,fictional_universe.character_occupation.characters_with_this_occupation,204
205,freebase.type_hints.included_types,114
206,organization.organization_board_membership.organization,143
186,common.topic.notable_types,207
208,base.politicalconventions.presidential_nominee.nominated_at,153
105,base.descriptive_names.names.descriptive_name,209
73,film.film.release_date_s,210
211,common.resource.annotations,212
213,people.person.profession,214
215,common.topic.notable_types,216
32,people.person.spouse_s,217
112,business.employer.employees,218
4,book.written_work.author,219
220,common.resource.annotations,221
222,people.person.nationality,76
183,people.profession.specialization_of,223
224,people.person.profession,20
225,award.award_honor.award,42
226,military.armed_force.military_combatant,76
224,people.person.gender,37
227,base.saturdaynightlive.snl_musical_performance.musical_guest,228
4,book.written_work.author,157
229,base.politicalconventions.political_convention.speeches,230
4,book.written_work.author,231
224,people.person.profession,12
145,film.film.music,232
112,common.topic.webpage,111
82,common.topic.notable_types,233
44,fictional_universe.character_occupation.characters_with_this_occupation,234
73,common.topic.article,235
73,film.film.release_date_s,236
1,award.award_nominee.award_nominations,237
238,tv.tv_guest_role.episodes_appeared_in,239
240,book.written_work.subjects,241
242,government.political_district.representatives,243
32,tv.tv_actor.guest_roles,244
245,tv.tv_guest_role.episodes_appeared_in,246
247,common.webpage.in_index,203
28,medicine.risk_factor.diseases,248
249,film.film_regional_release_date.film,73
216,freebase.type_profile.kind,250
251,organization.organization.board_members,252
253,book.book_subject.works,254
255,base.saturdaynightlive.snl_character.played_by,19
256,common.resource.annotations,257
258,base.qualia.recreational_drug_user.drug_s,63
46,common.topic.webpage,259
21,people.person.education,260
4,book.book_edition.author_editor,261
32,base.politicalconventions.convention_speaker.conventions_spoken_at,69
262,location.location.containedby,196
109,base.politicalconventions.political_convention.final_presidential_vote_tally,263
169,freebase.valuenotation.is_reviewed,56
264,education.educational_institution.parent_institution,265
73,film.film.genre,78
266,freebase.valuenotation.is_reviewed,267
112,tv.tv_network.programs,268
269,common.webpage.topic,28
270,people.person.gender,37
271,common.webpage.in_index,203
272,tv.tv_network_duration.network,112
32,film.person_or_entity_appearing_in_film.films,273
274,people.person.profession,275
276,common.webpage.in_index,203
277,common.webpage.in_index,203
278,award.award_honor.award_winner,112
216,base.onephylogeny.type_of_thing.things_of_this_type,35
82,media_common.netflix_title.netflix_genres,78
279,education.education.student,59
280,common.topic.notable_types,281
282,base.popstra.religion_choice.religion,283
284,business.employment_tenure.company,143
44,book.book_subject.works,285
93,organization.organization.advisors,154
286,common.topic.notable_types,281
83,people.person.profession,20
287,people.person.place_of_birth,76
73,film.film.subjects,288
289,education.educational_institution.campuses,289
105,people.profession.specializations,290
139,tv.tv_guest_role.actor,59
32,film.actor.film,291
223,common.topic.notable_types,292
208,people.person.religion,293
294,tv.tv_network_duration.network,112
295,education.education.institution,296
4,book.book_edition.author_editor,297
44,common.topic.subject_of,298
46,base.saturdaynightlive.snl_cast_member.snl_movie_spin_off_performances,299
73,common.topic.webpage,300
301,people.person.profession,10
112,common.topic.article,302
303,film.film.written_by,46
304,common.webpage.category,305
306,common.webpage.topic,28
120,music.artist.origin,307
308,common.webpage.topic,2
309,award.award_honor.honored_for,73
32,base.popstra.celebrity.bought,310
311,common.topic.notable_types,281
312,base.popstra.celebrity.friendship,313
314,people.sibling_relationship.sibling,21
315,media_common.netflix_title.netflix_genres,316
63,base.activism.activism_issue.activists,317
318,award.award_nomination.award_nominee,319
320,tv.tv_guest_role.actor,32
131,rdf-schema#domain,114
321,tv.tv_guest_role.episodes_appeared_in,286
61,base.popstra.religion.membership,322
46,base.saturdaynightlive.snl_cast_member.highest_status_achieved,133
323,base.popstra.product_choice.product,324
325,common.webpage.topic,32
326,film.film.genre,78
275,common.topic.subjects,164
4,book.book_edition.author_editor,327
328,film.film.subjects,329
163,common.topic.notable_for,330
46,award.award_nominee.award_nominations,331
46,award.award_nominee.award_nominations,332
333,people.person.profession,216
46,music.artist.track,46
229,base.politicalconventions.political_convention.speeches,334
335,book.book.editions,335
93,business.employer.employees,92
336,common.topic.article,337
