src,edge_attr,dst
0,book.book.genre,1
2,common.topic.webpage,3
4,people.profession.specializations,5
6,time.time_zone.locations_in_this_time_zone,7
2,travel.travel_destination.climate,8
9,base.uncommon.exception.involves,10
11,rdf-schema#domain,12
2,film.film_location.featured_in_films,13
14,people.profession.specialization_of,4
15,people.person.profession,4
16,book.author.works_written,17
2,location.statistical_region.population,18
19,medicine.risk_factor.diseases,20
4,people.profession.specializations,21
22,common.topic.notable_for,23
12,type.type.expected_by,12
24,organization.organization.geographic_scope,25
26,olympics.olympic_games.participating_countries,25
19,medicine.risk_factor.diseases,27
2,periodicals.newspaper_circulation_area.newspapers,28
29,medicine.disease.risk_factors,19
30,common.topic.notable_for,31
19,base.gender.gender_identity.people,32
12,projects.project_role.projects,33
12,type.type.expected_by,34
35,book.periodical.language,36
37,travel.tour_operator.travel_destinations,2
12,type.type.expected_by,12
38,book.written_work.part_of_series,39
2,base.uncommon.topic.exceptions,40
2,freebase.valuenotation.is_reviewed,41
42,common.topic.notable_types,43
16,book.author.works_written,44
45,film.film.country,25
2,film.film_location.featured_in_films,46
12,tv.tv_subject.tv_episodes,47
48,common.topic.notable_types,49
4,people.profession.specializations,50
4,comic_strips.comic_strip_creator_role.creators,51
4,people.profession.specializations,52
53,people.profession.specialization_of,4
2,common.topic.webpage,54
55,type.property.expected_type,12
56,government.government_agency.jurisdiction,2
12,type.type.expected_by,57
58,common.topic.notable_types,59
60,common.topic.notable_types,61
62,olympics.olympic_city_bid.bidding_city,2
63,film.film.country,25
64,location.location.containedby,10
65,film.film.country,25
66,common.webpage.topic,16
2,organization.organization_scope.organizations_with_this_scope,67
68,transportation.bridge.body_of_water_spanned,69
70,book.newspaper.circulation_areas,2
71,people.profession.specialization_of,4
2,organization.organization_scope.organizations_with_this_scope,72
12,common.topic.subjects,73
74,book.written_work.original_language,36
2,travel.travel_destination.tourist_attractions,75
12,common.topic.notable_for,76
77,location.location.containedby,2
2,olympics.olympic_bidding_city.olympics_bid_on,62
12,base.descriptive_names.names.descriptive_name,78
79,book.book.genre,80
16,common.topic.article,81
12,freebase.documented_object.documentation,82
83,comic_strips.comic_strip_creator_duration.creator_role,4
