src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,common.webpage.resource,3
4,people.profession.people_with_this_profession,5
6,award.award_winning_work.awards_won,7
8,award.award_nomination.award_nominee,9
10,common.topic.webpage,11
9,base.schemastaging.person_extra.net_worth,12
13,award.award_winning_work.awards_won,14
15,film.film.story_by,9
9,people.person.profession,16
17,common.webpage.in_index,18
19,award.award_winning_work.awards_won,20
21,award.award_honor.honored_for,13
4,people.profession.people_with_this_profession,22
23,medicine.icd_9_cm_classification.includes_classifications,23
24,people.person.gender,1
9,tv.tv_program_creator.programs_created,25
19,award.award_nominated_work.award_nominations,26
9,award.award_nominee.award_nominations,27
28,medicine.disease.risk_factors,29
30,fictional_universe.fictional_character.children,31
9,award.award_nominee.award_nominations,32
33,owl#inverseOf,34
35,fictional_universe.fictional_character.gender,36
37,people.person.profession,38
39,fictional_universe.fictional_character.appears_in_these_fictional_universes,24
9,award.award_winner.awards_won,40
41,common.webpage.in_index,18
9,tv.tv_actor.starring_roles,42
43,common.webpage.in_index,18
9,base.schemastaging.person_extra.net_worth,44
1,medicine.risk_factor.diseases,45
9,people.person.sibling_s,46
1,medicine.risk_factor.diseases,47
48,film.performance.character,10
9,people.person.places_lived,49
9,award.award_winner.awards_won,50
9,award.award_nominee.award_nominations,51
52,media_common.adaptation.adapted_from,6
48,film.performance.actor,53
1,medicine.risk_factor.diseases,54
55,award.award_honor.honored_for,13
56,award.award_honor.honored_for,13
1,medicine.risk_factor.diseases,57
58,freebase.valuenotation.is_reviewed,59
10,film.film_character.portrayed_in_films,48
9,people.person.spouse_s,60
61,medicine.disease.parent_disease,62
1,medicine.risk_factor.diseases,63
64,film.film.executive_produced_by,9
9,organization.organization_member.member_of,65
13,award.award_winning_work.awards_won,50
66,media_common.adaptation.adapted_from,19
6,film.film.directed_by,9
67,common.webpage.topic,30
9,award.award_winner.awards_won,68
9,award.award_nominee.award_nominations,8
69,film.performance.film,70
9,award.award_nominee.award_nominations,71
9,people.person.profession,72
4,people.profession.people_with_this_profession,73
51,award.award_nomination.nominated_for,19
74,award.award_honor.award_winner,9
9,film.cinematographer.film,75
76,people.marriage.spouse,9
77,common.webpage.topic,10
24,fictional_universe.fictional_universe.characters,78
19,award.award_winning_work.awards_won,79
80,medicine.disease.risk_factors,1
4,people.profession.people_with_this_profession,81
6,film.film.production_companies,82
83,award.award_nomination.award_nominee,9
66,film.film.written_by,9
39,fictional_universe.fictional_character.gender,1
13,award.award_winning_work.awards_won,21
84,people.cause_of_death.parent_cause_of_death,62
85,fictional_universe.fictional_character.gender,36
1,base.gender.gender_identity.people,86
87,medicine.risk_factor.diseases,88
19,award.award_winning_work.awards_won,89
90,award.award_honor.award_winner,9
9,award.award_winner.awards_won,91
30,common.topic.webpage,92
93,award.award_nomination.nominated_for,13
15,film.film.starring,94
1,biology.hybrid_parent_gender.hybrids,95
96,medicine.disease.symptoms,97
6,media_common.adapted_work.adaptations,52
9,award.award_winner.awards_won,98
4,common.topic.webpage,99
100,film.personal_film_appearance.person,9
9,people.person.profession,101
102,base.gender.personal_gender_identity.gender_identity,1
9,film.editor.film,103
9,people.person.spouse_s,104
9,award.award_winner.awards_won,56
105,film.personal_film_appearance.person,9
106,award.award_nomination.award_nominee,9
4,common.topic.subject_of,107
58,freebase.valuenotation.is_reviewed,108
39,film.film_character.portrayed_in_films,109
