src,edge_attr,dst
0,award.award_honor.award,1
2,people.person.spouse_s,3
4,film.film.starring,5
6,common.webpage.in_index,7
8,people.person.nationality,9
10,fictional_universe.fictional_character.gender,11
12,medicine.risk_factor.diseases,13
14,award.award_nomination.award_nominee,15
16,film.actor.film,17
18,people.person.gender,19
19,medicine.risk_factor.diseases,20
21,freebase.valuenotation.is_reviewed,22
23,film.film_job.films_with_this_crew_job,24
25,base.biblioness.bibs_topic.subsumes,25
26,common.webpage.topic,12
27,education.educational_institution_campus.educational_institution,27
28,film.performance.actor,16
29,common.webpage.topic,16
30,people.person.sibling_s,31
32,award.award_nomination.award,1
33,common.webpage.topic,16
34,film.personal_film_appearance.person,16
35,tv.tv_series_season.regular_cast,36
37,freebase.valuenotation.has_value,38
39,tv.tv_series_season.series,40
41,common.resource.annotations,42
43,freebase.valuenotation.is_reviewed,22
23,common.topic.notable_types,44
45,location.location.containedby,46
47,base.popstra.celebrity.dated,48
49,award.award_honor.award,50
51,award.award_nomination.nominated_for,52
53,base.popstra.company.fashion_choice,54
16,celebrities.celebrity.sexual_relationships,55
56,film.film.country,9
57,award.award_category.nominees,58
40,award.award_nominated_work.award_nominations,59
60,award.award_honor.honored_for,40
61,freebase.valuenotation.is_reviewed,22
62,film.performance.character,63
64,people.marriage.location_of_ceremony,65
12,common.topic.article,66
11,medicine.risk_factor.diseases,67
21,award.award_nominee.award_nominations,68
16,award.award_winner.awards_won,69
70,award.award_nomination.nominated_for,52
71,award.award_category.winners,72
35,tv.tv_series_season.episodes,73
74,common.webpage.topic,16
75,rdf-schema#range,76
77,common.webpage.in_index,7
12,medicine.risk_factor.diseases,78
79,base.popstra.celebrity.insult_victim,80
81,people.person.place_of_birth,25
49,award.award_honor.ceremony,82
83,film.performance.actor,16
18,freebase.valuenotation.is_reviewed,84
85,base.popstra.friendship.participant,81
86,location.administrative_division.first_level_division_of,9
87,award.award_nomination.award,71
88,tv.tv_guest_role.character,89
40,award.award_nominated_work.award_nominations,14
90,common.topic.notable_types,91
92,film.performance.character,10
93,award.award_nominee.award_nominations,94
4,film.film.language,95
47,base.popstra.celebrity.infidelity_participant,96
97,award.award_ceremony.awards_presented,98
99,freebase.type_profile.published,100
101,tv.tv_program.country_of_origin,9
102,common.webpage.in_index,7
16,award.award_winner.awards_won,103
16,film.actor.film,104
105,people.person.profession,106
107,common.webpage.resource,108
9,base.biblioness.bibs_topic.is_really,9
109,award.award_honor.award,110
111,freebase.valuenotation.is_reviewed,112
113,common.topic.image,114
16,tv.tv_actor.guest_roles,115
116,people.person.nationality,9
117,tv.tv_series_season.regular_cast,36
2,people.person.children,16
23,people.profession.specialization_of,106
12,medicine.risk_factor.diseases,118
11,medicine.risk_factor.diseases,119
120,film.film.dubbing_performances,121
122,award.award_honor.award_winner,16
123,common.topic.notable_types,91
124,film.film_crew_gig.film_crew_role,23
125,media_common.quotation.author,16
126,award.award_ceremony.awards_presented,127
61,award.award_nominee.award_nominations,94
16,tv.tv_actor.guest_roles,128
129,common.webpage.in_index,7
130,common.topic.notable_types,91
63,film.film_character.portrayed_in_films,62
101,award.award_winning_work.awards_won,131
132,freebase.valuenotation.has_value,133
134,common.webpage.in_index,7
135,award.award_nominated_work.award_nominations,136
12,medicine.risk_factor.diseases,137
138,award.award_category.winners,103
139,freebase.valuenotation.is_reviewed,140
141,people.person.nationality,9
59,award.award_nomination.award,110
142,education.educational_institution.students_graduates,143
144,type.type.properties,145
146,tv.tv_guest_role.actor,16
23,film.film_job.films_with_this_crew_job,147
148,film.film_character.portrayed_in_films,149
