src,edge_attr,dst
0,people.person.nationality,1
2,base.aareas.schema.administrative_area.administrative_area_type,3
4,common.topic.notable_types,5
6,finance.currency.countries_used,7
8,government.political_party.ideology,9
10,base.biblioness.bibs_location.country,7
11,sports.competitor_country_relationship.tournament,12
13,location.location.containedby,14
15,government.government_office_or_title.office_holders,16
17,organization.organization.geographic_scope,18
19,sports.tournament_event_competitor.events_competed_in,20
21,biology.animal_breed.temperament,22
2,location.location.containedby,23
24,government.political_party.politicians_in_this_party,25
26,organization.non_profit_registration.registered_as,27
28,common.topic.notable_for,29
30,location.location.containedby,1
31,organization.organization_scope.organizations_with_this_scope,32
33,organization.organization_scope.organizations_with_this_scope,34
35,location.location.contains,36
37,biology.breed_coloring.breeds,38
39,location.location.containedby,40
41,sports.competitor_country_relationship.sports,42
43,geography.body_of_water.bridges,44
45,common.topic.subject_of,46
47,government.government_position_held.basic_title,48
49,location.country.official_language,50
51,common.topic.notable_for,52
53,architecture.ownership.structure,54
55,sports.sports_team.sport,56
57,base.culturalevent.event.entity_involved,58
59,sports.tournament_event_competitor.country,60
61,military.military_command.military_conflict,62
50,language.human_language.countries_spoken_in,63
64,common.topic.notable_types,65
50,common.topic.subject_of,66
23,base.aareas.schema.administrative_area.administrative_children,67
33,location.location.time_zones,68
69,time.event.included_in_event,70
71,military.military_command.military_conflict,72
73,location.location.containedby,40
74,transportation.bridge.body_of_water_spanned,75
76,base.aareas.schema.administrative_area.administrative_area_type,3
77,common.topic.image,78
79,base.petbreeds.dog_breed.group,80
23,base.aareas.schema.administrative_area.administrative_children,81
82,sports.sports_team.sport,83
84,location.location.containedby,40
85,organization.organization.geographic_scope,1
86,biology.animal_breed.coloring,87
88,common.topic.notable_types,89
90,business.employment_tenure.person,91
92,education.educational_institution.campuses,92
24,common.topic.notable_for,93
45,organization.organization.geographic_scope,94
95,freebase.type_hints.included_types,96
97,common.topic.notable_types,98
40,location.country.first_level_divisions,99
100,freebase.valuenotation.is_reviewed,101
102,film.film.music,103
104,location.location.contains,105
40,organization.organization_scope.organizations_with_this_scope,106
107,location.location.contains,108
109,education.educational_institution_campus.educational_institution,109
110,language.human_language.countries_spoken_in,111
112,location.location.time_zones,68
50,common.topic.subject_of,113
114,business.industry.companies,115
116,common.topic.notable_types,117
118,location.location.containedby,23
119,government.political_party_tenure.party,120
79,common.topic.notable_types,5
34,common.topic.subjects,50
57,military.military_conflict.combatants,121
40,base.aareas.schema.administrative_area.administrative_children,122
123,location.partial_containment_relationship.partially_contains,124
118,location.country.internet_tld,125
126,organization.organization.geographic_scope,33
127,location.location.people_born_here,128
2,location.location.people_born_here,129
50,language.human_language.countries_spoken_in,130
131,sports.sport_country.multi_event_tournaments_participated_in,132
133,architecture.architectural_structure_owner.structures_owned,134
7,location.location.containedby,135
136,sports.competitor_competition_relationship.competition,137
69,base.culturalevent.event.entity_involved,138
126,organization.organization.geographic_scope,139
140,location.location.containedby,40
141,common.webpage.topic,142
12,sports.multi_event_tournament.competitions,143
144,military.military_commander.military_commands,61
145,organization.organization.geographic_scope,7
146,freebase.valuenotation.has_no_value,147
148,location.adjoining_relationship.adjoins,149
150,location.administrative_division.country,7
151,base.petbreeds.dog_coat_color.dog_breeds,152
64,organization.organization.geographic_scope,18
153,base.biblioness.bibs_topic.subsumes,153
79,biology.organism_classification.higher_classification,154
50,common.topic.subject_of,64
155,common.topic.notable_for,156
99,location.administrative_division.country,7
157,location.location.containedby,40
158,film.film.country,7
40,sports.sports_team_location.teams,159
160,base.petbreeds.dog_breed.exercise_requirement,161
104,base.aareas.schema.administrative_area.administrative_parent,40
162,education.educational_institution_campus.educational_institution,162
163,biology.breed_registration.breed_group,164
165,location.partial_containment_relationship.partially_contained_by,1
166,biology.organism_classification.higher_classification,154
167,common.topic.notable_types,168
169,time.event.locations,1
170,location.location.containedby,171
