src,edge_attr,dst
0,government.politician.government_positions_held,1
2,meteorology.cyclone_affected_area.cyclones,3
4,common.topic.article,5
6,organization.organization_scope.organizations_with_this_scope,7
2,location.country.first_level_divisions,8
9,geography.mountain_range.passes,10
11,book.book_subject.works,12
13,location.location.containedby,14
2,base.locations.countries.states_provinces_within,15
16,meteorology.cyclone_affected_area.cyclones,17
18,location.administrative_division.second_level_division_of,2
19,book.author.book_editions_published,20
21,location.hud_county_place.county,22
23,location.country.first_level_divisions,24
25,geography.mountain_pass.range,9
26,geography.mountain_pass.range,9
27,government.political_district.representatives,28
29,government.government_position_held.office_position_or_title,30
31,book.written_work.subjects,27
32,common.topic.notable_for,33
2,location.location.time_zones,34
35,location.location.containedby,14
1,government.government_position_held.office_position_or_title,30
36,government.government_position_held.legislative_sessions,37
7,organization.organization.geographic_scope,38
39,location.partial_containment_relationship.partially_contains,9
7,organization.organization.geographic_scope,40
36,government.government_position_held.office_holder,41
42,common.webpage.topic,43
15,base.locations.states_and_provences.country,2
44,business.business_operation.industry,45
46,location.location.contains,47
48,location.administrative_division.country,49
50,location.location.containedby,2
51,religion.religion.includes,52
2,location.location.time_zones,53
54,book.written_work.subjects,55
56,base.culturalevent.event.entity_involved,57
2,location.country.administrative_divisions,58
59,military.military_person.participated_in_conflicts,60
61,book.written_work.author,62
63,government.legislative_session.members,64
34,time.time_zone.day_dst_ends,65
66,location.partial_containment_relationship.partially_contains,9
67,freebase.type_profile.published,68
69,military.military_combatant_group.combatants,2
70,time.event.locations,13
2,location.country.administrative_divisions,8
71,location.location.time_zones,32
43,common.topic.image,72
73,book.written_work.author,74
75,common.topic.notable_types,76
77,location.administrative_division.first_level_division_of,2
78,government.government_position_held.governmental_body,79
80,location.location.containedby,27
81,common.webpage.topic,43
82,organization.organization.sectors,83
84,location.location.contains,85
86,meteorology.cyclone_affected_area.cyclones,43
44,organization.organization.geographic_scope,87
88,government.politician.government_positions_held,89
16,common.topic.notable_types,90
91,symbols.name_source.namesakes,92
93,base.biblioness.bibs_location.country,2
94,base.educationalshortfilm.educational_short_film.featured_on,95
96,location.location.contains,97
98,book.written_work.subjects,27
99,location.administrative_division.first_level_division_of,2
27,meteorology.cyclone_affected_area.cyclones,100
101,transportation.bridge.body_of_water_spanned,102
73,common.topic.notable_for,103
104,location.location.partially_contained_by,105
106,people.person.nationality,2
107,freebase.type_profile.strict_included_types,108
99,location.location.time_zones,109
110,base.biblioness.bibs_location.country,2
13,location.location.partiallycontains,111
112,government.government_position_held.office_holder,113
114,location.location.containedby,2
115,book.written_work.author,116
74,people.person.nationality,2
117,location.hud_county_place.place,117
118,location.location.containedby,27
49,location.location.adjoin_s,119
120,book.written_work.subjects,121
102,geography.river.cities,122
82,organization.organization.geographic_scope,123
124,meteorology.cyclone_affected_area.cyclones,17
2,location.country.administrative_divisions,125
14,base.mapcentral.fgdc_location_keyword.metadata_location_records,126
127,location.location.containedby,128
129,location.location_symbol_relationship.Kind_of_symbol,130
131,government.government_position_held.jurisdiction_of_office,2
27,government.governmental_jurisdiction.government,132
133,book.book.genre,134
128,location.location.contains,135
136,common.webpage.in_index,137
138,common.webpage.topic,43
139,common.topic.notable_for,140
141,location.hud_county_place.place,141
73,book.book.editions,73
142,base.locations.states_and_provences.country,2
143,government.politician.government_positions_held,29
144,location.hud_county_place.place,144
145,location.location.containedby,2
27,government.governmental_jurisdiction.agencies,146
147,common.webpage.topic,11
110,location.administrative_division.country,2
84,location.administrative_division.country,2
148,location.hud_county_place.place,148
149,media_common.media_genre.parent_genre,150
151,astronomy.asteroid.member_of_asteroid_group,152
153,base.biblioness.bibs_location.state,27
154,book.book_subject.works,155
156,location.location.containedby,2
9,location.location.partially_contained_by,157
158,award.award_winner.awards_won,159
160,location.adjoining_relationship.adjoins,48
161,location.location.events,70
162,award.long_list_nomination.nominee,19
161,base.aareas.schema.administrative_area.administrative_parent,2
163,meteorology.tropical_cyclone.affected_areas,35
7,organization.organization.geographic_scope,87
164,time.event.locations,27
7,organization.organization.geographic_scope,165
24,location.country.languages_spoken,166
2,location.country.first_level_divisions,167
168,book.book.characters,169
102,geography.river.basin_countries,2
170,government.legislative_session.members,171
11,location.location.contains,27
9,geography.mountain_range.passes,26
156,organization.organization_scope.organizations_with_this_scope,7
22,location.location.time_zones,32
142,organization.organization_scope.organizations_with_this_scope,44
172,book.written_work.subjects,173
174,location.location.containedby,96
175,location.location.partially_containedby,27
176,government.government_position_held.legislative_sessions,177
178,type.type.properties,179
14,location.location.time_zones,53
180,government.government_position_held.office_holder,181
44,organization.organization.geographic_scope,13
7,organization.organization.geographic_scope,167
182,award.award_winning_work.awards_won,183
100,common.topic.notable_types,184
185,government.legislative_session.members,180
186,meteorology.cyclone_affected_area.cyclones,187
2,location.country.administrative_divisions,188
189,award.award_nomination.award_nominee,190
191,organization.organization_scope.organizations_with_this_scope,82
192,location.administrative_division.country,49
193,location.partial_containment_relationship.partially_contains,194
195,government.government_position_held.legislative_sessions,196
13,base.litcentral.focal_location.conservation_project_s,197
198,measurement_unit.recurring_money_value.source,199
200,freebase.type_hints.included_types,108
201,book.written_work.author,202
203,location.location.containedby,38
204,location.location.containedby,128
205,government.politician.government_positions_held,206
207,location.location.contains,208
209,common.webpage.in_index,137
175,location.location.partially_containedby,210
211,book.written_work.author,212
213,location.administrative_division.first_level_division_of,2
9,geography.mountain_range.passes,214
70,time.event.next_in_series,215
216,meteorology.cyclone_affected_area.cyclones,100
217,location.location.contains,99
218,meteorology.tropical_cyclone.affected_areas,219
220,geography.river.basin_countries,2
221,film.film_festival_event.festival,222
27,book.book_subject.works,54
223,common.resource.annotations,224
225,government.government_position_held.district_represented,27
226,common.topic.notable_types,227
94,base.educationalshortfilm.educational_short_film.featured_on,228
229,people.person.nationality,2
230,common.webpage.topic,27
231,meteorology.tropical_cyclone.affected_areas,232
233,location.country.official_language,234
235,book.written_work.subjects,236
49,location.location.time_zones,53
237,book.written_work.original_language,234
27,government.political_district.elections,238
239,travel.tourist_attraction.near_travel_destination,240
241,location.location.containedby,27
27,government.governmental_jurisdiction.official_symbols,242
27,common.topic.webpage,243
98,book.book.genre,244
245,freebase.type_hints.included_types,108
44,organization.organization.geographic_scope,125
9,base.litcentral.focal_location.conservation_project_s,246
44,common.topic.subject_of,247
71,meteorology.cyclone_affected_area.cyclones,43
248,common.topic.webpage,249
