src,edge_attr,dst
0,film.film_crew_gig.film,1
2,common.topic.notable_types,3
4,common.webpage.category,5
6,film.film.film_art_direction_by,7
8,award.award_honor.ceremony,9
10,award.award_nominee.award_nominations,11
12,freebase.valuenotation.is_reviewed,13
14,film.film_story_contributor.film_story_credits,15
16,freebase.valuenotation.is_reviewed,17
18,people.person.profession,19
20,people.person.ethnicity,21
22,people.person.place_of_birth,23
24,freebase.valuenotation.is_reviewed,17
25,base.descriptive_names.names.descriptive_name,26
27,freebase.valuenotation.is_reviewed,28
29,film.film.language,30
31,people.person.profession,32
33,theater.play.genre,34
35,media_common.quotation.author,14
36,freebase.valuenotation.is_reviewed,37
38,theater.play.productions,38
39,award.award_nomination.award_nominee,14
40,media_common.adapted_work.adaptations,40
25,people.profession.specialization_of,19
41,freebase.valuenotation.is_reviewed,42
43,book.author.works_written,44
45,film.film.starring,46
47,periodicals.newspaper_circulation_area.newspapers,48
2,freebase.valuenotation.is_reviewed,17
15,film.film.starring,49
50,freebase.valuenotation.is_reviewed,51
52,film.performance.character,53
54,freebase.valuenotation.is_reviewed,55
56,people.person.nationality,57
58,people.person.gender,59
60,award.award_honor.award_winner,14
61,award.award_nomination.ceremony,9
62,film.film.starring,63
1,film.film.starring,64
65,film.film_character.portrayed_in_films,66
67,award.award_nomination.ceremony,68
69,freebase.valuenotation.is_reviewed,37
70,media_common.quotation.subjects,71
72,film.performance.film,15
73,book.written_work.author,14
74,people.profession.specialization_of,19
75,film.film_job.films_with_this_crew_job,76
62,common.topic.notable_for,77
78,film.performance.character,79
80,media_common.netflix_title.netflix_genres,81
82,medicine.risk_factor.diseases,83
84,film.film_crew_gig.film,1
85,base.biblioness.bibs_topic.subsumes,85
86,common.topic.notable_types,87
45,media_common.netflix_title.netflix_genres,88
89,freebase.type_profile.strict_included_types,90
15,award.award_nominated_work.award_nominations,91
92,people.deceased_person.cause_of_death,93
94,film.performance.film,15
95,film.performance.film,6
96,people.deceased_person.place_of_death,85
97,people.person.profession,98
99,people.person.children,100
101,award.award_nominee.award_nominations,67
102,tv.regular_tv_appearance.series,15
45,common.topic.article,103
104,award.award_nomination.nominated_for,15
105,people.person.nationality,106
107,people.person.nationality,106
11,award.award_nomination.award_nominee,10
108,film.performance.character,109
6,film.film.genre,110
1,film.film.starring,111
75,common.topic.notable_types,112
14,book.author.works_written,6
113,common.topic.notable_types,114
115,film.performance.film,15
45,film.film.genre,81
116,people.person.parents,117
118,people.person.nationality,119
1,film.film.release_date_s,120
14,book.author.works_written,121
122,people.person.gender,59
123,education.education.student,14
124,common.resource.annotations,125
126,film.film.language,127
128,freebase.valuenotation.is_reviewed,17
45,film.film.edited_by,129
130,people.deceased_person.cause_of_death,131
109,tv.tv_character.appeared_in_tv_program,132
133,people.person.profession,89
40,book.book.characters,134
40,film.film.written_by,135
136,freebase.valuenotation.is_reviewed,137
