src,edge_attr,dst
0,music.recording.tracks,0
1,location.location.people_born_here,2
3,music.composition.recordings,3
4,common.webpage.topic,5
6,music.group_membership.member,7
8,type.type.expected_by,9
1,location.location.people_born_here,10
11,people.person.nationality,12
13,music.composition.recordings,13
14,music.genre.subgenre,15
16,music.recording.song,16
17,common.webpage.topic,5
18,music.recording.artist,19
20,organization.organization.leadership,21
22,music.composition.recordings,22
23,music.composition.recordings,23
24,music.composition.recordings,25
26,common.webpage.topic,27
28,music.genre.subgenre,14
29,common.webpage.topic,20
30,people.person.profession,27
31,music.track_contribution.role,32
33,fictional_universe.character_occupation.characters_with_this_occupation,34
35,music.composition.lyricist,36
37,film.personal_film_appearance.type_of_appearance,38
39,film.film.language,40
41,music.recording.artist,42
43,common.webpage.topic,32
44,music.composition.recordings,44
45,people.person.profession,46
47,music.record_label.artist,48
32,common.topic.image,49
50,common.topic.notable_types,51
42,music.artist.label,20
52,medicine.risk_factor.diseases,53
32,music.instrument.variation,54
0,music.recording.tracks,0
55,common.topic.notable_for,56
57,education.education.student,30
58,music.track_contribution.role,32
59,music.track_contribution.role,32
60,music.recording.tracks,60
61,common.webpage.topic,5
8,type.type.expected_by,62
1,common.topic.image,63
64,award.award_nomination.award,65
36,music.artist.track,66
16,music.composition.lyricist,67
68,freebase.valuenotation.is_reviewed,69
70,common.webpage.topic,5
71,film.performance.film,72
73,broadcast.content.genre,74
75,music.instrument.variation,76
60,music.recording.artist,67
77,music.track_contribution.role,32
23,music.composition.recordings,23
78,music.recording.artist,36
79,common.webpage.in_index,80
18,music.recording.artist,36
81,music.composition.recordings,81
82,people.cause_of_death.people,83
84,music.composition.recordings,84
45,freebase.valuenotation.is_reviewed,85
22,music.composition.recordings,22
86,location.administrative_division.first_level_division_of,87
88,freebase.valuenotation.is_reviewed,89
90,film.film.country,12
46,fictional_universe.character_occupation.characters_with_this_occupation,91
52,base.gender.gender_identity.people,92
27,common.topic.subject_of,93
94,film.film.prequel,90
75,music.instrument.variation,95
96,broadcast.genre.content,97
98,common.topic.notable_types,51
99,common.topic.image,100
101,fictional_universe.fictional_character.occupation,27
102,broadcast.content.producer,103
104,medicine.disease.symptoms,105
1,location.location.people_born_here,106
36,common.topic.webpage,107
5,common.topic.webpage,108
109,base.gender.personal_gender_identity.gender_identity,52
94,film.film.language,40
110,music.composition.recordings,110
0,music.recording.tracks,0
111,music.genre.parent_genre,99
30,music.composer.compositions,112
3,film.film_song.films,113
114,music.genre.parent_genre,115
75,music.instrument.variation,116
117,common.webpage.category,118
23,music.composition.recordings,119
120,music.track_contribution.contributor,30
121,type.property.expected_type,122
88,people.person.profession,123
36,music.artist.track_contributions,124
111,common.topic.notable_types,125
126,location.location.containedby,87
1,location.location.people_born_here,127
128,music.track_contribution.contributor,30
110,common.topic.notable_types,129
130,music.genre.subgenre,131
132,common.webpage.topic,27
75,music.instrument.variation,133
115,music.genre.subgenre,134
135,film.performance.actor,30
32,music.instrument.variation,136
137,people.person.nationality,12
138,common.image.appears_in_topic_gallery,30
13,music.composition.recordings,13
139,common.webpage.topic,27
33,people.profession.specializations,5
140,common.webpage.in_index,80
44,music.composition.recordings,44
141,common.webpage.topic,5
44,music.composition.recordings,44
7,people.person.nationality,87
142,common.topic.notable_types,51
36,music.artist.track_contributions,143
