src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,type.property.reverse_property,3
4,people.person.gender,1
5,film.film.starring,6
1,medicine.risk_factor.diseases,7
8,freebase.type_hints.included_types,9
10,people.profession.specializations,11
1,medicine.risk_factor.diseases,12
13,film.performance.film,14
1,medicine.risk_factor.diseases,15
16,medicine.disease.parent_disease,17
1,medicine.risk_factor.diseases,18
10,music.special_music_video_performance_type.special_music_video_performances,19
20,people.person.children,21
20,film.actor.film,22
23,common.topic.notable_types,24
25,medicine.disease.risk_factors,1
26,freebase.type_profile.published,27
28,people.cause_of_death.parent_cause_of_death,17
10,people.profession.specializations,29
1,base.gender.gender_identity.people,30
31,common.topic.notable_types,24
1,biology.hybrid_parent_gender.hybrids,32
33,medicine.disease.symptoms,34
35,base.gender.personal_gender_identity.gender_identity,1
20,people.person.profession,10
36,travel.travel_destination.tourist_attractions,37
20,freebase.valuenotation.is_reviewed,38
10,music.special_music_video_performance_type.special_music_video_performances,39
40,film.film_character.portrayed_in_films,41
20,film.actor.film,42
1,common.topic.article,43
44,music.music_video_performance.special_music_video_performance_type,10
45,location.partial_containment_relationship.partially_contained_by,36
20,award.award_nominee.award_nominations,46
47,rdf-schema#range,48
10,base.descriptive_names.names.descriptive_name,49
50,type.property.reverse_property,47
51,location.location.containedby,36
52,freebase.type_hints.included_types,48
53,location.location.containedby,54
10,common.topic.subject_of,55
1,medicine.risk_factor.diseases,56
57,location.location.containedby,36
26,freebase.type_profile.strict_included_types,9
10,base.descriptive_names.names.descriptive_name,58
10,people.profession.specializations,59
1,biology.hybrid_parent_gender.hybrids,60
10,common.topic.subjects,61
26,freebase.type_hints.included_types,9
10,base.descriptive_names.names.descriptive_name,62
36,location.location.containedby,54
1,medicine.risk_factor.diseases,63
31,people.profession.specialization_of,10
64,base.descriptive_names.names.descriptive_name,65
1,medicine.risk_factor.diseases,66
20,people.person.places_lived,67
68,type.property.expected_type,69
46,award.award_nomination.award,70
64,common.topic.notable_for,71
52,common.topic.article,72
73,location.location.containedby,54
10,music.special_music_video_performance_type.special_music_video_performances,74
75,medicine.icd_9_cm_classification.parent_classification,75
1,medicine.risk_factor.diseases,76
77,film.performance.actor,20
