src,edge_attr,dst
0,location.location.people_born_here,1
0,military.military_combatant.military_conflicts,2
3,base.gender.personal_gender_identity.gender_identity,4
5,base.descriptive_names.names.descriptive_name,6
7,people.person.gender,8
9,common.topic.notable_types,10
11,book.written_work.subjects,12
0,location.location.people_born_here,13
14,freebase.domain_profile.category,15
16,location.country.official_language,17
18,language.human_language.main_country,19
20,people.person.gender,4
21,base.kwebbase.kwsentence.previous_sentence,22
23,freebase.type_hints.included_types,24
25,location.location.containedby,19
4,medicine.risk_factor.diseases,26
5,people.profession.specializations,27
28,base.kwebbase.kwsentence.next_sentence,29
24,freebase.type_hints.included_types,30
31,film.film.language,17
0,location.location.people_born_here,32
4,medicine.risk_factor.diseases,33
34,freebase.valuenotation.has_value,35
36,book.book.editions,37
4,medicine.risk_factor.diseases,38
0,government.governmental_jurisdiction.government_positions,39
40,base.kwebbase.kwconnection.sentence,41
42,medicine.disease.parent_disease,43
4,medicine.risk_factor.diseases,44
45,language.human_language.main_country,19
15,people.ethnicity.languages_spoken,46
11,book.written_work.original_language,45
47,common.topic.notable_types,48
49,base.biblioness.bibs_topic.subsumes,49
20,base.kwebbase.kwtopic.has_sentences,50
51,type.type.expected_by,51
0,location.location.events,52
47,book.book.editions,47
31,media_common.netflix_title.netflix_genres,53
54,type.property.schema,55
56,medicine.disease.risk_factors,4
15,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,57
45,language.human_language.countries_spoken_in,19
58,people.cause_of_death.parent_cause_of_death,43
59,fictional_universe.fictional_character.ethnicity,15
60,base.kwebbase.kwsentence.previous_sentence,29
4,base.gender.gender_identity.people,61
11,book.written_work.subjects,62
63,base.kwebbase.kwsentence.kwtopic,20
20,freebase.valuenotation.is_reviewed,64
65,common.topic.image,66
67,base.kwebbase.kwsentence.kwtopic,20
31,film.film.featured_film_locations,68
9,fictional_universe.fictional_character.ethnicity,15
57,fictional_universe.fictional_character.gender,4
4,biology.hybrid_parent_gender.hybrids,69
51,base.descriptive_names.names.descriptive_name,70
71,medicine.disease.symptoms,72
73,rdf-schema#range,74
75,base.gender.personal_gender_identity.gender_identity,4
76,book.written_work.original_language,77
0,military.military_combatant.military_conflicts,78
79,common.topic.notable_types,10
80,fictional_universe.fictional_character.place_of_birth,19
81,people.marriage.spouse,82
4,common.topic.article,83
20,people.deceased_person.place_of_death,0
36,book.translated_work.translations,84
31,common.topic.notable_for,85
15,freebase.domain_category.domains,14
31,film.film.starring,86
20,base.kwebbase.kwtopic.has_sentences,87
51,type.type.expected_by,88
29,base.kwebbase.kwsentence.next_sentence,60
89,fictional_universe.fictional_character.ethnicity,15
51,type.type.expected_by,90
20,base.kwebbase.kwtopic.has_sentences,91
92,common.topic.notable_types,10
20,film.film_character.portrayed_in_films,93
94,owl#inverseOf,95
96,rdf-schema#range,55
20,people.person.place_of_birth,0
51,type.type.expected_by,51
97,type.property.reverse_property,96
0,military.military_combatant.military_commanders,98
99,projects.project_focus.projects,100
101,common.webpage.topic,20
15,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,102
80,fictional_universe.fictional_character.ethnicity,15
103,freebase.valuenotation.has_value,104
105,freebase.valuenotation.has_value,106
107,base.kwebbase.kwsentence.previous_sentence,108
4,medicine.risk_factor.diseases,109
110,freebase.valuenotation.is_reviewed,35
60,base.kwebbase.kwsentence.next_sentence,111
47,common.topic.article,112
0,location.location.people_born_here,113
110,freebase.valuenotation.is_reviewed,64
114,book.written_work.author,20
115,type.type.properties,64
116,military.military_combatant_group.combatants,0
117,base.kwebbase.kwsentence.next_sentence,108
4,biology.hybrid_parent_gender.hybrids,118
119,common.topic.notable_for,120
19,common.topic.notable_types,121
20,book.book_subject.works,122
65,fictional_universe.character_occupation.characters_with_this_occupation,123
54,freebase.type_profile.published,124
0,military.military_combatant.military_conflicts,116
15,people.ethnicity.languages_spoken,18
0,location.location.people_born_here,125
59,fictional_universe.fictional_character.gender,4
95,type.property.expected_type,95
51,base.descriptive_names.names.descriptive_name,126
104,type.property.schema,115
127,freebase.valuenotation.has_value,128
129,common.topic.subjects,19
130,base.kwebbase.kwconnection.other,131
20,base.kwebbase.kwtopic.has_sentences,60
49,base.biblioness.bibs_topic.is_really,49
76,common.topic.image,132
20,base.kwebbase.kwtopic.has_sentences,63
31,film.film.starring,133
51,base.descriptive_names.names.descriptive_name,134
51,type.type.properties,135
136,freebase.type_profile.published,124
137,people.person.gender,4
138,military.military_command.military_combatant,0
127,book.book.editions,139
140,aviation.airport.focus_city_for,141
22,base.kwebbase.kwsentence.next_sentence,21
11,common.topic.notable_for,142
0,location.location.people_born_here,143
144,base.kwebbase.kwsentence.previous_sentence,91
4,medicine.risk_factor.diseases,145
31,film.film.edited_by,146
95,rdf-schema#domain,55
4,medicine.risk_factor.diseases,147
51,type.type.properties,148
115,freebase.type_profile.strict_included_types,149
115,freebase.type_hints.included_types,55
106,type.property.expected_type,121
51,type.type.expected_by,88
114,common.topic.notable_types,48
150,common.topic.notable_types,151
152,military.military_combatant_group.combatants,0
15,people.ethnicity.languages_spoken,153
51,type.type.expected_by,154
20,base.kwebbase.kwtopic.has_sentences,155
156,freebase.type_hints.included_types,24
73,type.property.expected_type,74
20,common.topic.image,20
52,base.culturalevent.event.entity_involved,0
14,freebase.domain_profile.category,19
5,base.descriptive_names.names.descriptive_name,157
158,medicine.icd_9_cm_classification.parent_classification,158
4,medicine.risk_factor.diseases,159
160,film.film_cut.film,31
20,base.kwebbase.kwtopic.has_sentences,161
54,rdf-schema#range,54
137,people.person.nationality,49
102,fictional_universe.fictional_character.gender,4
162,astronomy.celestial_object.category,163
31,film.film.distributors,164
47,book.written_work.subjects,165
104,rdf-schema#range,24
43,people.cause_of_death.parent_cause_of_death,43
166,freebase.valuenotation.has_value,167
36,book.book.editions,168
65,base.descriptive_names.names.descriptive_name,169
0,military.military_combatant.military_conflicts,170
76,book.translated_work.translations,171
51,base.descriptive_names.names.descriptive_name,172
20,base.kwebbase.kwtopic.has_sentences,173
94,type.property.reverse_property,95
65,common.topic.article,174
4,medicine.risk_factor.diseases,175
104,rdf-schema#domain,115
94,rdf-schema#range,55
76,book.translated_work.translations,176
177,base.kwebbase.kwsentence.next_sentence,178
4,medicine.risk_factor.diseases,179
180,people.sibling_relationship.sibling,34
55,type.type.properties,181
36,book.translated_work.translations,182
162,symbols.namesake.named_after,20
65,fictional_universe.character_occupation.characters_with_this_occupation,183
178,base.kwebbase.kwsentence.previous_sentence,177
184,media_common.media_genre.parent_genre,185
31,film.film.starring,186
129,location.location.nearby_airports,140
55,type.type.properties,97
0,location.country.form_of_government,187
55,type.type.properties,188
103,freebase.valuenotation.has_value,35
15,people.ethnicity.languages_spoken,189
0,military.military_combatant.military_conflicts,190
0,military.military_combatant.military_conflicts,191
162,astronomy.orbital_relationship.orbits,192
0,common.topic.image,193
65,base.descriptive_names.names.descriptive_name,194
0,military.military_combatant.military_conflicts,195
76,book.book.editions,76
0,military.military_combatant.military_commanders,138
5,people.profession.specializations,196
4,base.gender.gender_identity.people,75
8,common.topic.subjects,197
63,base.kwebbase.kwsentence.dates,198
199,fictional_universe.fictional_character.ethnicity,15
0,location.location.people_born_here,200
140,aviation.airport.serves,201
31,common.topic.image,202
203,fictional_universe.fictional_character.ethnicity,15
51,type.type.expected_by,51
204,fictional_universe.fictional_character.gender,4
205,rdf-schema#domain,55
64,rdf-schema#range,206
34,freebase.valuenotation.has_value,64
34,common.topic.notable_types,115
196,people.profession.specialization_of,5
4,biology.hybrid_parent_gender.hybrids,207
208,book.written_work.author,20
209,base.kwebbase.kwsentence.previous_sentence,210
211,military.military_command.military_combatant,0
67,base.kwebbase.kwsentence.previous_sentence,212
0,location.location.people_born_here,213
214,base.gender.personal_gender_identity.gender_identity,4
20,base.kwebbase.kwtopic.has_sentences,215
105,people.person.spouse_s,166
4,medicine.risk_factor.diseases,216
4,base.gender.gender_identity.people,217
0,location.location.people_born_here,218
219,base.gender.personal_gender_identity.gender_identity,4
7,common.topic.notable_for,220
40,base.kwebbase.kwconnection.subject,221
20,base.kwebbase.kwtopic.has_sentences,177
20,tv.tv_character.appeared_in_tv_episodes,222
20,base.kwebbase.kwtopic.has_sentences,223
20,astronomy.extraterrestrial_location.on_celestial_object,224
4,medicine.risk_factor.diseases,225
226,people.person.gender,4
96,type.property.schema,55
54,rdf-schema#domain,55
15,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,227
65,base.descriptive_names.names.descriptive_name,228
229,language.human_language.main_country,19
65,base.descriptive_names.names.descriptive_name,230
76,book.book.editions,231
232,base.kwebbase.kwsentence.next_sentence,177
233,language.human_language.main_country,19
110,book.author.book_editions_published,11
51,freebase.type_profile.strict_included_types,149
65,fictional_universe.character_occupation.characters_with_this_occupation,234
235,people.ethnicity.includes_groups,15
162,astronomy.celestial_object.category,236
130,base.kwebbase.kwconnection.relation,237
58,medicine.disease.risk_factors,4
20,book.author.works_written,208
36,book.written_work.author,20
238,common.image.appears_in_topic_gallery,15
4,medicine.risk_factor.diseases,239
15,people.ethnicity.languages_spoken,240
241,base.thoroughbredracing.thoroughbred_racehorse.sex,4
5,people.profession.specializations,242
235,people.ethnicity.languages_spoken,45
20,common.topic.article,243
244,base.kwebbase.kwsentence.dates,245
99,transportation.bridge.body_of_water_spanned,246
247,fictional_universe.fictional_character.place_of_birth,19
140,common.topic.article,248
7,people.person.parents,105
0,military.military_combatant.military_conflicts,249
20,book.author.works_written,36
122,book.written_work.subjects,20
250,military.military_command.military_combatant,0
59,common.topic.notable_types,10
215,base.kwebbase.kwsentence.kwtopic,20
111,base.kwebbase.kwsentence.kwtopic,20
251,base.kwebbase.kwsentence.kwtopic,20
55,freebase.type_profile.strict_included_types,149
5,base.descriptive_names.names.descriptive_name,252
253,freebase.valuenotation.has_value,104
15,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,89
91,base.kwebbase.kwsentence.kwtopic,20
99,base.schemastaging.context_name.pronunciation,254
43,people.cause_of_death.includes_causes_of_death,255
140,aviation.airport.hub_for,256
0,military.military_combatant.military_conflicts,257
4,medicine.risk_factor.diseases,258
259,military.military_combatant_group.combatants,0
188,type.property.schema,55
210,base.kwebbase.kwsentence.next_sentence,209
4,base.gender.gender_identity.people,214
260,military.military_combatant_group.combatants,0
261,military.force_strength.combatant,0
181,type.property.unit,262
253,freebase.valuenotation.has_value,35
263,base.kwebbase.kwsentence.previous_sentence,264
40,base.kwebbase.kwconnection.other,20
76,book.translated_work.translations,265
20,base.kwebbase.kwtopic.connections_from,130
266,base.animalnames.animal_specific_name_relationship.gender,4
51,base.descriptive_names.names.descriptive_name,267
31,film.film.starring,268
76,book.translated_work.translations,269
4,medicine.risk_factor.diseases,270
71,medicine.disease.risk_factors,4
271,base.kwebbase.kwconnection.subject,20
4,medicine.risk_factor.diseases,272
273,fictional_universe.fictional_character.ethnicity,15
274,medicine.disease.risk_factors,26
15,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,275
263,base.kwebbase.kwsentence.next_sentence,22
4,medicine.risk_factor.diseases,276
20,book.author.works_written,277
20,film.film_character.portrayed_in_films,278
76,book.translated_work.translations,279
19,fictional_universe.fictional_setting.fictional_characters_born_here,280
166,freebase.valuenotation.has_value,281
4,medicine.risk_factor.diseases,255
181,rdf-schema#range,74
51,type.type.properties,282
0,military.military_combatant.military_conflicts,283
47,book.book.genre,284
121,freebase.type_profile.strict_included_types,30
244,base.kwebbase.kwsentence.previous_sentence,285
0,location.location.people_born_here,286
283,military.military_combatant_group.combatants,0
7,people.person.sibling_s,180
287,common.topic.notable_types,24
79,fictional_universe.fictional_character.ethnicity,15
264,base.kwebbase.kwsentence.next_sentence,263
65,common.topic.notable_for,288
65,business.employer.employees,289
93,film.performance.character,20
290,military.military_combatant_group.combatants,0
287,location.location.contains,0
195,military.military_combatant_group.combatants,0
4,biology.hybrid_parent_gender.hybrids,291
4,medicine.risk_factor.diseases,158
253,common.topic.notable_types,115
188,type.property.expected_type,188
51,type.type.expected_by,292
130,base.kwebbase.kwconnection.subject,20
4,base.animalnames.animal_gender.animal_names,293
11,book.translated_work.translations,11
51,type.type.expected_by,294
185,media_common.media_genre.child_genres,184
51,type.type.expected_by,294
51,type.type.properties,295
296,military.military_combatant_group.combatants,0
289,business.employment_tenure.company,65
121,freebase.type_profile.strict_included_types,24
297,common.topic.notable_types,10
51,type.type.expected_by,88
4,biology.hybrid_parent_gender.hybrids,298
103,freebase.valuenotation.has_value,97
299,base.kwebbase.kwsentence.kwtopic,20
82,freebase.valuenotation.has_value,35
300,military.military_combatant_group.combatants,0
0,military.military_combatant.military_conflicts,301
21,base.kwebbase.kwsentence.kwtopic,20
115,freebase.type_profile.published,124
4,base.gender.gender_identity.people,302
96,rdf-schema#domain,55
99,travel.tourist_attraction.near_travel_destination,303
253,people.person.sibling_s,180
65,base.descriptive_names.names.descriptive_name,304
20,base.kwebbase.kwtopic.has_sentences,232
20,base.kwebbase.kwtopic.has_sentences,111
31,film.film.starring,305
51,type.type.expected_by,294
65,base.descriptive_names.names.descriptive_name,306
15,base.schemastaging.context_name.pronunciation,307
20,common.topic.notable_for,308
309,film.performance.film,31
31,film.film.genre,310
311,medicine.disease.risk_factors,4
4,medicine.risk_factor.diseases,311
312,military.military_combatant_group.combatants,0
313,common.topic.notable_for,314
20,freebase.valuenotation.is_reviewed,315
264,base.kwebbase.kwsentence.kwtopic,20
316,military.military_combatant_group.combatants,0
20,symbols.name_source.namesakes,140
