src,edge_attr,dst
0,medicine.disease.risk_factors,1
2,media_common.quotation_subject.quotations_about_this_subject,3
4,base.gender.personal_gender_identity.gender_identity,5
6,medicine.disease.treatments,7
8,book.author.works_written,9
10,common.topic.image,11
12,people.profession.specialization_of,13
14,people.ethnicity.languages_spoken,15
16,people.person.quotations,17
18,medicine.risk_factor.diseases,19
16,people.person.quotations,20
21,freebase.valuenotation.is_reviewed,22
6,common.topic.webpage,23
24,people.ethnicity.includes_groups,25
26,people.person.education,27
28,influence.influence_node.influenced_by,28
29,medicine.disease.symptoms,30
28,influence.influence_node.influenced,31
32,education.field_of_study.journals_in_this_discipline,33
34,location.location.time_zones,35
36,common.webpage.topic,24
37,people.profession.specialization_of,13
26,people.deceased_person.cause_of_death,6
38,education.field_of_study.subdiscipline_of,10
39,common.webpage.topic,24
40,fictional_universe.fictional_character.occupation,41
38,education.field_of_study.journals_in_this_discipline,42
43,influence.influence_node.influenced,44
45,book.author.works_written,46
5,medicine.risk_factor.diseases,47
10,education.field_of_study.journals_in_this_discipline,48
49,common.topic.notable_types,50
18,medicine.disease.risk_factors,6
51,people.profession.specialization_of,13
52,freebase.type_hints.included_types,53
54,organization.organization_founder.organizations_founded,55
56,freebase.valuenotation.is_reviewed,57
16,book.author.works_written,58
41,base.descriptive_names.names.descriptive_name,59
60,medicine.icd_9_cm_classification.parent_classification,60
8,award.award_nominee.award_nominations,61
18,common.topic.notable_types,62
5,medicine.risk_factor.diseases,63
64,fictional_universe.fictional_character.medical_conditions,6
5,medicine.risk_factor.diseases,65
66,influence.influence_node.influenced_by,67
68,medicine.disease.parent_disease,0
5,medicine.risk_factor.diseases,69
16,people.person.education,70
10,freebase.valuenotation.is_reviewed,71
72,people.person.profession,13
73,people.person.profession,74
75,common.webpage.topic,24
76,people.profession.specialization_of,13
77,medicine.disease.symptoms,78
79,location.location.containedby,80
67,people.person.profession,74
81,medicine.disease.treatments,82
83,influence.influence_node.influenced,84
85,common.topic.notable_for,86
34,base.biblioness.bibs_topic.subsumes,34
84,people.person.profession,87
24,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,88
89,medicine.disease.symptoms,77
90,medicine.risk_factor.diseases,91
6,medicine.disease.risk_factors,92
8,common.topic.webpage,93
8,influence.influence_node.influenced_by,94
95,organization.organization_membership.member,96
