src,edge_attr,dst
0,location.location.containedby,1
2,base.culturalevent.event.entity_involved,3
4,biology.fossil_site.specimens_found_here,5
6,freebase.type_profile.strict_included_types,7
8,location.location.people_born_here,9
2,base.culturalevent.event.entity_involved,10
2,base.culturalevent.event.entity_involved,11
0,location.location.containedby,12
0,location.country.capital,13
8,base.schemastaging.context_name.pronunciation,14
8,location.location.people_born_here,15
16,base.culturalevent.event.entity_involved,17
18,people.person.nationality,19
2,base.culturalevent.event.entity_involved,20
21,location.location.people_born_here,22
4,common.topic.image,23
2,military.military_conflict.combatants,24
4,biology.fossil_site.specimens_found_here,25
26,time.event.locations,27
28,freebase.type_profile.equivalent_topic,28
8,location.country.capital,29
8,common.topic.article,30
8,location.location.people_born_here,31
16,time.event.included_in_event,32
33,common.topic.notable_types,34
32,base.culturalevent.event.entity_involved,18
6,freebase.type_profile.published,35
2,common.topic.notable_types,36
8,location.location.people_born_here,37
4,biology.fossil_site.specimens_found_here,38
26,base.culturalevent.event.entity_involved,27
39,common.topic.notable_types,36
40,location.location.contains,27
4,biology.fossil_site.specimens_found_here,41
4,biology.fossil_site.specimens_found_here,42
21,location.location.containedby,17
36,freebase.type_profile.strict_included_types,43
44,common.topic.article,45
21,location.location.people_born_here,46
40,common.topic.notable_types,28
8,location.location.people_born_here,47
44,location.country.form_of_government,48
49,location.location.containedby,12
32,base.culturalevent.event.entity_involved,50
2,base.culturalevent.event.entity_involved,51
6,freebase.type_hints.included_types,43
52,location.location.contains,53
2,time.event.locations,1
52,location.location.events,54
52,location.location.contains,55
56,base.culturalevent.event.entity_involved,57
28,type.type.expected_by,58
4,location.location.containedby,49
2,base.culturalevent.event.entity_involved,59
8,location.location.people_born_here,60
4,biology.fossil_site.specimens_found_here,61
62,location.location.containedby,12
63,common.topic.notable_types,34
8,location.location.people_born_here,64
56,base.culturalevent.event.entity_involved,65
66,military.military_combatant_group.conflict,2
67,time.event.includes_event,2
28,type.type.expected_by,6
21,location.location.people_born_here,68
4,common.topic.notable_for,69
2,time.event.locations,70
71,location.location.containedby,52
2,base.culturalevent.event.entity_involved,72
27,location.location.containedby,52
33,location.location.events,56
73,location.location.contains,44
74,government.form_of_government.countries,21
52,location.location.partiallycontains,75
13,location.location.containedby,0
8,location.location.people_born_here,76
