src,edge_attr,dst
0,film.film_crew_gig.film_crew_role,1
2,film.film_regional_release_date.film,3
4,film.actor.film,5
6,award.award_nominated_work.award_nominations,7
8,film.film.genre,9
10,film.film_character.portrayed_in_films,11
12,film.film.genre,13
14,film.performance.actor,15
16,people.person.nationality,17
18,film.film.rating,19
20,people.person.parents,21
22,media_common.media_genre.parent_genre,13
23,film.film.genre,24
25,location.location.containedby,26
27,film.music_contributor.film,28
29,people.person.profession,30
31,freebase.valuenotation.is_reviewed,32
33,award.award_nomination.award_nominee,34
35,base.lightweight.profession.specialization_of,36
37,location.hud_county_place.place,37
38,award.award_nomination.nominated_for,3
39,common.topic.image,40
41,award.award_honor.honored_for,6
42,tv.tv_guest_role.actor,4
17,location.location.time_zones,43
44,film.film.release_date_s,45
46,film.film.genre,47
48,common.webpage.topic,44
49,media_common.netflix_title.netflix_genres,9
50,film.film.genre,9
3,film.film.starring,51
52,freebase.valuenotation.is_reviewed,53
54,media_common.adaptation.adapted_from,55
56,common.topic.article,57
58,book.book.characters,59
60,freebase.valuenotation.is_reviewed,32
61,type.type.expected_by,62
63,freebase.valuenotation.has_no_value,64
65,organization.organization.parent,66
67,location.country.languages_spoken,68
69,film.performance.character,70
25,location.location.time_zones,43
71,freebase.valuenotation.has_value,53
72,media_common.netflix_title.netflix_genres,73
74,film.film.genre,9
75,film.film.genre,13
76,film.film.language,77
78,film.film.genre,22
79,film.film.language,77
80,film.film.country,17
81,people.person.gender,82
83,common.topic.notable_types,61
84,film.film.language,77
85,film.film_set_designer.film_sets_designed,86
87,award.award_honor.award_winner,88
89,common.webpage.topic,90
91,film.film.country,17
92,people.place_lived.person,4
93,film.film.country,17
94,film.film_crew_gig.film_crew_role,95
96,film.film_regional_release_date.film,44
97,people.person.languages,77
98,common.webpage.topic,3
54,media_common.netflix_title.netflix_genres,90
99,people.ethnicity.languages_spoken,100
101,fictional_universe.fictional_character.character_created_by,102
4,film.actor.film,103
104,film.film.prequel,105
106,film.film_crew_gig.crewmember,107
108,fictional_universe.fictional_character.parents,59
109,people.person.profession,110
111,award.award_winner.awards_won,112
113,film.film.language,77
114,freebase.valuenotation.has_value,115
116,film.film_regional_release_date.film_release_region,67
117,common.topic.notable_types,61
118,award.award_nomination.award_nominee,119
120,film.production_company.films,121
122,award.award_nomination.nominated_for,3
123,rdf-schema#domain,61
124,common.webpage.in_index,125
44,book.book.characters,101
110,freebase.type_profile.strict_included_types,126
127,location.country.languages_spoken,128
93,common.topic.notable_types,61
4,film.actor.film,129
130,award.award_ceremony.awards_presented,131
116,film.film_regional_release_date.film,3
132,film.actor.film,133
134,common.webpage.topic,90
135,film.film.genre,13
136,people.person.profession,137
114,common.topic.notable_for,138
24,common.topic.article,139
140,film.film_regional_release_date.film_release_distribution_medium,141
142,award.award_nomination.nominated_for,143
144,freebase.valuenotation.is_reviewed,145
146,book.written_work.author,102
147,freebase.valuenotation.is_reviewed,148
4,common.topic.image,149
150,film.film_regional_release_date.film_release_region,151
152,film.film_regional_release_date.film_release_distribution_medium,141
153,film.film_crewmember.films_crewed,154
3,film.film.other_crew,155
44,book.literary_series.works_in_this_series,156
56,location.location.contains,157
158,common.topic.notable_types,159
160,fictional_universe.fictional_character.ethnicity,99
161,award.award_nomination.nominated_for,6
136,freebase.valuenotation.is_reviewed,162
58,film.film.production_companies,163
85,film.film_set_designer.film_sets_designed,164
165,film.film_regional_release_date.film,44
166,book.book.genre,167
168,military.military_combatant_group.combatants,169
39,location.location.containedby,26
170,film.film_regional_release_date.film,44
171,film.film_art_director.films_art_directed,172
173,common.webpage.topic,44
111,freebase.valuenotation.is_reviewed,53
174,people.person.profession,175
132,people.person.gender,82
176,people.person.gender,82
177,film.film.genre,178
179,film.film.genre,9
180,people.place_lived.person,4
181,fictional_universe.fictional_character.ethnicity,99
182,common.webpage.topic,90
183,fictional_universe.fictional_character.gender,82
184,location.location.time_zones,43
3,film.film.starring,185
186,people.place_lived.person,4
187,freebase.valuenotation.has_value,188
189,film.performance.film,44
190,freebase.valuenotation.has_value,53
44,film.film.produced_by,191
26,film.film_location.featured_in_films,192
193,fictional_universe.fictional_character.parents,59
194,film.film.genre,22
131,award.award_honor.award_winner,195
196,film.film.film_art_direction_by,171
197,freebase.valuenotation.is_reviewed,198
199,people.person.profession,175
200,freebase.valuenotation.is_reviewed,53
102,book.author.book_editions_published,44
201,film.film_regional_release_date.film_release_region,17
18,film.film.language,202
58,book.book.characters,203
204,freebase.valuenotation.is_reviewed,205
206,freebase.valuenotation.is_reviewed,115
207,base.mystery.cryptid_area_of_occurrence.cryptid_s_found_here,208
209,location.location.containedby,17
210,film.film_location.featured_in_films,44
211,rdf-schema#range,61
212,film.film.genre,178
136,film.film_subject.films,213
214,rdf-schema#range,110
46,film.film.produced_by,215
4,award.award_nominee.award_nominations,142
3,common.topic.webpage,216
