src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,book.written_work.subjects,3
4,fictional_universe.character_occupation.characters_with_this_occupation,5
6,people.profession.specialization_of,7
8,book.book_subject.works,9
10,book.written_work.school_or_movement,11
12,common.topic.subjects,3
13,base.usnris.nris_listing.significance_level,14
15,common.topic.subjects,16
17,common.webpage.topic,4
18,common.topic.notable_types,19
20,tv.tv_subject.tv_episodes,21
22,book.written_work.school_or_movement,23
4,base.descriptive_names.names.descriptive_name,24
25,people.profession.specialization_of,7
26,book.book.editions,26
15,book.short_non_fiction.mode_of_writing,27
1,medicine.risk_factor.diseases,28
29,people.profession.specialization_of,7
30,common.topic.notable_types,19
4,base.descriptive_names.names.descriptive_name,31
1,medicine.risk_factor.diseases,32
33,education.education.institution,34
1,medicine.risk_factor.diseases,35
36,common.webpage.topic,4
37,book.written_work.school_or_movement,38
39,location.location.time_zones,40
41,medicine.disease.parent_disease,42
43,book.written_work.subjects,23
1,medicine.risk_factor.diseases,44
45,symbols.name_source.namesakes,46
23,common.topic.webpage,47
48,people.person.profession,7
46,education.educational_institution.phone_number,49
20,people.profession.specialization_of,7
50,influence.influence_node.influenced_by,51
52,base.biblioness.bibs_topic.subsumes,52
53,common.topic.notable_types,19
9,book.written_work.subjects,8
2,book.written_work.subjects,54
55,base.aareas.schema.administrative_area.administrative_children,52
20,type.type.expected_by,20
20,fictional_universe.character_occupation.characters_with_this_occupation,56
57,people.profession.specialization_of,7
58,book.written_work.subjects,23
59,medicine.disease.risk_factors,1
50,education.academic.research_areas,51
7,people.profession.specializations,60
50,book.author.works_edited,61
62,people.cause_of_death.parent_cause_of_death,42
63,common.topic.subject_of,64
20,common.topic.subject_of,65
66,people.person.place_of_birth,52
67,people.profession.specializations,68
22,book.written_work.original_language,69
45,people.person.profession,20
1,base.gender.gender_identity.people,70
71,book.short_non_fiction.mode_of_writing,27
72,media_common.quotation.subjects,23
20,fictional_universe.character_occupation.characters_with_this_occupation,73
74,education.educational_institution.phone_number,75
1,biology.hybrid_parent_gender.hybrids,76
77,base.schemastaging.holiday_extra.observance_rule,78
79,book.book_subject.works,18
20,base.descriptive_names.names.descriptive_name,80
81,medicine.disease.symptoms,82
7,people.profession.specializations,83
84,base.gender.personal_gender_identity.gender_identity,1
10,book.written_work.subjects,20
85,media_common.quotation.subjects,8
7,people.profession.specializations,86
87,location.location.people_born_here,88
67,people.profession.specializations,89
90,comic_strips.comic_strip_creator_duration.creator_role,7
1,common.topic.article,91
45,book.author.works_written,92
93,people.person.gender,1
94,book.written_work.author,50
45,people.person.profession,67
7,people.profession.specializations,95
4,base.descriptive_names.names.descriptive_name,96
20,type.type.expected_by,97
20,type.type.expected_by,98
51,visual_art.art_period_movement.associated_artworks,99
67,book.book_subject.works,64
4,fictional_universe.character_occupation.characters_with_this_occupation,100
4,people.profession.corresponding_type,20
101,book.written_work.subjects,16
37,base.vanhomeless.media_coverage.reporter,50
102,education.education.student,45
9,book.written_work.subjects,103
58,book.written_work.author,50
20,type.type.expected_by,20
30,book.written_work.school_or_movement,104
23,common.topic.webpage,105
106,media_common.quotation.author,50
107,base.biblioness.bibs_location.country,52
20,fictional_universe.character_occupation.characters_with_this_occupation,108
109,book.periodical.subjects,110
111,media_common.quotation_subject.quotations_about_this_subject,106
1,medicine.risk_factor.diseases,112
10,book.written_work.author,50
7,comic_strips.comic_strip_creator_role.creators,113
20,book.book_subject.works,10
114,media_common.quotation.author,50
115,common.webpage.topic,4
103,education.field_of_study.subdiscipline_of,3
116,common.topic.subjects,23
4,base.descriptive_names.names.descriptive_name,117
118,fictional_universe.character_occupation.characters_with_this_occupation,108
45,common.topic.webpage,119
120,base.svocab.review.reviewer,50
1,biology.hybrid_parent_gender.hybrids,121
122,location.mailing_address.state_province_region,123
87,common.topic.article,124
125,common.topic.notable_types,126
127,book.book_subject.works,53
37,book.written_work.subjects,128
129,book.written_work.subjects,63
130,base.firsts.first_achievement.category,23
131,common.topic.subject_of,132
133,freebase.type_profile.published,134
23,visual_art.art_subject.artwork_on_the_subject,135
23,book.school_or_movement.associated_works,136
137,common.webpage.topic,4
20,fictional_universe.character_occupation.characters_with_this_occupation,138
139,common.webpage.topic,23
52,location.country.first_level_divisions,140
141,book.written_work.school_or_movement,11
7,people.profession.specializations,118
11,book.school_or_movement.associated_works,141
4,base.descriptive_names.names.descriptive_name,142
135,visual_art.artwork.art_subject,23
20,base.descriptive_names.names.descriptive_name,143
144,common.webpage.topic,4
51,education.field_of_study.academics_in_this_field,50
145,fictional_universe.fictional_character.occupation,118
15,book.written_work.subjects,20
23,common.topic.webpage,146
8,people.person.profession,20
147,book.written_work.original_language,148
149,book.book.editions,150
151,comic_strips.comic_strip_creator_duration.creator_role,7
52,base.biblioness.bibs_topic.is_really,52
152,book.written_work.original_language,69
53,common.topic.subjects,127
7,people.profession.specializations,153
23,base.firsts.first_achievement_category.firsts,154
111,media_common.literary_genre.books_in_this_genre,136
7,comic_strips.comic_strip_creator_role.creators,155
12,book.written_work.subjects,77
7,people.profession.specializations,156
20,base.descriptive_names.names.descriptive_name,157
20,type.type.properties,158
159,book.periodical_publisher_period.publisher,160
135,visual_art.artwork.art_subject,8
161,comic_strips.comic_strip_creator_duration.creator_role,7
162,location.mailing_address.citytown,140
45,people.person.ethnicity,23
163,base.firsts.first_achievement.category,23
61,book.written_work.subjects,110
11,book.school_or_movement.associated_works,120
23,media_common.quotation_subject.quotations_about_this_subject,164
9,book.written_work.school_or_movement,23
67,fictional_universe.character_occupation.characters_with_this_occupation,165
166,base.ontologies.ontology_instance_mapping.freebase_topic,20
1,medicine.risk_factor.diseases,167
168,book.written_work.school_or_movement,51
169,book.periodical.subjects,51
13,location.location.geolocation,170
77,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,61
94,book.written_work.subjects,3
20,base.ontologies.ontology_instance.equivalent_instances,166
7,people.profession.specializations,57
23,visual_art.art_subject.artwork_on_the_subject,171
111,book.school_or_movement.associated_works,136
23,people.ethnicity.languages_spoken,172
7,common.topic.article,173
1,medicine.risk_factor.diseases,174
77,common.topic.subjects,3
147,book.written_work.previous_in_series,175
4,fictional_universe.character_occupation.characters_with_this_occupation,176
20,type.type.properties,177
178,common.webpage.topic,23
20,type.type.expected_by,97
4,common.topic.webpage,179
77,base.schemastaging.holiday_extra.observance_rule,180
7,comic_strips.comic_strip_creator_role.creators,161
138,fictional_universe.fictional_character.gender,1
18,book.written_work.original_language,69
4,base.descriptive_names.names.descriptive_name,181
20,type.type.expected_by,182
23,book.school_or_movement.associated_works,9
141,book.written_work.part_of_series,183
9,book.published_work.published_in_published_as,184
13,protected_sites.protected_site.governing_body,185
65,people.person.nationality,52
186,location.location.contains,187
188,book.written_work.subjects,189
64,book.written_work.school_or_movement,3
8,book.book_subject.works,58
190,book.written_work.subjects,191
22,book.written_work.school_or_movement,128
192,common.webpage.topic,23
71,book.written_work.school_or_movement,38
79,book.book_subject.works,136
193,medicine.icd_9_cm_classification.parent_classification,193
7,people.profession.specializations,194
1,medicine.risk_factor.diseases,195
196,fictional_universe.fictional_character.gender,1
4,common.topic.subjects,197
20,fictional_universe.character_occupation.characters_with_this_occupation,198
199,book.written_work.school_or_movement,16
3,people.professional_field.professions_in_this_field,200
4,fictional_universe.character_occupation.characters_with_this_occupation,201
202,book.written_work.author,45
67,base.skosbase.vocabulary_equivalent_topic.broader_concept,203
7,people.profession.specializations,204
205,media_common.quotation.subjects,23
25,base.lightweight.profession.specialization_of,206
42,people.cause_of_death.parent_cause_of_death,42
77,common.topic.subjects,191
20,base.descriptive_names.names.descriptive_name,207
208,media_common.quotation.author,50
4,common.topic.webpage,209
9,common.topic.notable_types,19
18,book.written_work.subjects,16
50,media_common.quotation_subject.quotations_about_this_subject,210
1,medicine.risk_factor.diseases,211
212,base.meedan.arabic_language_media_source.city,140
71,book.written_work.part_of_series,183
213,book.written_work.subjects,214
1,medicine.risk_factor.diseases,215
216,common.webpage.topic,23
23,common.topic.webpage,217
218,common.topic.subject_of,219
23,media_common.quotation_subject.quotations_about_this_subject,220
71,book.written_work.subjects,221
64,book.short_non_fiction.mode_of_writing,27
222,people.person.gender,1
23,common.topic.webpage,216
69,language.human_language.dialects,223
7,comic_strips.comic_strip_creator_role.creators,224
37,book.written_work.original_language,148
9,book.written_work.original_language,148
225,common.webpage.topic,4
226,common.webpage.topic,4
227,base.biblioness.bibs_location.country,52
228,common.webpage.topic,4
43,book.short_non_fiction.mode_of_writing,27
67,fictional_universe.character_occupation.characters_with_this_occupation,73
229,common.topic.notable_types,126
4,common.topic.webpage,230
7,comic_strips.comic_strip_creator_role.creators,231
87,common.topic.notable_for,232
140,periodicals.newspaper_circulation_area.newspapers,233
77,common.topic.image,234
23,book.school_or_movement.associated_works,235
4,base.descriptive_names.names.descriptive_name,236
4,people.profession.specializations,237
9,book.written_work.author,50
238,common.topic.notable_types,126
23,book.periodical_subject.periodicals,109
4,people.profession.specializations,239
20,book.book_subject.works,15
7,comic_strips.comic_strip_creator_role.creators,240
9,book.written_work.subjects,189
1,base.gender.gender_identity.people,84
55,base.aareas.schema.earth.sovereign_domain.sovereign_state,52
23,base.firsts.first_achievement_category.firsts,241
140,periodicals.newspaper_circulation_area.newspapers,242
20,common.topic.subject_of,30
67,people.profession.specializations,243
4,base.descriptive_names.names.descriptive_name,244
107,base.biblioness.bibs_location.state,39
242,book.periodical.language,69
141,book.written_work.school_or_movement,104
4,base.descriptive_names.names.descriptive_name,245
9,book.short_non_fiction.mode_of_writing,27
140,base.biblioness.bibs_location.country,52
213,book.written_work.original_language,69
20,type.type.expected_by,20
52,location.country.first_level_divisions,39
53,book.written_work.subjects,79
246,comic_strips.comic_strip_creator_duration.creator_role,7
131,book.book_subject.works,30
247,common.webpage.topic,23
205,media_common.quotation.source,141
92,common.topic.notable_types,248
51,book.school_or_movement.associated_works,94
103,book.book_subject.works,9
120,common.topic.notable_types,19
9,book.written_work.subjects,249
218,media_common.quotation_subject.quotations_about_this_subject,250
1,biology.hybrid_parent_gender.hybrids,251
252,common.topic.notable_for,253
4,base.descriptive_names.names.descriptive_name,254
199,book.written_work.original_language,148
7,people.profession.part_of_professional_field,131
8,base.firsts.first.achievements,255
101,book.written_work.school_or_movement,16
106,media_common.quotation.subjects,63
52,base.locations.countries.states_provinces_within,123
256,base.gender.personal_gender_identity.gender_identity,1
168,book.short_non_fiction.mode_of_writing,27
233,book.newspaper.circulation_areas,140
257,location.location.contains,140
1,medicine.risk_factor.diseases,258
23,common.topic.webpage,259
1,base.gender.gender_identity.people,260
261,base.gender.personal_gender_identity.gender_identity,1
20,base.ontologies.ontology_class.equivalent_classes,262
43,book.written_work.subjects,77
140,periodicals.newspaper_circulation_area.newspapers,263
119,common.webpage.resource,264
221,media_common.quotation_subject.quotations_about_this_subject,265
266,fictional_universe.fictional_character.occupation,4
15,book.written_work.original_language,148
73,fictional_universe.fictional_character.occupation,67
12,common.resource.annotations,267
268,common.webpage.topic,4
51,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,99
140,location.location.containedby,55
94,book.written_work.subjects,11
63,media_common.quotation_subject.quotations_about_this_subject,208
55,base.aareas.schema.administrative_area.subdividing_place,52
67,fictional_universe.character_occupation.characters_with_this_occupation,269
3,people.professional_field.professions_in_this_field,270
23,common.topic.webpage,271
1,medicine.risk_factor.diseases,272
273,common.webpage.topic,4
7,comic_strips.comic_strip_creator_role.creators,274
275,book.book_subject.works,9
276,fictional_universe.fictional_character.gender,1
277,education.educational_institution.campuses,277
11,book.school_or_movement.associated_works,278
279,common.webpage.topic,23
30,book.written_work.subjects,20
280,common.topic.notable_types,126
23,medicine.risk_factor.diseases,193
213,common.topic.notable_types,248
58,book.written_work.subjects,63
255,base.firsts.first_achievement.first,8
4,common.topic.webpage,281
131,people.professional_field.professions_in_this_field,7
20,fictional_universe.character_occupation.characters_with_this_occupation,282
52,location.country.first_level_divisions,227
160,book.periodical_publisher.periodicals_published,159
53,book.written_work.subjects,111
7,people.profession.specializations,229
283,fictional_universe.fictional_character.occupation,4
7,comic_strips.comic_strip_creator_role.creators,284
53,book.written_work.school_or_movement,3
20,freebase.type_profile.strict_included_types,285
87,location.location.containedby,186
9,book.written_work.subjects,218
113,comic_strips.comic_strip_creator_duration.creator_role,7
23,medicine.risk_factor.diseases,286
62,medicine.disease.risk_factors,1
7,book.book_subject.works,30
4,base.descriptive_names.names.descriptive_name,287
4,people.profession.specializations,288
23,book.school_or_movement.associated_works,289
9,book.written_work.subjects,275
290,common.webpage.topic,4
18,common.topic.subjects,23
20,fictional_universe.character_occupation.characters_with_this_occupation,291
67,people.profession.specializations,292
9,book.written_work.school_or_movement,16
1,medicine.risk_factor.diseases,293
4,common.topic.webpage,294
295,base.thoroughbredracing.thoroughbred_racehorse.sex,1
141,common.topic.notable_types,19
160,organization.membership_organization.members,296
208,media_common.quotation.subjects,52
23,book.school_or_movement.associated_works,297
298,common.webpage.topic,4
47,common.webpage.topic,23
