src,edge_attr,dst
0,education.education.student,1
2,common.topic.notable_types,3
4,common.topic.notable_types,3
1,book.book_subject.works,5
6,common.topic.notable_types,7
8,film.personal_film_appearance.film,9
10,base.culturalevent.event.entity_involved,11
12,base.culturalevent.event.entity_involved,13
14,location.location.people_born_here,15
16,book.periodical.subjects,17
18,base.crime.warrant_issuer.warrants_issued,19
20,religion.place_of_worship.religion,21
22,people.person.parents,1
23,people.sibling_relationship.sibling,24
25,people.sibling_relationship.sibling,26
27,people.person.sibling_s,28
29,common.topic.notable_types,30
31,base.culturalevent.event.entity_involved,32
33,people.person.sibling_s,34
35,religion.place_of_worship.religion,36
37,base.disaster2.attacker.attack_s,38
39,language.language_family.languages,40
41,book.written_work.subjects,42
31,military.military_conflict.military_personnel_involved,43
44,film.film.country,45
46,common.webpage.topic,47
48,people.person.children,49
50,religion.religious_practice.practice_of,21
1,people.person.children,51
22,people.person.sibling_s,52
5,book.written_work.subjects,53
21,religion.religion.places_of_worship,54
55,freebase.type_profile.published,56
57,language.human_language.language_family,58
59,medicine.risk_factor.diseases,60
1,film.person_or_entity_appearing_in_film.films,61
62,people.person.sibling_s,63
10,military.military_conflict.combatants,64
65,people.marriage.spouse,66
67,film.film.language,47
68,base.schemastaging.context_name.pronunciation,69
70,common.topic.article,71
72,people.sibling_relationship.sibling,73
74,location.location.contains,75
76,base.biblioness.bibs_topic.subsumes,76
77,people.person.sibling_s,78
31,military.military_conflict.military_personnel_involved,79
37,military.military_combatant.military_conflicts,80
26,people.person.parents,1
81,common.topic.notable_types,82
48,people.person.children,83
84,common.image.appears_in_topic_gallery,37
85,language.human_language.language_family,39
86,common.topic.notable_types,3
37,organization.membership_organization.members,87
10,time.event.includes_event,88
1,symbols.namesake.named_after,1
89,freebase.type_profile.strict_included_types,90
91,book.book.genre,92
93,religion.place_of_worship.religion,36
94,common.topic.subjects,95
14,location.location.contains,96
59,base.gender.gender_identity.people,97
98,film.personal_film_appearance.type_of_appearance,99
10,base.culturalevent.event.entity_involved,100
10,military.military_conflict.military_personnel_involved,1
47,education.field_of_study.students_majoring,101
102,medicine.disease.symptoms,103
104,base.gender.personal_gender_identity.gender_identity,59
76,media_common.quotation_subject.quotations_about_this_subject,105
48,people.person.children,106
107,film.film.subjects,68
44,media_common.netflix_title.netflix_genres,108
109,location.location.containedby,110
111,people.person.nationality,112
113,people.person.sibling_s,114
1,people.person.children,115
66,people.person.spouse_s,65
116,people.person.gender,59
88,base.culturalevent.event.entity_involved,117
118,common.topic.notable_types,119
82,freebase.type_profile.strict_included_types,90
120,people.person.nationality,45
121,book.book_subject.works,91
122,book.written_work.subjects,10
31,base.culturalevent.event.entity_involved,123
124,common.topic.notable_types,30
125,base.aareas.schema.administrative_area.administrative_parent,126
127,people.person.sibling_s,34
128,time.event.locations,121
129,book.written_work.subjects,1
10,base.culturalevent.event.entity_involved,130
112,location.country.languages_spoken,131
132,religion.place_of_worship.type_of_place_of_worship,133
134,people.person.gender,59
135,freebase.type_profile.kind,136
