src,edge_attr,dst
0,broadcast.content.artist,1
2,common.topic.notable_types,3
4,music.recording.artist,5
6,broadcast.content.artist,7
8,people.person.place_of_birth,9
10,music.composition.recordings,10
11,people.person.profession,12
13,music.artist.genre,14
15,music.album.artist,5
16,music.performance_role.regular_performances,17
18,broadcast.content.artist,19
10,music.recording.producer,20
21,broadcast.content.broadcast,22
23,broadcast.artist.content,18
24,people.person.profession,16
25,music.recording.artist,5
26,tv.tv_program.genre,27
28,people.person.place_of_birth,29
30,music.artist.genre,31
32,music.artist.genre,31
33,people.person.profession,34
35,people.person.profession,16
36,music.single.versions,37
38,broadcast.artist.content,39
40,music.artist.genre,14
41,freebase.valuenotation.is_reviewed,42
43,music.artist.genre,44
45,music.composition.recordings,45
46,broadcast.genre.content,47
48,music.record_label.artist,49
50,freebase.valuenotation.is_reviewed,51
52,people.person.profession,16
53,music.recording.canonical_version,10
54,common.topic.subject_of,55
56,broadcast.artist.content,57
58,common.topic.notable_for,59
60,music.artist.genre,61
62,people.person.profession,63
64,award.award_nomination.ceremony,65
66,common.topic.notable_types,67
68,award.award_nomination.nominated_for,69
10,music.recording.artist,5
70,people.person.nationality,29
71,broadcast.artist.content,72
73,award.award_nominee.award_nominations,74
75,music.composition.lyricist,5
76,people.person.sibling_s,77
10,music.recording.artist,5
78,broadcast.content.artist,79
80,people.person.profession,63
81,freebase.valuenotation.has_value,82
83,award.award_nomination.award_nominee,5
84,broadcast.artist.content,85
86,music.artist.genre,44
87,freebase.valuenotation.is_reviewed,51
6,broadcast.content.artist,88
89,common.topic.notable_types,90
91,music.album.artist,5
92,award.award_nomination.ceremony,93
94,music.group_membership.member,5
10,music.single.versions,10
95,broadcast.content.producer,96
97,music.recording.artist,98
99,people.person.gender,100
101,music.artist.genre,31
61,music.genre.subgenre,102
103,base.biblioness.bibs_topic.subsumes,103
86,broadcast.artist.content,104
105,music.artist.label,106
107,people.person.nationality,29
108,broadcast.content.broadcast,109
110,music.artist.genre,14
0,broadcast.content.producer,111
112,freebase.valuenotation.is_reviewed,82
113,music.artist.genre,114
115,people.person.nationality,29
116,music.voice.singers,117
118,music.artist.genre,119
120,people.person.profession,63
121,freebase.type_profile.strict_included_types,122
123,people.person.nationality,29
124,freebase.valuenotation.is_reviewed,125
10,common.topic.notable_types,126
127,music.composition.composer,5
128,music.artist.label,129
61,broadcast.genre.content,130
131,people.person.nationality,29
132,music.artist.genre,133
76,tv.tv_actor.starring_roles,134
0,broadcast.content.artist,135
5,people.person.children,136
116,music.voice.singers,137
138,broadcast.artist.content,139
104,broadcast.content.broadcast,140
141,music.recording.contributions,142
52,freebase.valuenotation.is_reviewed,42
15,music.album.artist,71
143,people.person.nationality,29
144,freebase.valuenotation.is_reviewed,125
107,music.artist.genre,44
145,freebase.valuenotation.is_reviewed,82
146,broadcast.content.genre,147
148,film.performance.actor,76
95,broadcast.content.genre,31
49,people.person.profession,63
149,music.artist.genre,150
151,common.resource.annotations,152
71,freebase.valuenotation.is_reviewed,125
5,award.award_winner.awards_won,153
154,freebase.valuenotation.is_reviewed,125
16,fictional_universe.character_occupation.characters_with_this_occupation,155
156,people.person.profession,157
158,common.image.appears_in_topic_gallery,5
159,freebase.valuenotation.is_reviewed,82
160,book.written_work.school_or_movement,161
24,music.artist.origin,162
163,broadcast.artist.content,164
156,people.person.gender,100
165,common.topic.webpage,166
160,book.written_work.subjects,27
167,people.person.ethnicity,168
169,music.artist.genre,119
170,broadcast.artist.content,171
172,people.person.profession,16
173,common.topic.notable_types,90
174,people.person.profession,12
10,music.recording.canonical_version,10
175,broadcast.artist.content,176
141,music.recording.contributions,177
178,music.artist.genre,150
179,freebase.valuenotation.is_reviewed,180
181,tv.tv_guest_role.episodes_appeared_in,182
183,freebase.valuenotation.has_value,184
62,influence.influence_node.influenced_by,185
186,people.person.profession,187
188,award.award_honor.award_winner,189
61,broadcast.genre.content,190
141,music.recording.contributions,191
131,music.artist.genre,61
192,film.performance.film,193
18,broadcast.content.artist,194
174,freebase.valuenotation.is_reviewed,82
195,location.hud_county_place.place,195
196,freebase.valuenotation.is_reviewed,82
197,broadcast.artist.content,165
198,common.webpage.in_index,199
200,broadcast.content.producer,201
202,music.recording.artist,5
203,award.award_honor.ceremony,204
205,people.sibling_relationship.sibling,76
206,music.artist.genre,207
208,music.artist.genre,150
209,base.popstra.canoodled.participant,76
210,music.artist.genre,61
211,freebase.valuenotation.is_reviewed,51
46,broadcast.radio_format.stations,212
91,music.album.genre,213
214,award.award_category.winners,188
215,broadcast.content.producer,216
217,common.topic.notable_types,90
143,music.artist.genre,61
218,award.award_honor.award,219
220,common.topic.subject_of,221
222,award.award_category.winners,223
224,music.genre.subgenre,225
226,freebase.valuenotation.is_reviewed,42
18,broadcast.content.genre,44
118,broadcast.artist.content,146
227,music.recording.canonical_version,227
165,broadcast.content.broadcast,228
175,people.person.languages,229
105,freebase.valuenotation.is_reviewed,82
73,people.person.place_of_birth,9
230,award.award_ceremony.awards_presented,231
174,freebase.valuenotation.is_reviewed,51
232,type.property.expected_type,233
5,broadcast.artist.content,234
89,freebase.valuenotation.has_value,184
235,music.artist.genre,236
20,music.producer.tracks_produced,237
238,broadcast.artist.content,171
19,broadcast.artist.content,239
102,music.genre.parent_genre,61
240,music.artist.genre,133
241,music.composition.recordings,241
242,music.genre.parent_genre,61
243,film.performance.actor,5
120,broadcast.artist.content,171
13,people.person.profession,34
6,broadcast.content.artist,244
104,common.topic.notable_types,245
160,base.reviews.review.mentions,28
10,music.recording.canonical_version,10
246,broadcast.content.broadcast,247
112,freebase.valuenotation.is_reviewed,51
248,common.resource.annotations,249
250,broadcast.content.genre,31
57,broadcast.content.artist,251
48,music.record_label.releases,252
253,people.place_lived.person,5
254,location.location.containedby,29
255,broadcast.artist.content,0
256,award.award_nomination.award_nominee,5
234,broadcast.content.artist,5
257,broadcast.genre.content,39
258,music.recording.artist,87
70,broadcast.artist.content,165
75,music.recording.song,75
127,music.single.versions,127
160,book.written_work.school_or_movement,259
260,award.award_nomination.award_nominee,73
261,music.artist.label,106
261,music.artist.genre,207
262,common.topic.notable_types,126
263,freebase.valuenotation.is_reviewed,51
179,freebase.valuenotation.is_reviewed,264
58,common.topic.notable_types,126
265,common.resource.annotations,266
6,broadcast.content.artist,267
91,music.album.genre,150
78,broadcast.content.artist,145
71,broadcast.artist.content,268
269,music.recording.artist,270
263,people.person.gender,100
71,freebase.valuenotation.is_reviewed,42
271,freebase.valuenotation.has_value,82
272,people.person.profession,12
116,music.voice.singers,273
274,broadcast.artist.content,275
276,broadcast.artist.content,6
277,broadcast.artist.content,72
144,music.artist.genre,150
278,film.film.soundtrack,278
78,broadcast.content.artist,279
171,broadcast.content.artist,280
5,award.award_nominee.award_nominations,281
48,music.record_label.releases,282
5,music.featured_artist.recordings,97
10,music.recording.canonical_version,10
38,freebase.valuenotation.is_reviewed,42
78,broadcast.content.artist,283
172,people.person.gender,100
38,music.artist.genre,257
234,broadcast.content.artist,284
132,broadcast.artist.content,285
10,music.recording.canonical_version,10
286,media_common.netflix_title.netflix_genres,44
210,people.person.ethnicity,168
105,people.person.nationality,29
287,broadcast.artist.content,275
104,broadcast.content.genre,147
288,broadcast.content.broadcast,289
290,people.person.gender,291
5,broadcast.artist.content,164
79,broadcast.artist.content,285
5,tv.tv_actor.guest_roles,292
56,freebase.valuenotation.is_reviewed,51
293,award.award_nomination.ceremony,230
35,common.topic.notable_types,90
0,broadcast.content.artist,255
294,broadcast.artist.content,171
20,people.person.place_of_birth,9
87,broadcast.artist.content,176
78,broadcast.content.artist,295
217,people.person.profession,296
297,music.voice.singers,298
10,music.recording.canonical_version,10
