src,edge_attr,dst
0,common.topic.notable_types,1
2,business.industry.companies,3
4,type.type.properties,5
6,common.topic.notable_types,7
8,organization.organization_scope.organizations_with_this_scope,9
10,organization.organization.geographic_scope,11
9,organization.organization.companies_acquired,12
4,base.descriptive_names.names.descriptive_name,13
11,organization.organization_scope.organizations_with_this_scope,14
15,freebase.type_hints.included_types,16
17,base.schemastaging.phone_sandbox.service_location,18
11,location.citytown.postal_codes,19
20,base.schemastaging.organization_extra.phone_number,21
22,business.industry.child_industry,23
9,business.business_operation.major_customer,20
18,base.biblioness.bibs_topic.subsumes,18
11,location.citytown.postal_codes,24
9,business.business_operation.major_customer,25
26,location.location.people_born_here,0
27,location.hud_county_place.county,28
2,business.industry.companies,29
30,common.webpage.resource,31
32,organization.organization_founder.organizations_founded,20
22,common.topic.notable_for,33
34,organization.organization_scope.organizations_with_this_scope,10
2,business.industry.companies,35
2,business.industry.companies,36
20,common.topic.webpage,37
11,location.location.events,38
9,organization.organization.previous_names,39
22,business.industry.parent_industry,40
41,film.film.featured_film_locations,11
9,organization.organization.board_members,42
43,organization.organization_scope.organizations_with_this_scope,9
44,base.schemastaging.phone_sandbox.contact_category,45
46,common.topic.notable_types,15
11,common.topic.article,47
48,base.petbreeds.dog_city_relationship.cities,11
9,organization.organization.locations,49
9,organization.organization.locations,50
2,business.industry.companies,51
11,location.citytown.postal_codes,52
53,fictional_universe.fictional_character.gender,54
55,business.business_operation.industry,2
8,location.location.time_zones,56
20,base.schemastaging.organization_extra.phone_number,44
57,location.location.containedby,34
58,base.schemastaging.phone_sandbox.caller_category,59
60,location.us_county.hud_county_place,8
11,location.statistical_region.population,61
0,people.person.gender,54
11,location.statistical_region.population,62
9,common.topic.notable_for,63
2,business.industry.companies,64
41,film.film.language,65
18,base.biblioness.bibs_topic.is_really,18
20,common.topic.webpage,66
67,base.schemastaging.phone_sandbox.service_language,65
4,type.type.properties,68
69,freebase.valuenotation.is_reviewed,70
9,organization.organization.board_members,71
2,business.industry.companies,72
11,location.statistical_region.population,73
17,base.schemastaging.phone_open_times.time_zone,56
69,freebase.valuenotation.is_reviewed,74
75,base.schemastaging.phone_sandbox.product_or_service,76
20,organization.organization.place_founded,11
9,organization.organization.companies_acquired,77
9,organization.organization.advisors,78
11,location.citytown.postal_codes,79
6,location.location.time_zones,56
69,freebase.valuenotation.is_reviewed,80
81,common.webpage.category,82
2,business.industry.companies,83
77,business.acquisition.acquiring_company,9
11,location.location.events,84
85,organization.organization_scope.organizations_with_this_scope,9
14,organization.organization.geographic_scope,34
11,location.statistical_region.population,86
87,base.petbreeds.dog_city_relationship.cities,11
2,business.industry.companies,88
32,common.topic.notable_for,89
11,location.citytown.postal_codes,90
34,business.business_location.parent_company,91
57,location.place_with_neighborhoods.neighborhoods,92
6,location.location.containedby,18
46,freebase.valuenotation.has_no_value,93
11,location.statistical_region.population,94
95,common.webpage.resource,9
2,business.industry.companies,96
34,base.aareas.schema.administrative_area.administrative_parent,18
2,business.industry.companies,97
2,business.industry.companies,98
11,base.petbreeds.city_with_dogs.top_breeds,99
20,base.schemastaging.organization_extra.phone_number,75
4,base.descriptive_names.names.descriptive_name,100
18,base.locations.countries.states_provinces_within,34
2,business.industry.companies,101
11,location.citytown.postal_codes,102
103,organization.organization_sector.organizations_in_this_sector,9
9,organization.organization.advisors,104
2,business.industry.companies,105
20,business.sponsor.sponsorship,106
27,location.hud_county_place.place,27
107,location.location.containedby,11
55,business.business_operation.industry,22
108,location.location.containedby,57
10,organization.organization.geographic_scope,34
11,business.business_location.parent_company,109
11,location.location.nearby_airports,110
46,common.topic.notable_for,111
57,location.location.time_zones,112
11,film.film_location.featured_in_films,113
20,base.advertisingcharacters.product.advertising_characters,53
114,freebase.valuenotation.is_reviewed,115
11,location.location.nearby_airports,116
22,base.descriptive_names.names.descriptive_name,117
11,location.location.events,118
2,business.industry.companies,119
20,organization.organization.acquired_by,120
69,freebase.valuenotation.has_no_value,121
122,location.us_county.hud_county_place,123
2,business.industry.companies,124
75,base.schemastaging.phone_sandbox.service_location,18
122,location.location.time_zones,56
4,type.type.properties,125
11,location.statistical_region.population,126
9,organization.organization.founders,127
128,location.location.containedby,34
57,location.location.contains,129
8,location.hud_county_place.county,60
21,base.schemastaging.phone_sandbox.contact_category,130
107,aviation.airport.serves,11
27,location.location.containedby,28
11,location.statistical_region.population,131
91,organization.organization.place_founded,34
132,common.topic.notable_types,7
133,base.petbreeds.dog_city_relationship.cities,11
18,location.location.time_zones,112
4,base.descriptive_names.names.descriptive_name,134
2,business.industry.companies,135
11,location.hud_foreclosure_area.bls_unemployment_rate,136
9,business.business_operation.industry,137
9,organization.organization.companies_acquired,138
9,organization.organization.locations,139
69,freebase.valuenotation.has_no_value,140
9,organization.organization.companies_acquired,141
9,organization.organization.geographic_scope,85
9,organization.organization.founders,142
143,base.petbreeds.dog_city_relationship.cities,11
41,film.film.country,18
