src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,common.topic.notable_types,3
4,people.person.gender,1
5,sports.sports_team_location.teams,6
7,people.person.children,8
9,location.statistical_region.population,10
5,periodicals.newspaper_circulation_area.newspapers,11
12,location.place_with_neighborhoods.neighborhoods,13
14,broadcast.artist.content,15
5,business.employer.employees,16
17,base.descriptive_names.names.descriptive_name,18
7,people.person.children,19
12,location.place_with_neighborhoods.neighborhoods,20
5,book.book_subject.musical_compositions_about_this_topic,21
5,government.governmental_jurisdiction.agencies,22
23,people.person.gender,1
24,travel.tourist_attraction.near_travel_destination,5
25,base.biblioness.bibs_location.city,5
26,film.film.subjects,27
28,military.military_commander.military_commands,29
30,fictional_universe.work_of_fiction.setting,31
14,music.artist.genre,32
33,location.location.containedby,34
35,periodicals.newspaper_circulation_area.newspapers,36
37,medicine.risk_factor.diseases,38
1,medicine.risk_factor.diseases,39
40,common.webpage.in_index,41
42,people.profession.people_with_this_profession,7
7,common.topic.notable_for,43
44,military.military_person.participated_in_conflicts,27
5,sports.sports_team_location.teams,45
1,medicine.risk_factor.diseases,46
4,military.military_commander.military_commands,47
1,medicine.risk_factor.diseases,48
49,location.neighborhood.neighborhood_of,5
50,common.topic.subject_of,51
52,medicine.disease.parent_disease,53
17,base.descriptive_names.names.descriptive_name,54
1,medicine.risk_factor.diseases,55
56,location.location.containedby,12
5,organization.organization_scope.organizations_with_this_scope,57
7,people.person.ethnicity,37
27,visual_art.art_subject.artwork_on_the_subject,58
5,government.governmental_jurisdiction.governing_officials,59
50,base.descriptive_names.names.descriptive_name,60
35,base.biblioness.bibs_topic.subsumes,35
61,location.location.containedby,5
62,location.neighborhood.neighborhood_of,12
5,book.book_subject.works,63
64,people.marriage.spouse,65
3,type.property.expected_type,3
33,location.administrative_division.capital,66
27,base.culturalevent.event.entity_involved,67
68,common.webpage.topic,37
9,location.hud_foreclosure_area.total_residential_addresses,69
70,travel.transportation.travel_destination,5
71,location.neighborhood.neighborhood_of,5
7,visual_art.artwork.media,72
37,common.topic.webpage,73
5,periodicals.newspaper_circulation_area.newspapers,74
5,travel.travel_destination.tourist_attractions,75
17,people.profession.specializations,76
77,medicine.disease.risk_factors,1
78,common.topic.subjects,50
50,base.descriptive_names.names.descriptive_name,79
80,location.neighborhood.neighborhood_of,12
81,location.location.containedby,5
82,base.wikipedia_infobox.settlement.area_code,83
50,base.descriptive_names.names.descriptive_name,84
85,location.location.time_zones,86
87,people.cause_of_death.parent_cause_of_death,53
17,common.topic.subjects,88
17,base.descriptive_names.names.descriptive_name,89
5,travel.travel_destination.how_to_get_here,90
27,time.event.locations,91
1,base.gender.gender_identity.people,92
5,location.statistical_region.population,93
5,travel.travel_destination.tourist_attractions,94
95,location.location.containedby,5
96,book.newspaper.circulation_areas,5
27,time.event.locations,97
98,business.business_operation.revenue,99
1,biology.hybrid_parent_gender.hybrids,100
101,location.location.containedby,5
27,base.culturalevent.event.entity_involved,102
103,medicine.disease.symptoms,104
105,military.military_combatant_group.conflict,27
9,location.statistical_region.population,106
107,base.gender.personal_gender_identity.gender_identity,1
108,fictional_universe.fictional_character.place_of_birth,5
7,common.topic.notable_types,109
5,location.place_with_neighborhoods.neighborhoods,13
110,organization.organization.geographic_scope,5
111,film.film.starring,112
113,book.book_subject.works,114
17,people.profession.specializations,115
7,visual_art.artwork.art_form,116
117,film.film.country,35
20,location.location.time_zones,86
50,base.ontologies.ontology_instance.equivalent_instances,118
119,freebase.valuenotation.has_value,120
121,location.administrative_division.second_level_division_of,35
2,people.person.gender,1
5,location.statistical_region.population,122
1,common.topic.article,123
124,location.location.containedby,5
125,people.person.gender,1
5,location.statistical_region.population,126
127,common.topic.notable_types,128
37,common.topic.article,129
130,medicine.risk_factor.diseases,131
132,military.military_combatant.military_conflicts,105
7,common.topic.notable_for,133
5,location.statistical_region.population,134
50,base.descriptive_names.names.descriptive_name,135
136,common.topic.notable_types,137
9,location.statistical_region.population,138
17,base.descriptive_names.names.descriptive_name,139
33,base.aareas.schema.administrative_area.administrative_parent,35
5,location.place_with_neighborhoods.neighborhoods,140
141,location.location.containedby,5
88,common.topic.subjects,50
50,base.descriptive_names.names.descriptive_name,142
143,common.topic.article,144
145,fictional_universe.fictional_character.gender,1
12,location.location.contains,146
147,common.webpage.topic,37
5,location.citytown.postal_codes,148
17,base.descriptive_names.names.descriptive_name,149
17,base.descriptive_names.names.descriptive_name,150
50,base.descriptive_names.names.descriptive_name,151
50,base.descriptive_names.names.descriptive_name,152
153,people.person.gender,1
5,periodicals.newspaper_circulation_area.newspapers,36
17,people.profession.specializations,154
155,visual_art.artwork_owner_relationship.artwork,143
37,medicine.risk_factor.diseases,156
114,book.written_work.subjects,113
9,location.location.geolocation,157
158,people.place_lived.person,7
159,common.topic.notable_types,137
143,visual_art.artwork.art_subject,7
5,base.petbreeds.city_with_dogs.top_breeds,160
26,film.film.subjects,28
17,base.descriptive_names.names.descriptive_name,161
51,people.person.profession,162
14,music.artist.album,163
33,base.biblioness.bibs_location.country,35
164,travel.tourist_attraction.near_travel_destination,5
9,location.statistical_region.population,165
17,people.profession.specializations,166
78,common.topic.subjects,17
12,location.location.contains,167
27,base.culturalevent.event.entity_involved,44
5,location.citytown.postal_codes,168
169,base.petbreeds.dog_city_relationship.cities,5
5,location.place_with_neighborhoods.neighborhoods,71
1,medicine.risk_factor.diseases,170
42,common.topic.image,171
33,location.us_state.capital,5
5,location.statistical_region.population,172
9,location.statistical_region.population,173
17,people.profession.specializations,174
5,location.statistical_region.population,175
176,people.person.gender,1
5,location.citytown.postal_codes,177
27,military.military_conflict.commanders,178
179,military.military_commander.military_commands,180
181,type.type.properties,182
183,base.aubreymaturin.place_mention.place,5
50,base.descriptive_names.names.descriptive_name,184
5,location.statistical_region.rent50_2,185
17,people.profession.specializations,186
20,location.location.contains,187
1,biology.hybrid_parent_gender.hybrids,188
189,book.written_work.subjects,190
17,organization.role.leaders,191
5,travel.travel_destination.tourist_attractions,192
50,book.book_subject.works,193
5,location.place_with_neighborhoods.neighborhoods,136
