src,edge_attr,dst
0,common.topic.notable_types,1
2,location.statistical_region.renewable_freshwater_per_capita,3
4,common.topic.notable_types,5
6,measurement_unit.dated_percentage.source,7
8,measurement_unit.dated_money_value.currency,9
2,location.statistical_region.trade_balance_as_percent_of_gdp,10
2,location.statistical_region.trade_balance_as_percent_of_gdp,11
12,organization.organization_scope.organizations_with_this_scope,13
2,location.statistical_region.high_tech_as_percent_of_manufactured_exports,14
15,travel.travel_destination.tourist_attractions,16
2,location.statistical_region.net_migration,17
18,base.biblioness.bibs_location.country,19
20,measurement_unit.dated_money_value.currency,9
21,organization.organization.geographic_scope,2
22,location.location.contains,23
24,common.topic.notable_types,5
25,olympics.olympic_participating_country.olympics_participated_in,26
27,people.person.gender,28
29,common.topic.notable_types,30
31,measurement_unit.dated_money_value.source,32
33,location.location.partially_containedby,34
35,measurement_unit.adjusted_money_value.adjustment_currency,9
36,measurement_unit.dated_percentage.source,37
2,location.statistical_region.gdp_growth_rate,38
39,measurement_unit.dated_money_value.currency,9
40,base.culturalevent.event.entity_involved,41
2,location.statistical_region.gdp_growth_rate,42
43,government.government_position_held.basic_title,44
45,location.location.contains,46
2,location.statistical_region.gdp_growth_rate,47
48,measurement_unit.dated_percentage.source,7
2,location.statistical_region.agriculture_as_percent_of_gdp,49
50,common.topic.image,51
52,freebase.type_hints.included_types,53
2,location.statistical_region.military_expenditure_percent_gdp,54
55,common.topic.notable_for,56
57,government.government_position_held.office_holder,58
59,measurement_unit.dated_money_value.source,60
61,common.topic.notable_types,62
2,location.statistical_region.internet_users_percent_population,63
33,location.location.partially_containedby,64
65,organization.organization_membership.member,2
40,base.culturalevent.event.entity_involved,66
27,government.politician.party,67
2,location.statistical_region.debt_service_as_percent_of_trade_volume,68
69,common.topic.notable_types,70
71,time.event.locations,72
73,measurement_unit.dated_money_value.source,74
2,location.statistical_region.co2_emissions_per_capita,75
76,measurement_unit.dated_metric_ton.source,77
2,location.statistical_region.debt_service_as_percent_of_trade_volume,78
79,organization.organization.headquarters,80
2,organization.organization_scope.organizations_with_this_scope,81
2,location.statistical_region.debt_service_as_percent_of_trade_volume,82
83,book.newspaper.headquarters,84
85,olympics.olympic_athlete_affiliation.sport,86
2,organization.organization_scope.organizations_with_this_scope,87
2,location.statistical_region.gdp_real,88
2,organization.organization_member.member_of,89
90,common.topic.notable_types,62
91,base.aareas.schema.administrative_area.administrative_area_type,92
2,location.statistical_region.gdp_growth_rate,93
2,location.statistical_region.agriculture_as_percent_of_gdp,94
95,measurement_unit.dated_money_value.source,74
2,location.statistical_region.gdp_growth_rate,96
97,base.petbreeds.dog_coat_color.dog_breeds,98
2,location.statistical_region.debt_service_as_percent_of_trade_volume,99
61,location.location.partially_contained_by,100
2,location.statistical_region.gdp_growth_rate,101
102,base.biblioness.bibs_topic.subsumes,102
103,common.topic.notable_types,5
104,olympics.olympic_participating_country.olympics_participated_in,26
33,location.location.geolocation,105
2,location.statistical_region.gdp_nominal,106
2,location.statistical_region.labor_participation_rate,107
2,location.statistical_region.merchandise_trade_percent_of_gdp,108
2,location.statistical_region.gdp_growth_rate,109
2,location.statistical_region.gdp_real,110
111,organization.organization.geographic_scope,2
112,measurement_unit.adjusted_money_value.adjustment_currency,9
113,location.location.containedby,114
2,location.statistical_region.gdp_nominal_per_capita,115
116,location.location.time_zones,117
118,base.ontologies.ontology_instance_mapping.freebase_topic,50
2,location.statistical_region.gni_in_ppp_dollars,119
2,location.statistical_region.gdp_nominal,120
121,freebase.type_profile.strict_included_types,53
122,base.aareas.schema.administrative_area.administrative_area_type,92
2,location.statistical_region.gdp_nominal_per_capita,123
124,location.location.adjoin_s,125
126,location.partial_containment_relationship.partially_contains,124
127,government.government_position_held.jurisdiction_of_office,2
2,location.location.partiallycontains,128
22,location.statistical_region.population,129
130,common.topic.notable_types,5
2,location.statistical_region.official_development_assistance,131
132,location.administrative_division.first_level_division_of,133
92,base.aareas.schema.administrative_area_type.pertains_to,134
2,location.statistical_region.military_expenditure_percent_gdp,135
136,common.topic.subjects,137
2,location.statistical_region.gdp_nominal_per_capita,138
50,location.location.geolocation,139
140,freebase.valuenotation.is_reviewed,141
142,location.location.partiallycontains,143
2,location.statistical_region.gdp_real,144
145,freebase.type_hints.included_types,53
146,olympics.olympic_athlete_affiliation.country,2
2,location.statistical_region.internet_users_percent_population,147
148,location.location.containedby,22
149,measurement_unit.dated_money_value.currency,9
150,language.human_language.language_family,151
2,location.statistical_region.gdp_real,152
153,base.ontologies.ontology_instance_mapping.ontology,154
155,common.topic.notable_types,70
156,book.written_work.subjects,157
158,government.political_party_tenure.party,159
13,common.topic.article,160
161,symbols.flag_use.flag,162
163,measurement_unit.dated_metric_ton.source,77
164,location.location.containedby,165
2,location.statistical_region.military_expenditure_percent_gdp,166
167,freebase.type_profile.strict_included_types,53
168,people.person.nationality,2
169,base.aareas.schema.administrative_area.administrative_area_type,92
92,base.aareas.schema.administrative_area_type.expected_codes,170
171,base.locations.countries.continent,114
2,location.statistical_region.gdp_real,172
2,location.statistical_region.gdp_real,173
174,organization.organization.founders,175
176,location.location.containedby,165
24,location.location.time_zones,117
19,base.aareas.schema.administrative_area.administrative_parent,134
177,language.human_language.countries_spoken_in,34
0,location.country.languages_spoken,177
178,measurement_unit.dated_percentage.source,179
180,olympics.olympic_games.sports,181
137,common.topic.subjects,182
183,measurement_unit.dated_money_value.source,32
2,location.statistical_region.consumer_price_index,184
2,location.statistical_region.co2_emissions_per_capita,185
186,measurement_unit.dated_metric_ton.source,77
187,location.country.official_language,188
2,location.location.partially_contains,124
2,location.statistical_region.gdp_nominal,189
165,location.location.contains,190
2,location.statistical_region.gni_per_capita_in_ppp_dollars,191
114,base.locations.continents.countries_within,192
2,location.statistical_region.internet_users_percent_population,193
2,location.statistical_region.co2_emissions_per_capita,194
195,common.topic.notable_for,196
197,freebase.type_profile.strict_included_types,53
2,location.statistical_region.gdp_growth_rate,198
199,olympics.olympic_athlete_affiliation.olympics,180
200,common.topic.notable_types,1
124,location.location.partially_containedby,34
27,people.person.nationality,2
62,freebase.type_profile.strict_included_types,53
201,location.location.containedby,202
203,common.topic.image,204
2,location.statistical_region.merchandise_trade_percent_of_gdp,205
206,location.location.contains,207
208,measurement_unit.dated_percentage.source,179
22,location.location.contains,209
25,base.aareas.schema.administrative_area.administrative_area_type,92
140,aviation.airliner_accident.aircraft_type,210
2,location.statistical_region.official_development_assistance,211
212,common.topic.image,213
214,measurement_unit.adjusted_money_value.source,215
2,location.statistical_region.external_debt_stock,216
2,location.statistical_region.consumer_price_index,217
137,common.topic.subjects,218
219,measurement_unit.adjusted_money_value.source,215
2,location.statistical_region.internet_users_percent_population,220
221,measurement_unit.dated_money_value.source,32
222,location.administrative_division.country,2
223,measurement_unit.adjusted_money_value.source,215
2,location.statistical_region.size_of_armed_forces,224
33,location.location.partially_containedby,19
225,film.film.featured_film_locations,104
71,time.event.locations,226
45,location.location.contains,24
222,base.aareas.schema.administrative_area.administrative_parent,2
227,base.aareas.schema.administrative_area_type.subdivides_type,228
2,location.statistical_region.debt_service_as_percent_of_trade_volume,229
2,location.statistical_region.debt_service_as_percent_of_trade_volume,230
231,people.person.nationality,2
232,type.type.properties,233
2,location.statistical_region.internet_users_percent_population,234
222,common.topic.image,235
164,location.location.events,236
2,location.statistical_region.gni_per_capita_in_ppp_dollars,237
238,common.topic.notable_types,1
2,location.statistical_region.merchandise_trade_percent_of_gdp,239
2,location.statistical_region.co2_emissions_per_capita,240
241,common.topic.notable_types,5
2,location.statistical_region.gdp_nominal,242
2,location.statistical_region.deposit_interest_rate,243
238,location.location.containedby,114
244,base.culturalevent.event.entity_involved,245
2,location.statistical_region.military_expenditure_percent_gdp,246
2,location.statistical_region.agriculture_as_percent_of_gdp,247
2,location.statistical_region.co2_emissions_per_capita,248
34,location.location.partiallycontains,249
250,measurement_unit.dated_percentage.source,179
2,location.statistical_region.gdp_real,251
89,organization.organization_membership.organization,252
253,common.topic.article,254
226,base.aareas.schema.administrative_area.administrative_area_type,92
133,location.country.form_of_government,255
2,location.statistical_region.trade_balance_as_percent_of_gdp,256
2,organization.organization_scope.organizations_with_this_scope,257
2,location.statistical_region.deposit_interest_rate,258
259,organization.organization_spin_off.child_company,260
261,common.topic.article,262
55,location.location.containedby,114
2,location.statistical_region.co2_emissions_per_capita,263
264,organization.organization.geographic_scope,192
2,location.statistical_region.official_development_assistance,265
266,measurement_unit.adjusted_money_value.source,215
104,location.location.time_zones,117
40,common.topic.article,267
147,measurement_unit.dated_percentage.source,37
2,location.statistical_region.gdp_nominal,268
175,base.aareas.schema.administrative_area.administrative_area_type,92
269,location.location.contains,270
271,government.national_anthem.national_anthem_of,272
40,base.culturalevent.event.entity_involved,273
59,measurement_unit.dated_money_value.currency,9
180,olympics.olympic_games.participating_countries,102
45,location.location.contains,274
2,location.statistical_region.co2_emissions_per_capita,275
2,location.statistical_region.gni_per_capita_in_ppp_dollars,59
276,measurement_unit.dated_money_value.currency,9
197,freebase.type_hints.included_types,53
9,finance.currency.countries_used,238
277,sports.sports_team.location,2
278,organization.organization_membership.member,79
222,common.topic.notable_for,279
2,location.statistical_region.gni_in_ppp_dollars,280
281,common.topic.notable_types,5
282,measurement_unit.dated_percentage.source,179
2,location.statistical_region.consumer_price_index,283
2,location.statistical_region.internet_users_percent_population,284
2,location.statistical_region.gender_balance_members_of_parliament,285
2,location.statistical_region.gdp_growth_rate,286
287,fictional_universe.sibling_relationship_of_fictional_characters.siblings,55
288,measurement_unit.dated_money_value.source,32
289,location.location.contains,290
81,organization.organization.geographic_scope,2
238,film.film_location.featured_in_films,225
291,location.location.events,292
222,location.location.geolocation,293
294,common.topic.article,295
2,location.statistical_region.gdp_nominal,296
297,measurement_unit.dated_money_value.source,74
2,location.statistical_region.merchandise_trade_percent_of_gdp,298
2,location.statistical_region.military_expenditure_percent_gdp,299
212,location.location.partially_contained_by,300
27,government.political_appointer.appointees,57
301,location.location.time_zones,117
302,base.aareas.schema.administrative_area.administrative_area_type,92
303,government.form_of_government.countries,304
33,location.location.containedby,114
2,location.statistical_region.military_expenditure_percent_gdp,305
306,base.aareas.schema.administrative_area.administrative_area_type,92
307,people.cause_of_death.parent_cause_of_death,307
2,location.statistical_region.gdp_nominal,308
270,location.location.contains,103
309,common.topic.image,310
289,location.location.contains,311
312,location.location.partially_contains,124
57,government.government_position_held.office_position_or_title,313
2,location.statistical_region.gdp_nominal,314
2,location.statistical_region.gni_in_ppp_dollars,315
79,organization.organization.geographic_scope,2
2,location.statistical_region.co2_emissions_per_capita,316
317,government.government_position_held.jurisdiction_of_office,2
2,base.aareas.schema.administrative_area.pertinent_type,227
55,fictional_universe.fictional_character.siblings,287
2,location.statistical_region.trade_balance_as_percent_of_gdp,318
319,measurement_unit.adjusted_money_value.source,215
187,location.country.currency_used,309
2,location.statistical_region.co2_emissions_per_capita,320
114,base.locations.continents.planet,134
212,freebase.valuenotation.has_value,321
322,organization.organization_founder.organizations_founded,174
2,location.statistical_region.health_expenditure_as_percent_of_gdp,323
13,organization.organization.organization_type,324
102,olympics.olympic_participating_country.olympics_participated_in,180
22,location.location.contains,325
2,location.statistical_region.gdp_nominal_per_capita,326
2,location.statistical_region.gni_per_capita_in_ppp_dollars,327
45,location.location.containedby,22
2,location.statistical_region.child_labor_percent,328
2,location.statistical_region.gender_balance_members_of_parliament,329
2,location.statistical_region.co2_emissions_per_capita,330
2,location.statistical_region.external_debt_stock,331
332,location.location.contains,333
222,base.aareas.schema.administrative_area.administrative_area_type,228
249,location.partial_containment_relationship.partially_contained_by,34
334,book.book_subject.works,156
165,base.schemastaging.context_name.pronunciation,335
2,location.statistical_region.external_debt_stock,336
337,measurement_unit.dated_money_value.currency,9
156,book.written_work.author,338
2,location.statistical_region.gdp_nominal,339
167,freebase.type_profile.strict_included_types,52
340,common.topic.article,341
342,location.location.partially_contains,133
343,measurement_unit.dated_money_value.source,60
2,organization.organization_scope.organizations_with_this_scope,344
264,organization.organization.geographic_scope,2
345,geography.river.cities,50
114,location.location.time_zones,117
346,measurement_unit.dated_money_value.source,32
2,location.statistical_region.foreign_direct_investment_net_inflows,347
2,location.statistical_region.deposit_interest_rate,348
349,measurement_unit.adjusted_money_value.source,215
350,location.partial_containment_relationship.partially_contained_by,351
2,location.location.adjoin_s,352
353,location.adjoining_relationship.adjoins,2
2,location.statistical_region.gdp_real,354
102,base.biblioness.bibs_topic.is_really,102
355,geography.river.basin_countries,356
2,location.location.events,71
2,location.statistical_region.internet_users_percent_population,357
358,location.location.containedby,187
12,common.topic.notable_types,1
359,measurement_unit.dated_percentage.source,179
360,location.partial_containment_relationship.partially_contains,345
104,base.locations.countries.continent,114
2,location.statistical_region.official_development_assistance,361
98,base.petbreeds.dog_breed.color,362
257,government.political_party.politicians_in_this_party,363
2,location.statistical_region.co2_emissions_per_capita,364
2,location.statistical_region.gdp_growth_rate,365
40,base.culturalevent.event.entity_involved,366
2,location.statistical_region.cpi_inflation_rate,367
2,location.statistical_region.time_required_to_start_a_business,368
2,location.statistical_region.consumer_price_index,369
98,biology.animal_breed.coloring,370
2,location.statistical_region.trade_balance_as_percent_of_gdp,371
372,olympics.olympic_games.participating_countries,175
373,time.event.locations,33
374,base.culturalevent.event.entity_involved,375
272,government.national_anthem_of_a_country.country,2
2,location.statistical_region.gdp_growth_rate,376
2,location.statistical_region.agriculture_as_percent_of_gdp,377
2,location.statistical_region.gross_savings_as_percent_of_gdp,378
2,location.statistical_region.deposit_interest_rate,379
380,measurement_unit.dated_money_value.currency,9
381,government.political_appointer.appointees,382
255,government.form_of_government.countries,169
383,location.country.form_of_government,255
384,government.politician.government_positions_held,385
225,film.film.featured_film_locations,238
386,government.politician.party,387
55,olympics.olympic_participating_country.olympics_participated_in,26
388,location.location.time_zones,117
142,location.location.partially_contains,212
55,location.country.languages_spoken,177
304,olympics.olympic_participating_country.olympics_participated_in,180
2,location.statistical_region.gni_per_capita_in_ppp_dollars,389
264,organization.organization.geographic_scope,200
2,location.statistical_region.health_expenditure_as_percent_of_gdp,390
358,location.administrative_division.country,187
391,measurement_unit.dated_money_value.currency,9
2,location.statistical_region.co2_emissions_per_capita,392
393,common.topic.notable_types,70
394,measurement_unit.adjusted_money_value.adjustment_currency,9
395,government.politician.government_positions_held,396
257,organization.organization.geographic_scope,2
397,location.country.languages_spoken,177
2,location.statistical_region.military_expenditure_percent_gdp,398
2,location.statistical_region.gni_per_capita_in_ppp_dollars,399
2,government.governmental_jurisdiction.governing_officials,400
195,common.topic.notable_types,70
2,location.statistical_region.co2_emissions_per_capita,401
2,location.statistical_region.co2_emissions_per_capita,402
177,language.human_language.countries_spoken_in,187
2,location.statistical_region.gross_savings_as_percent_of_gdp,403
404,location.country.form_of_government,203
405,measurement_unit.dated_percentage.source,37
103,location.location.containedby,22
406,location.partial_containment_relationship.partially_contained_by,2
407,measurement_unit.adjusted_money_value.adjustment_currency,9
226,location.location.partially_contains,124
2,location.statistical_region.gdp_nominal_per_capita,408
104,location.country.form_of_government,303
409,government.government_position_held.jurisdiction_of_office,2
12,base.aareas.schema.administrative_area.administrative_parent,134
2,common.topic.notable_for,410
116,common.topic.notable_types,5
192,location.location.partially_contains,345
2,location.statistical_region.net_migration,411
412,measurement_unit.adjusted_money_value.source,215
259,organization.organization_spin_off.parent_company,413
23,location.location.containedby,45
165,base.aareas.schema.administrative_area.administrative_parent,2
2,location.statistical_region.merchandise_trade_percent_of_gdp,414
34,location.location.partially_contains,33
415,measurement_unit.dated_percentage.source,179
416,measurement_unit.dated_money_value.source,74
417,location.country.form_of_government,303
400,government.government_position_held.office_position_or_title,313
