src,edge_attr,dst
0,base.roses.rose_color.roses_of_this_color,1
0,base.roses.rose_color.roses_of_this_color,2
0,base.roses.rose_color.roses_of_this_color,3
4,base.aareas.schema.administrative_area.administrative_children,5
6,sports.pro_athlete.teams,7
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,9
10,ice_hockey.hockey_player.hockey_position,11
12,location.location.people_born_here,13
14,media_common.netflix_genre.titles,15
12,location.statistical_region.population,16
12,location.statistical_region.population,17
18,people.person.nationality,4
14,sports.sport.officials,19
4,location.location.time_zones,20
12,location.statistical_region.population,21
12,location.statistical_region.population,22
23,sports.team_venue_relationship.venue,24
25,common.webpage.topic,0
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,26
14,media_common.netflix_genre.titles,27
0,base.roses.rose_color.roses_of_this_color,28
12,location.statistical_region.population,29
30,base.fashionmodels.fashion_model.hair_color,8
14,sports.sport.officials,31
32,type.type.properties,33
4,base.biblioness.bibs_topic.subsumes,4
34,olympics.olympic_games.sports,14
12,location.location.time_zones,20
35,people.person.gender,36
14,sports.sport.related_equipment,37
14,olympics.olympic_sport.olympic_games_contested,38
39,people.person.nationality,4
14,sports.sport.officials,40
0,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,41
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,42
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,43
14,sports.sport.team_coaches,44
0,business.product_category.products,45
14,media_common.netflix_genre.titles,46
14,sports.sport.officials,47
48,olympics.olympic_games.sports,14
8,base.schemastaging.visual_color_extra.cmyk,49
12,location.statistical_region.population,50
51,base.fashionmodels.fashion_model.hair_color,8
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,52
53,location.location.containedby,5
54,location.location.time_zones,20
24,location.location.geolocation,55
14,sports.sport.officials,56
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,57
12,location.location.people_born_here,58
32,freebase.type_profile.published,59
14,sports.sport.officials,60
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,61
14,sports.sport.positions,62
63,olympics.olympic_games.participating_countries,4
12,location.statistical_region.population,64
12,location.statistical_region.population,65
4,olympics.olympic_participating_country.olympics_participated_in,66
14,media_common.netflix_genre.titles,67
32,type.type.expected_by,68
69,olympics.olympic_games.sports,14
70,olympics.olympic_games.participating_countries,4
12,base.biblioness.bibs_location.country,4
27,media_common.netflix_title.netflix_genres,14
71,common.topic.notable_for,72
63,olympics.olympic_games.sports,14
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,39
14,sports.sport.related_equipment,73
14,sports.sport.team_coaches,74
32,type.type.domain,14
75,olympics.olympic_games.sports,14
76,people.person.gender,36
77,base.ontologies.ontology_instance_mapping.freebase_topic,78
14,media_common.netflix_genre.titles,79
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,80
12,location.statistical_region.population,81
14,common.topic.subjects,82
10,common.topic.notable_types,83
78,common.topic.notable_types,84
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,85
86,sports.sports_official.sport,14
31,people.person.gender,36
87,sports.sports_team.colors,0
88,sports.sports_team_coach.sports_coached,14
89,cvg.computer_game_subject.games,90
91,sports.sports_position.sport,14
12,location.statistical_region.population,92
82,common.topic.subject_of,14
12,location.location.contains,93
14,sports.sport.officials,94
14,common.topic.webpage,95
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,96
0,base.roses.rose_color.roses_of_this_color,97
14,sports.sport.officials,98
78,biology.breed_coloring.breeds,99
100,sports.sports_official.sport,14
14,media_common.netflix_genre.titles,101
102,base.fashionmodels.fashion_model.hair_color,8
12,base.biblioness.bibs_location.state,5
103,base.fashionmodels.fashion_model.hair_color,8
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,104
14,sports.sport.team_coaches,105
83,freebase.type_profile.strict_included_types,106
14,cvg.cvg_genre.games,107
14,olympics.olympic_sport.events,108
14,sports.sport.officials,109
0,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,110
111,olympics.olympic_games.sports,14
112,media_common.netflix_title.netflix_genres,14
14,media_common.netflix_genre.titles,113
114,base.fashionmodels.fashion_model.hair_color,8
12,location.location.contains,115
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,102
14,sports.sport.team_coaches,116
87,sports.sports_team.arena_stadium,24
14,sports.sport.officials,117
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,118
14,sports.sport.officials,119
120,common.webpage.topic,14
4,base.biblioness.bibs_topic.is_really,4
53,location.location.containedby,12
14,cvg.computer_game_subject.games,107
121,film.film.prequel,112
14,cvg.cvg_genre.games,122
123,base.fashionmodels.fashion_model.hair_color,0
12,location.statistical_region.population,124
14,media_common.netflix_genre.titles,125
12,location.statistical_region.population,126
14,book.book_subject.works,127
128,olympics.olympic_games.sports,14
0,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,129
0,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,130
12,location.statistical_region.population,131
132,sports.sports_official.sport,14
133,people.person.gender,36
134,sports.sports_team_roster.team,87
31,base.fight.sports_official.sport,14
14,cvg.cvg_genre.games,135
14,cvg.cvg_genre.games,136
78,book.book_subject.works,137
14,sports.sport.officials,138
14,common.topic.webpage,139
0,base.motorcycle.motorcycle_paint_color.privately_owned_examples,140
141,common.webpage.topic,0
123,base.fashionmodels.fashion_model.eye_color,78
142,sports.sports_team_owner.teams_owned,87
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,143
54,location.us_county.hud_county_place,12
7,sports.sports_team_roster.team,87
14,sports.sport.officials,144
14,sports.sport.officials,145
12,location.statistical_region.population,146
0,common.topic.image,0
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,147
12,location.statistical_region.population,148
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,149
112,film.film.sequel,121
14,sports.sport.officials,150
12,common.topic.image,151
14,sports.sport.officials,152
14,olympics.olympic_sport.olympic_games_contested,70
14,book.book_subject.works,153
0,base.roses.rose_color.roses_of_this_color,154
24,common.topic.notable_types,155
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,30
14,media_common.netflix_genre.titles,156
14,sports.sport.officials,157
14,cvg.cvg_genre.games,158
8,base.fashionmodels.hair_color.fashion_models_with_this_hair_color,159
8,business.product_category.products,160
161,sports.team_venue_relationship.venue,24
