src,edge_attr,dst
0,base.gender.personal_gender_identity.gender_identity,1
2,base.locations.countries.states_provinces_within,3
4,base.biblioness.bibs_location.state,3
5,people.profession.specializations,6
4,common.topic.notable_types,7
8,common.topic.notable_types,9
4,location.citytown.postal_codes,10
11,book.written_work.school_or_movement,12
13,basketball.basketball_player.position_s,14
4,location.location.containedby,15
1,medicine.risk_factor.diseases,16
4,location.citytown.postal_codes,17
3,base.locations.states_and_provences.country,2
18,freebase.type_hints.included_types,19
20,award.award_honor.award_winner,21
22,freebase.valuenotation.is_reviewed,23
24,base.schemastaging.athlete_salary.team,25
26,common.topic.notable_types,27
1,medicine.risk_factor.diseases,28
1,medicine.risk_factor.diseases,29
30,people.person.gender,1
14,common.topic.article,31
32,medicine.disease.parent_disease,33
1,medicine.risk_factor.diseases,34
35,people.profession.specialization_of,5
12,common.topic.webpage,36
37,people.person.gender,38
39,basketball.basketball_player.position_s,14
2,base.biblioness.bibs_topic.subsumes,2
40,olympics.olympic_medal_honor.medalist,41
42,sports.sports_team_roster.position,14
8,people.profession.specialization_of,5
5,common.topic.notable_types,9
43,medicine.disease.risk_factors,1
4,location.location.events,44
45,people.place_lived.person,21
46,people.cause_of_death.parent_cause_of_death,33
5,people.profession.specializations,47
5,people.profession.specializations,48
11,book.written_work.original_language,49
1,base.gender.gender_identity.people,50
27,base.descriptive_names.names.descriptive_name,51
52,media_common.quotation.subjects,12
53,common.topic.notable_types,9
5,base.descriptive_names.names.descriptive_name,54
21,common.topic.article,55
56,people.place_lived.location,57
1,biology.hybrid_parent_gender.hybrids,58
59,book.book_subject.works,60
61,medicine.disease.symptoms,62
63,people.person.profession,27
64,base.gender.personal_gender_identity.gender_identity,1
5,people.profession.specializations,65
4,location.statistical_region.population,66
67,freebase.valuenotation.has_value,68
69,people.person.ethnicity,12
70,location.hud_county_place.place,70
1,common.topic.article,71
72,people.profession.specialization_of,5
73,base.marchmadness.ncaa_basketball_tournament.stages,74
5,people.profession.specializations,75
63,freebase.valuenotation.is_reviewed,23
4,location.statistical_region.population,76
77,visual_art.art_period_movement.associated_artworks,78
79,education.educational_institution.newspaper,80
4,location.location.events,81
5,people.profession.specializations,82
4,base.biblioness.bibs_location.country,2
5,base.descriptive_names.names.descriptive_name,83
12,common.topic.webpage,84
5,common.topic.article,85
86,freebase.valuenotation.is_reviewed,23
87,location.location.containedby,4
88,olympics.olympic_games.participating_countries,2
1,medicine.risk_factor.diseases,89
5,fictional_universe.character_occupation.characters_with_this_occupation,90
26,olympics.olympic_athlete.medals_won,40
91,education.education.student,21
92,common.topic.subjects,12
5,people.profession.specializations,93
1,biology.hybrid_parent_gender.hybrids,94
5,people.profession.specializations,95
96,award.award_honor.award_winner,21
97,base.firsts.first_achievement.category,12
98,freebase.type_profile.published,99
27,people.profession.corresponding_type,27
100,olympics.olympic_athlete_affiliation.olympics,101
12,visual_art.art_subject.artwork_on_the_subject,102
12,book.school_or_movement.associated_works,103
104,award.award_category.nominees,105
106,common.webpage.topic,12
21,sports.pro_athlete.sports_played_professionally,107
2,olympics.olympic_participating_country.olympics_participated_in,88
21,sports.pro_athlete.teams,108
90,fictional_universe.fictional_character.gender,1
4,location.statistical_region.population,109
110,people.place_lived.location,4
102,visual_art.artwork.art_subject,12
111,base.marchmadness.ncaa_basketball_tournament_stage.games,112
12,common.topic.webpage,113
5,base.descriptive_names.names.descriptive_name,114
115,book.written_work.original_language,116
2,base.biblioness.bibs_topic.is_really,2
117,people.profession.specializations,118
12,base.firsts.first_achievement_category.firsts,119
4,government.governmental_jurisdiction.agencies,120
121,book.written_work.subjects,122
5,base.skosbase.vocabulary_equivalent_topic.equivalent_concept,123
4,location.statistical_region.population,124
4,location.statistical_region.population,125
27,type.type.properties,126
127,base.firsts.first_achievement.category,12
128,sports.sports_team_roster.player,21
12,media_common.quotation_subject.quotations_about_this_subject,129
130,book.written_work.school_or_movement,12
1,medicine.risk_factor.diseases,131
132,book.written_work.school_or_movement,77
133,book.periodical.subjects,77
40,olympics.olympic_medal_honor.medalist,86
12,visual_art.art_subject.artwork_on_the_subject,134
12,people.ethnicity.languages_spoken,135
1,medicine.risk_factor.diseases,136
137,common.webpage.category,138
5,people.profession.specializations,139
22,freebase.valuenotation.is_reviewed,68
73,time.event.locations,4
68,type.property.expected_type,140
141,common.webpage.topic,12
142,common.webpage.topic,5
60,book.written_work.original_language,49
12,book.school_or_movement.associated_works,130
4,location.citytown.postal_codes,143
96,freebase.valuenotation.has_no_value,144
4,location.hud_foreclosure_area.total_residential_addresses,145
21,sports.pro_athlete.teams,128
146,base.marchmadness.ncaa_basketball_tournament_stage.tournament,147
4,location.citytown.postal_codes,148
149,award.award_honor.award_winner,21
150,common.webpage.topic,12
59,book.book_subject.works,103
20,freebase.valuenotation.has_no_value,151
152,base.lightweight.regional_dated_money_value.region,2
27,base.descriptive_names.names.descriptive_name,153
154,medicine.icd_9_cm_classification.parent_classification,154
1,medicine.risk_factor.diseases,155
27,fictional_universe.character_occupation.characters_with_this_occupation,156
39,olympics.olympic_athlete.medals_won,40
5,base.descriptive_names.names.descriptive_name,157
4,location.citytown.postal_codes,158
4,location.citytown.postal_codes,159
21,people.person.places_lived,56
27,freebase.type_profile.strict_included_types,5
21,olympics.olympic_athlete.country,100
160,media_common.quotation.subjects,12
33,people.cause_of_death.parent_cause_of_death,33
4,symbols.namesake.named_after,161
4,location.statistical_region.population,162
163,common.topic.notable_types,9
5,people.profession.specializations,118
164,people.profession.specialization_of,5
5,people.profession.specializations,165
4,location.citytown.postal_codes,166
1,medicine.risk_factor.diseases,167
168,film.film.country,2
169,book.written_work.subjects,170
4,location.location.events,111
1,medicine.risk_factor.diseases,171
172,common.webpage.topic,12
173,freebase.valuenotation.has_no_value,151
12,common.topic.webpage,174
12,media_common.quotation_subject.quotations_about_this_subject,175
12,common.topic.webpage,172
49,language.human_language.dialects,176
177,sports.sports_league_draft_pick.player,21
130,book.written_work.original_language,116
27,people.profession.specialization_of,5
5,base.descriptive_names.names.descriptive_name,178
179,freebase.valuenotation.has_no_value,151
180,location.administrative_division.second_level_division_of,2
5,people.profession.specializations,181
182,award.award_honor.award,183
184,common.topic.notable_types,9
185,type.type.properties,186
12,book.school_or_movement.associated_works,187
185,type.type.properties,188
26,people.person.profession,5
146,base.marchmadness.ncaa_basketball_tournament_stage.games,189
190,people.person.place_of_birth,57
12,book.periodical_subject.periodicals,191
40,olympics.olympic_medal_honor.medalist,69
53,base.lightweight.profession.specialization_of,192
1,base.gender.gender_identity.people,64
38,common.topic.subjects,193
12,base.firsts.first_achievement_category.firsts,194
27,freebase.type_profile.kind,195
196,common.webpage.topic,4
48,people.profession.specialization_of,5
143,location.location.containedby,4
128,sports.sports_team_roster.team,197
143,location.location.containedby,3
169,book.written_work.original_language,49
198,people.profession.specialization_of,5
107,sports.pro_sports_played.sport,199
5,base.descriptive_names.names.descriptive_name,200
201,common.webpage.topic,12
35,common.topic.notable_types,9
5,base.descriptive_names.names.descriptive_name,202
160,media_common.quotation.source,203
146,base.marchmadness.ncaa_basketball_tournament_stage.games,81
4,location.statistical_region.population,204
4,periodicals.newspaper_circulation_area.newspapers,205
206,freebase.valuenotation.has_no_value,151
1,biology.hybrid_parent_gender.hybrids,207
208,book.written_work.original_language,116
5,base.descriptive_names.names.descriptive_name,209
27,base.descriptive_names.names.descriptive_name,210
21,base.schemastaging.person_extra.net_worth,211
212,base.gender.personal_gender_identity.gender_identity,1
4,location.citytown.postal_codes,213
214,common.topic.notable_types,9
67,people.person.children,21
215,basketball.basketball_player_stats.season,216
1,medicine.risk_factor.diseases,217
12,common.topic.webpage,218
4,location.location.events,219
1,base.gender.gender_identity.people,220
4,location.statistical_region.population,221
222,base.gender.personal_gender_identity.gender_identity,1
223,common.topic.notable_types,9
5,people.profession.specializations,224
5,people.profession.specializations,225
226,freebase.valuenotation.has_no_value,151
227,book.written_work.original_language,116
27,type.type.expected_by,228
77,exhibitions.exhibition_subject.exhibitions_created_about_this_subject,78
37,people.person.parents,21
5,people.profession.specializations,229
12,common.topic.webpage,230
231,time.event.locations,4
1,medicine.risk_factor.diseases,232
5,base.descriptive_names.names.descriptive_name,233
41,freebase.valuenotation.is_reviewed,186
63,common.topic.notable_types,27
72,common.topic.notable_types,9
234,base.schemastaging.athlete_salary.team,25
21,people.person.places_lived,45
40,olympics.olympic_medal_honor.medalist,26
4,location.location.events,235
236,common.webpage.topic,12
39,freebase.valuenotation.is_reviewed,23
27,fictional_universe.character_occupation.characters_with_this_occupation,237
13,people.person.profession,27
12,medicine.risk_factor.diseases,154
5,people.profession.specializations,27
5,base.descriptive_names.names.descriptive_name,238
27,freebase.type_hints.included_types,5
26,freebase.valuenotation.is_reviewed,23
37,common.topic.notable_types,185
4,location.statistical_region.population,239
69,people.person.nationality,2
21,award.award_winner.awards_won,240
12,medicine.risk_factor.diseases,241
46,medicine.disease.risk_factors,1
242,people.person.ethnicity,12
4,location.statistical_region.population,243
12,book.school_or_movement.associated_works,244
60,common.topic.subjects,12
21,people.person.places_lived,245
100,olympics.olympic_athlete_affiliation.sport,199
1,medicine.risk_factor.diseases,246
247,base.thoroughbredracing.thoroughbred_racehorse.sex,1
21,people.person.gender,1
40,olympics.olympic_medal_honor.medal,248
12,book.school_or_movement.associated_works,249
36,common.webpage.topic,12
250,award.award_category.winners,206
4,location.statistical_region.population,251
177,sports.sports_league_draft_pick.team,252
27,common.topic.article,253
5,base.lightweight.profession.job_count_regional,254
12,common.topic.webpage,106
12,common.topic.image,255
33,people.cause_of_death.includes_causes_of_death,256
4,location.statistical_region.population,257
1,medicine.risk_factor.diseases,258
188,type.property.schema,185
259,people.marriage.spouse,21
1,base.gender.gender_identity.people,212
86,freebase.valuenotation.is_reviewed,260
12,book.school_or_movement.associated_works,121
122,book.book_subject.works,121
12,common.topic.image,261
206,award.award_honor.award_winner,21
4,location.location.events,262
117,people.profession.specializations,48
263,base.animalnames.animal_specific_name_relationship.gender,1
37,people.person.nationality,2
5,people.profession.specializations,264
12,base.skosbase.vocabulary_equivalent_topic.narrower_concept,265
5,base.descriptive_names.names.descriptive_name,266
5,base.descriptive_names.names.descriptive_name,267
1,medicine.risk_factor.diseases,268
122,book.book_subject.works,203
42,sports.sports_team_roster.team,252
269,common.topic.notable_types,9
4,location.citytown.postal_codes,270
21,award.award_winner.awards_won,271
21,people.person.sibling_s,272
5,people.profession.specializations,273
61,medicine.disease.risk_factors,1
1,medicine.risk_factor.diseases,274
22,people.person.profession,5
275,basketball.basketball_player_stats.team,252
5,people.profession.specializations,164
5,fictional_universe.character_occupation.characters_with_this_occupation,276
12,people.ethnicity.languages_spoken,176
5,people.profession.specializations,277
278,award.award_honor.award,279
280,medicine.disease.risk_factors,16
5,freebase.type_profile.equivalent_topic,5
4,location.hud_foreclosure_area.estimated_number_of_mortgages,281
63,people.person.gender,1
1,medicine.risk_factor.diseases,282
77,base.inspiration.inspiration.inspired_by,12
41,people.person.ethnicity,12
4,location.citytown.postal_codes,283
147,time.event.locations,70
190,people.person.ethnicity,12
12,projects.project_focus.projects,284
4,location.citytown.postal_codes,285
234,base.schemastaging.athlete_salary.athlete,21
5,people.profession.specializations,286
1,medicine.risk_factor.diseases,256
21,olympics.olympic_athlete.country,287
87,location.location.contains,288
14,common.topic.article,289
290,education.educational_institution.students_graduates,91
21,sports.pro_athlete.teams,42
140,freebase.type_profile.strict_included_types,19
291,book.written_work.subjects,122
21,award.award_winner.awards_won,149
4,location.location.events,73
292,common.topic.notable_types,9
86,people.person.gender,1
7,freebase.type_profile.strict_included_types,19
27,freebase.type_hints.included_types,19
