src,edge_attr,dst
0,common.topic.webpage,1
2,common.topic.notable_types,3
4,common.webpage.topic,5
0,base.rosetta.languoid.local_name,0
6,base.aareas.schema.administrative_area.administrative_parent,7
8,common.topic.notable_types,3
9,language.language_dialect.language,10
11,freebase.type_profile.kind,12
13,language.human_language.countries_spoken_in,14
5,base.rosetta.languoid.local_name,15
16,location.location.containedby,17
18,common.webpage.topic,19
5,education.field_of_study.students_majoring,20
21,common.topic.notable_types,3
0,common.topic.webpage,22
23,common.topic.notable_types,24
25,location.location.primarily_containedby,26
27,broadcast.radio_affiliation_duration.station,28
29,travel.tour_operator.travel_destinations,30
31,film.film.language,10
0,education.field_of_study.students_majoring,32
29,travel.tour_operator.travel_destinations,33
34,finance.currency.countries_used,16
35,location.country.official_language,10
36,common.topic.subjects,37
38,language.human_language.countries_spoken_in,39
40,book.written_work.subjects,41
42,location.country.languages_spoken,10
10,education.school_category.schools_of_this_kind,43
0,education.field_of_study.students_majoring,44
10,language.human_language.countries_spoken_in,45
46,location.location.containedby,47
0,common.topic.webpage,48
10,common.topic.subject_of,49
50,media_common.media_genre.child_genres,51
52,base.popstra.location.vacationers,53
54,common.webpage.topic,5
55,film.film_production_designer.films_production_designed,56
57,location.country.languages_spoken,5
13,base.rosetta.languoid.local_name,58
59,book.author.book_editions_published,60
61,film.film_regional_release_date.film_release_region,52
62,base.rosetta.local_name.locale,63
64,book.written_work.original_language,10
65,common.topic.notable_types,3
66,film.film.language,10
67,common.webpage.topic,0
68,travel.travel_destination_monthly_climate.travel_destination,52
0,common.topic.webpage,69
70,book.written_work.subjects,10
13,language.human_language.countries_spoken_in,71
72,base.aareas.schema.administrative_area.administrative_parent,7
0,base.rosetta.languoid.local_name,0
41,location.statistical_region.population,73
74,travel.travel_destination.tour_operators,75
76,common.topic.notable_types,77
58,base.rosetta.local_name.locale,78
79,base.aareas.schema.administrative_area.administrative_parent,7
80,education.education.major_field_of_study,0
81,common.topic.notable_types,82
83,architecture.architectural_style.examples,84
85,visual_art.visual_artist.art_forms,86
87,freebase.type_hints.included_types,88
89,common.topic.notable_types,24
90,common.topic.notable_types,24
91,location.country.form_of_government,92
93,base.popstra.vacation_choice.location,52
94,common.webpage.topic,52
95,government.form_of_government.countries,96
97,common.topic.article,98
99,film.film_regional_release_date.film_release_region,100
101,common.topic.notable_types,3
102,education.education.major_field_of_study,0
10,common.topic.subject_of,103
104,education.education.major_field_of_study,0
105,travel.tourist_attraction.near_travel_destination,52
106,location.country.official_language,10
107,language.human_language.language_family,108
51,media_common.media_genre.parent_genre,50
109,location.location.events,110
111,common.topic.webpage,112
13,language.human_language.countries_spoken_in,113
114,common.topic.subjects,10
115,aviation.airport.serves,52
10,language.human_language.countries_spoken_in,116
117,common.topic.image,118
119,base.rosetta.rosetta_document.refers_to,0
120,base.aareas.schema.administrative_area.administrative_area_type,111
121,book.written_work.original_language,10
122,location.country.languages_spoken,5
123,location.country.official_language,10
124,location.location.time_zones,125
111,type.type.properties,126
127,language.human_language.language_family,128
29,travel.tour_operator.travel_destinations,78
129,location.location.events,130
10,language.human_language.countries_spoken_in,131
127,language.human_language.main_country,47
132,fictional_universe.fictional_setting.languages,0
3,type.type.properties,133
134,people.person.languages,10
135,location.location.containedby,52
136,book.written_work.subjects,41
137,location.location.containedby,138
139,common.topic.notable_types,140
141,base.aareas.schema.administrative_area.administrative_area_type,111
142,base.militaryinfiction.location_in_fiction.contains,143
43,common.topic.notable_types,144
138,base.locations.continents.countries_within,145
146,location.location.people_born_here,147
148,freebase.valuenotation.has_no_value,149
150,common.topic.notable_types,151
152,location.administrative_division.first_level_division_of,153
154,location.location.containedby,41
155,common.topic.notable_types,156
157,location.administrative_division.country,137
158,film.film_crew_gig.film,148
159,base.biblioness.bibs_topic.subsumes,159
3,common.topic.article,160
10,common.topic.subject_of,161
109,common.topic.image,109
162,location.country.administrative_divisions,163
164,common.webpage.topic,0
33,location.country.languages_spoken,10
165,travel.tourist_attraction.near_travel_destination,52
0,base.rosetta.local_name.languoid,0
10,language.human_language.writing_system,166
0,common.topic.webpage,167
62,base.rosetta.local_name.locale,168
169,common.topic.notable_types,170
111,base.aareas.schema.administrative_area_type.expected_codes,171
172,film.film_crew_gig.film,148
29,travel.tour_operator.travel_destinations,173
112,common.webpage.category,174
175,biology.animal_breed.place_of_origin,26
176,common.webpage.topic,52
177,government.government_office_or_title.office_holders,178
179,common.topic.notable_types,3
23,book.written_work.subjects,10
