src,edge_attr,dst
0,base.popstra.location.vacationers,1
2,location.administrative_division_capital_relationship.capital,0
3,base.aareas.schema.administrative_area.administrative_parent,4
4,location.country.languages_spoken,5
6,location.location.containedby,4
7,architecture.architectural_style.examples,8
9,architecture.structure.architect,10
11,travel.tourist_attraction.near_travel_destination,0
4,location.country.first_level_divisions,12
13,base.aareas.schema.administrative_area_type.subdivides_place,4
0,travel.travel_destination.local_transportation,14
0,base.popstra.location.vacationers,15
16,location.location.containedby,0
17,military.military_command.military_commander,18
19,travel.tourist_attraction.near_travel_destination,0
0,travel.travel_destination.tour_operators,20
21,base.aareas.schema.administrative_area.administrative_area_type,13
22,travel.tourist_attraction.near_travel_destination,0
23,common.image.appears_in_topic_gallery,9
7,architecture.architectural_style.examples,24
0,travel.travel_destination.tourist_attractions,25
7,architecture.architectural_style.examples,26
0,travel.travel_destination.tourist_attractions,27
28,people.sibling_relationship.sibling,10
29,location.administrative_division.first_level_division_of,4
30,location.location.time_zones,31
23,common.image.appears_in_topic_gallery,9
32,location.location.containedby,0
33,location.location.containedby,4
34,location.location.contains,19
35,travel.transportation.travel_destination,0
36,law.court.jurisdiction,4
37,travel.travel_destination_monthly_climate.travel_destination,0
38,architecture.structure.architectural_style,7
39,common.topic.image,40
0,base.popstra.location.vacationers,41
39,fictional_universe.fictional_setting.languages,42
43,travel.travel_destination.tour_operators,44
18,military.military_commander.military_commands,45
46,geography.island.body_of_water,47
10,fictional_universe.person_in_fiction.representations_in_fiction,10
9,travel.tourist_attraction.near_travel_destination,0
44,travel.tour_operator.travel_destinations,48
49,location.location.time_zones,31
50,travel.travel_destination_monthly_climate.travel_destination,0
51,symbols.namesake.named_after,0
52,location.location.containedby,4
53,location.location.time_zones,31
34,location.country.languages_spoken,5
54,travel.travel_destination.tour_operators,20
48,common.topic.notable_types,55
23,common.image.appears_in_topic_gallery,9
9,common.topic.image,23
7,architecture.architectural_style.examples,9
29,base.aareas.schema.administrative_area.administrative_parent,4
56,freebase.type_hints.included_types,57
58,common.webpage.topic,0
10,people.person.places_lived,59
7,architecture.architectural_style.examples,60
61,film.film.country,62
15,base.popstra.vacation_choice.location,0
0,sports.sports_team_location.teams,63
64,common.webpage.topic,0
65,travel.travel_destination.tour_operators,66
0,travel.travel_destination.tourist_attractions,67
46,location.location.containedby,68
20,travel.tour_operator.travel_destinations,69
7,architecture.architectural_style.examples,70
71,military.military_command.military_commander,18
0,location.location.nearby_airports,72
73,location.location.containedby,4
74,travel.tourist_attraction.near_travel_destination,0
30,freebase.valuenotation.has_no_value,75
66,travel.tour_operator.travel_destinations,30
10,military.military_commander.military_commands,76
73,base.aareas.schema.administrative_area.administrative_area_type,13
0,travel.travel_destination.tourist_attractions,9
77,aviation.airport.serves,0
0,travel.travel_destination.tourist_attractions,60
78,fictional_universe.fictional_universe.languages,79
9,common.topic.article,80
10,common.topic.image,81
82,base.aareas.schema.administrative_area.administrative_area_type,13
20,travel.tour_operator.travel_destinations,0
83,base.aareas.schema.administrative_area.capital,0
6,base.aareas.schema.administrative_area.administrative_area_type,13
5,language.human_language.main_country,4
0,film.film_location.featured_in_films,84
85,travel.travel_destination.tour_operators,20
79,fictional_universe.fictional_language.where_spoken,86
49,base.locations.continents.countries_within,30
67,location.location.containedby,0
87,travel.tourist_attraction.near_travel_destination,0
44,common.topic.notable_types,88
89,base.ontologies.ontology_instance_mapping.freebase_topic,39
90,people.person.gender,91
62,freebase.valuenotation.has_no_value,75
0,travel.travel_destination.climate,92
93,architecture.structure.architectural_style,7
7,architecture.architectural_style.examples,16
94,location.location.containedby,34
34,travel.travel_destination.tour_operators,66
7,architecture.architectural_style.examples,95
96,fictional_universe.fictional_language.where_spoken,39
97,people.marriage.spouse,10
20,travel.tour_operator.travel_destinations,34
98,base.aareas.schema.administrative_area.administrative_parent,4
99,travel.tourist_attraction.near_travel_destination,0
100,location.location.containedby,0
49,location.location.partially_contains,62
0,base.ontologies.ontology_instance.equivalent_instances,101
102,book.newspaper.circulation_areas,73
4,location.location.containedby,49
103,common.webpage.topic,0
104,military.military_command.military_combatant,105
77,aviation.airport.serves,44
106,common.topic.subject_of,0
107,film.film.featured_film_locations,0
108,common.webpage.topic,0
109,travel.travel_destination.tour_operators,44
23,common.image.size,110
111,common.webpage.topic,0
112,common.topic.notable_types,55
83,base.aareas.schema.administrative_area.administrative_parent,4
113,people.sibling_relationship.sibling,18
0,travel.travel_destination.tourist_attractions,99
55,freebase.type_profile.equivalent_topic,55
0,travel.travel_destination.tour_operators,114
18,common.topic.image,115
9,location.location.containedby,4
3,base.aareas.schema.administrative_area.administrative_area_type,13
116,travel.travel_destination.tour_operators,66
7,architecture.architectural_style.examples,117
0,location.statistical_region.population,118
19,location.location.containedby,34
119,freebase.type_hints.included_types,57
120,travel.tourist_attraction.near_travel_destination,34
121,base.aareas.schema.administrative_area.administrative_area_type,13
0,location.statistical_region.population,122
5,language.human_language.countries_spoken_in,4
0,travel.travel_destination.tourist_attractions,123
0,travel.travel_destination.climate,50
44,travel.tour_operator.travel_destinations,124
125,film.film.country,62
9,location.location.containedby,0
18,people.person.place_of_birth,126
125,film.film.country,4
68,film.film_location.featured_in_films,127
0,common.topic.webpage,108
4,base.aareas.schema.administrative_area.administrative_children,3
30,travel.travel_destination.tour_operators,66
0,travel.travel_destination.tourist_attractions,128
65,travel.travel_destination.tourist_attractions,129
0,travel.travel_destination.tourist_attractions,120
0,base.popstra.location.vacationers,130
53,film.film_location.featured_in_films,131
