src,edge_attr,dst
0,location.location.containedby,1
2,location.location.people_born_here,3
4,common.webpage.topic,5
6,location.location.containedby,1
7,common.topic.notable_types,8
9,location.location.containedby,10
11,language.language_dialect.language,12
13,location.hud_county_place.place,13
14,location.location.partially_contained_by,15
16,film.film.subjects,17
18,location.location.partially_contained_by,19
20,government.government_position_held.jurisdiction_of_office,10
21,people.person.profession,22
10,book.book_subject.works,23
5,base.rosetta.languoid.local_name,24
25,people.person.ethnicity,26
5,education.field_of_study.students_majoring,27
28,people.person.languages,5
29,book.book_subject.works,30
31,people.person.parents,32
33,people.person.gender,34
35,common.topic.notable_types,36
37,location.statistical_region.population,38
39,location.location.partially_containedby,29
40,book.written_work.subjects,41
42,government.government_position_held.office_position_or_title,43
44,government.government_position_held.district_represented,29
45,location.country.official_language,12
46,common.topic.subjects,47
17,people.ethnicity.people,48
49,government.government_position_held.jurisdiction_of_office,50
51,location.location.people_born_here,21
52,location.country.languages_spoken,12
17,people.ethnicity.people,53
12,education.school_category.schools_of_this_kind,54
12,language.human_language.countries_spoken_in,55
10,base.aareas.schema.administrative_area.administrative_children,56
57,location.country.first_level_divisions,58
12,common.topic.subject_of,59
60,base.culturalevent.event.entity_involved,25
10,location.location.events,61
10,common.topic.webpage,62
63,common.webpage.topic,29
10,government.governmental_jurisdiction.governing_officials,64
65,common.webpage.topic,5
66,book.written_work.subjects,29
67,location.country.languages_spoken,5
68,book.written_work.original_language,12
69,film.film.language,12
70,government.government_position_held.jurisdiction_of_office,41
10,location.statistical_region.religions,71
29,location.location.partiallycontains,72
73,book.written_work.subjects,12
74,base.culturalevent.event.entity_involved,75
76,location.administrative_division.second_level_division_of,41
77,common.topic.notable_types,78
79,time.event.locations,50
80,common.topic.image,81
82,location.location.partially_contained_by,83
84,location.location.containedby,50
85,freebase.valuenotation.has_value,86
17,fictional_universe.ethnicity_in_fiction.characters_of_this_ethnicity,87
88,freebase.valuenotation.is_reviewed,89
29,location.statistical_region.religions,90
91,book.written_work.subjects,10
92,location.location.events,93
26,people.ethnicity.people,25
94,base.biblioness.bibs_location.state,10
95,freebase.valuenotation.is_reviewed,96
41,location.location.time_zones,97
98,people.person.gender,34
