src,edge_attr,dst
0,location.location.containedby,1
2,location.location.contains,3
4,olympics.olympic_games.participating_countries,5
6,location.partial_containment_relationship.partially_contained_by,7
8,base.biblioness.bibs_location.state,9
10,location.location.containedby,11
5,location.country.languages_spoken,12
13,location.statistical_region.population,14
15,aviation.airport.serves,2
16,location.location.people_born_here,17
18,location.country.form_of_government,19
20,base.schemastaging.disputed_location.claimed_by,7
21,base.aareas.schema.administrative_area.administrative_children,22
23,freebase.valuenotation.is_reviewed,24
25,location.location.contains,7
26,protected_sites.natural_or_cultural_site_listing.listed_site,27
28,location.location.people_born_here,29
30,location.adjoining_relationship.adjoins,31
32,location.location.containedby,33
34,location.location.events,35
13,location.location.contains,36
37,type.type.expected_by,37
38,language.human_language.countries_spoken_in,39
40,location.location.contains,41
40,location.location.contains,42
43,location.location.containedby,44
37,type.type.expected_by,45
46,government.governmental_jurisdiction.governing_officials,47
28,common.topic.image,48
49,location.location.partially_containedby,50
51,location.administrative_division.first_level_division_of,21
52,travel.tour_operator.travel_destinations,53
54,location.location.containedby,55
56,location.location.containedby,57
58,location.location.containedby,59
56,location.statistical_region.gdp_growth_rate,60
16,location.location.primarily_containedby,34
61,location.country.form_of_government,62
63,location.location.partially_containedby,64
65,base.aareas.schema.administrative_area.capital,66
67,book.book_subject.works,68
69,location.partial_containment_relationship.partially_contained_by,28
28,location.country.capital,70
21,location.country.languages_spoken,71
72,location.location.containedby,21
73,finance.currency.countries_used,43
31,location.location.containedby,74
75,location.statistical_region.gdp_nominal_per_capita,76
77,organization.organization.geographic_scope,39
56,sports.sports_team_location.teams,78
79,base.aareas.schema.administrative_area.administrative_area_type,80
43,base.uncommon.topic.exceptions,81
82,book.written_work.subjects,27
56,travel.travel_destination.tourist_attractions,83
84,base.aareas.schema.administrative_area.administrative_parent,85
79,location.location.time_zones,86
55,location.location.time_zones,87
88,location.location.containedby,89
46,location.location.people_born_here,90
35,time.event.locations,61
16,base.aareas.schema.administrative_area.administrative_parent,34
53,olympics.olympic_participating_country.olympics_participated_in,91
84,location.location.contains,92
84,location.location.contains,93
94,location.administrative_division.second_level_division_of,55
63,location.location.containedby,95
64,military.military_combatant.military_conflicts,96
97,location.adjoining_relationship.adjoins,75
53,freebase.valuenotation.is_reviewed,24
2,location.location.containedby,5
75,location.location.people_born_here,98
59,location.country.internet_tld,99
65,location.location.containedby,67
100,location.administrative_division.first_level_division_of,55
56,location.statistical_region.gdp_real,101
75,location.statistical_region.population,102
34,location.location.time_zones,103
56,location.statistical_region.gdp_growth_rate,104
4,olympics.olympic_games.participating_countries,21
56,location.statistical_region.gdp_growth_rate,105
56,location.location.people_born_here,106
95,location.location.time_zones,87
107,location.location.partially_containedby,21
108,location.statistical_region.population,109
110,time.event.locations,21
56,location.statistical_region.gdp_real,111
56,location.statistical_region.internet_users_percent_population,112
113,olympics.olympic_games.participating_countries,39
27,location.statistical_region.population,114
34,organization.organization_scope.organizations_with_this_scope,77
46,base.aareas.schema.administrative_area.administrative_children,10
89,location.country.second_level_divisions,115
116,organization.organization_founder.organizations_founded,117
56,location.statistical_region.health_expenditure_as_percent_of_gdp,118
84,location.location.contains,119
80,freebase.type_hints.included_types,120
121,book.written_work.subjects,84
89,location.country.administrative_divisions,122
13,location.location.contains,123
124,location.location.containedby,125
126,location.location.containedby,67
53,base.aareas.schema.administrative_area.administrative_parent,127
56,location.statistical_region.gdp_real,128
129,base.aareas.schema.administrative_area.administrative_parent,130
131,time.event.locations,39
132,location.partial_containment_relationship.partially_contains,133
37,type.type.expected_by,37
134,location.partial_containment_relationship.partially_contains,46
84,location.location.people_born_here,135
61,location.country.second_level_divisions,136
137,language.human_language.countries_spoken_in,138
56,location.statistical_region.deposit_interest_rate,139
23,olympics.olympic_participating_country.olympics_participated_in,140
31,olympics.olympic_participating_country.olympics_participated_in,140
37,type.type.expected_by,141
13,location.statistical_region.population,142
89,location.country.languages_spoken,143
46,location.country.currency_formerly_used,144
77,organization.organization.geographic_scope,50
67,location.location.time_zones,86
65,location.fr_department.region,65
145,military.military_combatant.includes_allies,64
146,time.event.locations,53
147,music.artist.origin,84
148,base.aareas.schema.administrative_area.administrative_parent,75
37,type.type.properties,149
150,location.location.partially_containedby,53
55,freebase.valuenotation.has_no_value,151
152,olympics.olympic_games.participating_countries,153
117,organization.organization.founders,130
154,base.culturalevent.event.entity_involved,53
153,location.country.administrative_divisions,155
84,location.location.contains,156
157,organization.organization.geographic_scope,5
158,location.administrative_division.second_level_division_of,89
13,location.statistical_region.population,159
13,location.statistical_region.population,160
161,geography.river.cities,162
130,location.location.events,163
13,location.location.contains,164
56,location.location.contains,165
53,location.location.partially_contains,166
7,location.location.contains,167
168,people.person.place_of_birth,2
84,location.location.contains,169
88,location.administrative_division.country,89
163,time.event.locations,39
64,base.aareas.schema.administrative_area.administrative_parent,127
28,location.location.people_born_here,170
89,location.country.second_level_divisions,171
172,location.location.partially_containedby,39
2,location.location.people_born_here,173
124,location.location.time_zones,87
174,measurement_unit.adjusted_money_value.adjustment_currency,175
176,location.location.containedby,130
177,geography.river.mouth,20
178,olympics.olympic_participating_country.olympics_participated_in,140
179,language.human_language.countries_spoken_in,180
56,location.statistical_region.life_expectancy,181
11,location.location.time_zones,182
46,location.country.administrative_divisions,10
13,location.location.contains,183
