node_id,node_attr
0,m.029d4v5
1,30 rock - season 3
2,kidnapped by danger
3,tv episode
4,m.05ckqz8
5,30 rock
6,m.0j8m_6z
7,today you are a man
8,m.05bl9m0
9,m.029d51c
10,30 rock - season 1
11,m.0r9m1py
12,m.08pby2t
13,30 rock - season 6
14,live from studio 6h (east coast)
15,m.02k72f9
16,program creator
17,tv program
18,m.0n_tqdt
19,tina fey
20,the ballad of kenneth parcell
21,m.0j8m_6j
22,what will happen to the gang next year?
23,m.0n9_vk8
24,m.04hbht3
25,keith powell
26,"hey, baby, what's wrong? (1)"
27,m.0j3d0fj
28,m.0q1vbzg
29,m.03hbzr0
30,30 rock - season 5
31,m.0rgzyh6
32,sitcom
33,m.0nh5ggk
34,st. patrick's day
35,m.0j8m_k5
36,m.0p6fjkv
37,30 rock - season 7
38,m.05gk8pm
39,m.029d4bg
40,alec baldwin
41,m.0yp01qd
42,m.0j8m_l_
43,m.03hbzrb
44,m.0ck37mm
45,m.0c3w6n3
46,standards and practices
47,leap day
48,m.0j8m_d3
49,m.0nf1b_m
50,30 rock - season 0
51,m.0gy9yb5
52,nothing left to lose
53,seasons
54,tv season
55,jack mcbrayer
56,m.0rggfvy
57,m.05v8r14
58,m.04hbqcj
59,g.1259fttwb
60,the return of avery jessup
61,g.1255_bp3q
62,the tuxedo begins
63,united states of america
64,m.0x1lgv7
65,season
66,m.07t6s9g
67,grandmentor
68,m.05gk8q0
69,m.0n9_sc2
70,30 rock - season 2
71,m.0whr9bv
72,m.0ftg59_
73,30 rock - season 4
74,dot com slattery
75,m.0n230_t
76,m.0rhp9f3
77,liz lemon
78,m.029d3zk
79,m.0j8m_9q
80,"hey, baby, what's wrong? (2)"
81,jack donaghy
82,m.0ncnfj6
83,m.0x1j06t
84,television
85,tv
86,definition
87,kenneth parcell
88,judah friedlander
89,tracy morgan
90,the shower principle
91,regular personal appearances
92,m.05cksvn
93,idiots are people two!
94,m.0j8m_2v
95,m.0qz_yy8
96,kevin brown
97,m.0rp_lyx
98,queen of jordan ii: mystery of the phantom pooper
99,m.0k6nzt3
100,m.0x1lgnl
101,30 rock theme song
102,m.09vrnnb
103,g.1255456rd
104,m.0hrc9hn
105,m.0j8m_br
106,m.0c3vv2t
107,m.05blgzt
108,m.0rp1dp7
109,m.08pby31
110,m.0n23101
111,m.0j8m_fh
112,alexis goodlooking and the case of the missing whisky
113,m.0_gkv82
114,project runway season
115,m.0rggj2z
116,m.05bl_y0
117,m.0n230zy
