node_id,node_attr
0,"houston texans at st. louis rams, 2009-12-20"
1,m.09k0b_t
2,m.07z2jtb
3,detroit lions
4,"st. louis rams at san francisco 49ers, 2009-10-04"
5,m.07p5z9h
6,m.098jm8x
7,st. louis rams
8,m.07t487n
9,"minnesota vikings at st. louis rams, 2009-10-11"
10,"st. louis rams at washington redskins, 2009-09-20"
11,m.07mlbn_
12,"st. louis rams at philadelphia eagles, 2008-09-07"
13,m.0793hyj
14,m.0794ykc
15,san francisco 49ers
16,m.07953f6
17,"st. louis rams at arizona cardinals, 2008-12-07"
18,m.07955gw
19,m.0zb3wfr
20,street address 4
21,g.125bbbc5h
22,m.0_gq06r
23,m.0_gq0lc
24,telly award for non-broadcast productions film/video - use of humor
25,m.07jqh8l
26,m.0791vps
27,new england patriots
28,missouri
29,united states of america
30,m.0hqd27g
31,los angeles rams
32,m.0793plw
33,washington redskins
34,m.0bc2d6t
35,m.07955m7
36,minnesota vikings
37,clark shaughnessy
38,m.04xg_h1
39,m.09g3cp9
40,m.05bv5sw
41,clemson university
42,m.0crtfjf
43,nfc west
44,chuck knox
45,m.07p5zcl
46,m.07951fd
47,"seattle seahawks at st. louis rams, 2008-12-14"
48,m.04xg_ht
49,m.0pcgsmj
50,chris long
51,american football player
52,"chicago bears at st. louis rams, 2008-11-23"
53,m.0793v7j
54,m.07z2jvg
55,m.07z2jzs
56,"st. louis rams at detroit lions, 2009-11-01"
57,"green bay packers at st. louis rams, 2009-09-27"
58,m.07nn3r0
59,m.0zb3zx4
60,m.0_gq05z
61,telly bronze
62,m.07953d6
63,m.0z82jm6
64,best game espy award
65,m.07t4805
66,"st. louis rams at new england patriots, 2008-10-26"
67,nfl game
68,"st. louis rams at seattle seahawks, 2009-09-13"
69,m.07939j_
70,dallas cowboys
71,male
72,"san francisco 49ers at st. louis rams, 2008-12-21"
73,m.079565b
74,chicago bears
75,location
76,topic
77,m.079563b
78,m.09g3cnk
79,m.07t481z
80,steven jackson
81,m.079556c
82,2002 nfc championship game
