node_id,node_attr
0,m.09vnqh0
1,robert j. frankel
2,the stand
3,united states of america
4,bethenny frankel can tell the other housewives to shove it
5,m.09yn3j7
6,alzheimer's disease
7,female
8,liz lemon
9,writer
10,new york city
11,let the great world spin
12,flags on fifty-seventh street
13,ccny beavers men's basketball
14,m.051qt5y
15,bethenny frankel
16,m.0n1gzt5
17,m.09wxpfz
18,chef
19,actor
20,narrator
21,bethenny
22,calling all my girls
23,kansas
24,the sacred band of stepsons universe
25,m.0hlr5d1
26,m.0bm6pr2
27,author
28,leukemia
29,arthritis
30,daily news
31,manhattan
32,statue of liberty
33,new york city pooh
34,americada
35,crocheron park
36,entertainment weekly annotation index
37,m.0j13_1s
38,john reese
39,male
40,what happened to anna k.
41,time
42,english language
43,nephritis
44,maneesha kumbukage
45,entrepreneur
46,central park
47,passing through eden: photographs of central park
48,goitre
49,medullary thyroid cancer
50,m.0108v_w3
51,lemurian windows into any place or time
52,tempus unbound
53,lush life: a novel
54,kiersten fay
55,karoo: a novel
56,book
57,voice actor
58,profession
59,bathilda bagshot
60,m.02wk9_t
61,date of birth
62,wil emling
63,children's book author
64,"\""history dressed up in the glow of love’s kiss turned grief into beauty.\"""
65,the moneychangers
66,nikki and paulo
67,events in 2011 and forthcoming book strengthen james baldwin's legacy
68,john f. kennedy international airport
69,viceroy new york
70,m.0jt07bd
71,claire bennet
72,the village voice
73,m.09klqp8
74,g.11x1hdscp
75,m.064gnm8
76,uae healthy kidney 10k
77,the wall street journal
78,multiple sclerosis
79,east 34th street heliport
80,presenter
81,spokesperson
82,freie arbeiter stimme
83,new york
84,elizabeth hurley/is ex-revenge okay?let's get into it
85,staten island
86,chuck bass
87,the warriors
88,m.0_z7jmc
89,morgen freiheit
90,g.11b7tm_xvm
91,dry manhattan: prohibition in new york city
92,m.0105ypw8
93,a.i.r. gallery
94,the sun
95,trigeminal neuralgia
96,second-hand ny
97,broadcaster
98,chinatown
99,catholic worker
100,new york communist
101,wizard wars
102,m.0107yk_7
103,american folk art museum
104,dan humphrey
105,countdown of 10 great moments in 2010 part 2 beyonce and jay-z
106,new york city fire department
107,new york star
108,m.05ndsqk
109,brooklyn botanic garden
110,m.01059z6b
111,m.0_z7j2_
112,"brandi granville, back on the market makeover/bethenny's solution revolution: solving your kid-tastrophies"
113,lifecaster
114,m.0d5218k
115,m.0x2x5q1
116,new york city council
117,m.0gy49kv
118,"1,000 dollars and an idea: entrepreneur to billionaire"
119,daily worker
120,maria pitillo
121,m.09ytsbz
122,lemuria
123,m.04zmt56
124,the new york times
125,brooklyn
126,central park in the dark: more mysteries of urban wildlife
127,skinnydipping
128,g.125h51sjn
129,m.011t8lpc
130,midnight cowboy
131,divided we stand: a biography of new york's world trade center
132,bret michaels
133,juliet crawford
134,m.010hr5j6
135,m.01064wv8
136,the battle for new york: the city at the heart of the american revolution
137,m.0hlr5db
138,ice wine
139,women cooks
140,m.02zd4v3
141,cime
142,solomon r. guggenheim museum
143,museum of sex
144,madison square garden
145,times square
146,m.09ycz5k
147,m.07ndk95
148,jason hoppy
149,bryn hoppy
150,chronic fatigue syndrome
151,m.051qt47
152,stevie nichols
153,united states bankruptcy court for the southern district of new york
154,lea michele
155,m.064sltb
156,jackie burkhart
157,sesame street
158,rockefeller center
159,m.0113n5qf
160,m.01065qqw
161,m.0f_s9z3
162,"teresa giudice, danielle staub, bethenny frankel, scott haltzman"
163,larousse
164,sourav saha
165,jeremy yablan
166,metropolitan museum of art
167,askelon follows cime to the 20th century
168,thyroid cancer
169,times square roulette: remaking the city icon
170,japan society of new york
171,m.04tkq_2
172,m.0j0ywwk
173,m.0kfyrth
174,death at the old hotel: a bartender brian mcnulty mystery
175,flatiron building
176,pacey witter
177,lemony snicket
178,m.09yml58
179,bayview correctional facility
180,premiere show with vanessa williams
181,exit ghost
182,m.04j7jch
183,m.0_x4_mh
184,chrysler building
185,the chrysler building: creating a new york icon day by day
186,radical homosexual agenda
187,new york post
188,frick collection
189,new york city department of cultural affairs
190,new york public library for the performing arts
191,mac taylor
192,person
193,graves' disease
194,m.04j7j70
195,m.01012_r3
196,nick cannon; men's panel; musical performance by flo rida
197,brandon m. dennis
198,follicular thyroid cancer
199,new york city department for the aging
200,female.jpg
201,ellen degeneres
202,"sullivan & galleshaw, llp"
203,m.04ht9px
204,mbsf - private jets
205,kate armstrong
206,m.0ggsjd3
207,new york rangers
208,m.0123vhn0
209,tv personality
210,topic
211,the approaching 100th anniversary of the harlem renaissance (part 2)
212,urinary tract infection
213,physically instantiable
214,"donald flack, jr."
215,zasporn
216,guest speaker
217,the passion-driven writer and the digital-age literary marketplace
218,m.09x4xw0
219,m.010b8mrv
220,g.11x1jnp8n
221,m.0blp5sb
222,statue of liberty national monument
223,m.0w9vg9x
224,g.122zk0s8
225,kendra baskett
226,new york city department of city planning
227,bradford meade
228,m.01066y8f
229,m.0dj2h10
230,the soul of the soulless city ('new york - an abstraction')
231,tamar braxton/life changing skin transformation/audience member panel
232,old macdonald had a curve
233,martha stewart & bethenny meet for the first time since
234,bedford hills correctional facility for women
235,m.01064wtb
236,m.064gnrq
237,paul clayton
238,m.0k3g7dn
239,m.0kfn9s
240,barron's
241,brooke davis
242,m.01pn0_
243,laguardia airport
244,"new york, empire city: 1920-1945"
245,m.0hzxnsq
246,new york world
247,new york city department of transportation
248,model
